157,78,10024.09667,-1661,FFFFF983,1429.95935
159,79,10152.61035,-1649,FFFFF98F,1486.86376
161,80,10281.12402,-1634,FFFFF99E,1434.21374
163,81,10409.63867,-1618,FFFFF9AE,1471.15502
165,82,10538.15234,-1601,FFFFF9BF,1437.96203
167,83,10666.66699,-1582,FFFFF9D2,1462.33239
169,84,10795.18066,-1563,FFFFF9E5,1473.90405
171,85,10923.69433,-1543,FFFFF9F9,1447.71911
173,86,11052.20898,-1525,FFFFFA0B,1477.83264
175,87,11180.72265,-1510,FFFFFA1A,1428.19104
177,88,11309.2373,-1495,FFFFFA29,1472.20715
179,89,11437.75097,-1479,FFFFFA39,1443.4519
181,90,11566.26464,-1464,FFFFFA48,1445.10546
183,91,11694.77929,-1451,FFFFFA55,1463.26953
185,92,11823.29296,-1440,FFFFFA60,1437.68029
187,93,11951.80761,-1432,FFFFFA68,1468.3153
189,94,12080.32128,-1425,FFFFFA6F,1432.59277
191,95,12208.83496,-1421,FFFFFA73,1474.72033
193,96,12337.3496,-1420,FFFFFA74,1445.13159
195,97,12465.86328,-1423,FFFFFA71,1454.656
197,98,12594.37792,-1429,FFFFFA6B,1470.89453
199,99,12722.8916,-1438,FFFFFA62,1443.26538
201,100,12851.40527,-1448,FFFFFA58,1484.4176
203,101,12979.91992,-1456,FFFFFA50,1439.88195
205,102,13108.43359,-1465,FFFFFA47,1476.44104
207,103,13236.94824,-1475,FFFFFA3D,1447.1604
209,104,13365.46191,-1488,FFFFFA30,1454.02075
211,105,13493.97558,-1503,FFFFFA21,1467.07666
213,106,13622.49023,-1523,FFFFFA0D,1440.71582
215,107,13751.0039,-1543,FFFFF9F9,1479.52172
217,108,13879.51855,-1563,FFFFF9E5,1439.61145
219,109,14008.03222,-1581,FFFFF9D3,1472.67712
221,110,14136.54589,-1599,FFFFF9C1,1449.55004
223,111,14265.06054,-1617,FFFFF9AF,1450.69824
225,112,14393.57421,-1632,FFFFF9A0,1469.34436
227,113,14522.08789,-1645,FFFFF993,1445.1278
229,114,14650.60253,-1657,FFFFF987,1477.80859
231,115,14779.11621,-1670,FFFFF97A,1443.57775
233,116,14907.63085,-1682,FFFFF96E,1465.26696
235,117,15036.14453,-1693,FFFFF963,1451.07885
237,118,15164.6582,-1702,FFFFF95A,1447.23413
239,119,15293.17285,-1709,FFFFF953,1462.41821
241,120,15421.68652,-1715,FFFFF94D,1441.96862
243,121,15550.20117,-1717,FFFFF94B,1475.06066
245,122,15678.71484,-1715,FFFFF94D,1440.75769
247,123,15807.22851,-1710,FFFFF952,1468.49499
249,124,15935.74316,-1702,FFFFF95A,1446.55529
251,125,16064.25683,-1693,FFFFF963,1446.55529
253,126,16192.77148,-1684,FFFFF96C,1468.49499
255,127,16321.28515,-1675,FFFFF975,1440.75769
257,128,16449.79882,-1665,FFFFF97F,1475.06066
259,129,16578.3125,-1654,FFFFF98A,1441.96862
261,130,16706.82812,-1641,FFFFF997,1462.41821
263,131,16835.34179,-1624,FFFFF9A8,1447.23413
265,132,16963.85546,-1607,FFFFF9B9,1451.07885
267,133,17092.36914,-1588,FFFFF9CC,1465.26696
269,134,17220.88281,-1569,FFFFF9DF,1443.57775
271,135,17349.39843,-1550,FFFFF9F2,1477.80859
273,136,17477.9121,-1531,FFFFFA05,1445.1278
275,137,17606.42578,-1515,FFFFFA15,1469.34436
277,138,17734.93945,-1500,FFFFFA24,1450.69824
279,139,17863.45312,-1486,FFFFFA32,1449.55004
281,140,17991.96875,-1470,FFFFFA42,1472.67712
283,141,18120.48242,-1457,FFFFFA4F,1439.61145
285,142,18248.99609,-1447,FFFFFA59,1479.52172
287,143,18377.50976,-1405,FFFFFA83,1440.71582
289,144,18506.02343,-1413,FFFFFA7B,1467.07666
291,145,18634.53906,-1423,FFFFFA71,1454.02075
293,146,18763.05273,-1432,FFFFFA68,1447.1604
295,147,18891.5664,-1441,FFFFFA5F,1476.44104
297,148,19020.08007,-1450,FFFFFA56,1439.88195
299,149,19148.59375,-1460,FFFFFA4C,1484.4176
301,150,19277.10937,-1473,FFFFFA3F,1443.26538
303,151,19405.62304,-1491,FFFFFA2D,1470.89453
305,152,19534.13671,-1510,FFFFFA1A,1454.656
307,153,19662.65039,-1529,FFFFFA07,1445.13159
309,154,19791.16406,-1548,FFFFF9F4,1474.72033
311,155,19919.67968,-1567,FFFFF9E1,1432.59277
313,156,20048.19335,-1586,FFFFF9CE,1468.3153
315,157,20176.70703,-1603,FFFFF9BD,1437.68029
317,158,20305.2207,-1618,FFFFF9AE,1463.26953
319,159,20433.73437,-1632,FFFFF9A0,1445.10546
321,160,20562.24804,-1645,FFFFF993,1443.4519
323,161,20690.76367,-1656,FFFFF988,1472.20715
325,162,20819.27734,-1668,FFFFF97C,1428.19104
327,163,20947.79101,-1678,FFFFF972,1477.83264
329,164,21076.30468,-1687,FFFFF969,1447.71911
331,165,21204.81835,-1693,FFFFF963,1473.90405
333,166,21333.33398,-1697,FFFFF95F,1462.33239
335,167,21461.84765,-1698,FFFFF95E,1437.96203
337,168,21590.36132,-1696,FFFFF960,1471.15502
339,169,21718.875,-1690,FFFFF966,1434.21374
341,170,21847.38867,-1683,FFFFF96D,1486.86376
343,171,21975.90429,-1674,FFFFF976,1429.95935
345,172,22104.41796,-1665,FFFFF97F,1459.20227
347,173,22232.93164,-1656,FFFFF988,1454.82287
349,174,22361.44531,-1646,FFFFF992,1442.9497
351,175,22489.95898,-1633,FFFFF99F,1479.53234
353,176,22618.4746,-1618,FFFFF9AE,1428.38891
355,177,22746.98828,-1601,FFFFF9BF,1486.2456
357,178,22875.50195,-1585,FFFFF9CF,1432.15942
359,179,23004.01562,-1566,FFFFF9E2,1458.39807
361,180,23132.52929,-1547,FFFFF9F5,1461.33276
363,181,23261.04492,-1529,FFFFFA07,1442.90197
365,182,23389.55859,-1511,FFFFFA19,1486.281
367,183,23518.07226,-1496,FFFFFA28,1416.77539
369,184,23646.58593,-1480,FFFFFA38,1480.62548
371,185,23775.0996,-1464,FFFFFA48,1432.00158
373,186,23903.61523,-1451,FFFFFA55,1452.91064
375,187,24032.1289,-1438,FFFFFA62,1459.71386
377,188,24160.64257,-1426,FFFFFA6E,1439.01611
379,189,24289.15625,-1417,FFFFFA77,1489.3645
381,190,24417.66992,-1410,FFFFFA7E,1420.19946
383,191,24546.18554,-1405,FFFFFA83,1474.93359
385,192,24674.69921,-1403,FFFFFA85,1430.99963
387,193,24803.21289,-1406,FFFFFA82,1458.42199
389,194,24931.72656,-1413,FFFFFA7B,1445.63745
391,195,25060.24023,-1422,FFFFFA72,1432.12023
393,196,25188.75585,-1431,FFFFFA69,1476.48205
395,197,25317.26953,-1439,FFFFFA61,1412.09313
397,198,25445.7832,-1446,FFFFFA5A,1484.28564
399,199,25574.29687,-1456,FFFFFA50,1430.76721
401,200,25702.81054,-1468,FFFFFA44,1471.59741
403,201,25831.32617,-1485,FFFFFA33,1480.85314
405,202,25959.83984,-1505,FFFFFA1F,1432.68139
407,203,26088.35351,-1525,FFFFFA0B,1490.04968
409,204,26216.86718,-1545,FFFFF9F7,1429.85595
411,205,26345.38085,-1564,FFFFF9E4,1483.39245
413,206,26473.89648,-1581,FFFFF9D3,1438.01477
415,207,26602.41015,-1598,FFFFF9C2,1453.63305
417,208,26730.92382,-1615,FFFFF9B1,1476.12036
419,209,26859.4375,-1629,FFFFF9A3,1410.8374
421,210,26987.95117,-1641,FFFFF997,1502.67932
423,211,27116.46679,-1652,FFFFF98C,1401.14831
425,212,27244.98046,-1665,FFFFF97F,1484.77734
427,213,27373.49414,-1675,FFFFF975,1421.96423
429,214,27502.00781,-1684,FFFFF96C,1442.35021
431,215,27630.52148,-1691,FFFFF965,1521.4696
433,216,27759.0371,-1698,FFFFF95E,1405.41967
435,217,27887.55078,-1701,FFFFF95B,1511.57287
437,218,28016.06445,-1699,FFFFF95D,1414.75012
439,219,28144.57812,-1694,FFFFF962,1488.91955
441,220,28273.09179,-1686,FFFFF96A,1462.07849
443,221,28401.60546,-1676,FFFFF974,1406.89733
445,222,28530.12109,-1668,FFFFF97C,1538.82189
447,223,28658.63476,-1660,FFFFF984,1293.70825
449,224,28787.14843,-1650,FFFFF98E,1701.88525
451,225,28915.6621,-1639,FFFFF999,1558.48852
453,226,29044.17578,-1625,FFFFF9A7,1568.65551
455,227,29172.6914,-1609,FFFFF9B7,1471.24157
457,228,29301.20507,-1593,FFFFF9C7,1476.42224
459,229,29429.71875,-1575,FFFFF9D9,1507.604
461,230,29558.23242,-1555,FFFFF9ED,1399.31945
463,231,29686.74609,-1536,FFFFFA00,1593.22729
465,232,29815.26171,-1518,FFFFFA12,1411.63195
467,233,29943.77539,-1501,FFFFFA23,1501.93933
469,234,30072.28906,-1486,FFFFFA32,1617.15563
471,235,30200.80273,-1470,FFFFFA42,1490.7301
473,236,30329.3164,-1456,FFFFFA50,1648.08789
475,237,30457.83203,-1444,FFFFFA5C,1345.9718
477,238,30586.3457,-1432,FFFFFA68,1747.48437
479,239,30714.85937,-1423,FFFFFA71,1410.06958
481,240,30843.37304,-1416,FFFFFA78,1641.33435
483,241,30971.88671,-1410,FFFFFA7E,1855.01977
485,242,31100.40234,-1408,FFFFFA80,1266.79443
487,243,31228.91601,-1409,FFFFFA7F,3419.04882
489,244,31357.42968,-1415,FFFFFA79,16333.5957
491,245,31485.94335,-1423,FFFFFA71,2289.92407
493,246,31614.45703,-1433,FFFFFA67,1020.93133
495,247,31742.97265,-1443,FFFFFA5D,2108.67309
497,248,31871.48632,-1451,FFFFFA55,823.62963
499,249,32000,-1460,FFFFFA4C,0
1s,,,,,
2s,,,,,
