,,,,,
AMiRo LightRing 1.0,,,,,
Bootloader 1.1.1,,,,,
ChibiOS 2.6.8,,,,,
Board ID: 36,,,,,
,,,,,
starting robot ,,,,,
before init ,,,,,
starting robot ,,,,,
before init ,,,,,
init ,,,,,
start I2S -> sleep 1s ,,,,,
,,,,,
ChibiOS/RT Shell,,,,,
ch> before start DMA ,,,,,
before stop DMA ,,,,,
stop DMA -> sleep 1s ,,,,,
before stop I2S ,,,,,
stop I2S -> 1s ,,,,,
i, k, frequency, d1, d1, i2s_fft_buf[k]
939,469,15023.02343,-783,FFFFFCF1,224.79141
941,470,15055.05468,-799,FFFFFCE1,306.6766
943,471,15087.08691,-810,FFFFFCD6,560.87359
945,472,15119.11914,-816,FFFFFCD0,754.99645
947,473,15151.15136,-820,FFFFFCCC,779.49798
949,474,15183.18359,-825,FFFFFCC7,648.60198
951,475,15215.21484,-836,FFFFFCBC,397.99035
953,476,15247.24707,-852,FFFFFCAC,188.35278
955,477,15279.27929,-870,FFFFFC9A,391.75054
957,478,15311.31152,-887,FFFFFC89,631.97454
959,479,15343.34375,-903,FFFFFC79,772.92871
961,480,15375.375,-913,FFFFFC6F,740.62512
963,481,15407.40722,-917,FFFFFC6B,582.29418
965,482,15439.43945,-918,FFFFFC6A,322.15002
967,483,15471.47167,-920,FFFFFC68,214.52503
969,484,15503.5039,-922,FFFFFC66,463.65936
971,485,15535.53515,-925,FFFFFC63,682.55126
973,486,15567.56738,-932,FFFFFC5C,783.63037
975,487,15599.5996,-941,FFFFFC53,716.8518
977,488,15631.63183,-950,FFFFFC4A,506.83953
979,489,15663.66406,-956,FFFFFC44,242.1014
981,490,15695.69531,-956,FFFFFC44,272.17556
983,491,15727.72753,-950,FFFFFC4A,541.43347
985,492,15759.75976,-938,FFFFFC56,728.83435
987,493,15791.79199,-920,FFFFFC68,770.71789
989,494,15823.82421,-900,FFFFFC7C,669.75463
991,495,15855.85546,-884,FFFFFC8C,424.61526
993,496,15887.88769,-874,FFFFFC96,194.55618
995,497,15919.91992,-868,FFFFFC9C,353.45852
997,498,15951.95214,-861,FFFFFCA3,603.14892
999,499,15983.98437,-850,FFFFFCAE,758.56933
1001,500,16016.01562,-833,FFFFFCBF,758.56933
1003,501,16048.04785,-815,FFFFFCD1,603.14892
1005,502,16080.08007,-797,FFFFFCE3,353.45852
1007,503,16112.1123,-779,FFFFFCF5,194.55618
1009,504,16144.14453,-759,FFFFFD09,424.61526
1011,505,16176.17578,-738,FFFFFD1E,669.75463
1013,506,16208.208,-718,FFFFFD32,770.71789
1015,507,16240.24023,-700,FFFFFD44,728.83435
1017,508,16272.27246,-687,FFFFFD51,541.43347
1019,509,16304.30468,-678,FFFFFD5A,272.17556
1021,510,16336.33593,-669,FFFFFD63,242.1014
1023,511,16368.36816,-658,FFFFFD6E,506.83953
1025,512,16400.40039,-645,FFFFFD7B,716.8518
1027,513,16432.43164,-629,FFFFFD8B,783.63037
1029,514,16464.46484,-614,FFFFFD9A,682.55126
1031,515,16496.49609,-598,FFFFFDAA,463.65936
1033,516,16528.52929,-579,FFFFFDBD,214.52503
1035,517,16560.56054,-561,FFFFFDCF,322.15002
1037,518,16592.59179,-549,FFFFFDDB,582.29418
1039,519,16624.625,-543,FFFFFDE1,740.62512
1041,520,16656.65625,-541,FFFFFDE3,772.92871
1043,521,16688.68945,-541,FFFFFDE3,631.97454
1045,522,16720.7207,-542,FFFFFDE2,391.75054
1047,523,16752.75195,-544,FFFFFDE0,188.35278
1049,524,16784.78515,-544,FFFFFDE0,397.99035
1051,525,16816.8164,-543,FFFFFDE1,648.60198
1053,526,16848.8496,-542,FFFFFDE2,779.49798
1055,527,16880.88085,-543,FFFFFDE1,754.99645
1057,528,16912.9121,-549,FFFFFDDB,560.87359
1059,529,16944.94531,-565,FFFFFDCB,306.6766
1061,530,16976.97656,-590,FFFFFDB2,224.79141
1063,531,17009.00976,-614,FFFFFD9A,481.74972
1065,532,17041.04101,-633,FFFFFD87,704.23736
1067,533,17073.07226,-649,FFFFFD77,775.6499
1069,534,17105.10546,-661,FFFFFD6B,709.77423
1071,535,17137.13671,-673,FFFFFD5F,488.8041
1073,536,17169.16992,-688,FFFFFD50,234.64228
1075,537,17201.20117,-702,FFFFFD42,301.5603
1077,538,17233.23242,-715,FFFFFD35,554.58752
1079,539,17265.26562,-729,FFFFFD27,728.73339
1081,540,17297.29687,-748,FFFFFD14,785.10137
1083,541,17329.33007,-772,FFFFFCFC,666.84558
1085,542,17361.36132,-794,FFFFFCE6,426.695
1087,543,17393.39257,-810,FFFFFCD6,200.39031
1089,544,17425.42578,-821,FFFFFCCB,366.6123
1091,545,17457.45703,-828,FFFFFCC4,642.05969
1093,546,17489.49023,-831,FFFFFCC1,760.802
1095,547,17521.52148,-836,FFFFFCBC,761.74432
1097,548,17553.55273,-847,FFFFFCB1,613.66296
1099,549,17585.58593,-862,FFFFFCA2,330.75402
1101,550,17617.61718,-876,FFFFFC94,202.65403
1103,551,17649.65039,-892,FFFFFC84,455.38302
1105,552,17681.68164,-909,FFFFFC73,697.63568
1107,553,17713.71289,-922,FFFFFC66,802.53472
1109,554,17745.74609,-928,FFFFFC60,721.83813
1111,555,17777.77734,-931,FFFFFC5D,527.65747
1113,556,17809.81054,-930,FFFFFC5E,265.38528
1115,557,17841.84179,-930,FFFFFC5E,265.76824
1117,558,17873.87304,-934,FFFFFC5A,535.56011
1119,559,17905.90625,-942,FFFFFC52,745.19299
1121,560,17937.9375,-950,FFFFFC4A,787.65289
1123,561,17969.9707,-958,FFFFFC42,696.8526
1125,562,18002.00195,-964,FFFFFC3C,449.45663
1127,563,18034.0332,-965,FFFFFC3B,197.83927
1129,564,18066.0664,-959,FFFFFC41,346.17959
1131,565,18098.09765,-947,FFFFFC4D,610.48016
1133,566,18130.13085,-930,FFFFFC5E,785.57696
1135,567,18162.1621,-911,FFFFFC71,790.89764
1137,568,18194.19335,-895,FFFFFC81,634.93487
1139,569,18226.22656,-884,FFFFFC8C,361.88156
1141,570,18258.25781,-878,FFFFFC92,193.73834
1143,571,18290.29101,-870,FFFFFC9A,431.60757
1145,572,18322.32226,-859,FFFFFCA5,684.55816
1147,573,18354.35351,-843,FFFFFCB5,801.48608
1149,574,18386.38671,-826,FFFFFCC6,753.25305
1151,575,18418.41796,-809,FFFFFCD7,550.32263
1153,576,18450.45117,-791,FFFFFCE9,288.54812
1155,577,18482.48242,-770,FFFFFCFE,231.6314
1157,578,18514.51367,-748,FFFFFD14,517.47485
1159,579,18546.54687,-727,FFFFFD29,732.16424
1161,580,18578.57812,-709,FFFFFD3B,811.08569
1163,581,18610.61132,-698,FFFFFD46,718.83892
1165,582,18642.64257,-691,FFFFFD4D,473.04827
1167,583,18674.67382,-682,FFFFFD56,217.36972
1169,584,18706.70703,-668,FFFFFD64,318.03976
1171,585,18738.73828,-651,FFFFFD75,596.80578
1173,586,18770.77148,-635,FFFFFD85,776.43176
1175,587,18802.80273,-621,FFFFFD93,794.63446
1177,588,18834.83398,-607,FFFFFDA1,676.37188
1179,589,18866.86718,-589,FFFFFDB3,400.97702
1181,590,18898.89843,-572,FFFFFDC4,192.582
1183,591,18930.93164,-560,FFFFFDD0,408.57467
1185,592,18962.96289,-553,FFFFFDD7,660.24822
1187,593,18994.99414,-550,FFFFFDDA,797.85736
1189,594,19027.02734,-550,FFFFFDDA,791.3977
1191,595,19059.05859,-551,FFFFFDD9,594.03424
1193,596,19091.09179,-552,FFFFFDD8,318.73321
1195,597,19123.12304,-551,FFFFFDD9,232.47152
1197,598,19155.15429,-550,FFFFFDDA,499.32476
1199,599,19187.1875,-549,FFFFFDDB,724.84252
1201,600,19219.21875,-550,FFFFFDDA,820.63946
1203,601,19251.25195,-558,FFFFFDD2,742.4461
1205,602,19283.2832,-575,FFFFFDC1,533.56396
1207,603,19315.31445,-599,FFFFFDA9,240.23867
1209,604,19347.34765,-623,FFFFFD91,299.23928
1211,605,19379.3789,-643,FFFFFD7D,574.21649
1213,606,19411.4121,-656,FFFFFD70,765.94793
1215,607,19443.44335,-667,FFFFFD65,826.1159
1217,608,19475.4746,-679,FFFFFD59,711.44671
1219,609,19507.50781,-693,FFFFFD4B,445.87628
1221,610,19539.53906,-709,FFFFFD3B,196.55694
1223,611,19571.57226,-724,FFFFFD2C,394.45916
1225,612,19603.60351,-739,FFFFFD1D,652.57098
1227,613,19635.63476,-756,FFFFFD0C,817.74462
1229,614,19667.66796,-778,FFFFFCF6,797.68218
1231,615,19699.69921,-799,FFFFFCE1,638.47515
1233,616,19731.73242,-816,FFFFFCD0,360.99282
1235,617,19763.76367,-828,FFFFFCC4,200.19512
1237,618,19795.79492,-834,FFFFFCBE,461.94659
1239,619,19827.82812,-837,FFFFFCBB,721.15997
1241,620,19859.85937,-842,FFFFFCB6,831.6892
1243,621,19891.89257,-851,FFFFFCAD,773.46368
1245,622,19923.92382,-865,FFFFFC9F,576.2666
1247,623,19955.95507,-883,FFFFFC8D,297.77838
1249,624,19987.98828,-902,FFFFFC7A,258.62457
1251,625,20020.01953,-919,FFFFFC69,564.49774
1253,626,20052.05273,-932,FFFFFC5C,778.13494
1255,627,20084.08398,-939,FFFFFC55,846.2384
1257,628,20116.11523,-938,FFFFFC56,753.06445
1259,629,20148.14843,-936,FFFFFC58,497.65719
1261,630,20180.17968,-937,FFFFFC57,209.56138
1263,631,20212.21289,-941,FFFFFC53,371.06085
1265,632,20244.24414,-948,FFFFFC4C,648.43402
1267,633,20276.27539,-956,FFFFFC44,808.83831
1269,634,20308.30859,-965,FFFFFC3B,836.21374
1271,635,20340.33984,-972,FFFFFC34,683.49291
1273,636,20372.37304,-973,FFFFFC33,397.86508
1275,637,20404.40429,-968,FFFFFC38,221.36866
1277,638,20436.43554,-957,FFFFFC43,454.53472
1279,639,20468.46875,-941,FFFFFC53,723.95831
1281,640,20500.5,-922,FFFFFC66,842.38214
1283,641,20532.5332,-905,FFFFFC77,801.12048
1285,642,20564.56445,-892,FFFFFC84,622.26562
1287,643,20596.5957,-883,FFFFFC8D,340.79876
1289,644,20628.6289,-877,FFFFFC93,253.944
1291,645,20660.66015,-867,FFFFFC9D,550.61834
1293,646,20692.69335,-854,FFFFFCAA,765.28125
1295,647,20724.7246,-838,FFFFFCBA,860.5064
1297,648,20756.75585,-821,FFFFFCCB,785.91101
1299,649,20788.78906,-802,FFFFFCDE,548.90338
1301,650,20820.82031,-780,FFFFFCF4,242.71595
1303,651,20852.85351,-756,FFFFFD0C,339.10595
1305,652,20884.88476,-736,FFFFFD20,640.79864
1307,653,20916.91601,-717,FFFFFD33,811.90032
1309,654,20948.94921,-705,FFFFFD3F,900.19561
1311,655,20980.98046,-697,FFFFFD47,713.97259
1313,656,21013.01367,-689,FFFFFD4F,446.03234
1315,657,21045.04492,-677,FFFFFD5B,220.77981
1317,658,21077.07617,-661,FFFFFD6B,432.0964
1319,659,21109.10937,-646,FFFFFD7A,711.52423
1321,660,21141.14062,-632,FFFFFD88,864.41229
1323,661,21173.17382,-617,FFFFFD97,849.54559
1325,662,21205.20507,-599,FFFFFDA9,673.43164
1327,663,21237.23632,-582,FFFFFDBA,373.91366
1329,664,21269.26953,-569,FFFFFDC7,245.62165
1331,665,21301.30078,-561,FFFFFDCF,503.61679
1333,666,21333.33398,-557,FFFFFDD3,807.26763
1335,667,21365.36523,-558,FFFFFDD2,898.06451
1337,668,21397.39648,-560,FFFFFDD0,811.234
1339,669,21429.42968,-562,FFFFFDCE,602.22027
1341,670,21461.46093,-562,FFFFFDCE,298.30416
1343,671,21493.49414,-561,FFFFFDCF,292.09408
1345,672,21525.52539,-559,FFFFFDD1,626.38421
1347,673,21557.55664,-560,FFFFFDD0,850.51397
1349,674,21589.58984,-567,FFFFFDC9,904.88372
1351,675,21621.62109,-584,FFFFFDB8,773.52465
1353,676,21653.65429,-608,FFFFFDA0,514.10449
1355,677,21685.68554,-633,FFFFFD87,235.93803
1357,678,21717.71679,-653,FFFFFD73,374.01666
1359,679,21749.75,-667,FFFFFD65,738.32727
1361,680,21781.78125,-678,FFFFFD5A,883.82702
1363,681,21813.81445,-688,FFFFFD50,918.81921
1365,682,21845.8457,-702,FFFFFD42,723.24871
1367,683,21877.87695,-720,FFFFFD30,433.12521
1369,684,21909.91015,-735,FFFFFD21,237.88378
1371,685,21941.9414,-750,FFFFFD12,510.77383
1373,686,21973.9746,-766,FFFFFD02,815.45184
1375,687,22006.00585,-786,FFFFFCEE,938.98327
1377,688,22038.0371,-808,FFFFFCD8,894.47222
1379,689,22070.07031,-828,FFFFFCC4,650.05834
1381,690,22102.10156,-840,FFFFFCB8,328.18572
1383,691,22134.13476,-846,FFFFFCB2,291.98715
1385,692,22166.16601,-849,FFFFFCAF,623.30004
1387,693,22198.19726,-852,FFFFFCAC,887.94531
1389,694,22230.23046,-862,FFFFFCA2,936.63171
1391,695,22262.26171,-876,FFFFFC94,833.91741
1393,696,22294.29492,-893,FFFFFC83,586.84197
1395,697,22326.32617,-911,FFFFFC71,246.35282
1397,698,22358.35742,-929,FFFFFC5F,378.00384
1399,699,22390.39062,-943,FFFFFC51,748.94732
1401,700,22422.42187,-949,FFFFFC4B,923.66931
1403,701,22454.45507,-950,FFFFFC4A,935.28405
1405,702,22486.48632,-950,FFFFFC4A,769.82946
1407,703,22518.51757,-949,FFFFFC4B,474.00424
1409,704,22550.55078,-952,FFFFFC48,236.04199
1411,705,22582.58203,-960,FFFFFC40,475.72369
1413,706,22614.61523,-968,FFFFFC38,825.37402
1415,707,22646.64648,-975,FFFFFC31,949.56268
1417,708,22678.67773,-983,FFFFFC29,940.79949
1419,709,22710.71093,-985,FFFFFC27,709.40039
1421,710,22742.74218,-980,FFFFFC2C,395.25115
1423,711,22774.77539,-971,FFFFFC35,274.10177
1425,712,22806.80664,-955,FFFFFC45,557.58154
1427,713,22838.83789,-937,FFFFFC57,891.49334
1429,714,22870.87109,-919,FFFFFC69,1024.76586
1431,715,22902.90234,-906,FFFFFC76,908.47393
1433,716,22934.93554,-898,FFFFFC7E,652.67535
1435,717,22966.96679,-891,FFFFFC85,292.38989
1437,718,22998.99804,-880,FFFFFC90,365.38684
1439,719,23031.03125,-866,FFFFFC9E,721.86004
1441,720,23063.0625,-850,FFFFFCAE,984.24102
1443,721,23095.0957,-833,FFFFFCBF,986.82531
1445,722,23127.12695,-816,FFFFFCD0,861.17846
1447,723,23159.1582,-794,FFFFFCE6,548.72766
1449,724,23191.1914,-771,FFFFFCFD,229.16676
1451,725,23223.22265,-749,FFFFFD13,436.31951
1453,726,23255.25585,-730,FFFFFD26,852.46087
1455,727,23287.2871,-717,FFFFFD33,995.69915
1457,728,23319.31835,-708,FFFFFD3C,1009.18945
1459,729,23351.35156,-700,FFFFFD44,811.19775
1461,730,23383.38281,-689,FFFFFD4F,417.93072
1463,731,23415.41601,-674,FFFFFD5E,245.89126
1465,732,23447.44726,-658,FFFFFD6E,580.56622
1467,733,23479.47851,-642,FFFFFD7E,933.52148
1469,734,23511.51171,-626,FFFFFD8E,1073.62805
1471,735,23543.54296,-610,FFFFFD9E,1000.22131
1473,736,23575.57617,-593,FFFFFDAF,709.28942
1475,737,23607.60742,-580,FFFFFDBC,333.40136
1477,738,23639.63867,-572,FFFFFDC4,350.97348
1479,739,23671.67187,-568,FFFFFDC8,824.16516
1481,740,23703.70312,-568,FFFFFDC8,954.06628
1483,741,23735.73632,-570,FFFFFDC6,1053.19409
1485,742,23767.76757,-572,FFFFFDC4,913.49249
1487,743,23799.79882,-572,FFFFFDC4,600.03045
1489,744,23831.83203,-571,FFFFFDC5,297.17294
1491,745,23863.86328,-570,FFFFFDC6,446.35333
1493,746,23895.89648,-571,FFFFFDC5,833.38549
1495,747,23927.92773,-577,FFFFFDBF,1071.46081
1497,748,23959.95898,-592,FFFFFDB0,1069.66296
1499,749,23991.99218,-616,FFFFFD98,879.7326
1501,750,24024.02343,-640,FFFFFD80,519.6864
1503,751,24056.05664,-660,FFFFFD6C,291.22991
1505,752,24088.08789,-675,FFFFFD5D,575.87658
1507,753,24120.12109,-687,FFFFFD51,934.19293
1509,754,24152.15234,-699,FFFFFD45,1093.05871
1511,755,24184.18359,-713,FFFFFD37,1088.10253
1513,756,24216.21679,-729,FFFFFD27,786.17645
1515,757,24248.24804,-743,FFFFFD19,396.27258
1517,758,24280.28125,-757,FFFFFD0B,315.51428
1519,759,24312.3125,-775,FFFFFCF9,720.31005
1521,760,24344.34375,-796,FFFFFCE4,1045.23999
1523,761,24376.37695,-817,FFFFFCCF,1125.42944
1525,762,24408.4082,-835,FFFFFCBD,1043.98754
1527,763,24440.4414,-847,FFFFFCB1,658.7901
1529,764,24472.47265,-855,FFFFFCA9,332.324
1531,765,24504.5039,-859,FFFFFCA5,456.09014
1533,766,24536.5371,-864,FFFFFCA0,893.75756
1535,767,24568.56835,-872,FFFFFC98,1059.401
1537,768,24600.60156,-885,FFFFFC8B,1155.4132
1539,769,24632.63281,-901,FFFFFC7B,964.39849
1541,770,24664.66406,-919,FFFFFC69,597.59228
1543,771,24696.69726,-937,FFFFFC57,270.03176
1545,772,24728.72851,-951,FFFFFC49,591.25915
1547,773,24760.76171,-959,FFFFFC41,970.27044
1549,774,24792.79296,-961,FFFFFC3F,1178.68981
1551,775,24824.82421,-960,FFFFFC40,1136.55053
1553,776,24856.85742,-960,FFFFFC40,866.03381
1555,777,24888.88867,-963,FFFFFC3D,499.71096
1557,778,24920.92187,-967,FFFFFC39,313.20358
1559,779,24952.95312,-976,FFFFFC30,719.67932
1561,780,24984.98437,-984,FFFFFC28,1075.66918
1563,781,25017.01757,-990,FFFFFC22,1232.52124
1565,782,25049.04882,-992,FFFFFC20,1098.80346
1567,783,25081.08203,-988,FFFFFC24,805.74456
1569,784,25113.11328,-979,FFFFFC2D,390.25503
1571,785,25145.14453,-964,FFFFFC3C,446.42572
1573,786,25177.17773,-946,FFFFFC4E,878.57946
1575,787,25209.20898,-929,FFFFFC5F,1193.40222
1577,788,25241.24218,-916,FFFFFC6C,1271.48535
1579,789,25273.27343,-905,FFFFFC77,1049.74865
1581,790,25305.30468,-896,FFFFFC80,677.84539
1583,791,25337.33789,-887,FFFFFC89,338.51507
1585,792,25369.36914,-875,FFFFFC95,623.37738
1587,793,25401.40234,-858,FFFFFCA6,984.28503
1589,794,25433.43359,-841,FFFFFCB7,1253.88134
1591,795,25465.46484,-825,FFFFFCC7,1261.10839
1593,796,25497.49804,-806,FFFFFCDA,1011.66503
1595,797,25529.52929,-782,FFFFFCF2,585.63287
1597,798,25561.5625,-759,FFFFFD09,318.08407
1599,799,25593.59375,-739,FFFFFD1D,744.2127
1601,800,25625.625,-727,FFFFFD29,1134.82092
1603,801,25657.6582,-719,FFFFFD31,1313.01281
1605,802,25689.68945,-711,FFFFFD39,1279.59875
1607,803,25721.72265,-700,FFFFFD44,910.62573
1609,804,25753.7539,-685,FFFFFD53,485.79791
1611,805,25785.78515,-670,FFFFFD62,458.00592
1613,806,25817.81835,-655,FFFFFD71,900.45916
1615,807,25849.8496,-640,FFFFFD80,1404.77746
1617,808,25881.88281,-622,FFFFFD92,1215.85559
1619,809,25913.91406,-604,FFFFFDA4,1201.43371
1621,810,25945.94531,-590,FFFFFDB2,791.78497
1623,811,25977.97851,-581,FFFFFDBB,312.86453
1625,812,26010.00976,-578,FFFFFDBE,591.78942
1627,813,26042.04296,-580,FFFFFDBC,1012.79998
1629,814,26074.07421,-581,FFFFFDBB,1334.24084
1631,815,26106.10546,-580,FFFFFDBC,1338.20288
1633,816,26138.13867,-580,FFFFFDBC,1105.28234
1635,817,26170.16992,-579,FFFFFDBD,625.11175
1637,818,26202.20312,-576,FFFFFDC0,330.88674
1639,819,26234.23437,-576,FFFFFDC0,756.64471
1641,820,26266.26562,-582,FFFFFDBA,1186.38244
1643,821,26298.29882,-597,FFFFFDAB,948.79229
1645,822,26330.33007,-620,FFFFFD94,1642.04431
1647,823,26362.36328,-646,FFFFFD7A,1272.7611
1649,824,26394.39453,-668,FFFFFD64,627.33898
1651,825,26426.42578,-682,FFFFFD56,384.42877
1653,826,26458.45898,-693,FFFFFD4B,938.69995
1655,827,26490.49023,-704,FFFFFD40,1366.73925
1657,828,26522.52343,-719,FFFFFD31,1511.98376
1659,829,26554.55468,-736,FFFFFD20,1465.79467
1661,830,26586.58593,-750,FFFFFD12,991.10797
1663,831,26618.61914,-763,FFFFFD05,457.72229
1665,832,26650.65039,-780,FFFFFCF4,526.27471
1667,833,26682.68359,-802,FFFFFCDE,1112.72534
1669,834,26714.71484,-823,FFFFFCC9,1541.90795
1671,835,26746.74609,-842,FFFFFCB6,1571.04272
1673,836,26778.77929,-856,FFFFFCA8,1355.45251
1675,837,26810.81054,-863,FFFFFCA1,866.31988
1677,838,26842.84375,-867,FFFFFC9D,387.36462
1679,839,26874.875,-871,FFFFFC99,775.93988
1681,840,26906.90625,-879,FFFFFC91,1325.06433
1683,841,26938.93945,-892,FFFFFC84,1636.68627
1685,842,26970.9707,-910,FFFFFC72,1620.28405
1687,843,27003.0039,-927,FFFFFC61,1285.3153
1689,844,27035.03515,-945,FFFFFC4F,700.71942
1691,845,27067.0664,-960,FFFFFC40,426.61193
1693,846,27099.0996,-967,FFFFFC39,1085.36584
1695,847,27131.13085,-968,FFFFFC38,1587.04675
1697,848,27163.16406,-965,FFFFFC3B,2176.51123
1699,849,27195.19531,-965,FFFFFC3B,979.51684
1s,,,,,
2s,,,,,
3s,,,,,
4s,,,,,
5s,,,,,
starting robot ,,,,,
before init ,,,,,
init ,,,,,
start I2S -> sleep 1s ,,,,,
