

AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
1089,544,17425.42578,3015,00000BC7,2319.39257
1091,545,17457.45703,3014,00000BC6,2008.72583
1093,546,17489.49023,3010,00000BC2,1612.60705
1095,547,17521.52148,3010,00000BC2,1221.73681
1097,548,17553.55273,3010,00000BC2,956.79919
1099,549,17585.58593,3008,00000BC0,996.32373
1101,550,17617.61718,3007,00000BBF,1288.76782
1103,551,17649.65039,3006,00000BBE,1687.71374
1105,552,17681.68164,3007,00000BBF,2082.73974
1107,553,17713.71289,3008,00000BC0,2396.04418
1109,554,17745.74609,3011,00000BC3,2619.27124
1111,555,17777.77734,3014,00000BC6,2735.50000
1113,556,17809.81054,3013,00000BC5,2711.80102
1115,557,17841.84179,3013,00000BC5,2574.32006
1117,558,17873.87304,3016,00000BC8,2334.12768
1119,559,17905.90625,3022,00000BCE,2008.33801
1121,560,17937.93750,3023,00000BCF,1603.78479
1123,561,17969.97070,3025,00000BD1,1215.90490
1125,562,18002.00195,3032,00000BD8,939.95385
1127,563,18034.03320,3038,00000BDE,997.46826
1129,564,18066.06640,3043,00000BE3,1302.88928
1131,565,18098.09765,3047,00000BE7,1696.58264
1133,566,18130.13085,3051,00000BEB,2087.28369
1135,567,18162.16210,3057,00000BF1,2404.61889
1137,568,18194.19335,3063,00000BF7,2631.29052
1139,569,18226.22656,3067,00000BFB,2729.93896
1141,570,18258.25781,3072,00000C00,2729.36279
1143,571,18290.29101,3080,00000C08,2571.64672
1145,572,18322.32226,3087,00000C0F,2333.67236
1147,573,18354.35351,3088,00000C10,1995.04443
1149,574,18386.38671,3089,00000C11,1599.02062
1151,575,18418.41796,3093,00000C15,1188.24267
1153,576,18450.45117,3098,00000C1A,927.28338
1155,577,18482.48242,3104,00000C20,992.16003
1157,578,18514.51367,3111,00000C27,1308.19018
1159,579,18546.54687,3116,00000C2C,1714.41601
1161,580,18578.57812,3120,00000C30,2092.28027
1163,581,18610.61132,3124,00000C34,2435.50073
1165,582,18642.64257,3129,00000C39,2653.45166
1167,583,18674.67382,3132,00000C3C,2739.30957
1169,584,18706.70703,3133,00000C3D,2717.80712
1171,585,18738.73828,3137,00000C41,2564.63891
1173,586,18770.77148,3139,00000C43,2319.32568
1175,587,18802.80273,3140,00000C44,1980.01757
1177,588,18834.83398,3139,00000C43,1574.10388
1179,589,18866.86718,3142,00000C46,1189.35498
1181,590,18898.89843,3143,00000C47,924.39135
1183,591,18930.93164,3142,00000C46,966.77996
1185,592,18962.96289,3142,00000C46,1310.72509
1187,593,18994.99414,3143,00000C47,1719.51562
1189,594,19027.02734,3145,00000C49,2148.28271
1191,595,19059.05859,3143,00000C47,2437.46118
1193,596,19091.09179,3142,00000C46,2648.39746
1195,597,19123.12304,3141,00000C45,2746.01147
1197,598,19155.15429,3138,00000C42,2734.94677
1199,599,19187.18750,3137,00000C41,2578.81567
1201,600,19219.21875,3135,00000C3F,2314.02172
1203,601,19251.25195,3131,00000C3B,1972.36450
1205,602,19283.28320,3127,00000C37,1570.75830
1207,603,19315.31445,3124,00000C34,1175.74462
1209,604,19347.34765,3123,00000C33,925.73388
1211,605,19379.37890,3121,00000C31,970.92095
1213,606,19411.41210,3117,00000C2D,1345.64465
1215,607,19443.44335,3112,00000C28,1744.12207
1217,608,19475.47460,3109,00000C25,2131.56640
1219,609,19507.50781,3107,00000C23,2438.47680
1221,610,19539.53906,3105,00000C21,2694.27539
1223,611,19571.57226,3103,00000C1F,2771.19409
1225,612,19603.60351,3099,00000C1B,2754.99560
1227,613,19635.63476,3095,00000C17,2590.85302
1229,614,19667.66796,3093,00000C15,2336.47583
1231,615,19699.69921,3088,00000C10,1957.96142
1233,616,19731.73242,3084,00000C0C,1567.84411
1235,617,19763.76367,3085,00000C0D,1157.85766
1237,618,19795.79492,3086,00000C0E,893.69653
1239,619,19827.82812,3084,00000C0C,980.86602
1241,620,19859.85937,3081,00000C09,1331.36853
1243,621,19891.89257,3078,00000C06,1752.80590
1245,622,19923.92382,3077,00000C05,2159.08105
1247,623,19955.95507,3080,00000C08,2473.29687
1249,624,19987.98828,3081,00000C09,2701.27978
1251,625,20020.01953,3079,00000C07,2781.62084
1253,626,20052.05273,3079,00000C07,2758.64843
1255,627,20084.08398,3081,00000C09,2627.89306
1257,628,20116.11523,3082,00000C0A,2346.78393
1259,629,20148.14843,3084,00000C0C,1964.81591
1261,630,20180.17968,3091,00000C13,1544.41564
1263,631,20212.21289,3092,00000C14,1125.50354
1265,632,20244.24414,3090,00000C12,863.75488
1267,633,20276.27539,3095,00000C17,975.04211
1269,634,20308.30859,3102,00000C1E,1323.66760
1271,635,20340.33984,3104,00000C20,1784.82226
1273,636,20372.37304,3107,00000C23,2169.67309
1275,637,20404.40429,3112,00000C28,2480.28857
1277,638,20436.43554,3117,00000C2D,2702.00268
1279,639,20468.46875,3123,00000C33,2821.79345
1281,640,20500.50000,3128,00000C38,2749.21728
1283,641,20532.53320,3134,00000C3E,2625.81250
1285,642,20564.56445,3140,00000C44,2336.74609
1287,643,20596.59570,3144,00000C48,1981.49597
1289,644,20628.62890,3151,00000C4F,1556.32788
1291,645,20660.66015,3157,00000C55,1111.22241
1293,646,20692.69335,3161,00000C59,863.28521
1295,647,20724.72460,3167,00000C5F,940.59722
1297,648,20756.75585,3170,00000C62,1339.72204
1299,649,20788.78906,3173,00000C65,1810.82519
1301,650,20820.82031,3178,00000C6A,2210.87158
1303,651,20852.85351,3183,00000C6F,2518.95898
1305,652,20884.88476,3189,00000C75,2722.82373
1307,653,20916.91601,3195,00000C7B,2844.58618
1309,654,20948.94921,3197,00000C7D,2796.76049
1311,655,20980.98046,3199,00000C7F,2614.63842
1313,656,21013.01367,3203,00000C83,2321.81909
1315,657,21045.04492,3207,00000C87,1976.11071
1317,658,21077.07617,3208,00000C88,1527.39160
1319,659,21109.10937,3209,00000C89,1081.23376
1321,660,21141.14062,3212,00000C8C,811.50787
1323,661,21173.17382,3214,00000C8E,982.69488
1325,662,21205.20507,3214,00000C8E,1335.48083
1327,663,21237.23632,3215,00000C8F,1808.82177
1329,664,21269.26953,3216,00000C90,2212.22875
1331,665,21301.30078,3218,00000C92,2545.89868
1333,666,21333.33398,3218,00000C92,2780.97094
1335,667,21365.36523,3215,00000C8F,2846.69775
1337,668,21397.39648,3213,00000C8D,2814.70263
1339,669,21429.42968,3214,00000C8E,2623.86743
1341,670,21461.46093,3212,00000C8C,2346.49072
1343,671,21493.49414,3208,00000C88,1954.44848
1345,672,21525.52539,3205,00000C85,1523.31909
1347,673,21557.55664,3202,00000C82,1062.55163
1349,674,21589.58984,3199,00000C7F,786.55419
1351,675,21621.62109,3197,00000C7D,936.45410
1353,676,21653.65429,3194,00000C7A,1380.92028
1355,677,21685.68554,3190,00000C76,1824.66357
1357,678,21717.71679,3188,00000C74,2239.29125
1359,679,21749.75000,3186,00000C72,2575.72656
1361,680,21781.78125,3182,00000C6E,2801.86694
1363,681,21813.81445,3174,00000C66,2871.19458
1365,682,21845.84570,3171,00000C63,2816.29443
1367,683,21877.87695,3170,00000C62,2663.32788
1369,684,21909.91015,3168,00000C60,2367.27978
1371,685,21941.94140,3165,00000C5D,1983.20532
1373,686,21973.97460,3161,00000C59,1469.47912
1375,687,22006.00585,3157,00000C55,1035.80468
1377,688,22038.03710,3155,00000C53,760.14758
1379,689,22070.07031,3154,00000C52,915.92736
1381,690,22102.10156,3153,00000C51,1389.67614
1383,691,22134.13476,3150,00000C4E,1812.59167
1385,692,22166.16601,3147,00000C4B,2327.06030
1387,693,22198.19726,3146,00000C4A,2614.16479
1389,694,22230.23046,3143,00000C47,2801.71240
1391,695,22262.26171,3143,00000C47,2932.44531
1393,696,22294.29492,3143,00000C47,2885.23876
1395,697,22326.32617,3142,00000C46,2658.48706
1397,698,22358.35742,3144,00000C48,2352.10351
1399,699,22390.39062,3144,00000C48,1945.29992
1401,700,22422.42187,3145,00000C49,1459.04235
1403,701,22454.45507,3147,00000C4B,1019.99865
1405,702,22486.48632,3148,00000C4C,728.06549
1407,703,22518.51757,3149,00000C4D,914.50408
1409,704,22550.55078,3151,00000C4F,1386.66784
1411,705,22582.58203,3154,00000C52,1857.14282
1413,706,22614.61523,3158,00000C56,2342.10986
1415,707,22646.64648,3161,00000C59,2638.22387
1417,708,22678.67773,3165,00000C5D,2845.23266
1419,709,22710.71093,3169,00000C61,2952.27221
1421,710,22742.74218,3175,00000C67,2878.00756
1423,711,22774.77539,3181,00000C6D,2719.70776
1425,712,22806.80664,3186,00000C72,2391.95800
1427,713,22838.83789,3189,00000C75,1944.66442
1429,714,22870.87109,3193,00000C79,1489.15185
1431,715,22902.90234,3200,00000C80,990.82452
1433,716,22934.93554,3206,00000C86,690.01794
1435,717,22966.96679,3209,00000C89,922.34136
1437,718,22998.99804,3214,00000C8E,1372.89636
1439,719,23031.03125,3219,00000C93,1874.65209
1441,720,23063.06250,3222,00000C96,2385.95141
1443,721,23095.09570,3228,00000C9C,2675.76220
1445,722,23127.12695,3235,00000CA3,2921.85302
1447,723,23159.15820,3239,00000CA7,2971.38061
1449,724,23191.19140,3243,00000CAB,2947.65869
1451,725,23223.22265,3248,00000CB0,2729.69921
1453,726,23255.25585,3254,00000CB6,2439.38012
1455,727,23287.28710,3256,00000CB8,1933.33654
1457,728,23319.31835,3256,00000CB8,1502.60168
1459,729,23351.35156,3260,00000CBC,895.61999
1461,730,23383.38281,3265,00000CC1,656.62152
1463,731,23415.41601,3264,00000CC0,907.05096
1465,732,23447.44726,3265,00000CC1,1402.65979
1467,733,23479.47851,3269,00000CC5,1942.14013
1469,734,23511.51171,3271,00000CC7,2389.25073
1471,735,23543.54296,3274,00000CCA,2726.20776
1473,736,23575.57617,3274,00000CCA,2996.96459
1475,737,23607.60742,3272,00000CC8,2985.55395
1477,738,23639.63867,3272,00000CC8,2998.97998
1479,739,23671.67187,3273,00000CC9,2771.68872
1481,740,23703.70312,3271,00000CC7,2471.55664
1483,741,23735.73632,3271,00000CC7,1927.72900
1485,742,23767.76757,3271,00000CC7,1458.85168
1487,743,23799.79882,3268,00000CC4,915.57281
1489,744,23831.83203,3265,00000CC1,588.52947
1491,745,23863.86328,3263,00000CBF,906.10150
1493,746,23895.89648,3261,00000CBD,1447.36474
1495,747,23927.92773,3259,00000CBB,2000.20129
1497,748,23959.95898,3257,00000CB9,2397.10595
1499,749,23991.99218,3253,00000CB5,2813.52612
1501,750,24024.02343,3250,00000CB2,2981.26611
1503,751,24056.05664,3245,00000CAD,3129.84545
1505,752,24088.08789,3240,00000CA8,3007.40185
1507,753,24120.12109,3237,00000CA5,2850.09057
1509,754,24152.15234,3235,00000CA3,2455.11035
1511,755,24184.18359,3233,00000CA1,1951.04309
1513,756,24216.21679,3228,00000C9C,1404.19311
1515,757,24248.24804,3224,00000C98,857.04876
1517,758,24280.28125,3220,00000C94,557.14825
1519,759,24312.31250,3217,00000C91,865.36920
1521,760,24344.34375,3213,00000C8D,1448.76196
1523,761,24376.37695,3210,00000C8A,2029.30249
1525,762,24408.40820,3208,00000C88,2475.03540
1527,763,24440.44140,3206,00000C86,2849.62353
1529,764,24472.47265,3207,00000C87,3039.49365
1531,765,24504.50390,3205,00000C85,3169.47192
1533,766,24536.53710,3200,00000C80,3068.76000
1535,767,24568.56835,3201,00000C81,2809.81713
1537,768,24600.60156,3201,00000C81,2459.07739
1539,769,24632.63281,3199,00000C7F,2011.18615
1541,770,24664.66406,3198,00000C7E,1428.23620
1543,771,24696.69726,3196,00000C7C,810.90759
1545,772,24728.72851,3198,00000C7E,466.82592
1547,773,24760.76171,3199,00000C7F,886.96759
1549,774,24792.79296,3201,00000C81,1558.16394
1551,775,24824.82421,3202,00000C82,2024.32482
1553,776,24856.85742,3205,00000C85,2572.86157
1555,777,24888.88867,3207,00000C87,2930.88159
1557,778,24920.92187,3209,00000C89,3068.27441
1559,779,24952.95312,3213,00000C8D,3223.26342
1561,780,24984.98437,3216,00000C90,3108.51074
1563,781,25017.01757,3219,00000C93,2933.31689
1565,782,25049.04882,3222,00000C96,2469.21313
1567,783,25081.08203,3228,00000C9C,2023.63427
1569,784,25113.11328,3233,00000CA1,1460.25976
1571,785,25145.14453,3238,00000CA6,749.10253
1573,786,25177.17773,3242,00000CAA,447.32299
1575,787,25209.20898,3247,00000CAF,837.52947
1577,788,25241.24218,3252,00000CB4,1514.86389
1579,789,25273.27343,3257,00000CB9,2096.38623
1581,790,25305.30468,3263,00000CBF,2660.37670
1583,791,25337.33789,3270,00000CC6,2996.02734
1585,792,25369.36914,3275,00000CCB,3238.24121
1587,793,25401.40234,3278,00000CCE,3286.01660
1589,794,25433.43359,3281,00000CD1,3202.23925
1591,795,25465.46484,3284,00000CD4,2940.22851
1593,796,25497.49804,3287,00000CD7,2539.85693
1595,797,25529.52929,3296,00000CE0,2013.19750
1597,798,25561.56250,3303,00000CE7,1347.87512
1599,799,25593.59375,3307,00000CEB,757.52685
1601,800,25625.62500,3310,00000CEE,308.08453
1603,801,25657.65820,3312,00000CF0,914.94677
1605,802,25689.68945,3315,00000CF3,1563.38366
1607,803,25721.72265,3318,00000CF6,2156.88330
1609,804,25753.75390,3322,00000CFA,2706.80664
1611,805,25785.78515,3325,00000CFD,3046.08862
1613,806,25817.81835,3324,00000CFC,3248.18798
1615,807,25849.84960,3324,00000CFC,3365.63427
1617,808,25881.88281,3326,00000CFE,3288.74707
1619,809,25913.91406,3328,00000D00,3084.22094
1621,810,25945.94531,3328,00000D00,2640.49584
1623,811,25977.97851,3328,00000D00,2077.04101
1625,812,26010.00976,3329,00000D01,1422.38525
1627,813,26042.04296,3328,00000D00,710.21459
1629,814,26074.07421,3325,00000CFD,278.98907
1631,815,26106.10546,3323,00000CFB,893.73333
1633,816,26138.13867,3321,00000CF9,1569.97973
1635,817,26170.16992,3317,00000CF5,2205.30932
1637,818,26202.20312,3315,00000CF3,2796.02075
1639,819,26234.23437,3313,00000CF1,3146.17309
1641,820,26266.26562,3310,00000CEE,3425.61474
1643,821,26298.29882,3309,00000CED,3576.47143
1645,822,26330.33007,3304,00000CE8,3369.44213
1647,823,26362.36328,3299,00000CE3,3104.45776
1649,824,26394.39453,3298,00000CE2,2682.28125
1651,825,26426.42578,3295,00000CDF,2090.41259
1653,826,26458.45898,3290,00000CDA,1458.22302
1655,827,26490.49023,3284,00000CD4,680.59417
1657,828,26522.52343,3280,00000CD0,188.71096
1659,829,26554.55468,3279,00000CCF,888.50018
1661,830,26586.58593,3277,00000CCD,1635.90393
1663,831,26618.61914,3274,00000CCA,2333.90478
1665,832,26650.65039,3270,00000CC6,2847.44165
1667,833,26682.68359,3267,00000CC3,3284.88134
1669,834,26714.71484,3266,00000CC2,3583.82617
1671,835,26746.74609,3263,00000CBF,3635.91821
1673,836,26778.77929,3260,00000CBC,3493.86279
1675,837,26810.81054,3258,00000CBA,3225.47143
1677,838,26842.84375,3254,00000CB6,2724.34448
1679,839,26874.87500,3249,00000CB1,2156.45556
1681,840,26906.90625,3248,00000CB0,1517.40979
1683,841,26938.93945,3249,00000CB1,704.91894
1685,842,26970.97070,3249,00000CB1,168.14700
1687,843,27003.00390,3247,00000CAF,1021.38171
1689,844,27035.03515,3247,00000CAF,1753.36779
1691,845,27067.06640,3248,00000CB0,2416.90478
1693,846,27099.09960,3249,00000CB1,3005.95141
1695,847,27131.13085,3250,00000CB2,3452.67431
1697,848,27163.16406,3251,00000CB3,3598.70385
1699,849,27195.19531,3250,00000CB2,3829.87915
1701,850,27227.22656,3253,00000CB5,3671.63330
1703,851,27259.25976,3256,00000CB8,3346.69409
1705,852,27291.29101,3260,00000CBC,2871.78906
1707,853,27323.32421,3262,00000CBE,2264.59814
1709,854,27355.35546,3263,00000CBF,1501.36230
1711,855,27387.38671,3268,00000CC4,763.96679
1713,856,27419.41992,3273,00000CC9,264.79727
1715,857,27451.45117,3276,00000CCC,1010.15039
1717,858,27483.48437,3281,00000CD1,1870.45605
1719,859,27515.51562,3284,00000CD4,2566.74243
1721,860,27547.54687,3288,00000CD8,3191.21582
1723,861,27579.58007,3294,00000CDE,3490.18750
1725,862,27611.61132,3300,00000CE4,3899.33666
1727,863,27643.64453,3304,00000CE8,3958.87377
1729,864,27675.67578,3308,00000CEC,3828.37939
1731,865,27707.70703,3312,00000CF0,3554.13549
1733,866,27739.74023,3314,00000CF2,2991.38403
1735,867,27771.77148,3318,00000CF6,2357.16235
1737,868,27803.80468,3323,00000CFB,1543.57910
1739,869,27835.83593,3327,00000CFF,881.20892
1741,870,27867.86718,3333,00000D05,544.70159
1743,871,27899.90039,3336,00000D08,1096.28918
1745,872,27931.93164,3341,00000D0D,2040.66613
1747,873,27963.96484,3346,00000D12,2734.35815
1749,874,27995.99609,3347,00000D13,3392.14038
1751,875,28028.02734,3350,00000D16,3885.15869
1753,876,28060.06054,3351,00000D17,4056.25219
1755,877,28092.09179,3353,00000D19,4225.58105
1757,878,28124.12500,3356,00000D1C,4049.05297
1759,879,28156.15625,3356,00000D1C,3700.86279
1761,880,28188.18750,3356,00000D1C,3230.67309
1763,881,28220.22070,3357,00000D1D,2508.58374
1765,882,28252.25195,3359,00000D1F,1732.74975
1767,883,28284.28515,3359,00000D1F,955.06738
1769,884,28316.31640,3358,00000D1E,721.24694
1771,885,28348.34765,3355,00000D1B,1371.60559
1773,886,28380.38085,3354,00000D1A,2275.18286
1775,887,28412.41210,3355,00000D1B,2969.77172
1777,888,28444.44531,3353,00000D19,3686.12500
1779,889,28476.47656,3350,00000D16,4167.67578
1781,890,28508.50781,3347,00000D13,4400.75048
1783,891,28540.54101,3345,00000D11,4481.07226
1785,892,28572.57226,3344,00000D10,4348.60400
1787,893,28604.60546,3342,00000D0E,4002.13183
1789,894,28636.63671,3338,00000D0A,3434.75317
1791,895,28668.66796,3333,00000D05,2711.95947
1793,896,28700.70117,3328,00000D00,1952.43640
1795,897,28732.73242,3325,00000CFD,1246.92187
1797,898,28764.76562,3321,00000CF9,1090.21643
1799,899,28796.79687,3315,00000CF3,1680.60473
1801,900,28828.82812,3310,00000CEE,2522.37573
1803,901,28860.86132,3308,00000CEC,3347.47363
1805,902,28892.89257,3305,00000CE9,4014.17944
1807,903,28924.92578,3302,00000CE6,4616.64794
1809,904,28956.95703,3299,00000CE3,4696.07324
1811,905,28988.98828,3295,00000CDF,4861.88769
1813,906,29021.02148,3291,00000CDB,4688.30566
1815,907,29053.05273,3289,00000CD9,4328.65771
1817,908,29085.08593,3286,00000CD6,3690.47119
1819,909,29117.11718,3283,00000CD3,3060.69897
1821,910,29149.14843,3280,00000CD0,2239.72949
1823,911,29181.18164,3277,00000CCD,1588.25598
1825,912,29213.21289,3273,00000CC9,1474.67529
1827,913,29245.24609,3272,00000CC8,2054.61743
1829,914,29277.27734,3272,00000CC8,2936.87353
1831,915,29309.30859,3273,00000CC9,3702.12890
1833,916,29341.34179,3271,00000CC7,4359.44433
1835,917,29373.37304,3270,00000CC6,4989.99853
1837,918,29405.40625,3271,00000CC7,5343.26953
1839,919,29437.43750,3271,00000CC7,5412.12500
1841,920,29469.46875,3270,00000CC6,5242.30566
1843,921,29501.50195,3270,00000CC6,4861.98095
1845,922,29533.53320,3273,00000CC9,4229.19580
1847,923,29565.56640,3278,00000CCE,3622.85546
1849,924,29597.59765,3278,00000CCE,2640.66625
1851,925,29629.62890,3279,00000CCF,2131.89038
1853,926,29661.66210,3281,00000CD1,2137.22387
1855,927,29693.69335,3285,00000CD5,2588.26708
1857,928,29725.72656,1513,000005E9,3479.22509
1859,929,29757.75781,1519,000005EF,4327.37451
1861,930,29789.78906,1523,000005F3,5060.51318
1863,931,29821.82226,1528,000005F8,5690.83642
1865,932,29853.85351,1532,000005FC,5986.47509
1867,933,29885.88671,1536,00000600,6165.10839
1869,934,29917.91796,1541,00000605,6073.36669
1871,935,29949.94921,1546,0000060A,5622.00585
1873,936,29981.98242,1551,0000060F,5002.36376
1875,937,30014.01367,1555,00000613,4342.06396
1877,938,30046.04687,1558,00000616,3547.42626
1879,939,30078.07812,1560,00000618,2990.29931
1881,940,30110.10937,1563,0000061B,3058.67114
1883,941,30142.14257,1565,0000061D,3613.27661
1885,942,30174.17382,1566,0000061E,4352.33203
1887,943,30206.20703,1568,00000620,5292.99023
1889,944,30238.23828,1569,00000621,6077.91845
1891,945,30270.26953,1570,00000622,6683.55419
1893,946,30302.30273,1571,00000623,7160.49755
1895,947,30334.33398,1571,00000623,7205.40966
1897,948,30366.36718,1572,00000624,7227.18261
1899,949,30398.39843,1572,00000624,6772.18847
1901,950,30430.42968,1573,00000625,6142.18896
1903,951,30462.46289,1575,00000627,5477.20898
1905,952,30494.49414,1576,00000628,4831.31103
1907,953,30526.52734,1578,0000062A,4350.09423
1909,954,30558.55859,1579,0000062B,4503.32324
1911,955,30590.58984,1579,0000062B,5089.71240
1913,956,30622.62304,1580,0000062C,5936.72705
1915,957,30654.65429,1581,0000062D,6967.05908
1917,958,30686.68750,1582,0000062E,7531.23291
1919,959,30718.71875,1584,00000630,8488.10253
1921,960,30750.75000,1586,00000632,8991.08691
1923,961,30782.78320,1588,00000634,9184.87792
1925,962,30814.81445,1591,00000637,9209.30468
1927,963,30846.84765,1594,0000063A,8906.82812
1929,964,30878.87890,1596,0000063C,8409.10058
1931,965,30910.91015,1599,0000063F,7769.55615
1933,966,30942.94335,1602,00000642,7184.70996
1935,967,30974.97460,1606,00000646,6939.57568
1937,968,31007.00781,1609,00000649,7174.66064
1939,969,31039.03906,1612,0000064C,7945.20458
1941,970,31071.07031,1618,00000652,8950.63867
1943,971,31103.10351,1625,00000659,9966.14843
1945,972,31135.13476,1632,00000660,11377.64062
1947,973,31167.16796,1638,00000666,12157.36621
1949,974,31199.19921,1644,0000066C,12890.50292
1951,975,31231.23046,1649,00000671,13336.67480
1953,976,31263.26367,1655,00000677,13526.05761
1955,977,31295.29492,1660,0000067C,13561.11523
1957,978,31327.32812,1668,00000684,13250.21484
1959,979,31359.35937,1675,0000068B,13062.08007
1961,980,31391.39062,1683,00000693,12867.25976
1963,981,31423.42382,1692,0000069C,12870.27636
1965,982,31455.45507,1700,000006A4,13361.43652
1967,983,31487.48828,1709,000006AD,14249.49023
1969,984,31519.51953,1717,000006B5,14102.45800
1971,985,31551.55078,1725,000006BD,6300.90087
1973,986,31583.58398,1733,000006C5,32449.21679
1975,987,31615.61523,1742,000006CE,29435.46289
1977,988,31647.64843,1750,000006D6,30422.41210
1979,989,31679.67968,1756,000006DC,32460.50781
1981,990,31711.71093,1762,000006E2,34995.85156
1983,991,31743.74414,1770,000006EA,38876.98828
1985,992,31775.77539,1778,000006F2,42387.73828
1987,993,31807.80859,1786,000006FA,49349.40625
1989,994,31839.83984,1794,00000702,57873.14062
1991,995,31871.87109,1802,0000070A,71870.94531
1993,996,31903.90429,1809,00000711,96284.96093
1995,997,31935.93554,1816,00000718,143705.71875
1997,998,31967.96875,1821,0000071D,280102.18750
1999,999,32000.00000,1826,00000722,0.00000
1s
2s
3s
4s
5s
start I2S -> sleep 1s 
before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 1
i, k, frequency, d1, d1, i2s_fft_buf[k]
1,0,0.00000,1704,000006A8,0.00000
3,1,32.03203,1708,000006AC,283595.40625
5,2,64.06406,1711,000006AF,145582.15625
7,3,96.09609,1714,000006B2,97091.01562
9,4,128.12812,1718,000006B6,73173.95312
11,5,160.16015,1721,000006B9,58728.80078
13,6,192.19219,1724,000006BC,49053.64062
15,7,224.22422,1729,000006C1,42949.17968
17,8,256.25625,1733,000006C5,37951.87109
19,9,288.28829,1738,000006CA,34579.95312
21,10,320.32031,1743,000006CF,31660.21289
23,11,352.35235,1746,000006D2,29019.80273
25,12,384.38439,1750,000006D6,26375.49804
27,13,416.41641,1755,000006DB,23871.19140
29,14,448.44845,1759,000006DF,21282.39453
31,15,480.48046,1761,000006E1,19121.13085
33,16,512.51251,1764,000006E4,17368.47265
35,17,544.54455,1768,000006E8,15943.05273
37,18,576.57659,1771,000006EB,15176.84277
39,19,608.60858,1775,000006EF,14523.10742
41,20,640.64062,1779,000006F3,14434.63964
43,21,672.67266,1784,000006F8,14344.20703
45,22,704.70471,1787,000006FB,14453.98144
47,23,736.73675,1790,000006FE,14520.57910
49,24,768.76879,1795,00000703,14271.54785
51,25,800.80078,1799,00000707,13527.37402
53,26,832.83282,1802,0000070A,12700.13183
55,27,864.86486,1806,0000070E,11780.57421
57,28,896.89691,1809,00000711,10797.27441
59,29,928.92895,1813,00000715,9733.61328
61,30,960.96093,1817,00000719,8637.78417
63,31,992.99298,1819,0000071B,7990.47314
