

AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
913,456,14606.60644,-1610,FFFFF9B6,1510.10437
915,457,14638.63867,-1614,FFFFF9B2,1535.29138
917,458,14670.67089,-1616,FFFFF9B0,1525.86950
919,459,14702.70312,-1618,FFFFF9AE,1510.85180
921,460,14734.73437,-1621,FFFFF9AB,1479.94934
923,461,14766.76660,-1622,FFFFF9AA,1488.02502
925,462,14798.79882,-1623,FFFFF9A9,1489.18518
927,463,14830.83105,-1623,FFFFF9A9,1512.13098
929,464,14862.86328,-1624,FFFFF9A8,1519.04040
931,465,14894.89453,-1625,FFFFF9A7,1531.64392
933,466,14926.92675,-1626,FFFFF9A6,1508.66284
935,467,14958.95898,-1626,FFFFF9A6,1505.60107
937,468,14990.99121,-1626,FFFFF9A6,1481.95239
939,469,15023.02343,-1623,FFFFF9A9,1492.07043
941,470,15055.05468,-1617,FFFFF9AF,1515.26904
943,471,15087.08691,-1611,FFFFF9B5,1520.94299
945,472,15119.11914,-1607,FFFFF9B9,1524.36840
947,473,15151.15136,-1603,FFFFF9BD,1506.19616
949,474,15183.18359,-1599,FFFFF9C1,1479.26452
951,475,15215.21484,-1594,FFFFF9C6,1484.78479
953,476,15247.24707,-1588,FFFFF9CC,1499.60180
955,477,15279.27929,-1581,FFFFF9D3,1499.24560
957,478,15311.31152,-1574,FFFFF9DA,1521.57092
959,479,15343.34375,-1569,FFFFF9DF,1526.20886
961,480,15375.37500,-1563,FFFFF9E5,1508.87939
963,481,15407.40722,-1557,FFFFF9EB,1498.22497
965,482,15439.43945,-1550,FFFFF9F2,1473.25720
967,483,15471.47167,-1544,FFFFF9F8,1484.32312
969,484,15503.50390,-1538,FFFFF9FE,1512.32299
971,485,15535.53515,-1534,FFFFFA02,1526.90307
973,486,15567.56738,-1529,FFFFFA07,1536.38256
975,487,15599.59960,-1523,FFFFFA0D,1504.36645
977,488,15631.63183,-1514,FFFFFA16,1496.29272
979,489,15663.66406,-1506,FFFFFA1E,1480.67272
981,490,15695.69531,-1499,FFFFFA25,1493.04565
983,491,15727.72753,-1492,FFFFFA2C,1513.53222
985,492,15759.75976,-1488,FFFFFA30,1516.32995
987,493,15791.79199,-1483,FFFFFA35,1526.61193
989,494,15823.82421,-1479,FFFFFA39,1504.32043
991,495,15855.85546,-1476,FFFFFA3C,1495.59228
993,496,15887.88769,-1474,FFFFFA3E,1476.97253
995,497,15919.91992,-1472,FFFFFA40,1495.08679
997,498,15951.95214,-1471,FFFFFA41,1506.62219
999,499,15983.98437,-1470,FFFFFA42,1526.15966
1001,500,16016.01562,-1468,FFFFFA44,1526.15966
1003,501,16048.04785,-1466,FFFFFA46,1506.62219
1005,502,16080.08007,-1465,FFFFFA47,1495.08679
1007,503,16112.11230,-1463,FFFFFA49,1476.97253
1009,504,16144.14453,-1465,FFFFFA47,1495.59228
1011,505,16176.17578,-1467,FFFFFA45,1504.32043
1013,506,16208.20800,-1471,FFFFFA41,1526.61193
1015,507,16240.24023,-1477,FFFFFA3B,1516.32995
1017,508,16272.27246,-1482,FFFFFA36,1513.53222
1019,509,16304.30468,-1488,FFFFFA30,1493.04565
1021,510,16336.33593,-1492,FFFFFA2C,1480.67272
1023,511,16368.36816,-1496,FFFFFA28,1496.29272
1025,512,16400.40039,-1500,FFFFFA24,1504.36645
1027,513,16432.43164,-1506,FFFFFA1E,1536.38256
1029,514,16464.46484,-1512,FFFFFA18,1526.90307
1031,515,16496.49609,-1517,FFFFFA13,1512.32299
1033,516,16528.52929,-1523,FFFFFA0D,1484.32312
1035,517,16560.56054,-1531,FFFFFA05,1473.25720
1037,518,16592.59179,-1538,FFFFF9FE,1498.22497
1039,519,16624.62500,-1546,FFFFF9F6,1508.87939
1041,520,16656.65625,-1553,FFFFF9EF,1526.20886
1043,521,16688.68945,-1558,FFFFF9EA,1521.57092
1045,522,16720.72070,-1564,FFFFF9E4,1499.24560
1047,523,16752.75195,-1569,FFFFF9DF,1499.60180
1049,524,16784.78515,-1574,FFFFF9DA,1484.78479
1051,525,16816.81640,-1581,FFFFF9D3,1479.26452
1053,526,16848.84960,-1587,FFFFF9CD,1506.19616
1055,527,16880.88085,-1592,FFFFF9C8,1524.36840
1057,528,16912.91210,-1597,FFFFF9C3,1520.94299
1059,529,16944.94531,-1601,FFFFF9BF,1515.26904
1061,530,16976.97656,-1604,FFFFF9BC,1492.07043
1063,531,17009.00976,-1606,FFFFF9BA,1481.95239
1065,532,17041.04101,-1610,FFFFF9B6,1505.60107
1067,533,17073.07226,-1613,FFFFF9B3,1508.66284
1069,534,17105.10546,-1614,FFFFF9B2,1531.64392
1071,535,17137.13671,-1617,FFFFF9AF,1519.04040
1073,536,17169.16992,-1619,FFFFF9AD,1512.13098
1075,537,17201.20117,-1621,FFFFF9AB,1489.18518
1077,538,17233.23242,-1622,FFFFF9AA,1488.02502
1079,539,17265.26562,-1624,FFFFF9A8,1479.94934
1081,540,17297.29687,-1625,FFFFF9A7,1510.85180
1083,541,17329.33007,-1624,FFFFF9A8,1525.86950
1085,542,17361.36132,-1621,FFFFF9AB,1535.29138
1087,543,17393.39257,-1617,FFFFF9AF,1510.10437
1089,544,17425.42578,-1614,FFFFF9B2,1487.21606
1091,545,17457.45703,-1609,FFFFF9B7,1480.61328
1093,546,17489.49023,-1606,FFFFF9BA,1484.48046
1095,547,17521.52148,-1603,FFFFF9BD,1518.67626
1097,548,17553.55273,-1599,FFFFF9C1,1525.88818
1099,549,17585.58593,-1593,FFFFF9C7,1519.03027
1101,550,17617.61718,-1586,FFFFF9CE,1504.57128
1103,551,17649.65039,-1580,FFFFF9D4,1490.28332
1105,552,17681.68164,-1573,FFFFF9DB,1480.60485
1107,553,17713.71289,-1566,FFFFF9E2,1487.74914
1109,554,17745.74609,-1559,FFFFF9E9,1508.68054
1111,555,17777.77734,-1552,FFFFF9F0,1537.32263
1113,556,17809.81054,-1545,FFFFF9F7,1535.69995
1115,557,17841.84179,-1538,FFFFF9FE,1520.34167
1117,558,17873.87304,-1533,FFFFFA03,1504.02624
1119,559,17905.90625,-1530,FFFFFA06,1468.07165
1121,560,17937.93750,-1524,FFFFFA0C,1478.28869
1123,561,17969.97070,-1516,FFFFFA14,1500.47973
1125,562,18002.00195,-1509,FFFFFA1B,1519.67126
1127,563,18034.03320,-1502,FFFFFA22,1545.57714
1129,564,18066.06640,-1496,FFFFFA28,1518.24047
1131,565,18098.09765,-1491,FFFFFA2D,1494.44519
1133,566,18130.13085,-1487,FFFFFA31,1487.33752
1135,567,18162.16210,-1483,FFFFFA35,1490.49963
1137,568,18194.19335,-1479,FFFFFA39,1511.61083
1139,569,18226.22656,-1476,FFFFFA3C,1535.84558
1141,570,18258.25781,-1472,FFFFFA40,1531.31494
1143,571,18290.29101,-1470,FFFFFA42,1517.15014
1145,572,18322.32226,-1469,FFFFFA43,1476.20483
1147,573,18354.35351,-1467,FFFFFA45,1492.35363
1149,574,18386.38671,-1465,FFFFFA47,1483.38720
1151,575,18418.41796,-1465,FFFFFA47,1499.29943
1153,576,18450.45117,-1465,FFFFFA47,1516.93872
1155,577,18482.48242,-1467,FFFFFA45,1537.08447
1157,578,18514.51367,-1470,FFFFFA42,1505.40966
1159,579,18546.54687,-1474,FFFFFA3E,1504.61999
1161,580,18578.57812,-1479,FFFFFA39,1475.38549
1163,581,18610.61132,-1484,FFFFFA34,1484.98168
1165,582,18642.64257,-1489,FFFFFA2F,1508.85632
1167,583,18674.67382,-1492,FFFFFA2C,1515.83740
1169,584,18706.70703,-1496,FFFFFA28,1516.73840
1171,585,18738.73828,-1502,FFFFFA22,1519.45629
1173,586,18770.77148,-1508,FFFFFA1C,1506.07568
1175,587,18802.80273,-1516,FFFFFA14,1483.08068
1177,588,18834.83398,-1523,FFFFFA0D,1481.82946
1179,589,18866.86718,-1529,FFFFFA07,1497.30859
1181,590,18898.89843,-1535,FFFFFA01,1523.43591
1183,591,18930.93164,-1543,FFFFF9F9,1537.00988
1185,592,18962.96289,-1552,FFFFF9F0,1515.66625
1187,593,18994.99414,-1560,FFFFF9E8,1508.96020
1189,594,19027.02734,-1567,FFFFF9E1,1483.40979
1191,595,19059.05859,-1572,FFFFF9DC,1496.42492
1193,596,19091.09179,-1575,FFFFF9D9,1496.06176
1195,597,19123.12304,-1579,FFFFF9D5,1520.54589
1197,598,19155.15429,-1586,FFFFF9CE,1532.78649
1199,599,19187.18750,-1593,FFFFF9C7,1524.31323
1201,600,19219.21875,-1600,FFFFF9C0,1481.64672
1203,601,19251.25195,-1604,FFFFF9BC,1493.07177
1205,602,19283.28320,-1609,FFFFF9B7,1479.10180
1207,603,19315.31445,-1613,FFFFF9B3,1515.89489
1209,604,19347.34765,-1616,FFFFF9B0,1513.83081
1211,605,19379.37890,-1619,FFFFF9AD,1538.74731
1213,606,19411.41210,-1620,FFFFF9AC,1519.78393
1215,607,19443.44335,-1622,FFFFF9AA,1482.20397
1217,608,19475.47460,-1624,FFFFF9A8,1492.77722
1219,609,19507.50781,-1625,FFFFF9A7,1495.48510
1221,610,19539.53906,-1626,FFFFF9A6,1493.71118
1223,611,19571.57226,-1627,FFFFF9A5,1535.16491
1225,612,19603.60351,-1629,FFFFF9A3,1518.33642
1227,613,19635.63476,-1629,FFFFF9A3,1519.63427
1229,614,19667.66796,-1629,FFFFF9A3,1503.17687
1231,615,19699.69921,-1626,FFFFF9A6,1482.12744
1233,616,19731.73242,-1621,FFFFF9AB,1481.75439
1235,617,19763.76367,-1616,FFFFF9B0,1498.48559
1237,618,19795.79492,-1613,FFFFF9B3,1507.17761
1239,619,19827.82812,-1608,FFFFF9B8,1524.40270
1241,620,19859.85937,-1604,FFFFF9BC,1517.53454
1243,621,19891.89257,-1599,FFFFF9C1,1479.92492
1245,622,19923.92382,-1591,FFFFF9C9,1478.19323
1247,623,19955.95507,-1583,FFFFF9D1,1491.94555
1249,624,19987.98828,-1574,FFFFF9DA,1505.92871
1251,625,20020.01953,-1567,FFFFF9E1,1517.38916
1253,626,20052.05273,-1559,FFFFF9E9,1549.73486
1255,627,20084.08398,-1550,FFFFF9F2,1523.65856
1257,628,20116.11523,-1542,FFFFF9FA,1505.79199
1259,629,20148.14843,-1534,FFFFFA02,1476.26391
1261,630,20180.17968,-1526,FFFFFA0A,1486.17272
1263,631,20212.21289,-1522,FFFFFA0E,1498.53417
1265,632,20244.24414,-1517,FFFFFA13,1529.84826
1267,633,20276.27539,-1511,FFFFFA19,1532.48547
1269,634,20308.30859,-1505,FFFFFA1F,1513.77294
1271,635,20340.33984,-1498,FFFFFA26,1478.96911
1273,636,20372.37304,-1490,FFFFFA2E,1492.82360
1275,637,20404.40429,-1483,FFFFFA35,1497.45263
1277,638,20436.43554,-1477,FFFFFA3B,1503.47558
1279,639,20468.46875,-1473,FFFFFA3F,1525.18530
1281,640,20500.50000,-1470,FFFFFA42,1535.50646
1283,641,20532.53320,-1467,FFFFFA45,1513.77819
1285,642,20564.56445,-1463,FFFFFA49,1488.40075
1287,643,20596.59570,-1461,FFFFFA4B,1490.52929
1289,644,20628.62890,-1460,FFFFFA4C,1486.74597
1291,645,20660.66015,-1459,FFFFFA4D,1522.07946
1293,646,20692.69335,-1460,FFFFFA4C,1529.63806
1295,647,20724.72460,-1458,FFFFFA4E,1527.77709
1297,648,20756.75585,-1458,FFFFFA4E,1530.83154
1299,649,20788.78906,-1458,FFFFFA4E,1478.95031
1301,650,20820.82031,-1459,FFFFFA4D,1483.60717
1303,651,20852.85351,-1463,FFFFFA49,1498.90148
1305,652,20884.88476,-1469,FFFFFA43,1517.69079
1307,653,20916.91601,-1476,FFFFFA3C,1531.69970
1309,654,20948.94921,-1483,FFFFFA35,1523.30444
1311,655,20980.98046,-1488,FFFFFA30,1510.02624
1313,656,21013.01367,-1495,FFFFFA29,1494.74841
1315,657,21045.04492,-1501,FFFFFA23,1498.78527
1317,658,21077.07617,-1507,FFFFFA1D,1483.62304
1319,659,21109.10937,-1515,FFFFFA15,1507.40295
1321,660,21141.14062,-1523,FFFFFA0D,1520.48303
1323,661,21173.17382,-1531,FFFFFA05,1516.36486
1325,662,21205.20507,-1536,FFFFFA00,1534.44421
1327,663,21237.23632,-1544,FFFFF9F8,1506.65380
1329,664,21269.26953,-1553,FFFFF9EF,1488.57495
1331,665,21301.30078,-1561,FFFFF9E7,1470.94311
1333,666,21333.33398,-1570,FFFFF9DE,1500.62487
1335,667,21365.36523,-1577,FFFFF9D7,1526.32763
1337,668,21397.39648,-1582,FFFFF9D2,1532.78430
1339,669,21429.42968,-1587,FFFFF9CD,1511.20263
1341,670,21461.46093,-1593,FFFFF9C7,1480.07128
1343,671,21493.49414,-1599,FFFFF9C1,1482.44165
1345,672,21525.52539,-1607,FFFFF9B9,1490.67297
1347,673,21557.55664,-1614,FFFFF9B2,1518.85766
1349,674,21589.58984,-1619,FFFFF9AD,1538.50158
1351,675,21621.62109,-1623,FFFFF9A9,1529.15783
1353,676,21653.65429,-1626,FFFFF9A6,1520.34619
1355,677,21685.68554,-1630,FFFFF9A2,1467.27014
1357,678,21717.71679,-1632,FFFFF9A0,1468.59619
1359,679,21749.75000,-1634,FFFFF99E,1475.22753
1361,680,21781.78125,-1637,FFFFF99B,1516.01538
1363,681,21813.81445,-1638,FFFFF99A,1539.88537
1365,682,21845.84570,-1639,FFFFF999,1543.31237
1367,683,21877.87695,-1640,FFFFF998,1519.70898
1369,684,21909.91015,-1640,FFFFF998,1506.53820
1371,685,21941.94140,-1642,FFFFF996,1458.85620
1373,686,21973.97460,-1642,FFFFF996,1472.29919
1375,687,22006.00585,-1641,FFFFF997,1509.87780
1377,688,22038.03710,-1637,FFFFF99B,1523.66674
1379,689,22070.07031,-1631,FFFFF9A1,1521.85498
1381,690,22102.10156,-1625,FFFFF9A7,1532.46765
1383,691,22134.13476,-1620,FFFFF9AC,1492.16149
1385,692,22166.16601,-1616,FFFFF9B0,1498.00878
1387,693,22198.19726,-1611,FFFFF9B5,1488.69592
1389,694,22230.23046,-1605,FFFFF9BB,1490.71557
1391,695,22262.26171,-1597,FFFFF9C3,1558.96862
1393,696,22294.29492,-1590,FFFFF9CA,1524.21887
1395,697,22326.32617,-1583,FFFFF9D1,1542.83154
1397,698,22358.35742,-1575,FFFFF9D9,1497.70214
1399,699,22390.39062,-1567,FFFFF9E1,1483.87634
1401,700,22422.42187,-1558,FFFFF9EA,1480.53503
1403,701,22454.45507,-1548,FFFFF9F4,1511.87097
1405,702,22486.48632,-1538,FFFFF9FE,1528.65917
1407,703,22518.51757,-1529,FFFFFA07,1516.79089
1409,704,22550.55078,-1522,FFFFFA0E,1510.06518
1411,705,22582.58203,-1517,FFFFFA13,1488.82226
1413,706,22614.61523,-1509,FFFFFA1B,1468.35913
1415,707,22646.64648,-1502,FFFFFA22,1494.67492
1417,708,22678.67773,-1495,FFFFFA29,1505.05065
1419,709,22710.71093,-1488,FFFFFA30,1521.98010
1421,710,22742.74218,-1482,FFFFFA36,1556.65319
1423,711,22774.77539,-1478,FFFFFA3A,1521.43176
1425,712,22806.80664,-1475,FFFFFA3D,1463.12268
1427,713,22838.83789,-1472,FFFFFA40,1476.96032
1429,714,22870.87109,-1469,FFFFFA43,1468.78955
1431,715,22902.90234,-1465,FFFFFA47,1500.48889
1433,716,22934.93554,-1460,FFFFFA4C,1520.59301
1435,717,22966.96679,-1458,FFFFFA4E,1524.11657
1437,718,22998.99804,-1457,FFFFFA4F,1518.30749
1439,719,23031.03125,-1457,FFFFFA4F,1493.67382
1441,720,23063.06250,-1457,FFFFFA4F,1476.26953
1443,721,23095.09570,-1455,FFFFFA51,1464.97985
1445,722,23127.12695,-1455,FFFFFA51,1510.65600
1447,723,23159.15820,-1457,FFFFFA4F,1494.24157
1449,724,23191.19140,-1461,FFFFFA4B,1526.45690
1451,725,23223.22265,-1468,FFFFFA44,1531.97033
1453,726,23255.25585,-1475,FFFFFA3D,1485.89611
1455,727,23287.28710,-1481,FFFFFA37,1473.50256
1457,728,23319.31835,-1487,FFFFFA31,1474.74035
1459,729,23351.35156,-1493,FFFFFA2B,1508.72692
1461,730,23383.38281,-1498,FFFFFA26,1532.12670
1463,731,23415.41601,-1505,FFFFFA1F,1539.76269
1465,732,23447.44726,-1512,FFFFFA18,1505.82507
1467,733,23479.47851,-1520,FFFFFA10,1489.14770
1469,734,23511.51171,-1528,FFFFFA08,1468.86645
1471,735,23543.54296,-1536,FFFFFA00,1477.57275
1473,736,23575.57617,-1544,FFFFF9F8,1485.68945
1475,737,23607.60742,-1553,FFFFF9EF,1532.83288
1477,738,23639.63867,-1563,FFFFF9E5,1542.60522
1479,739,23671.67187,-1573,FFFFF9DB,1525.81530
1481,740,23703.70312,-1579,FFFFF9D5,1503.90747
1483,741,23735.73632,-1581,FFFFF9D3,1471.18066
1485,742,23767.76757,-1585,FFFFF9CF,1486.78088
1487,743,23799.79882,-1591,FFFFF9C9,1491.82910
1489,744,23831.83203,-1596,FFFFF9C4,1510.54418
1491,745,23863.86328,-1604,FFFFF9BC,1512.58703
1493,746,23895.89648,-1611,FFFFF9B5,1523.51452
1495,747,23927.92773,-1616,FFFFF9B0,1485.18518
1497,748,23959.95898,-1620,FFFFF9AC,1466.67810
1499,749,23991.99218,-1626,FFFFF9A6,1462.64331
1501,750,24024.02343,-1630,FFFFF9A2,1485.62609
1503,751,24056.05664,-1633,FFFFF99F,1548.18530
1505,752,24088.08789,-1635,FFFFF99D,1522.20581
1507,753,24120.12109,-1635,FFFFF99D,1502.13269
1509,754,24152.15234,-1637,FFFFF99B,1514.14318
1511,755,24184.18359,-1639,FFFFF999,1450.32592
1513,756,24216.21679,-1639,FFFFF999,1461.05114
1515,757,24248.24804,-1641,FFFFF997,1501.12158
1517,758,24280.28125,-1642,FFFFF996,1533.58068
1519,759,24312.31250,-1641,FFFFF997,1541.01977
1521,760,24344.34375,-1639,FFFFF999,1538.14013
1523,761,24376.37695,-1635,FFFFF99D,1495.31079
1525,762,24408.40820,-1630,FFFFF9A2,1474.62365
1527,763,24440.44140,-1623,FFFFF9A9,1477.12121
1529,764,24472.47265,-1618,FFFFF9AE,1512.00756
1531,765,24504.50390,-1612,FFFFF9B4,1547.06896
1533,766,24536.53710,-1607,FFFFF9B9,1529.62695
1535,767,24568.56835,-1602,FFFFF9BE,1506.19580
1537,768,24600.60156,-1596,FFFFF9C4,1490.48608
1539,769,24632.63281,-1589,FFFFF9CB,1474.39318
1541,770,24664.66406,-1580,FFFFF9D4,1450.77087
1543,771,24696.69726,-1572,FFFFF9DC,1508.35473
1545,772,24728.72851,-1564,FFFFF9E4,1523.20068
1547,773,24760.76171,-1556,FFFFF9EC,1526.83532
1549,774,24792.79296,-1548,FFFFF9F4,1525.10095
1551,775,24824.82421,-1538,FFFFF9FE,1476.98535
1553,776,24856.85742,-1530,FFFFFA06,1454.84289
1555,777,24888.88867,-1523,FFFFFA0D,1479.92358
1557,778,24920.92187,-1518,FFFFFA12,1525.08557
1559,779,24952.95312,-1511,FFFFFA19,1521.94250
1561,780,24984.98437,-1504,FFFFFA20,1516.16735
1563,781,25017.01757,-1498,FFFFFA26,1548.78564
1565,782,25049.04882,-1490,FFFFFA2E,1487.79101
1567,783,25081.08203,-1483,FFFFFA35,1456.54235
1569,784,25113.11328,-1478,FFFFFA3A,1464.97595
1571,785,25145.14453,-1474,FFFFFA3E,1502.61401
1573,786,25177.17773,-1471,FFFFFA41,1534.32897
1575,787,25209.20898,-1468,FFFFFA44,1565.71655
1577,788,25241.24218,-1465,FFFFFA47,1523.68518
1579,789,25273.27343,-1462,FFFFFA4A,1477.75366
1581,790,25305.30468,-1460,FFFFFA4C,1468.71057
1583,791,25337.33789,-1462,FFFFFA4A,1498.40429
1585,792,25369.36914,-1461,FFFFFA4B,1528.87707
1587,793,25401.40234,-1460,FFFFFA4C,1516.06335
1589,794,25433.43359,-1459,FFFFFA4D,1511.11853
1591,795,25465.46484,-1459,FFFFFA4D,1530.26293
1593,796,25497.49804,-1459,FFFFFA4D,1489.97900
1595,797,25529.52929,-1462,FFFFFA4A,1455.64843
1597,798,25561.56250,-1466,FFFFFA46,1469.75329
1599,799,25593.59375,-1471,FFFFFA41,1515.59106
1601,800,25625.62500,-1478,FFFFFA3A,1535.30273
1603,801,25657.65820,-1485,FFFFFA33,1553.83398
1605,802,25689.68945,-1491,FFFFFA2D,1539.86511
1607,803,25721.72265,-1497,FFFFFA27,1502.83508
1609,804,25753.75390,-1504,FFFFFA20,1443.17504
1611,805,25785.78515,-1512,FFFFFA18,1454.78222
1613,806,25817.81835,-1520,FFFFFA10,1527.77758
1615,807,25849.84960,-1528,FFFFFA08,1574.75122
1617,808,25881.88281,-1535,FFFFFA01,1527.09924
1619,809,25913.91406,-1543,FFFFF9F9,1504.26318
1621,810,25945.94531,-1552,FFFFF9F0,1508.14782
1623,811,25977.97851,-1562,FFFFF9E6,1453.60034
1625,812,26010.00976,-1571,FFFFF9DD,1476.79406
1627,813,26042.04296,-1577,FFFFF9D7,1485.33447
1629,814,26074.07421,-1580,FFFFF9D4,1527.31433
1631,815,26106.10546,-1585,FFFFF9CF,1526.45349
1633,816,26138.13867,-1590,FFFFF9CA,1524.11450
1635,817,26170.16992,-1597,FFFFF9C3,1484.65490
1637,818,26202.20312,-1603,FFFFF9BD,1451.67700
1639,819,26234.23437,-1608,FFFFF9B8,1451.65649
1641,820,26266.26562,-1614,FFFFF9B2,1486.33471
1643,821,26298.29882,-1617,FFFFF9AF,1491.09252
1645,822,26330.33007,-1620,FFFFF9AC,1569.42333
1647,823,26362.36328,-1623,FFFFF9A9,1499.25817
1649,824,26394.39453,-1626,FFFFF9A6,1495.43188
1651,825,26426.42578,-1629,FFFFF9A3,1455.32922
1653,826,26458.45898,-1631,FFFFF9A1,1497.69604
1655,827,26490.49023,-1633,FFFFF99F,1523.77941
1657,828,26522.52343,-1633,FFFFF99F,1517.82434
1659,829,26554.55468,-1634,FFFFF99E,1557.50952
1661,830,26586.58593,-1635,FFFFF99D,1548.10253
1663,831,26618.61914,-1634,FFFFF99E,1481.29602
1665,832,26650.65039,-1633,FFFFF99F,1444.54101
1667,833,26682.68359,-1630,FFFFF9A2,1462.00158
1669,834,26714.71484,-1625,FFFFF9A7,1515.62219
1671,835,26746.74609,-1619,FFFFF9AD,1529.16174
1673,836,26778.77929,-1612,FFFFF9B4,1520.28674
1675,837,26810.81054,-1605,FFFFF9BB,1545.28393
1677,838,26842.84375,-1599,FFFFF9C1,1493.28479
1679,839,26874.87500,-1594,FFFFF9C6,1494.43566
1681,840,26906.90625,-1587,FFFFF9CD,1464.17321
1683,841,26938.93945,-1581,FFFFF9D3,1508.32690
1685,842,26970.97070,-1573,FFFFF9DB,1503.52563
1687,843,27003.00390,-1566,FFFFF9E2,1562.49853
1689,844,27035.03515,-1559,FFFFF9E9,1508.53479
1691,845,27067.06640,-1551,FFFFF9F1,1528.20959
1693,846,27099.09960,-1543,FFFFF9F9,1533.82165
1695,847,27131.13085,-1536,FFFFFA00,1486.26440
1697,848,27163.16406,-1529,FFFFFA07,1536.19506
1699,849,27195.19531,-1523,FFFFFA0D,1764.20129
1701,850,27227.22656,-1517,FFFFFA13,1598.09887
1703,851,27259.25976,-1511,FFFFFA19,1522.99340
1705,852,27291.29101,-1506,FFFFFA1E,1459.65173
1707,853,27323.32421,-1500,FFFFFA24,1419.59936
1709,854,27355.35546,-1494,FFFFFA2A,1440.13415
1711,855,27387.38671,-1487,FFFFFA31,1480.44360
1713,856,27419.41992,-1482,FFFFFA36,1590.84436
1715,857,27451.45117,-1476,FFFFFA3C,1554.46435
1717,858,27483.48437,-1473,FFFFFA3F,1560.01367
1719,859,27515.51562,-1471,FFFFFA41,1485.67810
1721,860,27547.54687,-1468,FFFFFA44,1431.74243
1723,861,27579.58007,-1466,FFFFFA46,1475.38500
1725,862,27611.61132,-1465,FFFFFA47,1451.98706
1727,863,27643.64453,-1465,FFFFFA47,1569.65722
1729,864,27675.67578,-1467,FFFFFA45,1523.27392
1731,865,27707.70703,-1467,FFFFFA45,1523.55920
1733,866,27739.74023,-1468,FFFFFA44,1505.04345
1735,867,27771.77148,-1469,FFFFFA43,1433.18017
1737,868,27803.80468,-1471,FFFFFA41,1471.86340
1739,869,27835.83593,-1474,FFFFFA3E,1509.74279
1741,870,27867.86718,-1478,FFFFFA3A,1556.25231
1743,871,27899.90039,-1483,FFFFFA35,1561.55395
1745,872,27931.93164,-1489,FFFFFA2F,1536.47363
1747,873,27963.96484,-1496,FFFFFA28,1484.05627
1749,874,27995.99609,-1502,FFFFFA22,1440.90563
1751,875,28028.02734,-1508,FFFFFA1C,1443.83825
1753,876,28060.06054,-1514,FFFFFA16,1475.68457
1755,877,28092.09179,-1521,FFFFFA0F,1568.64721
1757,878,28124.12500,-1528,FFFFFA08,1572.90454
1759,879,28156.15625,-1536,FFFFFA00,1538.42736
1761,880,28188.18750,-1543,FFFFF9F9,1486.15466
1763,881,28220.22070,-1550,FFFFF9F2,1452.80944
1765,882,28252.25195,-1560,FFFFF9E8,1414.66760
1767,883,28284.28515,-1570,FFFFF9DE,1520.46398
1769,884,28316.31640,-1579,FFFFF9D5,1546.95495
1771,885,28348.34765,-1586,FFFFF9CE,1565.04602
1773,886,28380.38085,-1592,FFFFF9C8,1547.30419
1775,887,28412.41210,-1596,FFFFF9C4,1492.30822
1777,888,28444.44531,-1601,FFFFF9BF,1419.48937
1779,889,28476.47656,-1605,FFFFF9BB,1344.47790
1781,890,28508.50781,-1609,FFFFF9B7,1468.57177
1783,891,28540.54101,-1615,FFFFF9B1,1545.84509
1785,892,28572.57226,-1622,FFFFF9AA,1581.10961
1787,893,28604.60546,-1626,FFFFF9A6,1532.97961
1789,894,28636.63671,-1629,FFFFF9A3,1483.07934
1791,895,28668.66796,-1633,FFFFF99F,1457.58044
1793,896,28700.70117,-1635,FFFFF99D,1425.92138
1795,897,28732.73242,-1637,FFFFF99B,1504.78076
1797,898,28764.76562,-1640,FFFFF998,1535.89855
1799,899,28796.79687,-1641,FFFFF997,1587.43188
1801,900,28828.82812,-1640,FFFFF998,1613.69152
1803,901,28860.86132,-1639,FFFFF999,1540.76782
1805,902,28892.89257,-1638,FFFFF99A,1622.70202
1807,903,28924.92578,-1638,FFFFF99A,2148.27807
1809,904,28956.95703,-1637,FFFFF99B,1435.37268
1811,905,28988.98828,-1636,FFFFF99C,1583.11828
1813,906,29021.02148,-1633,FFFFF99F,1627.34558
1815,907,29053.05273,-1628,FFFFF9A4,1494.49353
1817,908,29085.08593,-1621,FFFFF9AB,1404.33410
1819,909,29117.11718,-1615,FFFFF9B1,1335.28332
1821,910,29149.14843,-1609,FFFFF9B7,1264.14416
1823,911,29181.18164,-1603,FFFFF9BD,1555.44470
1825,912,29213.21289,-1596,FFFFF9C4,1619.38684
1827,913,29245.24609,-1590,FFFFF9CA,1639.23059
1829,914,29277.27734,-1582,FFFFF9D2,1622.28222
1831,915,29309.30859,-1573,FFFFF9DB,1417.72973
1833,916,29341.34179,-1565,FFFFF9E3,1385.94226
1835,917,29373.37304,-1557,FFFFF9EB,1370.04272
1837,918,29405.40625,-1549,FFFFF9F3,1427.11035
1839,919,29437.43750,-1541,FFFFF9FB,1559.29858
1841,920,29469.46875,-1533,FFFFFA03,1581.78112
1843,921,29501.50195,-1524,FFFFFA0C,1597.03283
1845,922,29533.53320,-1517,FFFFFA13,1452.09472
1847,923,29565.56640,-1511,FFFFFA19,1539.92114
