
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
109,54,13935.48339,-1581,FFFFF9D3,1576.00402
111,55,14193.54882,-1582,FFFFF9D2,1574.71813
113,56,14451.61328,-1582,FFFFF9D2,1582.71752
115,57,14709.67773,-1582,FFFFF9D2,1579.29089
117,58,14967.74218,-1583,FFFFF9D1,1580.13354
119,59,15225.80664,-1583,FFFFF9D1,1580.89257
121,60,15483.87109,-1583,FFFFF9D1,1578.78540
123,61,15741.93554,-1583,FFFFF9D1,1578.02648
125,62,16000.00000,-1583,FFFFF9D1,1588.00000
127,63,16258.06445,-1583,FFFFF9D1,1578.02648
129,64,16516.12890,-1582,FFFFF9D2,1578.78540
131,65,16774.19335,-1581,FFFFF9D3,1580.89257
133,66,17032.25781,-1582,FFFFF9D2,1580.13354
135,67,17290.32226,-1581,FFFFF9D3,1579.29089
137,68,17548.38671,-1582,FFFFF9D2,1582.71752
139,69,17806.45117,-1582,FFFFF9D2,1574.71813
141,70,18064.51562,-1583,FFFFF9D1,1576.00402
143,71,18322.58007,-1583,FFFFF9D1,1581.06042
145,72,18580.64453,-1582,FFFFF9D2,1578.48303
147,73,18838.70898,-1582,FFFFF9D2,1582.50036
149,74,19096.77343,-1582,FFFFF9D2,1579.58129
151,75,19354.83789,-1581,FFFFF9D3,1585.21667
153,76,19612.90234,-1580,FFFFF9D4,1580.63720
155,77,19870.96679,-1580,FFFFF9D4,1586.41882
157,78,20129.03320,-1581,FFFFF9D3,1578.91821
159,79,20387.09765,-1581,FFFFF9D3,1580.81774
161,80,20645.16210,-1582,FFFFF9D2,1575.09008
163,81,20903.22656,-1583,FFFFF9D1,1575.49035
165,82,21161.29101,-1584,FFFFF9D0,1579.01940
167,83,21419.35546,-1583,FFFFF9D1,1582.61877
169,84,21677.41992,-1582,FFFFF9D2,1583.81298
171,85,21935.48437,-1581,FFFFF9D3,1585.73156
173,86,22193.54882,-1581,FFFFF9D3,1583.24694
175,87,22451.61328,-1580,FFFFF9D4,1577.71838
177,88,22709.67773,-1579,FFFFF9D5,1582.39709
179,89,22967.74218,-1579,FFFFF9D5,1580.08532
181,90,23225.80664,-1580,FFFFF9D4,1584.16540
183,91,23483.87109,-1581,FFFFF9D3,1585.54809
185,92,23741.93554,-1582,FFFFF9D2,1580.83703
187,93,24000.00000,-1582,FFFFF9D2,1576.00512
189,94,24258.06445,-1581,FFFFF9D3,1583.73181
191,95,24516.12890,-1581,FFFFF9D3,1582.56799
193,96,24774.19335,-1581,FFFFF9D3,1581.14355
195,97,25032.25781,-1580,FFFFF9D4,1587.12512
197,98,25290.32226,-1580,FFFFF9D4,1589.85632
199,99,25548.38671,-1580,FFFFF9D4,1587.48559
201,100,25806.45117,-1580,FFFFF9D4,1587.93615
203,101,26064.51562,-1580,FFFFF9D4,1580.29626
205,102,26322.58007,-1581,FFFFF9D3,1584.00390
207,103,26580.64453,-1581,FFFFF9D3,1578.97875
209,104,26838.70898,-1582,FFFFF9D2,1581.19018
211,105,27096.77343,-1583,FFFFF9D1,1588.06359
213,106,27354.83789,-1582,FFFFF9D2,1576.74377
215,107,27612.90234,-1581,FFFFF9D3,1578.68640
217,108,27870.96679,-1581,FFFFF9D3,1584.69470
219,109,28129.03320,-1581,FFFFF9D3,1573.90661
221,110,28387.09765,-1581,FFFFF9D3,1572.45690
223,111,28645.16210,-1582,FFFFF9D2,1574.34252
225,112,28903.22656,-1581,FFFFF9D3,1605.78979
227,113,29161.29101,-1581,FFFFF9D3,1575.99890
229,114,29419.35546,-1582,FFFFF9D2,1570.70971
231,115,29677.41992,-1582,FFFFF9D2,1578.97680
233,116,29935.48437,-1582,FFFFF9D2,1584.50695
235,117,30193.54882,-1582,FFFFF9D2,1584.49804
237,118,30451.61328,-1583,FFFFF9D1,1597.01599
239,119,30709.67773,-1583,FFFFF9D1,1578.12377
241,120,30967.74218,-1583,FFFFF9D1,1568.08630
243,121,31225.80664,-1582,FFFFF9D2,1586.27966
245,122,31483.87109,-1581,FFFFF9D3,1622.88098
247,123,31741.93554,-1582,FFFFF9D2,1553.24719
249,124,32000.00000,-1581,FFFFF9D3,0.00000
1s
2s
