
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
starting robot 
before init 
init 
start I2S -> sleep 1s 

ChibiOS/RT Shell
ch> before start DMA 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
943,471,15087.08691,-971,FFFFFC35,979.10687
945,472,15119.11914,-967,FFFFFC39,983.70092
947,473,15151.15136,-965,FFFFFC3B,998.62664
949,474,15183.18359,-962,FFFFFC3E,1007.01776
951,475,15215.21484,-960,FFFFFC40,1014.32836
953,476,15247.24707,-957,FFFFFC43,1016.47711
955,477,15279.27929,-954,FFFFFC46,1019.23675
957,478,15311.31152,-952,FFFFFC48,1027.21911
959,479,15343.34375,-952,FFFFFC48,1020.05969
961,480,15375.37500,-952,FFFFFC48,1014.46734
963,481,15407.40722,-951,FFFFFC49,1009.49969
965,482,15439.43945,-950,FFFFFC4A,996.94934
967,483,15471.47167,-951,FFFFFC49,993.63000
969,484,15503.50390,-952,FFFFFC48,994.63702
971,485,15535.53515,-955,FFFFFC45,988.81011
973,486,15567.56738,-958,FFFFFC42,986.52093
975,487,15599.59960,-962,FFFFFC3E,992.92431
977,488,15631.63183,-968,FFFFFC38,1005.46905
979,489,15663.66406,-973,FFFFFC33,998.25323
981,490,15695.69531,-977,FFFFFC2F,1011.44793
983,491,15727.72753,-981,FFFFFC2B,1018.78033
985,492,15759.75976,-986,FFFFFC26,1023.94390
987,493,15791.79199,-992,FFFFFC20,1021.64562
989,494,15823.82421,-999,FFFFFC19,1023.04467
991,495,15855.85546,-1006,FFFFFC12,1014.93341
993,496,15887.88769,-1012,FFFFFC0C,1011.58026
995,497,15919.91992,-1019,FFFFFC05,1003.47894
997,498,15951.95214,-1025,FFFFFBFF,996.96557
999,499,15983.98437,-1032,FFFFFBF8,997.31597
1001,500,16016.01562,-1038,FFFFFBF2,997.31597
1003,501,16048.04785,-1043,FFFFFBED,996.96557
1005,502,16080.08007,-1043,FFFFFBED,1003.47894
1007,503,16112.11230,-1044,FFFFFBEC,1011.58026
1009,504,16144.14453,-1048,FFFFFBE8,1014.93341
1011,505,16176.17578,-1052,FFFFFBE4,1023.04467
1013,506,16208.20800,-1058,FFFFFBDE,1021.64562
1015,507,16240.24023,-1065,FFFFFBD7,1023.94390
1017,508,16272.27246,-1069,FFFFFBD3,1018.78033
1019,509,16304.30468,-1073,FFFFFBCF,1011.44793
1021,510,16336.33593,-1077,FFFFFBCB,998.25323
1023,511,16368.36816,-1079,FFFFFBC9,1005.46905
1025,512,16400.40039,-1081,FFFFFBC7,992.92431
1027,513,16432.43164,-1083,FFFFFBC5,986.52093
1029,514,16464.46484,-1085,FFFFFBC3,988.81011
1031,515,16496.49609,-1087,FFFFFBC1,994.63702
1033,516,16528.52929,-1088,FFFFFBC0,993.63000
1035,517,16560.56054,-1089,FFFFFBBF,996.94934
1037,518,16592.59179,-1091,FFFFFBBD,1009.49969
1039,519,16624.62500,-1091,FFFFFBBD,1014.46734
1041,520,16656.65625,-1091,FFFFFBBD,1020.05969
1043,521,16688.68945,-1092,FFFFFBBC,1027.21911
1045,522,16720.72070,-1090,FFFFFBBE,1019.23675
1047,523,16752.75195,-1086,FFFFFBC2,1016.47711
1049,524,16784.78515,-1081,FFFFFBC7,1014.32836
1051,525,16816.81640,-1076,FFFFFBCC,1007.01776
1053,526,16848.84960,-1072,FFFFFBD0,998.62664
1055,527,16880.88085,-1068,FFFFFBD4,983.70092
1057,528,16912.91210,-1063,FFFFFBD9,979.10687
1059,529,16944.94531,-1058,FFFFFBDE,993.72497
1061,530,16976.97656,-1052,FFFFFBE4,987.99780
1063,531,17009.00976,-1046,FFFFFBEA,1000.45532
1065,532,17041.04101,-1040,FFFFFBF0,1013.32879
1067,533,17073.07226,-1033,FFFFFBF7,1018.32073
1069,534,17105.10546,-1027,FFFFFBFD,1031.67382
1071,535,17137.13671,-1021,FFFFFC03,1018.94592
1073,536,17169.16992,-1013,FFFFFC0B,1018.68194
1075,537,17201.20117,-1007,FFFFFC11,1005.41601
1077,538,17233.23242,-1004,FFFFFC14,1013.23925
1079,539,17265.26562,-1002,FFFFFC16,1000.24835
1081,540,17297.29687,-998,FFFFFC1A,980.39880
1083,541,17329.33007,-995,FFFFFC1D,977.26513
1085,542,17361.36132,-990,FFFFFC22,973.88989
1087,543,17393.39257,-983,FFFFFC29,976.19873
1089,544,17425.42578,-977,FFFFFC2F,982.15234
1091,545,17457.45703,-973,FFFFFC33,996.79919
1093,546,17489.49023,-970,FFFFFC36,995.42352
1095,547,17521.52148,-967,FFFFFC39,1017.91400
1097,548,17553.55273,-964,FFFFFC3C,1014.43743
1099,549,17585.58593,-961,FFFFFC3F,1014.59350
1101,550,17617.61718,-957,FFFFFC43,1033.76196
1103,551,17649.65039,-955,FFFFFC45,1019.78088
1105,552,17681.68164,-954,FFFFFC46,1017.51898
1107,553,17713.71289,-954,FFFFFC46,1000.45935
1109,554,17745.74609,-954,FFFFFC46,994.77691
1111,555,17777.77734,-953,FFFFFC47,984.03729
1113,556,17809.81054,-954,FFFFFC46,974.65563
1115,557,17841.84179,-955,FFFFFC45,991.51916
1117,558,17873.87304,-957,FFFFFC43,995.35711
1119,559,17905.90625,-961,FFFFFC3F,1007.35418
1121,560,17937.93750,-965,FFFFFC3B,1003.10876
1123,561,17969.97070,-970,FFFFFC36,1018.80938
1125,562,18002.00195,-974,FFFFFC32,1033.73596
1127,563,18034.03320,-978,FFFFFC2E,1025.58874
1129,564,18066.06640,-982,FFFFFC2A,1028.43811
1131,565,18098.09765,-988,FFFFFC24,1021.10260
1133,566,18130.13085,-995,FFFFFC1D,1011.43261
1135,567,18162.16210,-1001,FFFFFC17,1011.96582
1137,568,18194.19335,-1007,FFFFFC11,993.00903
1139,569,18226.22656,-1013,FFFFFC0B,985.67156
1141,570,18258.25781,-1019,FFFFFC05,991.15545
1143,571,18290.29101,-1024,FFFFFC00,986.89196
1145,572,18322.32226,-1031,FFFFFBF9,984.97674
1147,573,18354.35351,-1037,FFFFFBF3,998.58526
1149,574,18386.38671,-1041,FFFFFBEF,1004.75891
1151,575,18418.41796,-1041,FFFFFBEF,1022.04449
1153,576,18450.45117,-1043,FFFFFBED,1014.70996
1155,577,18482.48242,-1048,FFFFFBE8,1027.34069
1157,578,18514.51367,-1053,FFFFFBE3,1015.74432
1159,579,18546.54687,-1058,FFFFFBDE,1034.64514
1161,580,18578.57812,-1064,FFFFFBD8,1019.73968
1163,581,18610.61132,-1068,FFFFFBD4,1000.00421
1165,582,18642.64257,-1071,FFFFFBD1,990.10711
1167,583,18674.67382,-1073,FFFFFBCF,988.31304
1169,584,18706.70703,-1075,FFFFFBCD,989.65130
1171,585,18738.73828,-1078,FFFFFBCA,974.37811
1173,586,18770.77148,-1081,FFFFFBC7,976.73156
1175,587,18802.80273,-1084,FFFFFBC4,995.89605
1177,588,18834.83398,-1087,FFFFFBC1,1006.64410
1179,589,18866.86718,-1088,FFFFFBC0,1015.46765
1181,590,18898.89843,-1089,FFFFFBBF,1025.52893
1183,591,18930.93164,-1089,FFFFFBBF,1018.43713
1185,592,18962.96289,-1090,FFFFFBBE,1013.06103
1187,593,18994.99414,-1091,FFFFFBBD,1027.16076
1189,594,19027.02734,-1090,FFFFFBBE,1002.99060
1191,595,19059.05859,-1087,FFFFFBC1,1011.17828
1193,596,19091.09179,-1084,FFFFFBC4,990.66784
1195,597,19123.12304,-1079,FFFFFBC9,987.85858
1197,598,19155.15429,-1075,FFFFFBCD,986.76806
1199,599,19187.18750,-1072,FFFFFBD0,980.96728
1201,600,19219.21875,-1068,FFFFFBD4,1002.27270
1203,601,19251.25195,-1064,FFFFFBD8,1002.35382
1205,602,19283.28320,-1058,FFFFFBDE,1003.89691
1207,603,19315.31445,-1052,FFFFFBE4,1014.91033
1209,604,19347.34765,-1046,FFFFFBEA,1024.66308
1211,605,19379.37890,-1040,FFFFFBF0,1022.20947
1213,606,19411.41210,-1034,FFFFFBF6,1025.91650
1215,607,19443.44335,-1026,FFFFFBFE,1023.78070
1217,608,19475.47460,-1021,FFFFFC03,1013.55987
1219,609,19507.50781,-1014,FFFFFC0A,988.37304
1221,610,19539.53906,-1008,FFFFFC10,1003.32580
1223,611,19571.57226,-1005,FFFFFC13,996.54107
1225,612,19603.60351,-1002,FFFFFC16,981.71148
1227,613,19635.63476,-999,FFFFFC19,988.03680
1229,614,19667.66796,-995,FFFFFC1D,991.01519
1231,615,19699.69921,-990,FFFFFC22,1000.95324
1233,616,19731.73242,-985,FFFFFC27,1003.09344
1235,617,19763.76367,-980,FFFFFC2C,1013.87396
1237,618,19795.79492,-974,FFFFFC32,1031.28759
1239,619,19827.82812,-970,FFFFFC36,1024.37768
1241,620,19859.85937,-968,FFFFFC38,1030.46203
1243,621,19891.89257,-966,FFFFFC3A,1020.57525
1245,622,19923.92382,-963,FFFFFC3D,1016.61047
1247,623,19955.95507,-961,FFFFFC3F,1013.28509
1249,624,19987.98828,-959,FFFFFC41,995.50830
1251,625,20020.01953,-959,FFFFFC41,1002.00329
1253,626,20052.05273,-958,FFFFFC42,984.40924
1255,627,20084.08398,-959,FFFFFC41,997.62896
1257,628,20116.11523,-959,FFFFFC41,972.79675
1259,629,20148.14843,-959,FFFFFC41,980.16375
1261,630,20180.17968,-959,FFFFFC41,987.46868
1263,631,20212.21289,-961,FFFFFC3F,1013.68768
1265,632,20244.24414,-966,FFFFFC3A,1021.80731
1267,633,20276.27539,-971,FFFFFC35,1035.73950
1269,634,20308.30859,-975,FFFFFC31,1039.28906
1271,635,20340.33984,-980,FFFFFC2C,1033.37390
1273,636,20372.37304,-985,FFFFFC27,1027.48022
1275,637,20404.40429,-990,FFFFFC22,1012.31567
1277,638,20436.43554,-997,FFFFFC1B,991.19628
1279,639,20468.46875,-1003,FFFFFC15,969.23590
1281,640,20500.50000,-1009,FFFFFC0F,981.36883
1283,641,20532.53320,-1015,FFFFFC09,981.76422
1285,642,20564.56445,-1020,FFFFFC04,974.64086
1287,643,20596.59570,-1027,FFFFFBFD,971.08331
1289,644,20628.62890,-1034,FFFFFBF6,999.98974
1291,645,20660.66015,-1042,FFFFFBEE,1010.57781
1293,646,20692.69335,-1047,FFFFFBE9,1011.24865
1295,647,20724.72460,-1049,FFFFFBE7,1024.26770
1297,648,20756.75585,-1051,FFFFFBE5,1041.40002
1299,649,20788.78906,-1055,FFFFFBE1,1006.43975
1301,650,20820.82031,-1060,FFFFFBDC,997.18774
1303,651,20852.85351,-1065,FFFFFBD7,1003.43206
1305,652,20884.88476,-1071,FFFFFBD1,1007.60369
1307,653,20916.91601,-1076,FFFFFBCC,975.30401
1309,654,20948.94921,-1080,FFFFFBC8,982.31140
1311,655,20980.98046,-1083,FFFFFBC5,971.61218
1313,656,21013.01367,-1087,FFFFFBC1,1000.50457
1315,657,21045.04492,-1091,FFFFFBBD,980.36260
1317,658,21077.07617,-1094,FFFFFBBA,999.57641
1319,659,21109.10937,-1096,FFFFFBB8,1008.51245
1321,660,21141.14062,-1098,FFFFFBB6,1018.19122
1323,661,21173.17382,-1100,FFFFFBB4,1023.31250
1325,662,21205.20507,-1102,FFFFFBB2,1042.00402
1327,663,21237.23632,-1103,FFFFFBB1,1021.37322
1329,664,21269.26953,-1104,FFFFFBB0,1029.17102
1331,665,21301.30078,-1105,FFFFFBAF,1025.54138
1333,666,21333.33398,-1106,FFFFFBAE,1005.95678
1335,667,21365.36523,-1105,FFFFFBAF,1008.48181
1337,668,21397.39648,-1103,FFFFFBB1,987.09423
1339,669,21429.42968,-1099,FFFFFBB5,992.87536
1341,670,21461.46093,-1094,FFFFFBBA,984.14752
1343,671,21493.49414,-1090,FFFFFBBE,980.14044
1345,672,21525.52539,-1086,FFFFFBC2,1023.54180
1347,673,21557.55664,-1081,FFFFFBC7,973.81500
1349,674,21589.58984,-1076,FFFFFBCC,1015.63165
1351,675,21621.62109,-1071,FFFFFBD1,1018.49298
1353,676,21653.65429,-1065,FFFFFBD7,1021.39166
1355,677,21685.68554,-1059,FFFFFBDD,1016.55108
1357,678,21717.71679,-1053,FFFFFBE3,1013.19323
1359,679,21749.75000,-1047,FFFFFBE9,1008.57562
1361,680,21781.78125,-1041,FFFFFBEF,1000.24591
1363,681,21813.81445,-1035,FFFFFBF5,976.86614
1365,682,21845.84570,-1028,FFFFFBFC,997.63208
1367,683,21877.87695,-1021,FFFFFC03,981.57006
1369,684,21909.91015,-1014,FFFFFC0A,989.85784
1371,685,21941.94140,-1008,FFFFFC10,980.13366
1373,686,21973.97460,-1006,FFFFFC12,987.04199
1375,687,22006.00585,-1006,FFFFFC12,1000.34802
1377,688,22038.03710,-1002,FFFFFC16,1024.87841
1379,689,22070.07031,-997,FFFFFC1B,1021.21282
1381,690,22102.10156,-991,FFFFFC21,1024.58801
1383,691,22134.13476,-986,FFFFFC26,1019.94677
1385,692,22166.16601,-982,FFFFFC2A,1026.96496
1387,693,22198.19726,-979,FFFFFC2D,1012.20507
1389,694,22230.23046,-977,FFFFFC2F,1010.91955
1391,695,22262.26171,-975,FFFFFC31,979.43682
1393,696,22294.29492,-972,FFFFFC34,974.03417
1395,697,22326.32617,-969,FFFFFC37,982.23309
1397,698,22358.35742,-968,FFFFFC38,986.06433
1399,699,22390.39062,-967,FFFFFC39,1012.14337
1401,700,22422.42187,-967,FFFFFC39,994.14532
1403,701,22454.45507,-967,FFFFFC39,1006.74267
1405,702,22486.48632,-968,FFFFFC38,1025.24230
1407,703,22518.51757,-968,FFFFFC38,1018.00671
1409,704,22550.55078,-969,FFFFFC37,1032.80834
1411,705,22582.58203,-972,FFFFFC34,1018.64361
1413,706,22614.61523,-977,FFFFFC2F,1022.01678
1415,707,22646.64648,-981,FFFFFC2B,1027.56835
1417,708,22678.67773,-986,FFFFFC26,1034.21398
1419,709,22710.71093,-991,FFFFFC21,963.90905
1421,710,22742.74218,-996,FFFFFC1C,983.78582
1423,711,22774.77539,-1001,FFFFFC17,968.88586
1425,712,22806.80664,-1006,FFFFFC12,978.67193
1427,713,22838.83789,-1012,FFFFFC0C,985.82415
1429,714,22870.87109,-1019,FFFFFC05,980.03936
1431,715,22902.90234,-1026,FFFFFBFE,1022.50360
1433,716,22934.93554,-1032,FFFFFBF8,1024.91662
1435,717,22966.96679,-1038,FFFFFBF2,1035.48010
1437,718,22998.99804,-1043,FFFFFBED,1040.03894
1439,719,23031.03125,-1046,FFFFFBEA,1052.74279
1441,720,23063.06250,-1050,FFFFFBE6,1030.81018
1443,721,23095.09570,-1054,FFFFFBE2,996.77410
1445,722,23127.12695,-1058,FFFFFBDE,1016.94702
1447,723,23159.15820,-1062,FFFFFBDA,993.05163
1449,724,23191.19140,-1066,FFFFFBD6,991.20520
1451,725,23223.22265,-1072,FFFFFBD0,997.53839
1453,726,23255.25585,-1077,FFFFFBCB,980.94805
1455,727,23287.28710,-1082,FFFFFBC6,1000.43939
1457,728,23319.31835,-1085,FFFFFBC3,980.43487
1459,729,23351.35156,-1087,FFFFFBC1,988.58465
1461,730,23383.38281,-1090,FFFFFBBE,998.25366
1463,731,23415.41601,-1094,FFFFFBBA,1022.69671
1465,732,23447.44726,-1097,FFFFFBB7,1044.02587
1467,733,23479.47851,-1099,FFFFFBB5,1045.45983
1469,734,23511.51171,-1101,FFFFFBB3,1007.38476
1471,735,23543.54296,-1102,FFFFFBB2,1022.96429
1473,736,23575.57617,-1102,FFFFFBB2,1041.29589
1475,737,23607.60742,-1102,FFFFFBB2,978.17993
1477,738,23639.63867,-1103,FFFFFBB1,982.61743
1479,739,23671.67187,-1104,FFFFFBB0,981.28808
1481,740,23703.70312,-1103,FFFFFBB1,963.12011
1483,741,23735.73632,-1101,FFFFFBB3,988.99737
1485,742,23767.76757,-1097,FFFFFBB7,929.19769
1487,743,23799.79882,-1093,FFFFFBBB,984.81677
1489,744,23831.83203,-1088,FFFFFBC0,1009.58227
1491,745,23863.86328,-1084,FFFFFBC4,1051.10107
1493,746,23895.89648,-1080,FFFFFBC8,1059.55212
1495,747,23927.92773,-1075,FFFFFBCD,1032.24047
1497,748,23959.95898,-1069,FFFFFBD3,1035.23510
1499,749,23991.99218,-1064,FFFFFBD8,1019.24133
1501,750,24024.02343,-1056,FFFFFBE0,1007.32965
1503,751,24056.05664,-1051,FFFFFBE5,973.33483
1505,752,24088.08789,-1045,FFFFFBEB,977.79248
1507,753,24120.12109,-1037,FFFFFBF3,974.80517
1509,754,24152.15234,-1031,FFFFFBF9,946.37463
1511,755,24184.18359,-1024,FFFFFC00,947.52227
1513,756,24216.21679,-1017,FFFFFC07,1010.64953
1515,757,24248.24804,-1011,FFFFFC0D,990.44512
1517,758,24280.28125,-1008,FFFFFC10,1013.70593
1519,759,24312.31250,-1008,FFFFFC10,1006.17321
1521,760,24344.34375,-1006,FFFFFC12,1030.39990
1523,761,24376.37695,-1001,FFFFFC17,1012.00964
1525,762,24408.40820,-994,FFFFFC1E,1014.89465
1527,763,24440.44140,-988,FFFFFC24,1017.40649
1529,764,24472.47265,-982,FFFFFC2A,1038.27575
1531,765,24504.50390,-979,FFFFFC2D,989.31292
1533,766,24536.53710,-977,FFFFFC2F,974.57623
1535,767,24568.56835,-975,FFFFFC31,991.27197
1537,768,24600.60156,-971,FFFFFC35,999.97930
1539,769,24632.63281,-967,FFFFFC39,994.50646
1541,770,24664.66406,-966,FFFFFC3A,966.02111
1543,771,24696.69726,-965,FFFFFC3B,975.79071
1545,772,24728.72851,-964,FFFFFC3C,981.13574
1547,773,24760.76171,-965,FFFFFC3B,1017.05566
1549,774,24792.79296,-965,FFFFFC3B,1039.82629
1551,775,24824.82421,-964,FFFFFC3C,1008.92095
1553,776,24856.85742,-964,FFFFFC3C,1035.06701
1555,777,24888.88867,-965,FFFFFC3B,1029.75659
1557,778,24920.92187,-969,FFFFFC37,1028.10168
1559,779,24952.95312,-974,FFFFFC32,1004.43139
1561,780,24984.98437,-980,FFFFFC2C,1008.53466
1563,781,25017.01757,-984,FFFFFC28,986.99188
1565,782,25049.04882,-989,FFFFFC23,972.90130
1567,783,25081.08203,-994,FFFFFC1E,953.16577
1569,784,25113.11328,-999,FFFFFC19,955.14935
1571,785,25145.14453,-1005,FFFFFC13,978.80938
1573,786,25177.17773,-1011,FFFFFC0D,982.17285
1575,787,25209.20898,-1018,FFFFFC06,1023.54205
1577,788,25241.24218,-1024,FFFFFC00,1028.15039
1579,789,25273.27343,-1031,FFFFFBF9,1032.61962
1581,790,25305.30468,-1038,FFFFFBF2,1016.62982
1583,791,25337.33789,-1043,FFFFFBED,1012.05255
1585,792,25369.36914,-1047,FFFFFBE9,1011.75762
1587,793,25401.40234,-1051,FFFFFBE5,991.96862
1589,794,25433.43359,-1055,FFFFFBE1,1007.86303
1591,795,25465.46484,-1059,FFFFFBDD,981.80407
1593,796,25497.49804,-1063,FFFFFBD9,938.87908
1595,797,25529.52929,-1068,FFFFFBD4,1014.89752
1597,798,25561.56250,-1073,FFFFFBCF,977.18908
1599,799,25593.59375,-1079,FFFFFBC9,985.47155
1601,800,25625.62500,-1084,FFFFFBC4,996.95074
1603,801,25657.65820,-1088,FFFFFBC0,1002.78851
1605,802,25689.68945,-1091,FFFFFBBD,1004.82714
1607,803,25721.72265,-1095,FFFFFBB9,1024.46057
1609,804,25753.75390,-1098,FFFFFBB6,1036.49462
1611,805,25785.78515,-1101,FFFFFBB3,1035.30541
1613,806,25817.81835,-1104,FFFFFBB0,1058.59875
1615,807,25849.84960,-1106,FFFFFBAE,1014.34466
1617,808,25881.88281,-1107,FFFFFBAD,972.98974
1619,809,25913.91406,-1109,FFFFFBAB,1015.43597
1621,810,25945.94531,-1109,FFFFFBAB,995.83819
1623,811,25977.97851,-1110,FFFFFBAA,982.18157
1625,812,26010.00976,-1111,FFFFFBA9,986.72753
1627,813,26042.04296,-1112,FFFFFBA8,994.18499
1629,814,26074.07421,-1110,FFFFFBAA,986.60534
1631,815,26106.10546,-1106,FFFFFBAE,1003.66461
1633,816,26138.13867,-1102,FFFFFBB2,1034.60034
1635,817,26170.16992,-1098,FFFFFBB6,1037.51416
1637,818,26202.20312,-1093,FFFFFBBB,1045.42541
1639,819,26234.23437,-1088,FFFFFBC0,1047.31652
1641,820,26266.26562,-1085,FFFFFBC3,990.65234
1643,821,26298.29882,-1081,FFFFFBC7,1019.50091
1645,822,26330.33007,-1075,FFFFFBCD,1045.20837
1647,823,26362.36328,-1069,FFFFFBD3,1035.81787
1649,824,26394.39453,-1063,FFFFFBD9,994.25701
1651,825,26426.42578,-1057,FFFFFBDF,963.96020
1653,826,26458.45898,-1050,FFFFFBE6,983.50781
1655,827,26490.49023,-1043,FFFFFBED,1014.46252
1657,828,26522.52343,-1037,FFFFFBF3,996.85925
1659,829,26554.55468,-1031,FFFFFBF9,1028.49523
1661,830,26586.58593,-1024,FFFFFC00,1050.13916
1663,831,26618.61914,-1020,FFFFFC04,1043.01623
1665,832,26650.65039,-1016,FFFFFC08,1047.62292
1667,833,26682.68359,-1013,FFFFFC0B,1036.75561
1669,834,26714.71484,-1012,FFFFFC0C,992.34625
1671,835,26746.74609,-1008,FFFFFC10,1046.16516
1673,836,26778.77929,-1002,FFFFFC16,979.57415
1675,837,26810.81054,-997,FFFFFC1B,937.40197
1677,838,26842.84375,-995,FFFFFC1D,971.51409
1679,839,26874.87500,-992,FFFFFC20,961.36389
1681,840,26906.90625,-988,FFFFFC24,990.60302
1683,841,26938.93945,-986,FFFFFC26,1031.50915
1685,842,26970.97070,-983,FFFFFC29,1015.20483
1687,843,27003.00390,-981,FFFFFC2B,1051.46789
1689,844,27035.03515,-980,FFFFFC2C,1122.48376
1691,845,27067.06640,-980,FFFFFC2C,1090.20202
1693,846,27099.09960,-980,FFFFFC2C,1099.73498
1695,847,27131.13085,-980,FFFFFC2C,1139.10498
1697,848,27163.16406,-979,FFFFFC2D,1152.14355
1699,849,27195.19531,-980,FFFFFC2C,1017.79870
1701,850,27227.22656,-981,FFFFFC2B,958.03961
1703,851,27259.25976,-984,FFFFFC28,1030.54394
1705,852,27291.29101,-988,FFFFFC24,973.03509
1707,853,27323.32421,-993,FFFFFC1F,976.63085
1709,854,27355.35546,-999,FFFFFC19,960.38989
1711,855,27387.38671,-1004,FFFFFC14,961.85766
1713,856,27419.41992,-1009,FFFFFC0F,969.88189
1715,857,27451.45117,-1013,FFFFFC0B,1037.13708
1717,858,27483.48437,-1019,FFFFFC05,1056.84082
1719,859,27515.51562,-1026,FFFFFBFE,987.27862
1721,860,27547.54687,-1033,FFFFFBF7,992.77227
1723,861,27579.58007,-1037,FFFFFBF3,1120.12939
1725,862,27611.61132,-1041,FFFFFBEF,1044.65832
1727,863,27643.64453,-1044,FFFFFBEC,996.34729
1729,864,27675.67578,-1048,FFFFFBE8,1106.86840
1731,865,27707.70703,-1056,FFFFFBE0,990.14703
1733,866,27739.74023,-1062,FFFFFBDA,954.65405
1735,867,27771.77148,-1066,FFFFFBD6,948.91094
1737,868,27803.80468,-1071,FFFFFBD1,946.82592
1739,869,27835.83593,-1074,FFFFFBCE,941.72930
1741,870,27867.86718,-1078,FFFFFBCA,990.10980
1743,871,27899.90039,-1083,FFFFFBC5,1003.97412
1745,872,27931.93164,-1088,FFFFFBC0,985.02893
1747,873,27963.96484,-1093,FFFFFBBB,1043.50781
1749,874,27995.99609,-1097,FFFFFBB7,994.92358
1751,875,28028.02734,-1101,FFFFFBB3,1152.65588
1753,876,28060.06054,-1104,FFFFFBB0,1005.53564
1755,877,28092.09179,-1107,FFFFFBAD,1090.29528
1757,878,28124.12500,-1109,FFFFFBAB,988.89508
1759,879,28156.15625,-1111,FFFFFBA9,1031.69201
1761,880,28188.18750,-1113,FFFFFBA7,969.78607
1763,881,28220.22070,-1114,FFFFFBA6,904.56146
1765,882,28252.25195,-1114,FFFFFBA6,938.45440
1767,883,28284.28515,-1115,FFFFFBA5,961.47930
1769,884,28316.31640,-1116,FFFFFBA4,951.86175
1771,885,28348.34765,-1117,FFFFFBA3,986.64801
1773,886,28380.38085,-1117,FFFFFBA3,1029.39086
1775,887,28412.41210,-1115,FFFFFBA5,1025.42932
1777,888,28444.44531,-1112,FFFFFBA8,954.94976
1779,889,28476.47656,-1108,FFFFFBAC,1114.80810
1781,890,28508.50781,-1103,FFFFFBB1,1070.14526
1783,891,28540.54101,-1099,FFFFFBB5,979.90039
1785,892,28572.57226,-1096,FFFFFBB8,1046.27526
1787,893,28604.60546,-1091,FFFFFBBD,1002.27929
1789,894,28636.63671,-1086,FFFFFBC2,969.79254
1791,895,28668.66796,-1080,FFFFFBC8,927.23077
1793,896,28700.70117,-1073,FFFFFBCF,911.42407
1795,897,28732.73242,-1065,FFFFFBD7,922.63751
1797,898,28764.76562,-1058,FFFFFBDE,906.17248
1799,899,28796.79687,-1053,FFFFFBE3,1019.09826
1801,900,28828.82812,-1048,FFFFFBE8,1018.04315
1803,901,28860.86132,-1040,FFFFFBF0,1105.83581
1805,902,28892.89257,-1032,FFFFFBF8,1031.30883
1807,903,28924.92578,-1027,FFFFFBFD,1550.55603
1809,904,28956.95703,-1023,FFFFFC01,820.89038
1811,905,28988.98828,-1019,FFFFFC05,980.66052
1813,906,29021.02148,-1015,FFFFFC09,1050.11413
1815,907,29053.05273,-1010,FFFFFC0E,1020.92462
1817,908,29085.08593,-1007,FFFFFC11,998.29095
1819,909,29117.11718,-1002,FFFFFC16,862.36517
1821,910,29149.14843,-996,FFFFFC1C,810.40966
1823,911,29181.18164,-993,FFFFFC1F,974.93713
1825,912,29213.21289,-991,FFFFFC21,898.95892
1827,913,29245.24609,-989,FFFFFC23,1040.02380
1829,914,29277.27734,-986,FFFFFC26,1071.90258
1831,915,29309.30859,-984,FFFFFC28,1187.26269
1833,916,29341.34179,-982,FFFFFC2A,889.25579
1835,917,29373.37304,-980,FFFFFC2C,1135.95190
1837,918,29405.40625,-978,FFFFFC2E,1242.81604
1839,919,29437.43750,-977,FFFFFC2F,1039.73767
1841,920,29469.46875,-976,FFFFFC30,1074.00305
1843,921,29501.50195,-976,FFFFFC30,1011.67974
1845,922,29533.53320,-976,FFFFFC30,946.42523
1847,923,29565.56640,-978,FFFFFC2E,945.94213
1849,924,29597.59765,-981,FFFFFC2B,948.19158
1851,925,29629.62890,-987,FFFFFC25,893.38958
1853,926,29661.66210,-992,FFFFFC20,911.67840
1855,927,29693.69335,-996,FFFFFC1C,1007.95288
1857,928,29725.72656,-1001,FFFFFC17,1046.13073
1859,929,29757.75781,-1005,FFFFFC13,1077.77172
1861,930,29789.78906,-1009,FFFFFC0F,981.89312
1863,931,29821.82226,-1015,FFFFFC09,1175.86730
1865,932,29853.85351,-1020,FFFFFC04,1051.54174
1867,933,29885.88671,-1025,FFFFFBFF,1094.95983
1869,934,29917.91796,-1032,FFFFFBF8,1055.05676
1871,935,29949.94921,-1039,FFFFFBF1,1040.12915
1873,936,29981.98242,-1044,FFFFFBEC,1061.92639
1875,937,30014.01367,-1046,FFFFFBEA,981.81298
1877,938,30046.04687,-1051,FFFFFBE5,913.76959
1879,939,30078.07812,-1058,FFFFFBDE,861.10601
1881,940,30110.10937,-1062,FFFFFBDA,910.09222
1883,941,30142.14257,-1067,FFFFFBD5,959.86596
1885,942,30174.17382,-1069,FFFFFBD3,1044.14746
1887,943,30206.20703,-1072,FFFFFBD0,1142.61755
1889,944,30238.23828,-1077,FFFFFBCB,989.29846
1891,945,30270.26953,-1082,FFFFFBC6,1051.58825
1893,946,30302.30273,-1087,FFFFFBC1,1098.49389
1895,947,30334.33398,-1091,FFFFFBBD,1074.90490
1897,948,30366.36718,-1095,FFFFFBB9,1068.53417
