1,8000,32768,20000000,536870912,0
3,8000,32768,20000000,536870912,0
5,8000,32768,20000000,536870912,0
7,8000,32768,20000000,536870912,0
9,8000,32768,20000000,536870912,0
11,8000,32768,20000000,536870912,0
13,8000,32768,20000000,536870912,0
15,8000,32768,20000000,536870912,0
17,8000,32768,20000000,536870912,0
19,8000,32768,20000000,536870912,0
21,8000,32768,20000000,536870912,0
23,8000,32768,20000000,536870912,0
25,8000,32768,20000000,536870912,0
27,8000,32768,20000000,536870912,0
29,8000,32768,20000000,536870912,0
31,8000,32768,20000000,536870912,0
33,8000,32768,20000000,536870912,0
35,8000,32768,20000000,536870912,0
37,8000,32768,20000000,536870912,0
39,8000,32768,20000000,536870912,0
41,8000,32768,20000000,536870912,0
43,8000,32768,20000000,536870912,0
45,8000,32768,20000000,536870912,0
47,8000,32768,20000000,536870912,0
49,8000,32768,20000000,536870912,0
51,8000,32768,20000000,536870912,0
53,8000,32768,20000000,536870912,0
55,8000,32768,20000000,536870912,0
57,8000,32768,20000000,536870912,0
59,8000,32768,20000000,536870912,0
61,8000,32768,20000000,536870912,0
63,8000,32768,20000000,536870912,0
65,8000,32768,20000000,536870912,0
67,8000,32768,20000000,536870912,0
69,8000,32768,20000000,536870912,0
71,8000,32768,20000000,536870912,0
73,8000,32768,20000000,536870912,0
75,8000,32768,20000000,536870912,0
77,8000,32768,20000000,536870912,0
79,8000,32768,20000000,536870912,0
81,8000,32768,20000000,536870912,0
83,8000,32768,20000000,536870912,0
85,8000,32768,20000000,536870912,0
87,8000,32768,20000000,536870912,0
89,8000,32768,20000000,536870912,0
91,8000,32768,20000000,536870912,0
93,8000,32768,20000000,536870912,0
95,8000,32768,20000000,536870912,0
97,8000,32768,20000000,536870912,0
99,8000,32768,20000000,536870912,0
101,8000,32768,20000000,536870912,0
103,8000,32768,20000000,536870912,0
105,8000,32768,20000000,536870912,0
107,8000,32768,20000000,536870912,0
109,8000,32768,20000000,536870912,0
111,8000,32768,20000000,536870912,0
113,8000,32768,20000000,536870912,0
115,8000,32768,20000000,536870912,0
117,8000,32768,20000000,536870912,0
119,8000,32768,20000000,536870912,0
121,8000,32768,20000000,536870912,0
123,8000,32768,20000000,536870912,0
125,8000,32768,20000000,536870912,0
127,8000,32768,20000000,536870912,0
129,8000,32768,20000000,536870912,0
131,8000,32768,20000000,536870912,0
133,8000,32768,20000000,536870912,0
135,8000,32768,20000000,536870912,0
137,8000,32768,20000000,536870912,0
139,8000,32768,20000000,536870912,0
141,8000,32768,20000000,536870912,0
143,8000,32768,20000000,536870912,0
145,8000,32768,20000000,536870912,0
147,8000,32768,20000000,536870912,0
149,8000,32768,20000000,536870912,0
151,8000,32768,20000000,536870912,0
153,8000,32768,20000000,536870912,0
155,8000,32768,20000000,536870912,0
157,8000,32768,20000000,536870912,0
159,8000,32768,20000000,536870912,0
161,8000,32768,20000000,536870912,0
163,8000,32768,20000000,536870912,0
165,8000,32768,20000000,536870912,0
167,8000,32768,20000000,536870912,0
169,8000,32768,20000000,536870912,0
171,8000,32768,20000000,536870912,0
173,8000,32768,20000000,536870912,0
175,8000,32768,20000000,536870912,0
177,8000,32768,20000000,536870912,0
179,8000,32768,20000000,536870912,0
181,8000,32768,20000000,536870912,0
183,8000,32768,20000000,536870912,0
185,8000,32768,20000000,536870912,0
187,8000,32768,20000000,536870912,0
189,8000,32768,20000000,536870912,0
191,8000,32768,20000000,536870912,0
193,8000,32768,20000000,536870912,0
195,8000,32768,20000000,536870912,0
197,8000,32768,20000000,536870912,0
199,8000,32768,20000000,536870912,0
201,8000,32768,20000000,536870912,0
203,8000,32768,20000000,536870912,0
205,8000,32768,20000000,536870912,0
207,8000,32768,20000000,536870912,0
209,8000,32768,20000000,536870912,0
211,8000,32768,20000000,536870912,0
213,8000,32768,20000000,536870912,0
215,8000,32768,20000000,536870912,0
217,8000,32768,20000000,536870912,0
219,8000,32768,20000000,536870912,0
221,8000,32768,20000000,536870912,0
223,8000,32768,20000000,536870912,0
225,8000,32768,20000000,536870912,0
227,8000,32768,20000000,536870912,0
229,8000,32768,20000000,536870912,0
231,8000,32768,20000000,536870912,0
233,8000,32768,20000000,536870912,0
235,8000,32768,20000000,536870912,0
237,8000,32768,20000000,536870912,0
239,8000,32768,20000000,536870912,0
241,8000,32768,20000000,536870912,0
243,8000,32768,20000000,536870912,0
245,8000,32768,20000000,536870912,0
247,8000,32768,20000000,536870912,0
249,8000,32768,20000000,536870912,0
251,8000,32768,20000000,536870912,0
253,8000,32768,20000000,536870912,0
255,8000,32768,20000000,536870912,0
257,8000,32768,20000000,536870912,0
259,8000,32768,20000000,536870912,0
261,8000,32768,20000000,536870912,0
263,8000,32768,20000000,536870912,0
265,8000,32768,20000000,536870912,0
267,8000,32768,20000000,536870912,0
269,8000,32768,20000000,536870912,0
271,8000,32768,20000000,536870912,0
273,8000,32768,20000000,536870912,0
275,8000,32768,20000000,536870912,0
277,8000,32768,20000000,536870912,0
279,8000,32768,20000000,536870912,0
281,8000,32768,20000000,536870912,0
283,8000,32768,20000000,536870912,0
285,8000,32768,20000000,536870912,0
287,8000,32768,20000000,536870912,0
289,8000,32768,20000000,536870912,0
291,8000,32768,20000000,536870912,0
293,8000,32768,20000000,536870912,0
295,8000,32768,20000000,536870912,0
297,8000,32768,20000000,536870912,0
299,8000,32768,20000000,536870912,0
301,8000,32768,20000000,536870912,0
303,8000,32768,20000000,536870912,0
305,8000,32768,20000000,536870912,0
307,8000,32768,20000000,536870912,0
309,8000,32768,20000000,536870912,0
311,8000,32768,20000000,536870912,0
313,8000,32768,20000000,536870912,0
315,8000,32768,20000000,536870912,0
317,8000,32768,20000000,536870912,0
319,8000,32768,20000000,536870912,0
321,8000,32768,20000000,536870912,0
323,8000,32768,20000000,536870912,0
325,8000,32768,20000000,536870912,0
327,8000,32768,20000000,536870912,0
329,8000,32768,20000000,536870912,0
331,8000,32768,20000000,536870912,0
333,8000,32768,20000000,536870912,0
335,8000,32768,20000000,536870912,0
337,8000,32768,20000000,536870912,0
339,8000,32768,20000000,536870912,0
341,8000,32768,20000000,536870912,0
343,8000,32768,20000000,536870912,0
345,8000,32768,20000000,536870912,0
347,8000,32768,20000000,536870912,0
349,8000,32768,20000000,536870912,0
351,8000,32768,20000000,536870912,0
353,8000,32768,20000000,536870912,0
355,8000,32768,20000000,536870912,0
357,8000,32768,20000000,536870912,0
359,8000,32768,20000000,536870912,0
361,8000,32768,20000000,536870912,0
363,8000,32768,20000000,536870912,0
365,8000,32768,20000000,536870912,0
367,8000,32768,20000000,536870912,0
369,8000,32768,20000000,536870912,0
371,8000,32768,20000000,536870912,0
373,8000,32768,20000000,536870912,0
375,8000,32768,20000000,536870912,0
377,8000,32768,20000000,536870912,0
379,8000,32768,20000000,536870912,0
381,8000,32768,20000000,536870912,0
383,8000,32768,20000000,536870912,0
385,8000,32768,20000000,536870912,0
387,8000,32768,20000000,536870912,0
389,8000,32768,20000000,536870912,0
391,8000,32768,20000000,536870912,0
393,8000,32768,20000000,536870912,0
395,8000,32768,20000000,536870912,0
397,8000,32768,20000000,536870912,0
399,8000,32768,20000000,536870912,0
401,8000,32768,20000000,536870912,0
403,8000,32768,20000000,536870912,0
405,8000,32768,20000000,536870912,0
407,8000,32768,20000000,536870912,0
409,8000,32768,20000000,536870912,0
411,8000,32768,20000000,536870912,0
413,8000,32768,20000000,536870912,0
415,8000,32768,20000000,536870912,0
417,8000,32768,20000000,536870912,0
419,8000,32768,20000000,536870912,0
421,8000,32768,20000000,536870912,0
423,8000,32768,20000000,536870912,0
425,8000,32768,20000000,536870912,0
427,8000,32768,20000000,536870912,0
429,8000,32768,20000000,536870912,0
431,8000,32768,20000000,536870912,0
433,8000,32768,20000000,536870912,0
435,8000,32768,20000000,536870912,0
437,8000,32768,20000000,536870912,0
439,8000,32768,20000000,536870912,0
441,8000,32768,20000000,536870912,0
443,8000,32768,20000000,536870912,0
445,8000,32768,20000000,536870912,0
447,8000,32768,20000000,536870912,0
449,8000,32768,20000000,536870912,0
451,8000,32768,20000000,536870912,0
453,8000,32768,20000000,536870912,0
455,8000,32768,20000000,536870912,0
457,8000,32768,20000000,536870912,0
459,8000,32768,20000000,536870912,0
461,8000,32768,20000000,536870912,0
463,8000,32768,20000000,536870912,0
465,8000,32768,20000000,536870912,0
467,8000,32768,20000000,536870912,0
469,8000,32768,20000000,536870912,0
471,8000,32768,20000000,536870912,0
473,8000,32768,20000000,536870912,0
475,8000,32768,20000000,536870912,0
477,8000,32768,20000000,536870912,0
479,8000,32768,20000000,536870912,0
481,8000,32768,20000000,536870912,0
483,8000,32768,20000000,536870912,0
485,8000,32768,20000000,536870912,0
487,8000,32768,20000000,536870912,0
489,8000,32768,20000000,536870912,0
491,8000,32768,20000000,536870912,0
493,8000,32768,20000000,536870912,0
495,8000,32768,20000000,536870912,0
497,8000,32768,20000000,536870912,0
499,8000,32768,20000000,536870912,0
501,8000,32768,20000000,536870912,0
503,8000,32768,20000000,536870912,0
505,8000,32768,20000000,536870912,0
507,8000,32768,20000000,536870912,0
509,8000,32768,20000000,536870912,0
511,8000,32768,20000000,536870912,0
513,8000,32768,20000000,536870912,0
515,8000,32768,20000000,536870912,0
517,8000,32768,20000000,536870912,0
519,8000,32768,20000000,536870912,0
521,8000,32768,20000000,536870912,0
523,8000,32768,20000000,536870912,0
525,8000,32768,20000000,536870912,0
527,8000,32768,20000000,536870912,0
529,8000,32768,20000000,536870912,0
531,8000,32768,20000000,536870912,0
533,8000,32768,20000000,536870912,0
535,8000,32768,20000000,536870912,0
537,8000,32768,20000000,536870912,0
539,8000,32768,20000000,536870912,0
541,8000,32768,20000000,536870912,0
543,8000,32768,20000000,536870912,0
545,8000,32768,20000000,536870912,0
547,8000,32768,20000000,536870912,0
549,8000,32768,20000000,536870912,0
551,8000,32768,20000000,536870912,0
553,8000,32768,20000000,536870912,0
555,8000,32768,20000000,536870912,0
557,8000,32768,20000000,536870912,0
559,8000,32768,20000000,536870912,0
561,8000,32768,20000000,536870912,0
563,8000,32768,20000000,536870912,0
565,8000,32768,20000000,536870912,0
567,8000,32768,20000000,536870912,0
569,8000,32768,20000000,536870912,0
571,8000,32768,20000000,536870912,0
573,8000,32768,20000000,536870912,0
575,8000,32768,20000000,536870912,0
577,8000,32768,20000000,536870912,0
579,8000,32768,20000000,536870912,0
581,8000,32768,20000000,536870912,0
583,8000,32768,20000000,536870912,0
585,8000,32768,20000000,536870912,0
587,8000,32768,20000000,536870912,0
589,8000,32768,20000000,536870912,0
591,8000,32768,20000000,536870912,0
593,8000,32768,20000000,536870912,0
595,8000,32768,20000000,536870912,0
597,8000,32768,20000000,536870912,0
599,8000,32768,20000000,536870912,0
601,8000,32768,20000000,536870912,0
603,8000,32768,20000000,536870912,0
605,8000,32768,20000000,536870912,0
607,8000,32768,20000000,536870912,0
609,8000,32768,20000000,536870912,0
611,8000,32768,20000000,536870912,0
613,8000,32768,20000000,536870912,0
615,8000,32768,20000000,536870912,0
617,8000,32768,20000000,536870912,0
619,8000,32768,20000000,536870912,0
621,8000,32768,20000000,536870912,0
623,8000,32768,20000000,536870912,0
625,8000,32768,20000000,536870912,0
627,8000,32768,20000000,536870912,0
629,8000,32768,20000000,536870912,0
631,8000,32768,20000000,536870912,0
633,8000,32768,20000000,536870912,0
635,8000,32768,20000000,536870912,0
637,8000,32768,20000000,536870912,0
639,8000,32768,20000000,536870912,0
641,8000,32768,20000000,536870912,0
643,8000,32768,20000000,536870912,0
645,8000,32768,20000000,536870912,0
647,8000,32768,20000000,536870912,0
649,8000,32768,20000000,536870912,0
651,8000,32768,20000000,536870912,0
653,8000,32768,20000000,536870912,0
655,8000,32768,20000000,536870912,0
657,8000,32768,20000000,536870912,0
659,8000,32768,20000000,536870912,0
661,8000,32768,20000000,536870912,0
663,8000,32768,20000000,536870912,0
665,8000,32768,20000000,536870912,0
667,8000,32768,20000000,536870912,0
669,8000,32768,20000000,536870912,0
671,8000,32768,20000000,536870912,0
673,8000,32768,20000000,536870912,0
675,8000,32768,20000000,536870912,0
677,8000,32768,20000000,536870912,0
679,8000,32768,20000000,536870912,0
681,8000,32768,20000000,536870912,0
683,8000,32768,20000000,536870912,0
685,8000,32768,20000000,536870912,0
687,8000,32768,20000000,536870912,0
689,8000,32768,20000000,536870912,0
691,8000,32768,20000000,536870912,0
693,8000,32768,20000000,536870912,0
695,8000,32768,20000000,536870912,0
697,8000,32768,20000000,536870912,0
699,8000,32768,20000000,536870912,0
701,8000,32768,20000000,536870912,0
703,8000,32768,20000000,536870912,0
705,8000,32768,20000000,536870912,0
707,8000,32768,20000000,536870912,0
709,8000,32768,20000000,536870912,0
711,8000,32768,20000000,536870912,0
713,8000,32768,20000000,536870912,0
715,8000,32768,20000000,536870912,0
717,8000,32768,20000000,536870912,0
719,8000,32768,20000000,536870912,0
721,8000,32768,20000000,536870912,0
723,8000,32768,20000000,536870912,0
725,8000,32768,20000000,536870912,0
727,8000,32768,20000000,536870912,0
729,8000,32768,20000000,536870912,0
731,8000,32768,20000000,536870912,0
733,8000,32768,20000000,536870912,0
735,8000,32768,20000000,536870912,0
737,8000,32768,20000000,536870912,0
739,8000,32768,20000000,536870912,0
741,8000,32768,20000000,536870912,0
743,8000,32768,20000000,536870912,0
745,8000,32768,20000000,536870912,0
747,8000,32768,20000000,536870912,0
749,8000,32768,20000000,536870912,0
751,8000,32768,20000000,536870912,0
753,8000,32768,20000000,536870912,0
755,8000,32768,20000000,536870912,0
757,8000,32768,20000000,536870912,0
759,8000,32768,20000000,536870912,0
761,8000,32768,20000000,536870912,0
763,8000,32768,20000000,536870912,0
765,8000,32768,20000000,536870912,0
767,8000,32768,20000000,536870912,0
769,8000,32768,20000000,536870912,0
771,8000,32768,20000000,536870912,0
773,8000,32768,20000000,536870912,0
775,8000,32768,20000000,536870912,0
777,8000,32768,20000000,536870912,0
779,8000,32768,20000000,536870912,0
781,8000,32768,20000000,536870912,0
783,8000,32768,20000000,536870912,0
785,8000,32768,20000000,536870912,0
787,8000,32768,20000000,536870912,0
789,8000,32768,20000000,536870912,0
791,8000,32768,20000000,536870912,0
793,8000,32768,20000000,536870912,0
795,8000,32768,20000000,536870912,0
797,8000,32768,20000000,536870912,0
799,8000,32768,20000000,536870912,0
801,8000,32768,20000000,536870912,0
803,8000,32768,20000000,536870912,0
805,8000,32768,20000000,536870912,0
807,8000,32768,20000000,536870912,0
809,8000,32768,20000000,536870912,0
811,8000,32768,20000000,536870912,0
813,8000,32768,20000000,536870912,0
815,8000,32768,20000000,536870912,0
817,8000,32768,20000000,536870912,0
819,8000,32768,20000000,536870912,0
821,8000,32768,20000000,536870912,0
823,8000,32768,20000000,536870912,0
825,8000,32768,20000000,536870912,0
827,8000,32768,20000000,536870912,0
829,8000,32768,20000000,536870912,0
831,8000,32768,20000000,536870912,0
833,8000,32768,20000000,536870912,0
835,8000,32768,20000000,536870912,0
837,8000,32768,20000000,536870912,0
839,8000,32768,20000000,536870912,0
841,8000,32768,20000000,536870912,0
843,8000,32768,20000000,536870912,0
845,8000,32768,20000000,536870912,0
847,8000,32768,20000000,536870912,0
849,8000,32768,20000000,536870912,0
851,8000,32768,20000000,536870912,0
853,8000,32768,20000000,536870912,0
855,8000,32768,20000000,536870912,0
857,8000,32768,20000000,536870912,0
859,8000,32768,20000000,536870912,0
861,8000,32768,20000000,536870912,0
863,8000,32768,20000000,536870912,0
865,8000,32768,20000000,536870912,0
867,8000,32768,20000000,536870912,0
869,8000,32768,20000000,536870912,0
871,8000,32768,20000000,536870912,0
873,8000,32768,20000000,536870912,0
875,8000,32768,20000000,536870912,0
877,8000,32768,20000000,536870912,0
879,8000,32768,20000000,536870912,0
881,8000,32768,20000000,536870912,0
883,8000,32768,20000000,536870912,0
885,8000,32768,20000000,536870912,0
887,8000,32768,20000000,536870912,0
889,8000,32768,20000000,536870912,0
891,8000,32768,20000000,536870912,0
893,8000,32768,20000000,536870912,0
895,8000,32768,20000000,536870912,0
897,8000,32768,20000000,536870912,0
899,8000,32768,20000000,536870912,0
901,8000,32768,20000000,536870912,0
903,8000,32768,20000000,536870912,0
905,8000,32768,20000000,536870912,0
907,8000,32768,20000000,536870912,0
909,8000,32768,20000000,536870912,0
911,8000,32768,20000000,536870912,0
913,8000,32768,20000000,536870912,0
915,8000,32768,20000000,536870912,0
917,8000,32768,20000000,536870912,0
919,8000,32768,20000000,536870912,0
921,8000,32768,20000000,536870912,0
923,8000,32768,20000000,536870912,0
925,8000,32768,20000000,536870912,0
927,8000,32768,20000000,536870912,0
929,8000,32768,20000000,536870912,0
931,8000,32768,20000000,536870912,0
933,8000,32768,20000000,536870912,0
935,8000,32768,20000000,536870912,0
937,8000,32768,20000000,536870912,0
939,8000,32768,20000000,536870912,0
941,8000,32768,20000000,536870912,0
943,8000,32768,20000000,536870912,0
945,8000,32768,20000000,536870912,0
947,8000,32768,20000000,536870912,0
949,8000,32768,20000000,536870912,0
951,8000,32768,20000000,536870912,0
953,8000,32768,20000000,536870912,0
955,8000,32768,20000000,536870912,0
957,8000,32768,20000000,536870912,0
959,8000,32768,20000000,536870912,0
961,8000,32768,20000000,536870912,0
963,8000,32768,20000000,536870912,0
965,8000,32768,20000000,536870912,0
967,8000,32768,20000000,536870912,0
969,8000,32768,20000000,536870912,0
971,8000,32768,20000000,536870912,0
973,8000,32768,20000000,536870912,0
975,8000,32768,20000000,536870912,0
977,8000,32768,20000000,536870912,0
979,8000,32768,20000000,536870912,0
981,8000,32768,20000000,536870912,0
983,8000,32768,20000000,536870912,0
985,8000,32768,20000000,536870912,0
987,8000,32768,20000000,536870912,0
989,8000,32768,20000000,536870912,0
991,8000,32768,20000000,536870912,0
993,8000,32768,20000000,536870912,0
995,8000,32768,20000000,536870912,0
997,8000,32768,20000000,536870912,0
999,8000,32768,20000000,536870912,0
1001,8000,32768,20000000,536870912,0
1003,8000,32768,20000000,536870912,0
1005,8000,32768,20000000,536870912,0
1007,8000,32768,20000000,536870912,0
1009,8000,32768,20000000,536870912,0
1011,8000,32768,20000000,536870912,0
1013,8000,32768,20000000,536870912,0
1015,8000,32768,20000000,536870912,0
1017,8000,32768,20000000,536870912,0
1019,8000,32768,20000000,536870912,0
1021,8000,32768,20000000,536870912,0
1023,8000,32768,20000000,536870912,0
1025,8000,32768,20000000,536870912,0
1027,8000,32768,20000000,536870912,0
1029,8000,32768,20000000,536870912,0
1031,8000,32768,20000000,536870912,0
1033,8000,32768,20000000,536870912,0
1035,8000,32768,20000000,536870912,0
1037,8000,32768,20000000,536870912,0
1039,8000,32768,20000000,536870912,0
1041,8000,32768,20000000,536870912,0
1043,8000,32768,20000000,536870912,0
1045,8000,32768,20000000,536870912,0
1047,8000,32768,20000000,536870912,0
