726,A0007C95,-1610580843, 1F254000,522534912, 0000000A
727,0,0,0,0,0
728,40007C96,1073773718, 1F258000,522551296,4
729,0,0,0,0,0
730,80007C9A,-2147451750, 1F268000,522616832,8
731,0,0,0,0,0
732,60007C9A,1610644634, 1F268000,522616832,6
733,0,0,0,0,0
734,A0007C9A,-1610580838, 1F268000,522616832, 0000000A
735,0,0,0,0,0
736,20007C9B,536902811, 1F26C000,522633216,2
737,0,0,0,0,0
738,40007C92,1073773714, 1F248000,522485760,4
739,0,0,0,0,0
740,E0007C92,-536839022, 1F248000,522485760, 0000000E
741,0,0,0,0,0
742,80007C92,-2147451758, 1F248000,522485760,8
743,0,0,0,0,0
744,E0007C9C,-536839012, 1F270000,522649600, 0000000E
745,0,0,0,0,0
746,80007C9C,-2147451748, 1F270000,522649600,8
747,0,0,0,0,0
748,80007C9C,-2147451748, 1F270000,522649600,8
749,0,0,0,0,0
750,80007C9C,-2147451748, 1F270000,522649600,8
751,0,0,0,0,0
752,60007C8C,1610644620, 1F230000,522387456,6
753,0,0,0,0,0
754,60007C8C,1610644620, 1F230000,522387456,6
755,0,0,0,0,0
756,A0007C8C,-1610580852, 1F230000,522387456, 0000000A
757,0,0,0,0,0
758,00007C8D,31885, 1F234000,522403840,0
759,0,0,0,0,0
760,C0007C94,-1073709932, 1F250000,522518528, 0000000C
761,0,0,0,0,0
762,E0007C94,-536839020, 1F250000,522518528, 0000000E
763,0,0,0,0,0
764,60007C95,1610644629, 1F254000,522534912,6
765,0,0,0,0,0
766,80007C95,-2147451755, 1F254000,522534912,8
767,0,0,0,0,0
768,20007C96,536902806, 1F258000,522551296,2
769,0,0,0,0,0
770,20007C96,536902806, 1F258000,522551296,2
771,0,0,0,0,0
772,C0007C96,-1073709930, 1F258000,522551296, 0000000C
773,0,0,0,0,0
774,A0007C97,-1610580841, 1F25C000,522567680, 0000000A
775,0,0,0,0,0
776,00007C98,31896, 1F260000,522584064,0
777,0,0,0,0,0
778,20007C98,536902808, 1F260000,522584064,2
779,0,0,0,0,0
780,A0007C98,-1610580840, 1F260000,522584064, 0000000A
781,0,0,0,0,0
782,80007C95,-2147451755, 1F254000,522534912,8
783,0,0,0,0,0
784,80007C95,-2147451755, 1F254000,522534912,8
785,0,0,0,0,0
786,20007C96,536902806, 1F258000,522551296,2
787,0,0,0,0,0
788,80007C96,-2147451754, 1F258000,522551296,8
789,0,0,0,0,0
790,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
791,0,0,0,0,0
792,A0007C94,-1610580844, 1F250000,522518528, 0000000A
793,0,0,0,0,0
794,00007C96,31894, 1F258000,522551296,0
795,0,0,0,0,0
796,60007C97,1610644631, 1F25C000,522567680,6
797,0,0,0,0,0
798,60007C94,1610644628, 1F250000,522518528,6
799,0,0,0,0,0
800,00007C94,31892, 1F250000,522518528,0
801,0,0,0,0,0
802,00007C94,31892, 1F250000,522518528,0
803,0,0,0,0,0
804,40007C94,1073773716, 1F250000,522518528,4
805,0,0,0,0,0
806,80007C92,-2147451758, 1F248000,522485760,8
807,0,0,0,0,0
808,A0007C92,-1610580846, 1F248000,522485760, 0000000A
809,0,0,0,0,0
810,20007C92,536902802, 1F248000,522485760,2
811,0,0,0,0,0
812,40007C91,1073773713, 1F244000,522469376,4
813,0,0,0,0,0
814,80007C93,-2147451757, 1F24C000,522502144,8
815,0,0,0,0,0
816,00007C94,31892, 1F250000,522518528,0
817,0,0,0,0,0
818,20007C95,536902805, 1F254000,522534912,2
819,0,0,0,0,0
820,20007C94,536902804, 1F250000,522518528,2
821,0,0,0,0,0
822,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
823,0,0,0,0,0
824,20007C93,536902803, 1F24C000,522502144,2
825,0,0,0,0,0
826,E0007C92,-536839022, 1F248000,522485760, 0000000E
827,0,0,0,0,0
828,00007C8E,31886, 1F238000,522420224,0
829,0,0,0,0,0
830,E0007C8E,-536839026, 1F238000,522420224, 0000000E
831,0,0,0,0,0
832,A0007C8E,-1610580850, 1F238000,522420224, 0000000A
833,0,0,0,0,0
834,C0007C8D,-1073709939, 1F234000,522403840, 0000000C
835,0,0,0,0,0
836,60007C91,1610644625, 1F244000,522469376,6
837,0,0,0,0,0
838,40007C92,1073773714, 1F248000,522485760,4
839,0,0,0,0,0
840,C0007C92,-1073709934, 1F248000,522485760, 0000000C
841,0,0,0,0,0
842,60007C93,1610644627, 1F24C000,522502144,6
843,0,0,0,0,0
844,E0007C96,-536839018, 1F258000,522551296, 0000000E
845,0,0,0,0,0
846,A0007C96,-1610580842, 1F258000,522551296, 0000000A
847,0,0,0,0,0
848,20007C96,536902806, 1F258000,522551296,2
849,0,0,0,0,0
850,A0007C95,-1610580843, 1F254000,522534912, 0000000A
851,0,0,0,0,0
852,A0007C8F,-1610580849, 1F23C000,522436608, 0000000A
853,0,0,0,0,0
854,A0007C8F,-1610580849, 1F23C000,522436608, 0000000A
855,0,0,0,0,0
856,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
857,0,0,0,0,0
858,60007C8F,1610644623, 1F23C000,522436608,6
859,0,0,0,0,0
860,E0007C8E,-536839026, 1F238000,522420224, 0000000E
861,0,0,0,0,0
862,60007C8E,1610644622, 1F238000,522420224,6
863,0,0,0,0,0
864,C0007C8D,-1073709939, 1F234000,522403840, 0000000C
865,0,0,0,0,0
866,C0007C92,-1073709934, 1F248000,522485760, 0000000C
867,0,0,0,0,0
868,40007C92,1073773714, 1F248000,522485760,4
869,0,0,0,0,0
870,20007C92,536902802, 1F248000,522485760,2
871,0,0,0,0,0
872,40007C92,1073773714, 1F248000,522485760,4
873,0,0,0,0,0
874,40007C90,1073773712, 1F240000,522452992,4
875,0,0,0,0,0
876,80007C90,-2147451760, 1F240000,522452992,8
877,0,0,0,0,0
878,C0007C90,-1073709936, 1F240000,522452992, 0000000C
879,0,0,0,0,0
880,E0007C90,-536839024, 1F240000,522452992, 0000000E
881,0,0,0,0,0
882,00007C93,31891, 1F24C000,522502144,0
883,0,0,0,0,0
884,C0007C92,-1073709934, 1F248000,522485760, 0000000C
885,0,0,0,0,0
886,40007C93,1073773715, 1F24C000,522502144,4
887,0,0,0,0,0
888,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
889,0,0,0,0,0
890,00007C91,31889, 1F244000,522469376,0
891,0,0,0,0,0
892,00007C91,31889, 1F244000,522469376,0
893,0,0,0,0,0
894,C0007C90,-1073709936, 1F240000,522452992, 0000000C
895,0,0,0,0,0
896,40007C92,1073773714, 1F248000,522485760,4
897,0,0,0,0,0
898,80007C92,-2147451758, 1F248000,522485760,8
899,0,0,0,0,0
900,20007C92,536902802, 1F248000,522485760,2
901,0,0,0,0,0
902,C0007C91,-1073709935, 1F244000,522469376, 0000000C
903,0,0,0,0,0
904,80007C91,-2147451759, 1F244000,522469376,8
905,0,0,0,0,0
906,E0007C90,-536839024, 1F240000,522452992, 0000000E
907,0,0,0,0,0
908,E0007C90,-536839024, 1F240000,522452992, 0000000E
909,0,0,0,0,0
910,60007C91,1610644625, 1F244000,522469376,6
911,0,0,0,0,0
912,60007C90,1610644624, 1F240000,522452992,6
913,0,0,0,0,0
914,00007C90,31888, 1F240000,522452992,0
915,0,0,0,0,0
916,60007C8F,1610644623, 1F23C000,522436608,6
917,0,0,0,0,0
918,40007C8F,1073773711, 1F23C000,522436608,4
919,0,0,0,0,0
920,40007C90,1073773712, 1F240000,522452992,4
921,0,0,0,0,0
922,C0007C90,-1073709936, 1F240000,522452992, 0000000C
923,0,0,0,0,0
924,E0007C90,-536839024, 1F240000,522452992, 0000000E
925,0,0,0,0,0
926,E0007C90,-536839024, 1F240000,522452992, 0000000E
927,0,0,0,0,0
928,E0007C90,-536839024, 1F240000,522452992, 0000000E
929,0,0,0,0,0
930,40007C91,1073773713, 1F244000,522469376,4
931,0,0,0,0,0
932,80007C91,-2147451759, 1F244000,522469376,8
933,0,0,0,0,0
934,20007C92,536902802, 1F248000,522485760,2
935,0,0,0,0,0
936,60007C92,1610644626, 1F248000,522485760,6
937,0,0,0,0,0
938,A0007C92,-1610580846, 1F248000,522485760, 0000000A
939,0,0,0,0,0
940,E0007C92,-536839022, 1F248000,522485760, 0000000E
941,0,0,0,0,0
942,60007C8E,1610644622, 1F238000,522420224,6
943,0,0,0,0,0
944,20007C8E,536902798, 1F238000,522420224,2
945,0,0,0,0,0
946,20007C8E,536902798, 1F238000,522420224,2
947,0,0,0,0,0
948,80007C8E,-2147451762, 1F238000,522420224,8
949,0,0,0,0,0
950,00007C92,31890, 1F248000,522485760,0
951,0,0,0,0,0
952,E0007C91,-536839023, 1F244000,522469376, 0000000E
953,0,0,0,0,0
954,00007C92,31890, 1F248000,522485760,0
955,0,0,0,0,0
956,E0007C91,-536839023, 1F244000,522469376, 0000000E
957,0,0,0,0,0
958,A0007C90,-1610580848, 1F240000,522452992, 0000000A
959,0,0,0,0,0
960,80007C90,-2147451760, 1F240000,522452992,8
961,0,0,0,0,0
962,40007C91,1073773713, 1F244000,522469376,4
963,0,0,0,0,0
964,C0007C91,-1073709935, 1F244000,522469376, 0000000C
965,0,0,0,0,0
966,C0007C8E,-1073709938, 1F238000,522420224, 0000000C
967,0,0,0,0,0
968,40007C8F,1073773711, 1F23C000,522436608,4
969,0,0,0,0,0
970,60007C90,1610644624, 1F240000,522452992,6
971,0,0,0,0,0
972,80007C92,-2147451758, 1F248000,522485760,8
973,0,0,0,0,0
974,80007C92,-2147451758, 1F248000,522485760,8
975,0,0,0,0,0
976,A0007C92,-1610580846, 1F248000,522485760, 0000000A
977,0,0,0,0,0
978,E0007C92,-536839022, 1F248000,522485760, 0000000E
979,0,0,0,0,0
980,00007C92,31890, 1F248000,522485760,0
981,0,0,0,0,0
982,60007C92,1610644626, 1F248000,522485760,6
983,0,0,0,0,0
984,A0007C92,-1610580846, 1F248000,522485760, 0000000A
985,0,0,0,0,0
986,80007C92,-2147451758, 1F248000,522485760,8
987,0,0,0,0,0
988,60007C91,1610644625, 1F244000,522469376,6
989,0,0,0,0,0
990,A0007C91,-1610580847, 1F244000,522469376, 0000000A
991,0,0,0,0,0
992,00007C92,31890, 1F248000,522485760,0
993,0,0,0,0,0
994,20007C92,536902802, 1F248000,522485760,2
995,0,0,0,0,0
996,40007C92,1073773714, 1F248000,522485760,4
997,0,0,0,0,0
998,E0007C92,-536839022, 1F248000,522485760, 0000000E
999,0,0,0,0,0
1000,E0007C92,-536839022, 1F248000,522485760, 0000000E
1001,0,0,0,0,0
1002,60007C93,1610644627, 1F24C000,522502144,6
1003,0,0,0,0,0
1004,E0007C91,-536839023, 1F244000,522469376, 0000000E
1005,0,0,0,0,0
1006,00007C92,31890, 1F248000,522485760,0
1007,0,0,0,0,0
1008,E0007C91,-536839023, 1F244000,522469376, 0000000E
1009,0,0,0,0,0
1010,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1011,0,0,0,0,0
1012,E0007C92,-536839022, 1F248000,522485760, 0000000E
1013,0,0,0,0,0
1014,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1015,0,0,0,0,0
1016,E0007C92,-536839022, 1F248000,522485760, 0000000E
1017,0,0,0,0,0
1018,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1019,0,0,0,0,0
1020,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1021,0,0,0,0,0
1022,60007C94,1610644628, 1F250000,522518528,6
1023,0,0,0,0,0
1024,60007C94,1610644628, 1F250000,522518528,6
1025,0,0,0,0,0
1026,00007C95,31893, 1F254000,522534912,0
1027,0,0,0,0,0
1028,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1029,0,0,0,0,0
1030,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1031,0,0,0,0,0
1032,80007C94,-2147451756, 1F250000,522518528,8
1033,0,0,0,0,0
1034,40007C92,1073773714, 1F248000,522485760,4
1035,0,0,0,0,0
1036,20007C92,536902802, 1F248000,522485760,2
1037,0,0,0,0,0
1038,A0007C91,-1610580847, 1F244000,522469376, 0000000A
1039,0,0,0,0,0
1040,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
1041,0,0,0,0,0
1042,E0007C92,-536839022, 1F248000,522485760, 0000000E
1043,0,0,0,0,0
1044,40007C92,1073773714, 1F248000,522485760,4
1045,0,0,0,0,0
1046,20007C91,536902801, 1F244000,522469376,2
1047,0,0,0,0,0
1048,00007C93,31891, 1F24C000,522502144,0
1049,0,0,0,0,0
1050,40007C92,1073773714, 1F248000,522485760,4
1051,0,0,0,0,0
1052,20007C92,536902802, 1F248000,522485760,2
1053,0,0,0,0,0
1054,C0007C91,-1073709935, 1F244000,522469376, 0000000C
1055,0,0,0,0,0
1056,20007C90,536902800, 1F240000,522452992,2
1057,0,0,0,0,0
1058,60007C90,1610644624, 1F240000,522452992,6
1059,0,0,0,0,0
1060,E0007C90,-536839024, 1F240000,522452992, 0000000E
1061,0,0,0,0,0
1062,00007C92,31890, 1F248000,522485760,0
1063,0,0,0,0,0
1064,C0007C91,-1073709935, 1F244000,522469376, 0000000C
1065,0,0,0,0,0
1066,60007C91,1610644625, 1F244000,522469376,6
1067,0,0,0,0,0
1068,60007C91,1610644625, 1F244000,522469376,6
1069,0,0,0,0,0
1070,80007C90,-2147451760, 1F240000,522452992,8
1071,0,0,0,0,0
1072,80007C90,-2147451760, 1F240000,522452992,8
1073,0,0,0,0,0
1074,40007C90,1073773712, 1F240000,522452992,4
1075,0,0,0,0,0
1076,A0007C90,-1610580848, 1F240000,522452992, 0000000A
1077,0,0,0,0,0
1078,20007C90,536902800, 1F240000,522452992,2
1079,0,0,0,0,0
1080,00007C90,31888, 1F240000,522452992,0
1081,0,0,0,0,0
1082,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1083,0,0,0,0,0
1084,80007C8F,-2147451761, 1F23C000,522436608,8
1085,0,0,0,0,0
1086,00007C92,31890, 1F248000,522485760,0
1087,0,0,0,0,0
1088,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1089,0,0,0,0,0
1090,80007C92,-2147451758, 1F248000,522485760,8
1091,0,0,0,0,0
1092,80007C93,-2147451757, 1F24C000,522502144,8
1093,0,0,0,0,0
1094,80007C92,-2147451758, 1F248000,522485760,8
1095,0,0,0,0,0
1096,A0007C91,-1610580847, 1F244000,522469376, 0000000A
1097,0,0,0,0,0
1098,20007C91,536902801, 1F244000,522469376,2
1099,0,0,0,0,0
1100,40007C93,1073773715, 1F24C000,522502144,4
1101,0,0,0,0,0
1102,20007C93,536902803, 1F24C000,522502144,2
1103,0,0,0,0,0
1104,40007C93,1073773715, 1F24C000,522502144,4
1105,0,0,0,0,0
1106,E0007C92,-536839022, 1F248000,522485760, 0000000E
1107,0,0,0,0,0
1108,40007C92,1073773714, 1F248000,522485760,4
1109,0,0,0,0,0
1110,E0007C91,-536839023, 1F244000,522469376, 0000000E
1111,0,0,0,0,0
1112,40007C91,1073773713, 1F244000,522469376,4
1113,0,0,0,0,0
1114,A0007C90,-1610580848, 1F240000,522452992, 0000000A
1115,0,0,0,0,0
1116,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1117,0,0,0,0,0
1118,C0007C91,-1073709935, 1F244000,522469376, 0000000C
1119,0,0,0,0,0
1120,40007C91,1073773713, 1F244000,522469376,4
1121,0,0,0,0,0
1122,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1123,0,0,0,0,0
1124,00007C90,31888, 1F240000,522452992,0
1125,0,0,0,0,0
1126,20007C90,536902800, 1F240000,522452992,2
1127,0,0,0,0,0
1128,60007C90,1610644624, 1F240000,522452992,6
1129,0,0,0,0,0
1130,00007C93,31891, 1F24C000,522502144,0
1131,0,0,0,0,0
1132,60007C93,1610644627, 1F24C000,522502144,6
1133,0,0,0,0,0
1134,40007C93,1073773715, 1F24C000,522502144,4
1135,0,0,0,0,0
1136,20007C93,536902803, 1F24C000,522502144,2
1137,0,0,0,0,0
1138,80007C92,-2147451758, 1F248000,522485760,8
1139,0,0,0,0,0
1140,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1141,0,0,0,0,0
1142,00007C93,31891, 1F24C000,522502144,0
1143,0,0,0,0,0
1144,00007C93,31891, 1F24C000,522502144,0
1145,0,0,0,0,0
1146,A0007C90,-1610580848, 1F240000,522452992, 0000000A
1147,0,0,0,0,0
1148,20007C90,536902800, 1F240000,522452992,2
1149,0,0,0,0,0
1150,C0007C90,-1073709936, 1F240000,522452992, 0000000C
1151,0,0,0,0,0
1152,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
1153,0,0,0,0,0
1154,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
1155,0,0,0,0,0
1156,40007C93,1073773715, 1F24C000,522502144,4
1157,0,0,0,0,0
1158,80007C93,-2147451757, 1F24C000,522502144,8
1159,0,0,0,0,0
1160,E0007C91,-536839023, 1F244000,522469376, 0000000E
1161,0,0,0,0,0
1162,00007C92,31890, 1F248000,522485760,0
1163,0,0,0,0,0
1164,40007C92,1073773714, 1F248000,522485760,4
1165,0,0,0,0,0
1166,40007C92,1073773714, 1F248000,522485760,4
1167,0,0,0,0,0
1168,C0007C90,-1073709936, 1F240000,522452992, 0000000C
1169,0,0,0,0,0
1170,20007C90,536902800, 1F240000,522452992,2
1171,0,0,0,0,0
1172,00007C90,31888, 1F240000,522452992,0
1173,0,0,0,0,0
1174,A0007C8F,-1610580849, 1F23C000,522436608, 0000000A
1175,0,0,0,0,0
1176,A0007C94,-1610580844, 1F250000,522518528, 0000000A
1177,0,0,0,0,0
1178,20007C94,536902804, 1F250000,522518528,2
1179,0,0,0,0,0
1180,00007C94,31892, 1F250000,522518528,0
1181,0,0,0,0,0
1182,00007C92,31890, 1F248000,522485760,0
1183,0,0,0,0,0
1184,E0007C91,-536839023, 1F244000,522469376, 0000000E
1185,0,0,0,0,0
1186,00007C92,31890, 1F248000,522485760,0
1187,0,0,0,0,0
1188,40007C92,1073773714, 1F248000,522485760,4
1189,0,0,0,0,0
1190,60007C92,1610644626, 1F248000,522485760,6
1191,0,0,0,0,0
1192,E0007C92,-536839022, 1F248000,522485760, 0000000E
1193,0,0,0,0,0
1194,20007C93,536902803, 1F24C000,522502144,2
1195,0,0,0,0,0
1196,E0007C92,-536839022, 1F248000,522485760, 0000000E
1197,0,0,0,0,0
1198,40007C93,1073773715, 1F24C000,522502144,4
1199,0,0,0,0,0
1200,20007C93,536902803, 1F24C000,522502144,2
1201,0,0,0,0,0
1202,80007C93,-2147451757, 1F24C000,522502144,8
1203,0,0,0,0,0
1204,E0007C93,-536839021, 1F24C000,522502144, 0000000E
1205,0,0,0,0,0
1206,20007C92,536902802, 1F248000,522485760,2
1207,0,0,0,0,0
1208,20007C92,536902802, 1F248000,522485760,2
1209,0,0,0,0,0
1210,60007C92,1610644626, 1F248000,522485760,6
1211,0,0,0,0,0
1212,60007C92,1610644626, 1F248000,522485760,6
1213,0,0,0,0,0
1214,80007C92,-2147451758, 1F248000,522485760,8
1215,0,0,0,0,0
1216,80007C92,-2147451758, 1F248000,522485760,8
1217,0,0,0,0,0
1218,E0007C91,-536839023, 1F244000,522469376, 0000000E
1219,0,0,0,0,0
1220,A0007C90,-1610580848, 1F240000,522452992, 0000000A
1221,0,0,0,0,0
1222,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1223,0,0,0,0,0
1224,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1225,0,0,0,0,0
1226,80007C8F,-2147451761, 1F23C000,522436608,8
1227,0,0,0,0,0
1228,60007C92,1610644626, 1F248000,522485760,6
1229,0,0,0,0,0
1230,60007C92,1610644626, 1F248000,522485760,6
1231,0,0,0,0,0
1232,00007C92,31890, 1F248000,522485760,0
1233,0,0,0,0,0
1234,00007C92,31890, 1F248000,522485760,0
1235,0,0,0,0,0
1236,A0007C91,-1610580847, 1F244000,522469376, 0000000A
1237,0,0,0,0,0
1238,80007C91,-2147451759, 1F244000,522469376,8
1239,0,0,0,0,0
1240,40007C91,1073773713, 1F244000,522469376,4
1241,0,0,0,0,0
1242,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1243,0,0,0,0,0
1244,C0007C94,-1073709932, 1F250000,522518528, 0000000C
1245,0,0,0,0,0
1246,60007C94,1610644628, 1F250000,522518528,6
1247,0,0,0,0,0
1248,80007C93,-2147451757, 1F24C000,522502144,8
1249,0,0,0,0,0
1250,E0007C90,-536839024, 1F240000,522452992, 0000000E
1251,0,0,0,0,0
1252,20007C90,536902800, 1F240000,522452992,2
1253,0,0,0,0,0
1254,60007C90,1610644624, 1F240000,522452992,6
1255,0,0,0,0,0
1256,A0007C90,-1610580848, 1F240000,522452992, 0000000A
1257,0,0,0,0,0
1258,E0007C90,-536839024, 1F240000,522452992, 0000000E
1259,0,0,0,0,0
1260,00007C91,31889, 1F244000,522469376,0
1261,0,0,0,0,0
1262,A0007C91,-1610580847, 1F244000,522469376, 0000000A
1263,0,0,0,0,0
1264,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1265,0,0,0,0,0
1266,C0007C91,-1073709935, 1F244000,522469376, 0000000C
1267,0,0,0,0,0
1268,80007C91,-2147451759, 1F244000,522469376,8
1269,0,0,0,0,0
1270,E0007C91,-536839023, 1F244000,522469376, 0000000E
1271,0,0,0,0,0
1272,E0007C8C,-536839028, 1F230000,522387456, 0000000E
1273,0,0,0,0,0
1274,E0007C8B,-536839029, 1F22C000,522371072, 0000000E
1275,0,0,0,0,0
1276,40007C8B,1073773707, 1F22C000,522371072,4
1277,0,0,0,0,0
1278,80007C8B,-2147451765, 1F22C000,522371072,8
1279,0,0,0,0,0
1280,40007C93,1073773715, 1F24C000,522502144,4
1281,0,0,0,0,0
1282,80007C92,-2147451758, 1F248000,522485760,8
1283,0,0,0,0,0
1284,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1285,0,0,0,0,0
1286,40007C90,1073773712, 1F240000,522452992,4
1287,0,0,0,0,0
1288,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1289,0,0,0,0,0
1290,20007C90,536902800, 1F240000,522452992,2
1291,0,0,0,0,0
1292,E0007C8F,-536839025, 1F23C000,522436608, 0000000E
1293,0,0,0,0,0
1294,80007C8F,-2147451761, 1F23C000,522436608,8
1295,0,0,0,0,0
1296,80007C8F,-2147451761, 1F23C000,522436608,8
1297,0,0,0,0,0
1298,C0007C8F,-1073709937, 1F23C000,522436608, 0000000C
1299,0,0,0,0,0
1300,A0007C8F,-1610580849, 1F23C000,522436608, 0000000A
1301,0,0,0,0,0
1302,00007C8C,31884, 1F230000,522387456,0
1303,0,0,0,0,0
1304,60007C8B,1610644619, 1F22C000,522371072,6
1305,0,0,0,0,0
1306,E0007C8A,-536839030, 1F228000,522354688, 0000000E
1307,0,0,0,0,0
1308,00007C8B,31883, 1F22C000,522371072,0
1309,0,0,0,0,0
1310,E0007C97,-536839017, 1F25C000,522567680, 0000000E
1311,0,0,0,0,0
1312,C0007C97,-1073709929, 1F25C000,522567680, 0000000C
1313,0,0,0,0,0
1314,20007C98,536902808, 1F260000,522584064,2
1315,0,0,0,0,0
1316,60007C93,1610644627, 1F24C000,522502144,6
1317,0,0,0,0,0
1318,40007C93,1073773715, 1F24C000,522502144,4
1319,0,0,0,0,0
1320,40007C93,1073773715, 1F24C000,522502144,4
1321,0,0,0,0,0
1322,60007C93,1610644627, 1F24C000,522502144,6
1323,0,0,0,0,0
1324,80007C94,-2147451756, 1F250000,522518528,8
1325,0,0,0,0,0
1326,A0007C94,-1610580844, 1F250000,522518528, 0000000A
1327,0,0,0,0,0
1328,40007C94,1073773716, 1F250000,522518528,4
1329,0,0,0,0,0
1330,20007C94,536902804, 1F250000,522518528,2
1331,0,0,0,0,0
1332,00007C93,31891, 1F24C000,522502144,0
1333,0,0,0,0,0
1334,E0007C92,-536839022, 1F248000,522485760, 0000000E
1335,0,0,0,0,0
1336,60007C92,1610644626, 1F248000,522485760,6
1337,0,0,0,0,0
1338,80007C92,-2147451758, 1F248000,522485760,8
1339,0,0,0,0,0
1340,20007C91,536902801, 1F244000,522469376,2
1341,0,0,0,0,0
1342,80007C91,-2147451759, 1F244000,522469376,8
1343,0,0,0,0,0
1344,80007C91,-2147451759, 1F244000,522469376,8
1345,0,0,0,0,0
1346,A0007C91,-1610580847, 1F244000,522469376, 0000000A
1347,0,0,0,0,0
1348,60007C92,1610644626, 1F248000,522485760,6
1349,0,0,0,0,0
1350,00007C93,31891, 1F24C000,522502144,0
1351,0,0,0,0,0
1352,20007C93,536902803, 1F24C000,522502144,2
1353,0,0,0,0,0
1354,00007C92,31890, 1F248000,522485760,0
1355,0,0,0,0,0
1356,E0007C91,-536839023, 1F244000,522469376, 0000000E
1357,0,0,0,0,0
1358,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1359,0,0,0,0,0
1360,A0007C93,-1610580845, 1F24C000,522502144, 0000000A
1361,0,0,0,0,0
1362,60007C92,1610644626, 1F248000,522485760,6
1363,0,0,0,0,0
1364,40007C93,1073773715, 1F24C000,522502144,4
1365,0,0,0,0,0
1366,20007C94,536902804, 1F250000,522518528,2
1367,0,0,0,0,0
1368,80007C92,-2147451758, 1F248000,522485760,8
1369,0,0,0,0,0
1370,40007C92,1073773714, 1F248000,522485760,4
1371,0,0,0,0,0
1372,C0007C92,-1073709934, 1F248000,522485760, 0000000C
1373,0,0,0,0,0
1374,80007C92,-2147451758, 1F248000,522485760,8
1375,0,0,0,0,0
1376,E0007C91,-536839023, 1F244000,522469376, 0000000E
1377,0,0,0,0,0
1378,20007C92,536902802, 1F248000,522485760,2
1379,0,0,0,0,0
1380,60007C92,1610644626, 1F248000,522485760,6
1381,0,0,0,0,0
1382,40007C92,1073773714, 1F248000,522485760,4
1383,0,0,0,0,0
1384,C0007C8F,-1073709937, 1F23C000,522436608, 0000000C
1385,0,0,0,0,0
1386,80007C90,-2147451760, 1F240000,522452992,8
1387,0,0,0,0,0
1388,20007C91,536902801, 1F244000,522469376,2
1389,0,0,0,0,0
1390,C0007C90,-1073709936, 1F240000,522452992, 0000000C
1391,0,0,0,0,0
1392,20007C91,536902801, 1F244000,522469376,2
1393,0,0,0,0,0
1394,40007C92,1073773714, 1F248000,522485760,4
1395,0,0,0,0,0
1396,00007C93,31891, 1F24C000,522502144,0
1397,0,0,0,0,0
1398,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1399,0,0,0,0,0
1400,80007C92,-2147451758, 1F248000,522485760,8
1401,0,0,0,0,0
1402,80007C92,-2147451758, 1F248000,522485760,8
1403,0,0,0,0,0
1404,80007C92,-2147451758, 1F248000,522485760,8
1405,0,0,0,0,0
1406,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1407,0,0,0,0,0
1408,A0007C92,-1610580846, 1F248000,522485760, 0000000A
1409,0,0,0,0,0
1410,60007C93,1610644627, 1F24C000,522502144,6
1411,0,0,0,0,0
1412,20007C94,536902804, 1F250000,522518528,2
1413,0,0,0,0,0
1414,80007C8E,-2147451762, 1F238000,522420224,8
1415,0,0,0,0,0
1416,E0007C8E,-536839026, 1F238000,522420224, 0000000E
1417,0,0,0,0,0
1418,60007C8F,1610644623, 1F23C000,522436608,6
1419,0,0,0,0,0
1420,60007C92,1610644626, 1F248000,522485760,6
1421,0,0,0,0,0
1422,E0007C91,-536839023, 1F244000,522469376, 0000000E
1423,0,0,0,0,0
1424,C0007C91,-1073709935, 1F244000,522469376, 0000000C
1425,0,0,0,0,0
1426,80007C91,-2147451759, 1F244000,522469376,8
1427,0,0,0,0,0
1428,E0007C91,-536839023, 1F244000,522469376, 0000000E
1429,0,0,0,0,0
1430,80007C91,-2147451759, 1F244000,522469376,8
1431,0,0,0,0,0
1432,60007C91,1610644625, 1F244000,522469376,6
1433,0,0,0,0,0
