149,8000F8CA,-2147419958, 3E328000,1043496960,8
151,4000F8D4,1073805524, 3E350000,1043660800,4
153,0000F8DE,63710, 3E378000,1043824640,0
155,0000F8EC,63724, 3E3B0000,1044054016,0
157,C000F8FD,-1073678083, 3E3F4000,1044332544, 0000000C
159,4000F90F,1073805583, 3E43C000,1044627456,4
161,C000F921,-1073678047, 3E484000,1044922368, 0000000C
163,C000F8AA,-1073678166, 3E2A8000,1042972672, 0000000C
165,0000F8A7,63655, 3E29C000,1042923520,0
167,4000F8A0,1073805472, 3E280000,1042808832,4
169,C000F897,-1073678185, 3E25C000,1042661376, 0000000C
171,4000F890,1073805456, 3E240000,1042546688,4
173,8000F88A,-2147420022, 3E228000,1042448384,8
175,C000F94A,-1073678006, 3E528000,1045594112, 0000000C
177,C000F93A,-1073678022, 3E4E8000,1045331968, 0000000C
179,4000F92E,1073805614, 3E4B8000,1045135360,4
181,0000F925,63781, 3E494000,1044987904,0
183,4000F91E,1073805598, 3E478000,1044873216,4
185,C000F917,-1073678057, 3E45C000,1044758528, 0000000C
187,C000F910,-1073678064, 3E440000,1044643840, 0000000C
189,4000F9C8,1073805768, 3E720000,1047658496,4
191,8000F9C9,-2147419703, 3E724000,1047674880,8
193,8000F9C9,-2147419703, 3E724000,1047674880,8
195,0000F9C6,63942, 3E718000,1047625728,0
197,4000F9BF,1073805759, 3E6FC000,1047511040,4
199,4000F9B8,1073805752, 3E6E0000,1047396352,4
201,C000F92E,-1073678034, 3E4B8000,1045135360, 0000000C
203,0000F93A,63802, 3E4E8000,1045331968,0
205,C000F941,-1073678015, 3E504000,1045446656, 0000000C
207,4000F94A,1073805642, 3E528000,1045594112,4
209,0000F953,63827, 3E54C000,1045741568,0
211,4000F95F,1073805663, 3E57C000,1045938176,4
213,0000F889,63625, 3E224000,1042432000,0
215,C000F889,-1073678199, 3E224000,1042432000, 0000000C
217,8000F88F,-2147420017, 3E23C000,1042530304,8
219,8000F898,-2147420008, 3E260000,1042677760,8
221,0000F8A1,63649, 3E284000,1042825216,0
223,C000F8A9,-1073678167, 3E2A4000,1042956288, 0000000C
225,0000F8B2,63666, 3E2C8000,1043103744,0
227,8000F906,-2147419898, 3E418000,1044480000,8
229,C000F8F9,-1073678087, 3E3E4000,1044267008, 0000000C
231,4000F8EC,1073805548, 3E3B0000,1044054016,4
233,0000F8E0,63712, 3E380000,1043857408,0
235,0000F8D2,63698, 3E348000,1043628032,0
237,4000F8C5,1073805509, 3E314000,1043415040,4
239,C000F9AE,-1073677906, 3E6B8000,1047232512, 0000000C
241,C000F9A4,-1073677916, 3E690000,1047068672, 0000000C
243,C000F99B,-1073677925, 3E66C000,1046921216, 0000000C
245,0000F995,63893, 3E654000,1046822912,0
247,C000F98D,-1073677939, 3E634000,1046691840, 0000000C
249,4000F984,1073805700, 3E610000,1046544384,4
251,8000F97B,-2147419781, 3E5EC000,1046396928,8
253,4000F97E,1073805694, 3E5F8000,1046446080,4
255,0000F98C,63884, 3E630000,1046675456,0
257,8000F999,-2147419751, 3E664000,1046888448,8
259,8000F9A8,-2147419736, 3E6A0000,1047134208,8
261,4000F9B5,1073805749, 3E6D4000,1047347200,4
263,0000F9BE,63934, 3E6F8000,1047494656,0
265,8000F8B7,-2147419977, 3E2DC000,1043185664,8
267,8000F8BD,-2147419971, 3E2F4000,1043283968,8
269,C000F8C3,-1073678141, 3E30C000,1043382272, 0000000C
271,8000F8CC,-2147419956, 3E330000,1043529728,8
273,C000F8D6,-1073678122, 3E358000,1043693568, 0000000C
275,8000F8E0,-2147419936, 3E380000,1043857408,8
277,C000F8EB,-1073678101, 3E3AC000,1044037632, 0000000C
279,8000F8B6,-2147419978, 3E2D8000,1043169280,8
281,8000F8B1,-2147419983, 3E2C4000,1043087360,8
283,C000F8AD,-1073678163, 3E2B4000,1043021824, 0000000C
285,4000F8AB,1073805483, 3E2AC000,1042989056,4
287,C000F8A7,-1073678169, 3E29C000,1042923520, 0000000C
289,4000F8A1,1073805473, 3E284000,1042825216,4
291,4000F972,1073805682, 3E5C8000,1046249472,4
293,0000F963,63843, 3E58C000,1046003712,0
295,0000F952,63826, 3E548000,1045725184,0
297,8000F93F,-2147419841, 3E4FC000,1045413888,8
299,8000F92F,-2147419857, 3E4BC000,1045151744,8
301,4000F925,1073805605, 3E494000,1044987904,4
303,0000F9C4,63940, 3E710000,1047592960,0
305,4000F9C6,1073805766, 3E718000,1047625728,4
307,C000F9C8,-1073677880, 3E720000,1047658496, 0000000C
309,C000F9CA,-1073677878, 3E728000,1047691264, 0000000C
311,8000F9CC,-2147419700, 3E730000,1047724032,8
313,4000F9CE,1073805774, 3E738000,1047756800,4
315,0000F9CD,63949, 3E734000,1047740416,0
317,8000F907,-2147419897, 3E41C000,1044496384,8
319,8000F919,-2147419879, 3E464000,1044791296,8
321,8000F929,-2147419863, 3E4A4000,1045053440,8
323,C000F936,-1073678026, 3E4D8000,1045266432, 0000000C
325,0000F940,63808, 3E500000,1045430272,0
327,C000F946,-1073678010, 3E518000,1045528576, 0000000C
329,8000F895,-2147420011, 3E254000,1042628608,8
331,C000F890,-1073678192, 3E240000,1042546688, 0000000C
333,4000F88E,1073805454, 3E238000,1042513920,4
335,C000F88D,-1073678195, 3E234000,1042497536, 0000000C
337,0000F891,63633, 3E244000,1042563072,0
339,C000F896,-1073678186, 3E258000,1042644992, 0000000C
341,8000F920,-2147419872, 3E480000,1044905984,8
343,C000F91A,-1073678054, 3E468000,1044807680, 0000000C
345,0000F915,63765, 3E454000,1044725760,0
347,4000F90E,1073805582, 3E438000,1044611072,4
349,8000F903,-2147419901, 3E40C000,1044430848,8
351,C000F8F5,-1073678091, 3E3D4000,1044201472, 0000000C
353,0000F8E9,63721, 3E3A4000,1044004864,0
355,8000F9C6,-2147419706, 3E718000,1047625728,8
357,C000F9BF,-1073677889, 3E6FC000,1047511040, 0000000C
359,C000F9B5,-1073677899, 3E6D4000,1047347200, 0000000C
361,0000F9AB,63915, 3E6AC000,1047183360,0
363,4000F9A2,1073805730, 3E688000,1047035904,4
365,8000F99B,-2147419749, 3E66C000,1046921216,8
367,8000F947,-2147419833, 3E51C000,1045544960,8
369,4000F953,1073805651, 3E54C000,1045741568,4
371,8000F961,-2147419807, 3E584000,1045970944,8
373,C000F970,-1073677968, 3E5C0000,1046216704, 0000000C
375,4000F980,1073805696, 3E600000,1046478848,4
377,0000F98F,63887, 3E63C000,1046724608,0
379,C000F99D,-1073677923, 3E674000,1046953984, 0000000C
381,8000F8AC,-2147419988, 3E2B0000,1043005440,8
383,0000F8B4,63668, 3E2D0000,1043136512,0
385,8000F8B8,-2147419976, 3E2E0000,1043202048,8
387,4000F8BD,1073805501, 3E2F4000,1043283968,4
389,8000F8C2,-2147419966, 3E308000,1043365888,8
391,8000F8C8,-2147419960, 3E320000,1043464192,8
393,8000F8D8,-2147419944, 3E360000,1043726336,8
395,0000F8CC,63692, 3E330000,1043529728,0
397,4000F8C1,1073805505, 3E304000,1043349504,4
399,C000F8B7,-1073678153, 3E2DC000,1043185664, 0000000C
401,0000F8B3,63667, 3E2CC000,1043120128,0
403,0000F8B1,63665, 3E2C4000,1043087360,0
405,8000F8AC,-2147419988, 3E2B0000,1043005440,8
407,0000F98B,63883, 3E62C000,1046659072,0
409,4000F983,1073805699, 3E60C000,1046528000,4
411,4000F977,1073805687, 3E5DC000,1046331392,4
413,8000F969,-2147419799, 3E5A4000,1046102016,8
415,4000F95C,1073805660, 3E570000,1045889024,4
417,0000F94D,63821, 3E534000,1045643264,0
419,8000F9B7,-2147419721, 3E6DC000,1047379968,8
421,0000F9C2,63938, 3E708000,1047560192,0
423,C000F9C6,-1073677882, 3E718000,1047625728, 0000000C
425,4000F9C8,1073805768, 3E720000,1047658496,4
427,8000F9CA,-2147419702, 3E728000,1047691264,8
429,8000F9CC,-2147419700, 3E730000,1047724032,8
431,C000F8D2,-1073678126, 3E348000,1043628032, 0000000C
433,4000F8DB,1073805531, 3E36C000,1043775488,4
435,8000F8E7,-2147419929, 3E39C000,1043972096,8
437,4000F8F7,1073805559, 3E3DC000,1044234240,4
439,C000F90A,-1073678070, 3E428000,1044545536, 0000000C
441,8000F91E,-2147419874, 3E478000,1044873216,8
443,4000F92E,1073805614, 3E4B8000,1045135360,4
445,C000F8A6,-1073678170, 3E298000,1042907136, 0000000C
447,8000F8A1,-2147419999, 3E284000,1042825216,8
449,8000F89B,-2147420005, 3E26C000,1042726912,8
451,4000F894,1073805460, 3E250000,1042612224,4
453,C000F88E,-1073678194, 3E238000,1042513920, 0000000C
455,0000F88C,63628, 3E230000,1042481152,0
457,C000F93D,-1073678019, 3E4F4000,1045381120, 0000000C
459,4000F92F,1073805615, 3E4BC000,1045151744,4
461,4000F925,1073805605, 3E494000,1044987904,4
463,0000F91E,63774, 3E478000,1044873216,0
465,C000F918,-1073678056, 3E460000,1044774912, 0000000C
467,C000F911,-1073678063, 3E444000,1044660224, 0000000C
469,4000F9CA,1073805770, 3E728000,1047691264,4
471,8000F9CC,-2147419700, 3E730000,1047724032,8
473,4000F9CD,1073805773, 3E734000,1047740416,4
475,8000F9CA,-2147419702, 3E728000,1047691264,8
477,0000F9C5,63941, 3E714000,1047609344,0
479,C000F9BC,-1073677892, 3E6F0000,1047461888, 0000000C
481,C000F9B3,-1073677901, 3E6CC000,1047314432, 0000000C
483,8000F93E,-2147419842, 3E4F8000,1045397504,8
485,8000F944,-2147419836, 3E510000,1045495808,8
487,C000F94B,-1073678005, 3E52C000,1045610496, 0000000C
489,4000F955,1073805653, 3E554000,1045774336,4
491,0000F960,63840, 3E580000,1045954560,0
493,0000F96E,63854, 3E5B8000,1046183936,0
495,8000F88C,-2147420020, 3E230000,1042481152,8
497,4000F891,1073805457, 3E244000,1042563072,4
499,0000F89A,63642, 3E268000,1042710528,0
501,4000F8A4,1073805476, 3E290000,1042874368,4
503,8000F8AD,-2147419987, 3E2B4000,1043021824,8
505,0000F8B5,63669, 3E2D4000,1043152896,0
507,4000F8BA,1073805498, 3E2E8000,1043234816,4
509,C000F8F9,-1073678087, 3E3E4000,1044267008, 0000000C
511,8000F8EC,-2147419924, 3E3B0000,1044054016,8
513,4000F8DF,1073805535, 3E37C000,1043841024,4
515,0000F8D1,63697, 3E344000,1043611648,0
517,8000F8C5,-2147419963, 3E314000,1043415040,8
519,0000F8BC,63676, 3E2F0000,1043267584,0
521,4000F9A9,1073805737, 3E6A4000,1047150592,4
523,8000F9A0,-2147419744, 3E680000,1047003136,8
525,0000F998,63896, 3E660000,1046872064,0
527,C000F98F,-1073677937, 3E63C000,1046724608, 0000000C
529,0000F989,63881, 3E624000,1046626304,0
531,4000F97F,1073805695, 3E5FC000,1046462464,4
533,0000F974,63860, 3E5D0000,1046282240,0
535,C000F98C,-1073677940, 3E630000,1046675456, 0000000C
537,4000F99C,1073805724, 3E670000,1046937600,4
539,C000F9AB,-1073677909, 3E6AC000,1047183360, 0000000C
541,8000F9B8,-2147419720, 3E6E0000,1047396352,8
543,4000F9C2,1073805762, 3E708000,1047560192,4
545,4000F9C7,1073805767, 3E71C000,1047642112,4
547,8000F8BC,-2147419972, 3E2F0000,1043267584,8
549,C000F8C2,-1073678142, 3E308000,1043365888, 0000000C
551,8000F8CC,-2147419956, 3E330000,1043529728,8
553,C000F8D7,-1073678121, 3E35C000,1043709952, 0000000C
555,0000F8E4,63716, 3E390000,1043922944,0
557,8000F8F2,-2147419918, 3E3C8000,1044152320,8
559,4000F8B1,1073805489, 3E2C4000,1043087360,4
561,0000F8AE,63662, 3E2B8000,1043038208,0
563,8000F8AD,-2147419987, 3E2B4000,1043021824,8
565,4000F8AA,1073805482, 3E2A8000,1042972672,4
567,4000F8A4,1073805476, 3E290000,1042874368,4
569,4000F89D,1073805469, 3E274000,1042759680,4
571,4000F895,1073805461, 3E254000,1042628608,4
573,4000F95D,1073805661, 3E574000,1045905408,4
575,0000F94D,63821, 3E534000,1045643264,0
577,4000F93D,1073805629, 3E4F4000,1045381120,4
579,0000F92F,63791, 3E4BC000,1045151744,0
581,8000F922,-2147419870, 3E488000,1044938752,8
583,8000F919,-2147419879, 3E464000,1044791296,8
585,0000F9C9,63945, 3E724000,1047674880,0
587,0000F9CA,63946, 3E728000,1047691264,0
589,4000F9CA,1073805770, 3E728000,1047691264,4
591,C000F9CB,-1073677877, 3E72C000,1047707648, 0000000C
593,C000F9CD,-1073677875, 3E734000,1047740416, 0000000C
595,8000F9CD,-2147419699, 3E734000,1047740416,8
597,C000F9CA,-1073677878, 3E728000,1047691264, 0000000C
599,C000F916,-1073678058, 3E458000,1044742144, 0000000C
601,C000F927,-1073678041, 3E49C000,1045020672, 0000000C
603,0000F936,63798, 3E4D8000,1045266432,0
605,8000F940,-2147419840, 3E500000,1045430272,8
607,0000F948,63816, 3E520000,1045561344,0
609,8000F950,-2147419824, 3E540000,1045692416,8
611,C000F891,-1073678191, 3E244000,1042563072, 0000000C
613,0000F88F,63631, 3E23C000,1042530304,0
615,4000F88D,1073805453, 3E234000,1042497536,4
617,C000F88F,-1073678193, 3E23C000,1042530304, 0000000C
619,0000F896,63638, 3E258000,1042644992,0
621,C000F89D,-1073678179, 3E274000,1042759680, 0000000C
623,0000F8A6,63654, 3E298000,1042907136,0
625,0000F912,63762, 3E448000,1044676608,0
627,C000F90A,-1073678070, 3E428000,1044545536, 0000000C
629,4000F900,1073805568, 3E400000,1044381696,4
631,0000F8F3,63731, 3E3CC000,1044168704,0
633,4000F8E5,1073805541, 3E394000,1043939328,4
635,4000F8D7,1073805527, 3E35C000,1043709952,4
637,0000F9BF,63935, 3E6FC000,1047511040,0
639,4000F9B7,1073805751, 3E6DC000,1047379968,4
641,8000F9AF,-2147419729, 3E6BC000,1047248896,8
643,0000F9A7,63911, 3E69C000,1047117824,0
645,4000F99F,1073805727, 3E67C000,1046986752,4
647,8000F998,-2147419752, 3E660000,1046872064,8
649,0000F990,63888, 3E640000,1046740992,0
651,8000F962,-2147419806, 3E588000,1045987328,8
653,0000F971,63857, 3E5C4000,1046233088,0
655,4000F97F,1073805695, 3E5FC000,1046462464,4
657,4000F98E,1073805710, 3E638000,1046708224,4
659,C000F99C,-1073677924, 3E670000,1046937600, 0000000C
661,0000F9AB,63915, 3E6AC000,1047183360,0
663,8000F8A9,-2147419991, 3E2A4000,1042956288,8
665,C000F8B0,-1073678160, 3E2C0000,1043070976, 0000000C
667,4000F8B6,1073805494, 3E2D8000,1043169280,4
669,C000F8BC,-1073678148, 3E2F0000,1043267584, 0000000C
671,C000F8C4,-1073678140, 3E310000,1043398656, 0000000C
673,4000F8CD,1073805517, 3E334000,1043546112,4
675,0000F8CD,63693, 3E334000,1043546112,0
677,4000F8C1,1073805505, 3E304000,1043349504,4
679,C000F8B8,-1073678152, 3E2E0000,1043202048, 0000000C
681,C000F8B1,-1073678159, 3E2C4000,1043087360, 0000000C
683,8000F8AD,-2147419987, 3E2B4000,1043021824,8
685,0000F8AA,63658, 3E2A8000,1042972672,0
687,8000F8A6,-2147419994, 3E298000,1042907136,8
689,8000F986,-2147419770, 3E618000,1046577152,8
691,8000F97B,-2147419781, 3E5EC000,1046396928,8
693,4000F96F,1073805679, 3E5BC000,1046200320,4
695,8000F962,-2147419806, 3E588000,1045987328,8
697,8000F951,-2147419823, 3E544000,1045708800,8
699,4000F941,1073805633, 3E504000,1045446656,4
701,0000F9B8,63928, 3E6E0000,1047396352,0
703,0000F9BE,63934, 3E6F8000,1047494656,0
705,C000F9C1,-1073677887, 3E704000,1047543808, 0000000C
707,C000F9C3,-1073677885, 3E70C000,1047576576, 0000000C
709,8000F9C4,-2147419708, 3E710000,1047592960,8
711,4000F9C6,1073805766, 3E718000,1047625728,4
713,8000F9C7,-2147419705, 3E71C000,1047642112,8
715,4000F8E5,1073805541, 3E394000,1043939328,4
717,0000F8F4,63732, 3E3D0000,1044185088,0
719,0000F906,63750, 3E418000,1044480000,0
721,0000F918,63768, 3E460000,1044774912,0
723,C000F927,-1073678041, 3E49C000,1045020672, 0000000C
725,0000F935,63797, 3E4D4000,1045250048,0
727,C000F89F,-1073678177, 3E27C000,1042792448, 0000000C
729,C000F898,-1073678184, 3E260000,1042677760, 0000000C
731,0000F893,63635, 3E24C000,1042595840,0
733,4000F88E,1073805454, 3E238000,1042513920,4
735,4000F88B,1073805451, 3E22C000,1042464768,4
737,0000F88B,63627, 3E22C000,1042464768,0
739,8000F88D,-2147420019, 3E234000,1042497536,8
741,4000F925,1073805605, 3E494000,1044987904,4
743,4000F91D,1073805597, 3E474000,1044856832,4
745,4000F918,1073805592, 3E460000,1044774912,4
747,4000F914,1073805588, 3E450000,1044709376,4
749,C000F90A,-1073678070, 3E428000,1044545536, 0000000C
751,4000F8FE,1073805566, 3E3F8000,1044348928,4
753,4000F9CC,1073805772, 3E730000,1047724032,4
755,C000F9CB,-1073677877, 3E72C000,1047707648, 0000000C
757,4000F9C6,1073805766, 3E718000,1047625728,4
759,4000F9BE,1073805758, 3E6F8000,1047494656,4
761,4000F9B3,1073805747, 3E6CC000,1047314432,4
763,0000F9A8,63912, 3E6A0000,1047134208,0
765,8000F942,-2147419838, 3E508000,1045463040,8
767,0000F94B,63819, 3E52C000,1045610496,0
769,8000F954,-2147419820, 3E550000,1045757952,8
771,0000F960,63840, 3E580000,1045954560,0
773,C000F96F,-1073677969, 3E5BC000,1046200320, 0000000C
775,C000F97E,-1073677954, 3E5F8000,1046446080, 0000000C
777,4000F98D,1073805709, 3E634000,1046691840,4
779,4000F898,1073805464, 3E260000,1042677760,4
781,0000F8A1,63649, 3E284000,1042825216,0
783,4000F8A8,1073805480, 3E2A0000,1042939904,4
785,0000F8B0,63664, 3E2C0000,1043070976,0
787,0000F8B8,63672, 3E2E0000,1043202048,0
789,4000F8BD,1073805501, 3E2F4000,1043283968,4
791,C000F8EF,-1073678097, 3E3BC000,1044103168, 0000000C
793,C000F8E2,-1073678110, 3E388000,1043890176, 0000000C
795,8000F8D5,-2147419947, 3E354000,1043677184,8
797,4000F8C8,1073805512, 3E320000,1043464192,4
799,8000F8BE,-2147419970, 3E2F8000,1043300352,8
801,0000F8B7,63671, 3E2DC000,1043185664,0
803,8000F8B0,-2147419984, 3E2C0000,1043070976,8
805,8000F997,-2147419753, 3E65C000,1046855680,8
807,4000F990,1073805712, 3E640000,1046740992,4
809,C000F988,-1073677944, 3E620000,1046609920, 0000000C
811,0000F980,63872, 3E600000,1046478848,0
813,0000F975,63861, 3E5D4000,1046298624,0
815,4000F968,1073805672, 3E5A0000,1046085632,4
817,0000F99F,63903, 3E67C000,1046986752,0
819,4000F9AC,1073805740, 3E6B0000,1047199744,4
821,4000F9B9,1073805753, 3E6E4000,1047412736,4
823,C000F9C3,-1073677885, 3E70C000,1047576576, 0000000C
825,C000F9C8,-1073677880, 3E720000,1047658496, 0000000C
827,C000F9CA,-1073677878, 3E728000,1047691264, 0000000C
829,C000F9CB,-1073677877, 3E72C000,1047707648, 0000000C
831,C000F8CA,-1073678134, 3E328000,1043496960, 0000000C
833,C000F8D3,-1073678125, 3E34C000,1043644416, 0000000C
835,8000F8DD,-2147419939, 3E374000,1043808256,8
837,8000F8E9,-2147419927, 3E3A4000,1044004864,8
839,C000F8F9,-1073678087, 3E3E4000,1044267008, 0000000C
841,C000F90C,-1073678068, 3E430000,1044578304, 0000000C
843,4000F8A8,1073805480, 3E2A0000,1042939904,4
845,C000F8A4,-1073678172, 3E290000,1042874368, 0000000C
847,0000F8A1,63649, 3E284000,1042825216,0
849,4000F89B,1073805467, 3E26C000,1042726912,4
851,0000F894,63636, 3E250000,1042612224,0
853,8000F88E,-2147420018, 3E238000,1042513920,8
855,0000F95C,63836, 3E570000,1045889024,0
857,0000F94C,63820, 3E530000,1045626880,0
859,0000F93C,63804, 3E4F0000,1045364736,0
861,0000F92E,63790, 3E4B8000,1045135360,0
863,8000F922,-2147419870, 3E488000,1044938752,8
865,4000F919,1073805593, 3E464000,1044791296,4
867,8000F914,-2147419884, 3E450000,1044709376,8
869,4000F9C9,1073805769, 3E724000,1047674880,4
871,C000F9CC,-1073677876, 3E730000,1047724032, 0000000C
873,8000F9CF,-2147419697, 3E73C000,1047773184,8
875,4000F9D1,1073805777, 3E744000,1047805952,4
877,8000F9CF,-2147419697, 3E73C000,1047773184,8
879,C000F9C8,-1073677880, 3E720000,1047658496, 0000000C
881,4000F920,1073805600, 3E480000,1044905984,4
883,8000F92E,-2147419858, 3E4B8000,1045135360,8
885,C000F938,-1073678024, 3E4E0000,1045299200, 0000000C
887,C000F940,-1073678016, 3E500000,1045430272, 0000000C
889,4000F949,1073805641, 3E524000,1045577728,4
891,C000F953,-1073677997, 3E54C000,1045741568, 0000000C
893,4000F961,1073805665, 3E584000,1045970944,4
895,0000F88E,63630, 3E238000,1042513920,0
897,C000F88F,-1073678193, 3E23C000,1042530304, 0000000C
899,8000F895,-2147420011, 3E254000,1042628608,8
901,C000F89D,-1073678179, 3E274000,1042759680, 0000000C
903,0000F8A7,63655, 3E29C000,1042923520,0
905,0000F8AE,63662, 3E2B8000,1043038208,0
907,C000F911,-1073678063, 3E444000,1044660224, 0000000C
909,0000F908,63752, 3E420000,1044512768,0
911,0000F8FB,63739, 3E3EC000,1044299776,0
913,8000F8EC,-2147419924, 3E3B0000,1044054016,8
915,0000F8E0,63712, 3E380000,1043857408,0
917,C000F8D3,-1073678125, 3E34C000,1043644416, 0000000C
919,0000F8C7,63687, 3E31C000,1043447808,0
921,8000F9AF,-2147419729, 3E6BC000,1047248896,8
923,0000F9A6,63910, 3E698000,1047101440,0
925,C000F99C,-1073677924, 3E670000,1046937600, 0000000C
927,C000F994,-1073677932, 3E650000,1046806528, 0000000C
929,8000F98D,-2147419763, 3E634000,1046691840,8
931,4000F985,1073805701, 3E614000,1046560768,4
933,4000F977,1073805687, 3E5DC000,1046331392,4
935,8000F985,-2147419771, 3E614000,1046560768,8
937,C000F994,-1073677932, 3E650000,1046806528, 0000000C
939,4000F9A3,1073805731, 3E68C000,1047052288,4
941,4000F9B1,1073805745, 3E6C4000,1047281664,4
943,4000F9BD,1073805757, 3E6F4000,1047478272,4
945,0000F8B4,63668, 3E2D0000,1043136512,0
947,C000F8B8,-1073678152, 3E2E0000,1043202048, 0000000C
949,4000F8BF,1073805503, 3E2FC000,1043316736,4
951,8000F8C9,-2147419959, 3E324000,1043480576,8
953,4000F8D4,1073805524, 3E350000,1043660800,4
955,C000F8DE,-1073678114, 3E378000,1043824640, 0000000C
957,4000F8E9,1073805545, 3E3A4000,1044004864,4
959,8000F8B4,-2147419980, 3E2D0000,1043136512,8
961,C000F8AC,-1073678164, 3E2B0000,1043005440, 0000000C
963,8000F8A8,-2147419992, 3E2A0000,1042939904,8
965,8000F8A6,-2147419994, 3E298000,1042907136,8
967,0000F8A4,63652, 3E290000,1042874368,0
969,0000F89F,63647, 3E27C000,1042792448,0
971,0000F97E,63870, 3E5F8000,1046446080,0
973,0000F972,63858, 3E5C8000,1046249472,0
975,C000F963,-1073677981, 3E58C000,1046003712, 0000000C
977,8000F953,-2147419821, 3E54C000,1045741568,8
979,C000F942,-1073678014, 3E508000,1045463040, 0000000C
981,0000F934,63796, 3E4D0000,1045233664,0
983,8000F927,-2147419865, 3E49C000,1045020672,8
985,8000F9CA,-2147419702, 3E728000,1047691264,8
987,4000F9CB,1073805771, 3E72C000,1047707648,4
989,0000F9CB,63947, 3E72C000,1047707648,0
991,0000F9CC,63948, 3E730000,1047724032,0
993,4000F9CE,1073805774, 3E738000,1047756800,4
995,4000F9D0,1073805776, 3E740000,1047789568,4
997,4000F8F7,1073805559, 3E3DC000,1044234240,4
