0,8000,32768,20000000,536870912,0
2,8000,32768,20000000,536870912,0
4,8000,32768,20000000,536870912,0
6,8000,32768,20000000,536870912,0
8,8000,32768,20000000,536870912,0
10,8000,32768,20000000,536870912,0
12,8000,32768,20000000,536870912,0
14,8000,32768,20000000,536870912,0
16,8000,32768,20000000,536870912,0
18,8000,32768,20000000,536870912,0
20,8000,32768,20000000,536870912,0
22,8000,32768,20000000,536870912,0
24,8000,32768,20000000,536870912,0
26,8000,32768,20000000,536870912,0
28,8000,32768,20000000,536870912,0
30,8000,32768,20000000,536870912,0
32,8000,32768,20000000,536870912,0
34,8000,32768,20000000,536870912,0
36,8000,32768,20000000,536870912,0
38,8000,32768,20000000,536870912,0
40,8000,32768,20000000,536870912,0
42,8000,32768,20000000,536870912,0
44,8000,32768,20000000,536870912,0
46,8000,32768,20000000,536870912,0
48,8000,32768,20000000,536870912,0
50,8000,32768,20000000,536870912,0
52,8000,32768,20000000,536870912,0
54,8000,32768,20000000,536870912,0
56,8000,32768,20000000,536870912,0
58,8000,32768,20000000,536870912,0
60,8000,32768,20000000,536870912,0
62,8000,32768,20000000,536870912,0
64,8000,32768,20000000,536870912,0
66,8000,32768,20000000,536870912,0
68,8000,32768,20000000,536870912,0
70,8000,32768,20000000,536870912,0
72,8000,32768,20000000,536870912,0
74,8000,32768,20000000,536870912,0
76,8000,32768,20000000,536870912,0
78,8000,32768,20000000,536870912,0
80,8000,32768,20000000,536870912,0
82,8000,32768,20000000,536870912,0
84,8000,32768,20000000,536870912,0
86,8000,32768,20000000,536870912,0
88,8000,32768,20000000,536870912,0
90,8000,32768,20000000,536870912,0
92,8000,32768,20000000,536870912,0
94,8000,32768,20000000,536870912,0
96,8000,32768,20000000,536870912,0
98,8000,32768,20000000,536870912,0
100,8000,32768,20000000,536870912,0
102,8000,32768,20000000,536870912,0
104,8000,32768,20000000,536870912,0
106,8000,32768,20000000,536870912,0
108,8000,32768,20000000,536870912,0
110,8000,32768,20000000,536870912,0
112,8000,32768,20000000,536870912,0
114,8000,32768,20000000,536870912,0
116,8000,32768,20000000,536870912,0
118,8000,32768,20000000,536870912,0
120,8000,32768,20000000,536870912,0
122,8000,32768,20000000,536870912,0
124,8000,32768,20000000,536870912,0
126,8000,32768,20000000,536870912,0
128,8000,32768,20000000,536870912,0
130,8000,32768,20000000,536870912,0
132,8000,32768,20000000,536870912,0
134,8000,32768,20000000,536870912,0
136,8000,32768,20000000,536870912,0
138,8000,32768,20000000,536870912,0
140,8000,32768,20000000,536870912,0
142,8000,32768,20000000,536870912,0
144,8000,32768,20000000,536870912,0
146,8000,32768,20000000,536870912,0
148,8000,32768,20000000,536870912,0
150,8000,32768,20000000,536870912,0
152,8000,32768,20000000,536870912,0
154,8000,32768,20000000,536870912,0
156,8000,32768,20000000,536870912,0
158,8000,32768,20000000,536870912,0
160,8000,32768,20000000,536870912,0
162,8000,32768,20000000,536870912,0
164,8000,32768,20000000,536870912,0
166,8000,32768,20000000,536870912,0
168,8000,32768,20000000,536870912,0
170,8000,32768,20000000,536870912,0
172,8000,32768,20000000,536870912,0
174,8000,32768,20000000,536870912,0
176,8000,32768,20000000,536870912,0
178,8000,32768,20000000,536870912,0
180,8000,32768,20000000,536870912,0
182,8000,32768,20000000,536870912,0
184,8000,32768,20000000,536870912,0
186,8000,32768,20000000,536870912,0
188,8000,32768,20000000,536870912,0
190,8000,32768,20000000,536870912,0
192,8000,32768,20000000,536870912,0
194,8000,32768,20000000,536870912,0
196,8000,32768,20000000,536870912,0
198,8000,32768,20000000,536870912,0
