
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

i, k, frequency, d1, d1, i2s_fft_buf[k]
495,247,15839.67968,-1593,FFFFF9C7,1601.18029
497,248,15903.80761,-1595,FFFFF9C5,1567.55847
499,249,15967.93554,-1596,FFFFF9C4,1521.50622
i, k, frequency, d1, d1, i2s_fft_buf[k]
1,0,0.00000,-1568,FFFFF9E0,0.00000
3,1,64.12825,-1570,FFFFF9DE,3460.15283
5,2,128.25651,-1572,FFFFF9DC,1084.89843
7,3,192.38476,-1573,FFFFF9DB,3085.51123
9,4,256.51303,-1574,FFFFF9DA,5350.64990
11,5,320.64129,-1576,FFFFF9D8,3282.72143
13,6,384.76953,-1577,FFFFF9D7,7583.34375
15,7,448.89779,-1579,FFFFF9D5,2125.61401
17,8,513.02606,-1580,FFFFF9D4,1592.99084
19,9,577.15429,-1581,FFFFF9D3,2546.06713
21,10,641.28259,-1583,FFFFF9D1,1551.37597
23,11,705.41082,-1585,FFFFF9CF,1231.06005
25,12,769.53906,-1586,FFFFF9CE,1697.37329
27,13,833.66735,-1587,FFFFF9CD,1699.36877
29,14,897.79559,-1587,FFFFF9CD,1368.77111
31,15,961.92382,-1586,FFFFF9CE,1473.06079
33,16,1026.05212,-1586,FFFFF9CE,1610.33215
35,17,1090.18041,-1587,FFFFF9CD,1543.42285
37,18,1154.30859,-1586,FFFFF9CE,1443.30944
39,19,1218.43688,-1586,FFFFF9CE,1528.49694
41,20,1282.56518,-1586,FFFFF9CE,1576.34411
43,21,1346.69335,-1583,FFFFF9D1,1506.25085
45,22,1410.82165,-1583,FFFFF9D1,1576.89904
47,23,1474.94995,-1583,FFFFF9D1,1586.91882
49,24,1539.07812,-1581,FFFFF9D3,1515.04284
51,25,1603.20642,-1579,FFFFF9D5,1470.07531
53,26,1667.33471,-1578,FFFFF9D6,1528.49121
55,27,1731.46289,-1576,FFFFF9D8,1582.52490
57,28,1795.59118,-1574,FFFFF9DA,1435.20642
59,29,1859.71948,-1572,FFFFF9DC,1506.03369
61,30,1923.84765,-1569,FFFFF9DF,1580.27807
63,31,1987.97595,-1566,FFFFF9E2,1441.08203
65,32,2052.10424,-1564,FFFFF9E4,1498.00354
67,33,2116.23242,-1562,FFFFF9E6,1536.15832
69,34,2180.36083,-1560,FFFFF9E8,1598.60681
71,35,2244.48901,-1557,FFFFF9EB,1501.28552
73,36,2308.61718,-1555,FFFFF9ED,1578.33251
75,37,2372.74560,-1553,FFFFF9EF,1540.32324
77,38,2436.87377,-1551,FFFFF9F1,1573.59777
79,39,2501.00195,-1548,FFFFF9F4,1558.01696
81,40,2565.13037,-1545,FFFFF9F7,1511.61462
83,41,2629.25854,-1542,FFFFF9FA,1532.66931
85,42,2693.38671,-1540,FFFFF9FC,1521.96362
87,43,2757.51513,-1540,FFFFF9FC,1570.81677
89,44,2821.64331,-1538,FFFFF9FE,1617.03186
91,45,2885.77148,-1536,FFFFFA00,1565.05407
93,46,2949.89990,-1534,FFFFFA02,1503.09326
95,47,3014.02807,-1531,FFFFFA05,1517.70361
97,48,3078.15625,-1527,FFFFFA09,1530.91162
99,49,3142.28466,-1524,FFFFFA0C,1482.00720
101,50,3206.41284,-1522,FFFFFA0E,1540.45336
103,51,3270.54101,-1521,FFFFFA0F,1560.59411
105,52,3334.66943,-1520,FFFFFA10,1537.29174
107,53,3398.79760,-1518,FFFFFA12,1529.38562
109,54,3462.92578,-1517,FFFFFA13,1534.86962
111,55,3527.05419,-1517,FFFFFA13,1550.28369
113,56,3591.18237,-1515,FFFFFA15,1547.51843
115,57,3655.31054,-1514,FFFFFA16,1553.16784
117,58,3719.43896,-1514,FFFFFA16,1529.94067
119,59,3783.56713,-1513,FFFFFA17,1520.85327
121,60,3847.69531,-1513,FFFFFA17,1535.31127
123,61,3911.82373,-1512,FFFFFA18,1506.12390
125,62,3975.95190,-1511,FFFFFA19,1533.85888
127,63,4040.08007,-1511,FFFFFA19,1518.79992
129,64,4104.20849,-1512,FFFFFA18,1517.16528
131,65,4168.33691,-1513,FFFFFA17,1538.54785
133,66,4232.46484,-1513,FFFFFA17,1542.73852
135,67,4296.59326,-1514,FFFFFA16,1539.92785
137,68,4360.72167,-1515,FFFFFA15,1565.72851
139,69,4424.84960,-1515,FFFFFA15,1531.84094
141,70,4488.97802,-1516,FFFFFA14,1522.83959
143,71,4553.10644,-1517,FFFFFA13,1523.88928
145,72,4617.23437,-1518,FFFFFA12,1540.04406
147,73,4681.36279,-1519,FFFFFA11,1501.94616
149,74,4745.49121,-1520,FFFFFA10,1524.08703
151,75,4809.61914,-1522,FFFFFA0E,1539.09387
153,76,4873.74755,-1524,FFFFFA0C,1548.00146
155,77,4937.87597,-1526,FFFFFA0A,1526.45019
157,78,5002.00390,-1528,FFFFFA08,1534.28393
159,79,5066.13232,-1531,FFFFFA05,1550.30505
161,80,5130.26074,-1533,FFFFFA03,1538.49450
163,81,5194.38867,-1535,FFFFFA01,1547.47546
165,82,5258.51708,-1537,FFFFF9FF,1531.68334
167,83,5322.64550,-1539,FFFFF9FD,1550.31909
169,84,5386.77343,-1541,FFFFF9FB,1541.62390
171,85,5450.90185,-1544,FFFFF9F8,1530.70068
173,86,5515.03027,-1548,FFFFF9F4,1540.46020
175,87,5579.15820,-1551,FFFFF9F1,1545.91210
177,88,5643.28662,-1554,FFFFF9EE,1511.81848
179,89,5707.41503,-1557,FFFFF9EB,1539.73730
181,90,5771.54296,-1560,FFFFF9E8,1546.92236
183,91,5835.67138,-1562,FFFFF9E6,1519.77294
185,92,5899.79980,-1563,FFFFF9E5,1526.54638
187,93,5963.92773,-1566,FFFFF9E2,1555.31970
189,94,6028.05615,-1568,FFFFF9E0,1527.21752
191,95,6092.18457,-1571,FFFFF9DD,1525.05053
193,96,6156.31250,-1573,FFFFF9DB,1513.05053
195,97,6220.44091,-1575,FFFFF9D9,1511.84570
197,98,6284.56933,-1578,FFFFF9D6,1526.58178
199,99,6348.69726,-1580,FFFFF9D4,1542.50927
201,100,6412.82568,-1582,FFFFF9D2,1526.32971
203,101,6476.95410,-1584,FFFFF9D0,1515.31359
205,102,6541.08203,-1586,FFFFF9CE,1530.90625
207,103,6605.21044,-1586,FFFFF9CE,1530.42797
209,104,6669.33886,-1588,FFFFF9CC,1537.01928
211,105,6733.46679,-1590,FFFFF9CA,1526.90502
213,106,6797.59521,-1591,FFFFF9C9,1548.25073
215,107,6861.72363,-1592,FFFFF9C8,1545.16613
217,108,6925.85156,-1594,FFFFF9C6,1528.06225
219,109,6989.97998,-1594,FFFFF9C6,1527.05041
221,110,7054.10839,-1595,FFFFF9C5,1540.71081
223,111,7118.23632,-1597,FFFFF9C3,1523.24572
225,112,7182.36474,-1596,FFFFF9C4,1532.67590
227,113,7246.49316,-1595,FFFFF9C5,1520.75109
229,114,7310.62109,-1596,FFFFF9C4,1523.35144
231,115,7374.74951,-1596,FFFFF9C4,1528.29797
233,116,7438.87792,-1595,FFFFF9C5,1542.36962
235,117,7503.00585,-1596,FFFFF9C4,1535.49633
237,118,7567.13427,-1594,FFFFF9C6,1530.76977
239,119,7631.26269,-1593,FFFFF9C7,1527.36791
241,120,7695.39062,-1591,FFFFF9C9,1521.97045
243,121,7759.51904,-1590,FFFFF9CA,1532.64562
245,122,7823.64746,-1588,FFFFF9CC,1534.48999
247,123,7887.77539,-1585,FFFFF9CF,1526.44763
249,124,7951.90380,-1583,FFFFF9D1,1525.16394
251,125,8016.03222,-1582,FFFFF9D2,1543.37817
253,126,8080.16015,-1580,FFFFF9D4,1542.30175
255,127,8144.28857,-1577,FFFFF9D7,1539.60070
257,128,8208.41699,-1575,FFFFF9D9,1530.05603
259,129,8272.54492,-1571,FFFFF9DD,1549.45239
261,130,8336.67382,-1568,FFFFF9E0,1513.53723
263,131,8400.80175,-1565,FFFFF9E3,1528.62963
265,132,8464.92968,-1563,FFFFF9E5,1547.80078
267,133,8529.05859,-1560,FFFFF9E8,1530.12744
269,134,8593.18652,-1557,FFFFF9EB,1538.21887
271,135,8657.31445,-1555,FFFFF9ED,1536.68322
273,136,8721.44335,-1552,FFFFF9F0,1522.43896
275,137,8785.57128,-1549,FFFFF9F3,1536.07202
277,138,8849.69921,-1547,FFFFF9F5,1531.64318
279,139,8913.82812,-1544,FFFFF9F8,1532.54833
281,140,8977.95605,-1543,FFFFF9F9,1545.51013
283,141,9042.08398,-1541,FFFFF9FB,1522.59545
285,142,9106.21289,-1538,FFFFF9FE,1527.06274
287,143,9170.34082,-1539,FFFFF9FD,1529.05676
289,144,9234.46875,-1541,FFFFF9FB,1526.24353
291,145,9298.59765,-1544,FFFFF9F8,1540.83996
293,146,9362.72558,-1548,FFFFF9F4,1526.93298
295,147,9426.85351,-1550,FFFFF9F2,1537.56884
297,148,9490.98242,-1552,FFFFF9F0,1544.86047
299,149,9555.11035,-1555,FFFFF9ED,1540.84753
301,150,9619.23828,-1558,FFFFF9EA,1532.60998
303,151,9683.36718,-1561,FFFFF9E7,1518.97045
305,152,9747.49511,-1564,FFFFF9E4,1552.01525
307,153,9811.62304,-1565,FFFFF9E3,1547.32495
309,154,9875.75195,-1568,FFFFF9E0,1509.36718
311,155,9939.87988,-1570,FFFFF9DE,1541.27050
313,156,10004.00781,-1570,FFFFF9DE,1538.71337
315,157,10068.13671,-1571,FFFFF9DD,1538.06799
317,158,10132.26464,-1572,FFFFF9DC,1528.92077
319,159,10196.39257,-1574,FFFFF9DA,1522.35424
321,160,10260.52148,-1576,FFFFF9D8,1510.27368
323,161,10324.64941,-1577,FFFFF9D7,1531.67687
325,162,10388.77734,-1577,FFFFF9D7,1535.28405
327,163,10452.90625,-1579,FFFFF9D5,1527.95312
329,164,10517.03417,-1580,FFFFF9D4,1526.85217
331,165,10581.16210,-1581,FFFFF9D3,1520.43200
333,166,10645.29101,-1582,FFFFF9D2,1532.95422
335,167,10709.41894,-1584,FFFFF9D0,1519.25085
337,168,10773.54687,-1584,FFFFF9D0,1533.99023
339,169,10837.67578,-1582,FFFFF9D2,1486.75805
341,170,10901.80371,-1581,FFFFF9D3,1547.48889
343,171,10965.93164,-1581,FFFFF9D3,1538.23449
345,172,11030.06054,-1579,FFFFF9D5,1531.90930
347,173,11094.18847,-1578,FFFFF9D6,1527.51245
349,174,11158.31640,-1577,FFFFF9D7,1535.90026
351,175,11222.44531,-1574,FFFFF9DA,1533.86767
353,176,11286.57324,-1574,FFFFF9DA,1533.10571
355,177,11350.70117,-1572,FFFFF9DC,1540.14831
357,178,11414.83007,-1571,FFFFF9DD,1529.32849
359,179,11478.95800,-1568,FFFFF9E0,1530.26159
361,180,11543.08593,-1565,FFFFF9E3,1533.86718
363,181,11607.21484,-1564,FFFFF9E4,1536.02209
365,182,11671.34277,-1562,FFFFF9E6,1520.11633
367,183,11735.47070,-1559,FFFFF9E9,1531.45544
369,184,11799.59960,-1555,FFFFF9ED,1543.85253
371,185,11863.72753,-1552,FFFFF9F0,1534.54113
373,186,11927.85546,-1549,FFFFF9F3,1523.32629
375,187,11991.98437,-1546,FFFFF9F6,1534.22558
377,188,12056.11230,-1543,FFFFF9F9,1533.92089
379,189,12120.24023,-1540,FFFFF9FC,1528.45251
381,190,12184.36914,-1537,FFFFF9FF,1524.15795
383,191,12248.49707,-1534,FFFFFA02,1538.41113
385,192,12312.62500,-1531,FFFFFA05,1531.76330
387,193,12376.75390,-1529,FFFFFA07,1533.72570
389,194,12440.88183,-1524,FFFFFA0C,1526.08471
391,195,12505.00976,-1520,FFFFFA10,1523.51281
393,196,12569.13867,-1519,FFFFFA11,1535.58227
395,197,12633.26660,-1516,FFFFFA14,1524.19921
397,198,12697.39453,-1513,FFFFFA17,1537.83239
399,199,12761.52343,-1511,FFFFFA19,1542.92504
401,200,12825.65136,-1508,FFFFFA1C,1531.17272
403,201,12889.77929,-1506,FFFFFA1E,1544.64575
405,202,12953.90820,-1504,FFFFFA20,1532.51074
407,203,13018.03613,-1503,FFFFFA21,1535.08789
409,204,13082.16406,-1502,FFFFFA22,1529.27978
411,205,13146.29296,-1501,FFFFFA23,1535.04162
413,206,13210.42089,-1500,FFFFFA24,1534.38720
415,207,13274.54882,-1498,FFFFFA26,1527.39270
417,208,13338.67773,-1497,FFFFFA27,1531.13354
419,209,13402.80566,-1496,FFFFFA28,1531.62866
421,210,13466.93359,-1494,FFFFFA2A,1543.53430
423,211,13531.06250,-1494,FFFFFA2A,1521.10595
425,212,13595.19042,-1493,FFFFFA2B,1531.06945
427,213,13659.31835,-1493,FFFFFA2B,1527.32043
429,214,13723.44726,-1494,FFFFFA2A,1538.42797
431,215,13787.57519,-1494,FFFFFA2A,1533.88500
433,216,13851.70312,-1495,FFFFFA29,1534.77478
435,217,13915.83203,-1497,FFFFFA27,1527.11828
437,218,13979.95996,-1497,FFFFFA27,1528.78833
439,219,14044.08789,-1499,FFFFFA25,1534.47766
441,220,14108.21679,-1501,FFFFFA23,1534.28613
443,221,14172.34472,-1503,FFFFFA21,1536.30737
445,222,14236.47265,-1503,FFFFFA21,1528.43811
447,223,14300.60156,-1505,FFFFFA1F,1527.24609
449,224,14364.72949,-1507,FFFFFA1D,1530.55700
451,225,14428.85742,-1508,FFFFFA1C,1527.16760
