
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
731,365,11691.69140,-1757,FFFFF923,1908.58508
733,366,11723.72363,-1773,FFFFF913,1497.41467
735,367,11755.75585,-1776,FFFFF910,2420.51025
737,368,11787.78808,-1764,FFFFF91C,1628.54638
739,369,11819.81933,-1747,FFFFF92D,1719.42773
741,370,11851.85156,-1736,FFFFF938,1987.08630
743,371,11883.88378,-1735,FFFFF939,1785.69360
745,372,11915.91601,-1744,FFFFF930,2044.03283
747,373,11947.94824,-1759,FFFFF921,2130.96264
749,374,11979.97949,-1772,FFFFF914,2402.26538
751,375,12012.01171,-1774,FFFFF912,1841.33947
753,376,12044.04394,-1762,FFFFF91E,1717.87561
755,377,12076.07617,-1753,FFFFF927,2407.62329
757,378,12108.10839,-1757,FFFFF923,1721.77893
759,379,12140.14062,-1756,FFFFF924,1839.16320
761,380,12172.17187,-1757,FFFFF923,2522.06201
763,381,12204.20410,-1758,FFFFF922,2254.42749
765,382,12236.23632,-1748,FFFFF92C,1446.49560
767,383,12268.26855,-1741,FFFFF933,1852.02795
769,384,12300.30078,-1737,FFFFF937,1954.52978
771,385,12332.33203,-1739,FFFFF935,1280.91479
773,386,12364.36425,-1755,FFFFF925,1397.17395
775,387,12396.39648,-1770,FFFFF916,1937.90380
777,388,12428.42871,-1777,FFFFF90F,2010.92639
779,389,12460.46093,-1771,FFFFF915,1782.72277
781,390,12492.49218,-1753,FFFFF927,1477.67968
783,391,12524.52441,-1743,FFFFF931,1797.70104
785,392,12556.55664,-1741,FFFFF933,1844.77233
787,393,12588.58886,-1743,FFFFF931,2318.51025
789,394,12620.62109,-1751,FFFFF929,2278.30053
791,395,12652.65234,-1750,FFFFF92A,1631.17883
793,396,12684.68457,-1745,FFFFF92F,2205.49462
795,397,12716.71679,-1743,FFFFF931,2365.23876
797,398,12748.74902,-1733,FFFFF93B,1853.13940
799,399,12780.78125,-1723,FFFFF945,1578.95288
801,400,12812.81250,-1724,FFFFF944,1885.80187
803,401,12844.84472,-1724,FFFFF944,1651.55871
805,402,12876.87695,-1724,FFFFF944,1938.78125
807,403,12908.90917,-1723,FFFFF945,1640.63574
809,404,12940.94140,-1712,FFFFF950,1753.46569
811,405,12972.97265,-1703,FFFFF959,2024.41870
813,406,13005.00488,-1703,FFFFF959,1876.65637
815,407,13037.03710,-1705,FFFFF957,1848.58349
817,408,13069.06933,-1718,FFFFF94A,1827.46105
819,409,13101.10156,-1737,FFFFF937,1837.74035
821,410,13133.13281,-1740,FFFFF934,1939.10620
823,411,13165.16503,-1734,FFFFF93A,1896.55517
825,412,13197.19726,-1732,FFFFF93C,1902.43933
827,413,13229.22949,-1722,FFFFF946,1894.61779
829,414,13261.26171,-1714,FFFFF94E,1893.28234
831,415,13293.29296,-1714,FFFFF94E,1862.71105
833,416,13325.32519,-1711,FFFFF951,1893.90930
835,417,13357.35742,-1724,FFFFF944,1870.89111
837,418,13389.38964,-1736,FFFFF938,1887.46533
839,419,13421.42187,-1719,FFFFF949,1847.79736
841,420,13453.45312,-1706,FFFFF956,1880.81774
843,421,13485.48535,-1703,FFFFF959,1873.39367
845,422,13517.51757,-1696,FFFFF960,1872.61669
847,423,13549.54980,-1708,FFFFF954,1874.90966
849,424,13581.58203,-1738,FFFFF936,1897.32177
851,425,13613.61328,-1767,FFFFF919,1900.25598
853,426,13645.64550,-1785,FFFFF907,1881.33422
855,427,13677.67773,-1792,FFFFF900,1875.13708
857,428,13709.70996,-1790,FFFFF902,1884.57312
859,429,13741.74218,-1789,FFFFF903,1879.76660
861,430,13773.77343,-1781,FFFFF90B,1918.61145
863,431,13805.80566,-1756,FFFFF924,1863.85888
865,432,13837.83789,-1732,FFFFF93C,1871.12133
867,433,13869.87011,-1716,FFFFF94C,1891.61462
869,434,13901.90234,-1704,FFFFF958,1887.86779
871,435,13933.93359,-1708,FFFFF954,1884.07495
873,436,13965.96582,-1720,FFFFF948,1918.65368
875,437,13997.99804,-1738,FFFFF936,1913.71777
877,438,14030.03027,-1766,FFFFF91A,1908.48681
879,439,14062.06250,-1785,FFFFF907,1924.57531
881,440,14094.09375,-1793,FFFFF8FF,1866.73242
883,441,14126.12597,-1788,FFFFF904,1887.12524
885,442,14158.15820,-1762,FFFFF91E,1896.63293
887,443,14190.19042,-1726,FFFFF942,1903.49682
889,444,14222.22265,-1710,FFFFF952,1911.70861
891,445,14254.25390,-1724,FFFFF944,1844.38977
893,446,14286.28613,-1739,FFFFF935,1880.04528
895,447,14318.31835,-1749,FFFFF92B,1880.64123
897,448,14350.35058,-1762,FFFFF91E,1883.24890
899,449,14382.38281,-1767,FFFFF919,1900.71801
901,450,14414.41406,-1768,FFFFF918,1914.41735
903,451,14446.44628,-1772,FFFFF914,1913.85058
905,452,14478.47851,-1771,FFFFF915,1921.12377
907,453,14510.51074,-1767,FFFFF919,1888.54443
909,454,14542.54296,-1769,FFFFF917,1899.50036
911,455,14574.57421,-1757,FFFFF923,1888.36999
913,456,14606.60644,-1731,FFFFF93D,1882.73376
915,457,14638.63867,-1713,FFFFF94F,1891.03637
917,458,14670.67089,-1709,FFFFF953,1900.06909
919,459,14702.70312,-1724,FFFFF944,1898.49438
921,460,14734.73437,-1752,FFFFF928,1888.36816
923,461,14766.76660,-1768,FFFFF918,1877.74194
925,462,14798.79882,-1775,FFFFF911,1870.53637
927,463,14830.83105,-1768,FFFFF918,1884.60266
929,464,14862.86328,-1744,FFFFF930,1905.12487
931,465,14894.89453,-1738,FFFFF936,1922.06860
933,466,14926.92675,-1748,FFFFF92C,1914.40478
935,467,14958.95898,-1749,FFFFF92B,1901.42419
937,468,14990.99121,-1750,FFFFF92A,1901.62390
939,469,15023.02343,-1751,FFFFF929,1888.63415
941,470,15055.05468,-1744,FFFFF930,1887.57360
943,471,15087.08691,-1733,FFFFF93B,1886.00097
945,472,15119.11914,-1717,FFFFF94B,1886.26867
947,473,15151.15136,-1717,FFFFF94B,1898.62951
949,474,15183.18359,-1742,FFFFF932,1893.81628
951,475,15215.21484,-1756,FFFFF924,1901.92187
953,476,15247.24707,-1753,FFFFF927,1886.55151
955,477,15279.27929,-1748,FFFFF92C,1887.48669
957,478,15311.31152,-1736,FFFFF938,1893.97802
959,479,15343.34375,-1724,FFFFF944,1900.80712
961,480,15375.37500,-1729,FFFFF93F,1899.95007
963,481,15407.40722,-1742,FFFFF932,1894.58972
965,482,15439.43945,-1751,FFFFF929,1892.47302
967,483,15471.47167,-1758,FFFFF922,1897.05468
969,484,15503.50390,-1757,FFFFF923,1908.45800
971,485,15535.53515,-1738,FFFFF936,1887.43041
973,486,15567.56738,-1730,FFFFF93E,1879.87463
975,487,15599.59960,-1738,FFFFF936,1893.10778
977,488,15631.63183,-1728,FFFFF940,1884.85571
979,489,15663.66406,-1729,FFFFF93F,1894.19934
981,490,15695.69531,-1753,FFFFF927,1895.67797
983,491,15727.72753,-1762,FFFFF91E,1912.66003
985,492,15759.75976,-1755,FFFFF925,1913.08728
987,493,15791.79199,-1746,FFFFF92E,1911.28491
989,494,15823.82421,-1732,FFFFF93C,1902.32165
991,495,15855.85546,-1716,FFFFF94C,1899.18408
993,496,15887.88769,-1717,FFFFF94B,1902.15649
995,497,15919.91992,-1734,FFFFF93A,1903.34240
997,498,15951.95214,-1745,FFFFF92F,1889.02307
999,499,15983.98437,-1747,FFFFF92D,1898.52075
1001,500,16016.01562,-1737,FFFFF937,1898.52075
1003,501,16048.04785,-1734,FFFFF93A,1889.02307
1005,502,16080.08007,-1753,FFFFF927,1903.34240
1007,503,16112.11230,-1764,FFFFF91C,1902.15649
1009,504,16144.14453,-1771,FFFFF915,1899.18408
1011,505,16176.17578,-1783,FFFFF909,1902.32165
1013,506,16208.20800,-1782,FFFFF90A,1911.28491
1015,507,16240.24023,-1759,FFFFF921,1913.08728
1017,508,16272.27246,-1726,FFFFF942,1912.66003
1019,509,16304.30468,-1686,FFFFF96A,1895.67797
1021,510,16336.33593,-1681,FFFFF96F,1894.19934
1023,511,16368.36816,-1740,FFFFF934,1884.85571
1025,512,16400.40039,-1759,FFFFF921,1893.10778
1027,513,16432.43164,-1731,FFFFF93D,1879.87463
1029,514,16464.46484,-1747,FFFFF92D,1887.43041
1031,515,16496.49609,-1773,FFFFF913,1908.45800
1033,516,16528.52929,-1768,FFFFF918,1897.05468
1035,517,16560.56054,-1772,FFFFF914,1892.47302
1037,518,16592.59179,-1785,FFFFF907,1894.58972
1039,519,16624.62500,-1780,FFFFF90C,1899.95007
1041,520,16656.65625,-1746,FFFFF92E,1900.80712
1043,521,16688.68945,-1690,FFFFF966,1893.97802
1045,522,16720.72070,-1662,FFFFF982,1887.48669
1047,523,16752.75195,-1722,FFFFF946,1886.55151
1049,524,16784.78515,-1757,FFFFF923,1901.92187
1051,525,16816.81640,-1698,FFFFF95E,1893.81628
1053,526,16848.84960,-1734,FFFFF93A,1898.62951
1055,527,16880.88085,-1808,FFFFF8F0,1886.26867
1057,528,16912.91210,-1767,FFFFF919,1886.00097
1059,529,16944.94531,-1756,FFFFF924,1887.57360
1061,530,16976.97656,-1758,FFFFF922,1888.63415
1063,531,17009.00976,-1703,FFFFF959,1901.62390
1065,532,17041.04101,-1719,FFFFF949,1901.42419
1067,533,17073.07226,-1737,FFFFF937,1914.40478
1069,534,17105.10546,-1710,FFFFF952,1922.06860
1071,535,17137.13671,-1742,FFFFF932,1905.12487
1073,536,17169.16992,-1735,FFFFF939,1884.60266
1075,537,17201.20117,-1691,FFFFF965,1870.53637
1077,538,17233.23242,-1738,FFFFF936,1877.74194
1079,539,17265.26562,-1760,FFFFF920,1888.36816
1081,540,17297.29687,-1753,FFFFF927,1898.49438
1083,541,17329.33007,-1824,FFFFF8E0,1900.06909
1085,542,17361.36132,-1760,FFFFF920,1891.03637
1087,543,17393.39257,-1653,FFFFF98B,1882.73376
1089,544,17425.42578,-1757,FFFFF923,1888.36999
1091,545,17457.45703,-1745,FFFFF92F,1899.50036
1093,546,17489.49023,-1641,FFFFF997,1888.54443
1095,547,17521.52148,-1745,FFFFF92F,1921.12377
1097,548,17553.55273,-1769,FFFFF917,1913.85058
1099,549,17585.58593,-1710,FFFFF952,1914.41735
1101,550,17617.61718,-1785,FFFFF907,1900.71801
1103,551,17649.65039,-1760,FFFFF920,1883.24890
1105,552,17681.68164,-1702,FFFFF95A,1880.64123
1107,553,17713.71289,-1768,FFFFF918,1880.04528
1109,554,17745.74609,-1748,FFFFF92C,1844.38977
1111,555,17777.77734,-1734,FFFFF93A,1911.70861
1113,556,17809.81054,-1788,FFFFF904,1903.49682
1115,557,17841.84179,-1679,FFFFF971,1896.63293
1117,558,17873.87304,-1616,FFFFF9B0,1887.12524
1119,559,17905.90625,-1744,FFFFF930,1866.73242
1121,560,17937.93750,-1741,FFFFF933,1924.57531
1123,561,17969.97070,-1740,FFFFF934,1908.48681
1125,562,18002.00195,-1838,FFFFF8D2,1913.71777
1127,563,18034.03320,-1730,FFFFF93E,1918.65368
1129,564,18066.06640,-1658,FFFFF986,1884.07495
1131,565,18098.09765,-1774,FFFFF912,1887.86779
1133,566,18130.13085,-1779,FFFFF90D,1891.61462
1135,567,18162.16210,-1745,FFFFF92F,1871.12133
1137,568,18194.19335,-1763,FFFFF91D,1863.85888
1139,569,18226.22656,-1706,FFFFF956,1918.61145
1141,570,18258.25781,-1699,FFFFF95D,1879.76660
1143,571,18290.29101,-1791,FFFFF901,1884.57312
1145,572,18322.32226,-1790,FFFFF902,1875.13708
1147,573,18354.35351,-1766,FFFFF91A,1881.33422
1149,574,18386.38671,-1787,FFFFF905,1900.25598
1151,575,18418.41796,-1732,FFFFF93C,1897.32177
1153,576,18450.45117,-1726,FFFFF942,1874.90966
1155,577,18482.48242,-1773,FFFFF913,1872.61669
1157,578,18514.51367,-1720,FFFFF948,1873.39367
1159,579,18546.54687,-1723,FFFFF945,1880.81774
1161,580,18578.57812,-1791,FFFFF901,1847.79736
1163,581,18610.61132,-1794,FFFFF8FE,1887.46533
1165,582,18642.64257,-1797,FFFFF8FB,1870.89111
1167,583,18674.67382,-1758,FFFFF922,1893.90930
1169,584,18706.70703,-1712,FFFFF950,1862.71105
1171,585,18738.73828,-1756,FFFFF924,1893.28234
1173,586,18770.77148,-1784,FFFFF908,1894.61779
1175,587,18802.80273,-1782,FFFFF90A,1902.43933
1177,588,18834.83398,-1753,FFFFF927,1896.55517
1179,589,18866.86718,-1706,FFFFF956,1939.10620
1181,590,18898.89843,-1728,FFFFF940,1837.74035
1183,591,18930.93164,-1742,FFFFF932,1827.46105
1185,592,18962.96289,-1735,FFFFF939,1848.58349
1187,593,18994.99414,-1793,FFFFF8FF,1876.65637
1189,594,19027.02734,-1801,FFFFF8F7,2024.41870
1191,595,19059.05859,-1738,FFFFF936,1753.46569
1193,596,19091.09179,-1694,FFFFF962,1640.63574
1195,597,19123.12304,-1699,FFFFF95D,1938.78125
1197,598,19155.15429,-1796,FFFFF8FC,1651.55871
1199,599,19187.18750,-1775,FFFFF911,1885.80187
1201,600,19219.21875,-1643,FFFFF995,1578.95288
1203,601,19251.25195,-1743,FFFFF931,1853.13940
1205,602,19283.28320,-1830,FFFFF8DA,2365.23876
1207,603,19315.31445,-1709,FFFFF953,2205.49462
1209,604,19347.34765,-1733,FFFFF93B,1631.17883
1211,605,19379.37890,-1820,FFFFF8E4,2278.30053
1213,606,19411.41210,-1739,FFFFF935,2318.51025
1215,607,19443.44335,-1676,FFFFF974,1844.77233
1217,608,19475.47460,-1697,FFFFF95F,1797.70104
1219,609,19507.50781,-1736,FFFFF938,1477.67968
1221,610,19539.53906,-1793,FFFFF8FF,1782.72277
1223,611,19571.57226,-1757,FFFFF923,2010.92639
1225,612,19603.60351,-1682,FFFFF96E,1937.90380
1227,613,19635.63476,-1771,FFFFF915,1397.17395
1229,614,19667.66796,-1826,FFFFF8DE,1280.91479
1231,615,19699.69921,-1742,FFFFF932,1954.52978
1233,616,19731.73242,-1738,FFFFF936,1852.02795
1235,617,19763.76367,-1689,FFFFF967,1446.49560
1237,618,19795.79492,-1643,FFFFF995,2254.42749
1239,619,19827.82812,-1793,FFFFF8FF,2522.06201
1241,620,19859.85937,-1790,FFFFF902,1839.16320
1243,621,19891.89257,-1655,FFFFF989,1721.77893
1245,622,19923.92382,-1775,FFFFF911,2407.62329
1247,623,19955.95507,-1825,FFFFF8DF,1717.87561
1249,624,19987.98828,-1658,FFFFF986,1841.33947
1251,625,20020.01953,-1757,FFFFF923,2402.26538
1253,626,20052.05273,-1864,FFFFF8B8,2130.96264
1255,627,20084.08398,-1687,FFFFF969,2044.03283
1257,628,20116.11523,-1651,FFFFF98D,1785.69360
1259,629,20148.14843,-1697,FFFFF95F,1987.08630
1261,630,20180.17968,-1727,FFFFF941,1719.42773
1263,631,20212.21289,-1809,FFFFF8EF,1628.54638
1265,632,20244.24414,-1664,FFFFF980,2420.51025
1267,633,20276.27539,-1645,FFFFF993,1497.41467
1269,634,20308.30859,-1902,FFFFF892,1908.58508
1271,635,20340.33984,-1825,FFFFF8DF,2115.29418
1273,636,20372.37304,-1700,FFFFF95C,1506.74047
1275,637,20404.40429,-1825,FFFFF8DF,2212.48339
1277,638,20436.43554,-1763,FFFFF91D,2141.07373
1279,639,20468.46875,-1653,FFFFF98B,1903.83032
1281,640,20500.50000,-1735,FFFFF939,1702.10681
1283,641,20532.53320,-1774,FFFFF912,1880.74450
1285,642,20564.56445,-1767,FFFFF919,2382.13696
1287,643,20596.59570,-1768,FFFFF918,2202.59033
1289,644,20628.62890,-1675,FFFFF975,1520.42431
1291,645,20660.66015,-1691,FFFFF965,2386.68334
1293,646,20692.69335,-1817,FFFFF8E7,1631.35839
1295,647,20724.72460,-1800,FFFFF8F8,1569.13085
1297,648,20756.75585,-1789,FFFFF903,2662.52783
1299,649,20788.78906,-1754,FFFFF926,3490.06982
1301,650,20820.82031,-1656,FFFFF988,1368.28442
1303,651,20852.85351,-1750,FFFFF92A,2227.38623
1305,652,20884.88476,-1793,FFFFF8FF,2572.24902
1307,653,20916.91601,-1681,FFFFF96F,2965.99902
1309,654,20948.94921,-1711,FFFFF951,5924.76416
1311,655,20980.98046,-1727,FFFFF941,3804.15429
1313,656,21013.01367,-1678,FFFFF972,1065.65429
1315,657,21045.04492,-1766,FFFFF91A,912.45159
1317,658,21077.07617,-1825,FFFFF8DF,1839.27099
1319,659,21109.10937,-1766,FFFFF91A,2690.39453
1321,660,21141.14062,-1721,FFFFF947,1813.34265
1323,661,21173.17382,-1685,FFFFF96B,741.59387
1325,662,21205.20507,-1724,FFFFF944,4452.65283
1327,663,21237.23632,-1845,FFFFF8CB,4758.21923
1329,664,21269.26953,-1799,FFFFF8F9,436.76132
1331,665,21301.30078,-1674,FFFFF976,2477.82666
1333,666,21333.33398,-1668,FFFFF97C,86.88497
1335,667,21365.36523,-1647,FFFFF991,4156.58447
1337,668,21397.39648,-1677,FFFFF973,3023.52807
1339,669,21429.42968,-1811,FFFFF8ED,697.46136
1341,670,21461.46093,-1820,FFFFF8E4,1521.30883
1343,671,21493.49414,-1761,FFFFF91F,1075.65600
1345,672,21525.52539,-1774,FFFFF912,2220.17895
1347,673,21557.55664,-1772,FFFFF914,1830.69189
1349,674,21589.58984,-1720,FFFFF948,1913.36779
1351,675,21621.62109,-1693,FFFFF963,2030.46704
1353,676,21653.65429,-1701,FFFFF95B,2154.75659
1355,677,21685.68554,-1716,FFFFF94C,1692.89929
1357,678,21717.71679,-1706,FFFFF956,1972.42370
1359,679,21749.75000,-1669,FFFFF97B,1572.06921
1361,680,21781.78125,-1765,FFFFF91B,1252.91162
1363,681,21813.81445,-1875,FFFFF8AD,1255.74768
1365,682,21845.84570,-1766,FFFFF91A,1038.71533
1367,683,21877.87695,-1716,FFFFF94C,2166.07812
1369,684,21909.91015,-1763,FFFFF91D,1469.78076
1371,685,21941.94140,-1722,FFFFF946,1242.80786
1373,686,21973.97460,-1710,FFFFF952,1475.51123
1375,687,22006.00585,-1680,FFFFF970,1299.84948
1377,688,22038.03710,-1659,FFFFF985,1449.87304
1379,689,22070.07031,-1720,FFFFF948,1634.85437
1381,690,22102.10156,-1716,FFFFF94C,1527.55432
1383,691,22134.13476,-1748,FFFFF92C,1338.97229
1385,692,22166.16601,-1808,FFFFF8F0,1882.81103
1387,693,22198.19726,-1787,FFFFF905,1529.49182
1389,694,22230.23046,-1770,FFFFF916,1675.43176
1391,695,22262.26171,-1734,FFFFF93A,1731.76745
1393,696,22294.29492,-1745,FFFFF92F,1659.54101
1395,697,22326.32617,-1758,FFFFF922,1745.50085
1397,698,22358.35742,-1700,FFFFF95C,1917.17773
1399,699,22390.39062,-1702,FFFFF95A,1582.95739
1401,700,22422.42187,-1672,FFFFF978,1785.48681
1403,701,22454.45507,-1712,FFFFF950,1103.98645
1405,702,22486.48632,-1848,FFFFF8C8,1665.47705
1407,703,22518.51757,-1790,FFFFF902,1557.13562
1409,704,22550.55078,-1771,FFFFF915,2468.48144
1411,705,22582.58203,-1838,FFFFF8D2,2321.81860
1413,706,22614.61523,-1744,FFFFF930,1969.62524
1415,707,22646.64648,-1715,FFFFF94D,1956.96459
1417,708,22678.67773,-1757,FFFFF923,449.14611
1419,709,22710.71093,-1729,FFFFF93F,1855.79846
1421,710,22742.74218,-1737,FFFFF937,1612.09387
1423,711,22774.77539,-1725,FFFFF943,809.97277
1425,712,22806.80664,-1706,FFFFF956,1418.19641
1427,713,22838.83789,-1754,FFFFF926,1613.93750
1429,714,22870.87109,-1775,FFFFF911,2051.12329
1431,715,22902.90234,-1762,FFFFF91E,2242.71777
1433,716,22934.93554,-1762,FFFFF91E,1441.26049
1435,717,22966.96679,-1758,FFFFF922,2902.97509
1437,718,22998.99804,-1752,FFFFF928,1833.76904
1439,719,23031.03125,-1784,FFFFF908,2561.56958
1441,720,23063.06250,-1764,FFFFF91C,4146.17187
1443,721,23095.09570,-1668,FFFFF97C,1168.62829
1445,722,23127.12695,-1668,FFFFF97C,2850.95117
1447,723,23159.15820,-1718,FFFFF94A,2479.48144
1449,724,23191.19140,-1733,FFFFF93B,1345.52795
1451,725,23223.22265,-1789,FFFFF903,2659.53833
1453,726,23255.25585,-1804,FFFFF8F4,2244.91528
1455,727,23287.28710,-1743,FFFFF931,793.74243
1457,728,23319.31835,-1713,FFFFF94F,2215.10864
1459,729,23351.35156,-1708,FFFFF954,1886.70849
1461,730,23383.38281,-1736,FFFFF938,1432.22875
1463,731,23415.41601,-1782,FFFFF90A,1525.29418
1465,732,23447.44726,-1791,FFFFF901,1453.25927
1467,733,23479.47851,-1785,FFFFF907,1932.01062
1469,734,23511.51171,-1746,FFFFF92E,1467.26538
1471,735,23543.54296,-1712,FFFFF950,1729.39355
1473,736,23575.57617,-1757,FFFFF923,1715.69543
1475,737,23607.60742,-1773,FFFFF913,1630.19689
1477,738,23639.63867,-1728,FFFFF940,1679.09301
1479,739,23671.67187,-1739,FFFFF935,1510.70288
1481,740,23703.70312,-1782,FFFFF90A,1408.17468
1483,741,23735.73632,-1789,FFFFF903,2114.75781
1485,742,23767.76757,-1746,FFFFF92E,2605.80224
1487,743,23799.79882,-1738,FFFFF936,1254.13134
1489,744,23831.83203,-1788,FFFFF904,1040.59704
1491,745,23863.86328,-1743,FFFFF931,825.93621
1493,746,23895.89648,-1709,FFFFF953,2726.52954
1495,747,23927.92773,-1760,FFFFF920,4886.86425
1497,748,23959.95898,-1726,FFFFF942,3379.54711
1499,749,23991.99218,-1714,FFFFF94E,2944.04467
1501,750,24024.02343,-1740,FFFFF934,3638.35888
1503,751,24056.05664,-1725,FFFFF943,1691.58032
1505,752,24088.08789,-1764,FFFFF91C,1115.75280
1507,753,24120.12109,-1754,FFFFF926,1363.17077
1509,754,24152.15234,-1719,FFFFF949,1523.58850
1511,755,24184.18359,-1773,FFFFF913,3614.71752
1513,756,24216.21679,-1775,FFFFF911,1094.14575
1515,757,24248.24804,-1724,FFFFF944,2970.57885
1517,758,24280.28125,-1702,FFFFF95A,2489.66015
1519,759,24312.31250,-1680,FFFFF970,1545.17834
1521,760,24344.34375,-1672,FFFFF978,3617.78710
1523,761,24376.37695,-1770,FFFFF916,2705.22045
1525,762,24408.40820,-1813,FFFFF8EB,1294.06127
1527,763,24440.44140,-1704,FFFFF958,3125.44653
1529,764,24472.47265,-1762,FFFFF91E,3062.23901
1531,765,24504.50390,-1832,FFFFF8D8,1188.20886
1533,766,24536.53710,-1741,FFFFF933,1490.94531
1535,767,24568.56835,-1757,FFFFF923,1651.88635
1537,768,24600.60156,-1746,FFFFF92E,2076.38842
1539,769,24632.63281,-1735,FFFFF939,1359.72009
1541,770,24664.66406,-1820,FFFFF8E4,1980.29382
1543,771,24696.69726,-1707,FFFFF955,1070.10559
1545,772,24728.72851,-1598,FFFFF9C2,2254.72045
1547,773,24760.76171,-1687,FFFFF969,1843.31420
1549,774,24792.79296,-1720,FFFFF948,1567.35681
1551,775,24824.82421,-1759,FFFFF921,1456.86657
1553,776,24856.85742,-1850,FFFFF8C6,1358.22485
1555,777,24888.88867,-1789,FFFFF903,1487.45605
1557,778,24920.92187,-1673,FFFFF977,1704.95312
1559,779,24952.95312,-1696,FFFFF960,1570.56738
1561,780,24984.98437,-1717,FFFFF94B,1700.51977
1563,781,25017.01757,-1741,FFFFF933,1716.38488
1565,782,25049.04882,-1828,FFFFF8DC,1693.25634
1567,783,25081.08203,-1722,FFFFF946,1485.95605
1569,784,25113.11328,-1657,FFFFF987,1917.93994
1571,785,25145.14453,-1747,FFFFF92D,1991.46032
1573,786,25177.17773,-1673,FFFFF977,1495.35131
1575,787,25209.20898,-1702,FFFFF95A,587.54724
1577,788,25241.24218,-1803,FFFFF8F5,2190.76342
1579,789,25273.27343,-1684,FFFFF96C,2092.49316
1581,790,25305.30468,-1703,FFFFF959,1343.76135
1583,791,25337.33789,-1803,FFFFF8F5,1415.60595
1585,792,25369.36914,-1713,FFFFF94F,321.83099
1587,793,25401.40234,-1709,FFFFF953,2319.97534
1589,794,25433.43359,-1764,FFFFF91C,2590.78759
1591,795,25465.46484,-1709,FFFFF953,1947.69299
1593,796,25497.49804,-1755,FFFFF925,2473.14575
1595,797,25529.52929,-1817,FFFFF8E7,1942.60485
1597,798,25561.56250,-1733,FFFFF93B,2020.41308
1599,799,25593.59375,-1738,FFFFF936,1299.31665
1601,800,25625.62500,-1739,FFFFF935,1547.16430
1603,801,25657.65820,-1629,FFFFF9A3,2206.14721
1605,802,25689.68945,-1718,FFFFF94A,1513.32531
1607,803,25721.72265,-1808,FFFFF8F0,1241.96411
1609,804,25753.75390,-1715,FFFFF94D,776.82763
1611,805,25785.78515,-1758,FFFFF922,2074.43310
1613,806,25817.81835,-1759,FFFFF921,2637.52368
1615,807,25849.84960,-1675,FFFFF975,1804.06774
1617,808,25881.88281,-1787,FFFFF905,549.28308
1619,809,25913.91406,-1793,FFFFF8FF,2078.70092
1621,810,25945.94531,-1670,FFFFF97A,1678.26123
1623,811,25977.97851,-1755,FFFFF925,2619.30908
1625,812,26010.00976,-1832,FFFFF8D8,3526.37622
1627,813,26042.04296,-1774,FFFFF912,125.74286
1629,814,26074.07421,-1734,FFFFF93A,3958.77368
1631,815,26106.10546,-1702,FFFFF95A,2397.26000
1633,816,26138.13867,-1721,FFFFF947,2687.95556
1635,817,26170.16992,-1767,FFFFF919,4255.30810
1637,818,26202.20312,-1776,FFFFF910,1631.18371
1639,819,26234.23437,-1805,FFFFF8F3,2470.30078
1641,820,26266.26562,-1789,FFFFF903,4298.56201
1643,821,26298.29882,-1724,FFFFF944,2661.67382
1645,822,26330.33007,-1756,FFFFF924,1296.97338
1647,823,26362.36328,-1792,FFFFF900,3824.10498
1649,824,26394.39453,-1726,FFFFF942,3367.26928
1651,825,26426.42578,-1688,FFFFF968,3690.88305
