0x00000113,0x0000F9D8
0x00000115,0x0000F9D5
0x00000117,0x0000F9D0
0x00000119,0x0000F9C8
0x0000011B,0x0000F9BD
0x0000011D,0x8000F9AF
0x0000011F,0x0000F9A0
0x00000121,0x8000F98F
0x00000123,0x8000F97F
0x00000125,0x8000F96F
0x00000127,0x0000F95E
0x00000129,0x4000F998
0x0000012B,0x0000F9A0
0x0000012D,0x8000F9A7
0x0000012F,0xC000F9AE
0x00000131,0x0000F9B7
0x00000133,0xC000F9BE
0x00000135,0x0000F9C6
0x00000137,0x0000F9CE
0x00000139,0x8000F9D4
0x0000013B,0x0000F9DA
0x0000013D,0x4000F9DD
0x0000013F,0xC000F9DD
0x00000141,0x0000F9DC
0x00000143,0x4000F9D7
0x00000145,0x0000F9CF
0x00000147,0x8000F9C5
0x00000149,0x0000F9BA
0x0000014B,0xC000F946
0x0000014D,0x0000F958
0x0000014F,0xC000F966
0x00000151,0x4000F973
0x00000153,0x4000F97E
0x00000155,0xC000F988
0x00000157,0x0000F991
0x00000159,0x0000F999
0x0000015B,0x0000F9A3
0x0000015D,0x0000F9AB
0x0000015F,0x0000F9B2
0x00000161,0x0000F9BA
0x00000163,0xC000F9C0
0x00000165,0x4000F9C6
0x00000167,0x4000F9CB
0x00000169,0x0000F9CF
0x0000016B,0x4000F9D1
0x0000016D,0x8000F8DF
0x0000016F,0xC000F8F0
0x00000171,0x4000F900
0x00000173,0x8000F911
0x00000175,0x4000F923
0x00000177,0x0000F935
0x00000179,0x8000F947
0x0000017B,0x0000F95A
0x0000017D,0xC000F96A
0x0000017F,0x0000F978
0x00000181,0x4000F982
0x00000183,0x8000F98B
0x00000185,0x4000F994
0x00000187,0x4000F99C
0x00000189,0xC000F9A4
0x0000018B,0x0000F9AC
0x0000018D,0xC000F879
0x0000018F,0x0000F88B
0x00000191,0x4000F89C
0x00000193,0x8000F8AC
0x00000195,0x4000F8BC
0x00000197,0x4000F8CB
0x00000199,0x4000F8D9
0x0000019B,0x0000F8E8
0x0000019D,0x8000F8F8
0x0000019F,0x4000F909
0x000001A1,0xC000F91A
0x000001A3,0x8000F92C
0x000001A5,0xC000F93E
0x000001A7,0xC000F950
0x000001A9,0x0000F961
0x000001AB,0x4000F96F
0x000001AD,0x4000F97B
0x000001AF,0x8000F829
0x000001B1,0xC000F831
0x000001B3,0x0000F83C
0x000001B5,0x0000F849
0x000001B7,0x4000F857
0x000001B9,0xC000F867
0x000001BB,0x4000F87A
0x000001BD,0x4000F88B
0x000001BF,0xC000F89C
0x000001C1,0x0000F8AD
0x000001C3,0x0000F8BB
0x000001C5,0x8000F8C9
0x000001C7,0x0000F8D8
0x000001C9,0xC000F8E7
0x000001CB,0xC000F8F9
0x000001CD,0x8000F90B
0x000001CF,0x4000F82F
0x000001D1,0x4000F82B
0x000001D3,0x4000F827
0x000001D5,0xC000F822
0x000001D7,0x0000F821
0x000001D9,0xC000F823
0x000001DB,0xC000F826
0x000001DD,0x0000F82D
0x000001DF,0x8000F837
0x000001E1,0x4000F842
0x000001E3,0x8000F850
0x000001E5,0x8000F85F
0x000001E7,0x0000F870
0x000001E9,0x0000F883
0x000001EB,0x4000F894
0x000001ED,0x8000F8A3
0x000001EF,0x4000F8B3
0x000001F1,0x4000F859
0x000001F3,0x0000F852
0x000001F5,0x8000F848
0x000001F7,0x0000F83E
0x000001F9,0x4000F835
0x000001FB,0x0000F82F
0x000001FD,0xC000F82A
0x000001FF,0x4000F824
0x00000201,0x4000F820
0x00000203,0x4000F820
0x00000205,0xC000F820
0x00000207,0x0000F824
0x00000209,0x0000F82A
0x0000020B,0x0000F831
0x0000020D,0x4000F83A
0x0000020F,0xC000F845
0x00000211,0xC000F852
0x00000213,0x8000F8B7
0x00000215,0x0000F89E
0x00000217,0xC000F887
0x00000219,0x0000F876
0x0000021B,0x8000F86B
0x0000021D,0xC000F866
0x0000021F,0xC000F864
0x00000221,0xC000F860
0x00000223,0x4000F859
0x00000225,0x4000F84F
0x00000227,0x8000F83F
0x00000229,0x4000F831
0x0000022B,0xC000F829
0x0000022D,0x0000F823
0x0000022F,0x0000F820
0x00000231,0x8000F820
0x00000233,0xC000F92E
0x00000235,0x8000F91B
0x00000237,0x8000F910
0x00000239,0x0000F905
0x0000023B,0x4000F8F1
0x0000023D,0x4000F8D8
0x0000023F,0x4000F8BE
0x00000241,0x8000F8A7
0x00000243,0x4000F89A
0x00000245,0x8000F88D
0x00000247,0x4000F87A
0x00000249,0x8000F867
0x0000024B,0x0000F85B
0x0000024D,0x8000F853
0x0000024F,0x0000F84E
0x00000251,0xC000F846
0x00000253,0x8000F838
0x00000255,0x0000F998
0x00000257,0x8000F985
0x00000259,0x0000F975
0x0000025B,0x0000F967
0x0000025D,0x8000F957
0x0000025F,0x4000F946
0x00000261,0x4000F933
0x00000263,0x4000F920
0x00000265,0xC000F90D
0x00000267,0x8000F8FB
0x00000269,0x4000F8E7
0x0000026B,0x0000F8D2
0x0000026D,0x4000F8BB
0x0000026F,0xC000F8A5
0x00000271,0x4000F895
0x00000273,0x8000F885
0x00000275,0x0000F9D9
0x00000277,0x4000F9D5
0x00000279,0x0000F9CF
0x0000027B,0x0000F9C6
0x0000027D,0x0000F9BB
0x0000027F,0x0000F9AF
0x00000281,0x4000F9A1
0x00000283,0xC000F991
0x00000285,0x8000F982
0x00000287,0x8000F973
0x00000289,0xC000F962
0x0000028B,0xC000F951
0x0000028D,0x4000F93F
0x0000028F,0x4000F92B
0x00000291,0x4000F917
0x00000293,0x0000F905
0x00000295,0xC000F8F3
0x00000297,0x8000F9C2
0x00000299,0x8000F9C9
0x0000029B,0xC000F9CE
0x0000029D,0x8000F9D2
0x0000029F,0x8000F9D5
0x000002A1,0xC000F9D7
0x000002A3,0x0000F9DA
0x000002A5,0xC000F9D7
0x000002A7,0xC000F9D2
0x000002A9,0x8000F9CA
0x000002AB,0xC000F9BE
0x000002AD,0x4000F9B0
0x000002AF,0x4000F99F
0x000002B1,0xC000F98D
0x000002B3,0xC000F97C
0x000002B5,0xC000F96C
0x000002B7,0xC000F95E
0x000002B9,0x8000F99A
0x000002BB,0x4000F9A2
0x000002BD,0xC000F9A9
0x000002BF,0x4000F9B2
0x000002C1,0x0000F9B9
0x000002C3,0x8000F9BE
0x000002C5,0x4000F9C6
0x000002C7,0x4000F9CF
0x000002C9,0x4000F9D6
0x000002CB,0x0000F9DC
0x000002CD,0x4000F9DE
0x000002CF,0xC000F9DD
0x000002D1,0x8000F9DE
0x000002D3,0x4000F9DA
0x000002D5,0x4000F9D0
0x000002D7,0x0000F9C7
0x000002D9,0x4000F935
0x000002DB,0x0000F948
0x000002DD,0xC000F95A
0x000002DF,0x0000F96A
0x000002E1,0x8000F976
0x000002E3,0x4000F982
0x000002E5,0x8000F98C
0x000002E7,0x4000F996
0x000002E9,0x0000F99E
0x000002EB,0xC000F9A5
0x000002ED,0x4000F9AD
0x000002EF,0x4000F9B4
0x000002F1,0x8000F9BC
0x000002F3,0xC000F9C4
0x000002F5,0xC000F9CC
0x000002F7,0x8000F9D2
0x000002F9,0x4000F9D7
0x000002FB,0x0000F8D7
0x000002FD,0x8000F8E6
0x000002FF,0x0000F8F8
0x00000301,0x4000F909
0x00000303,0x8000F919
0x00000305,0x0000F92A
0x00000307,0xC000F93A
0x00000309,0x0000F94D
0x0000030B,0x0000F960
0x0000030D,0x8000F971
0x0000030F,0x4000F97E
0x00000311,0x0000F989
0x00000313,0x0000F993
0x00000315,0x0000F99C
0x00000317,0x8000F9A3
0x00000319,0x0000F9AA
0x0000031B,0x4000F85F
0x0000031D,0x4000F870
0x0000031F,0x4000F882
0x00000321,0x0000F894
0x00000323,0xC000F8A4
0x00000325,0xC000F8B6
0x00000327,0x0000F8C6
0x00000329,0x8000F8D3
0x0000032B,0xC000F8E0
0x0000032D,0xC000F8EE
0x0000032F,0x4000F8FE
0x00000331,0xC000F90F
0x00000333,0x8000F921
0x00000335,0x0000F933
0x00000337,0x4000F947
0x00000339,0x0000F95A
0x0000033B,0xC000F969
0x0000033D,0x4000F828
0x0000033F,0xC000F82D
0x00000341,0x4000F836
0x00000343,0xC000F841
0x00000345,0x0000F84F
0x00000347,0x8000F85E
0x00000349,0x0000F870
0x0000034B,0x0000F881
0x0000034D,0x0000F891
0x0000034F,0x8000F8A1
0x00000351,0x8000F8B0
0x00000353,0x4000F8BE
0x00000355,0x4000F8CD
0x00000357,0xC000F8DE
0x00000359,0x0000F8F1
0x0000035B,0xC000F902
0x0000035D,0x4000F82E
0x0000035F,0x0000F829
0x00000361,0x0000F824
0x00000363,0x4000F81E
0x00000365,0x4000F81A
0x00000367,0x4000F819
0x00000369,0x0000F81D
0x0000036B,0x8000F823
0x0000036D,0x8000F82D
0x0000036F,0x8000F839
0x00000371,0x0000F846
0x00000373,0xC000F852
0x00000375,0x0000F85F
0x00000377,0xC000F86D
0x00000379,0x8000F87D
0x0000037B,0x4000F88E
0x0000037D,0x8000F89F
0x0000037F,0x8000F861
0x00000381,0xC000F856
0x00000383,0x4000F84B
0x00000385,0x8000F841
0x00000387,0x8000F837
0x00000389,0x8000F831
0x0000038B,0xC000F82C
0x0000038D,0xC000F826
0x0000038F,0x0000F824
0x00000391,0x8000F821
0x00000393,0x0000F81F
0x00000395,0xC000F81F
0x00000397,0x8000F822
0x00000399,0x0000F827
0x0000039B,0x8000F82E
0x0000039D,0xC000F837
0x0000039F,0x4000F844
0x000003A1,0x4000F8BF
0x000003A3,0x0000F8AA
0x000003A5,0x0000F896
0x000003A7,0x8000F882
0x000003A9,0x0000F872
0x000003AB,0xC000F863
0x000003AD,0xC000F856
0x000003AF,0x4000F84D
0x000003B1,0x8000F844
0x000003B3,0x4000F83D
0x000003B5,0x0000F834
0x000003B7,0x4000F82A
0x000003B9,0x0000F825
0x000003BB,0x8000F820
0x000003BD,0xC000F81C
0x000003BF,0x8000F81A
0x000003C1,0x8000F946
0x000003C3,0x8000F931
0x000003C5,0x0000F91D
0x000003C7,0x8000F90A
0x000003C9,0xC000F8F7
0x000003CB,0x4000F8E5
0x000003CD,0xC000F8D1
0x000003CF,0x4000F8BC
0x000003D1,0x4000F8A7
0x000003D3,0x8000F894
0x000003D5,0x0000F884
0x000003D7,0x4000F874
0x000003D9,0xC000F866
0x000003DB,0xC000F85B
0x000003DD,0x0000F851
0x000003DF,0xC000F846
0x000003E1,0x8000F83C
0x000003E3,0x4000F9A2
0x000003E5,0x8000F992
0x000003E7,0xC000F981
0x000003E9,0x8000F970
0x000003EB,0x0000F960
0x000003ED,0x4000F94F
0x000003EF,0x0000F93E
0x000003F1,0x4000F92C
0x000003F3,0x4000F919
0x000003F5,0x0000F907
0x000003F7,0xC000F8F3
0x000003F9,0xC000F8DF
0x000003FB,0xC000F8CA
0x000003FD,0x8000F8B5
0x000003FF,0xC000F8A0
0x00000401,0x0000F88E
0x00000403,0x4000F9DA
0x00000405,0xC000F9D9
0x00000407,0x8000F9D6
0x00000409,0x0000F9D0
0x0000040B,0xC000F9C7
0x0000040D,0xC000F9BB
0x0000040F,0x4000F9AD
0x00000411,0x8000F99E
0x00000413,0x0000F98F
0x00000415,0x4000F97F
0x00000417,0x4000F96F
0x00000419,0xC000F95E
0x0000041B,0x8000F94D
0x0000041D,0x4000F93C
0x0000041F,0x8000F92A
0x00000421,0xC000F917
0x00000423,0x4000F905
0x00000425,0x8000F9BE
0x00000427,0xC000F9C2
0x00000429,0x8000F9C9
0x0000042B,0x4000F9D0
0x0000042D,0x4000F9D4
0x0000042F,0xC000F9D8
0x00000431,0x8000F9DB
0x00000433,0x8000F9DB
0x00000435,0x4000F9D8
0x00000437,0xC000F9D1
0x00000439,0x0000F9C7
0x0000043B,0xC000F9BA
0x0000043D,0x8000F9AE
0x0000043F,0x4000F99F
0x00000441,0xC000F98D
0x00000443,0xC000F97C
0x00000445,0xC000F96C
0x00000447,0x8000F996
0x00000449,0xC000F99F
0x0000044B,0x8000F9A8
0x0000044D,0x4000F9B0
0x0000044F,0xC000F9B7
0x00000451,0x4000F9BF
0x00000453,0x0000F9C6
0x00000455,0x8000F9CD
0x00000457,0x0000F9D3
0x00000459,0x8000F9D8
0x0000045B,0xC000F9DE
0x0000045D,0x8000F9E3
0x0000045F,0x0000F9E5
0x00000461,0x0000F9E3
0x00000463,0xC000F9DD
0x00000465,0x8000F9D6
0x00000467,0x0000F930
0x00000469,0xC000F93F
0x0000046B,0x8000F952
0x0000046D,0x4000F967
0x0000046F,0x8000F973
0x00000471,0x8000F981
0x00000473,0x0000F98B
0x00000475,0xC000F996
0x00000477,0xC000F9A3
0x00000479,0x4000F9A6
0x0000047B,0x4000F9B1
0x0000047D,0x8000F9BD
0x0000047F,0xC000F9BE
0x00000481,0x8000F9CA
0x00000483,0x8000F9D4
0x00000485,0x4000F9D5
0x00000487,0x4000F9DB
0x00000489,0xC000F8C9
0x0000048B,0x4000F8DA
0x0000048D,0x8000F8E8
0x0000048F,0xC000F8F8
0x00000491,0x0000F90B
0x00000493,0x4000F91C
0x00000495,0x8000F92D
0x00000497,0xC000F93E
0x00000499,0xC000F953
0x0000049B,0xC000F967
0x0000049D,0x0000F977
0x0000049F,0x8000F983
0x000004A1,0x0000F98F
0x000004A3,0x8000F99C
0x000004A5,0x4000F9A7
0x000004A7,0x0000F9B0
0x000004A9,0x4000F860
0x000004AB,0x0000F86F
0x000004AD,0x8000F87F
0x000004AF,0x8000F890
0x000004B1,0xC000F89F
0x000004B3,0xC000F8AF
0x000004B5,0x0000F8C0
0x000004B7,0x0000F8D0
0x000004B9,0x4000F8DF
0x000004BB,0x0000F8EF
0x000004BD,0xC000F8FE
0x000004BF,0xC000F90E
0x000004C1,0x4000F91F
0x000004C3,0xC000F930
0x000004C5,0xC000F942
0x000004C7,0xC000F953
0x000004C9,0x4000F964
0x000004CB,0x8000F81E
0x000004CD,0x4000F820
0x000004CF,0x0000F82A
0x000004D1,0x0000F837
0x000004D3,0xC000F841
0x000004D5,0x8000F850
0x000004D7,0x8000F862
0x000004D9,0x8000F874
0x000004DB,0x4000F884
0x000004DD,0xC000F892
0x000004DF,0x0000F8A1
0x000004E1,0x4000F8B0
0x000004E3,0x4000F8C1
0x000004E5,0xC000F8D0
0x000004E7,0x8000F8E0
0x000004E9,0x0000F8F1
0x000004EB,0x8000F901
0x000004ED,0xC000F833
0x000004EF,0x4000F831
0x000004F1,0x0000F830
0x000004F3,0x4000F82E
0x000004F5,0xC000F82B
0x000004F7,0x4000F82A
0x000004F9,0x0000F82D
0x000004FB,0xC000F830
0x000004FD,0x0000F836
0x000004FF,0xC000F83E
0x00000501,0xC000F849
0x00000503,0x8000F858
0x00000505,0x8000F868
0x00000507,0x4000F878
0x00000509,0x4000F889
0x0000050B,0x8000F899
0x0000050D,0x8000F86B
0x0000050F,0x8000F862
0x00000511,0x0000F85A
0x00000513,0x0000F852
0x00000515,0x8000F84A
0x00000517,0x0000F841
0x00000519,0x8000F837
0x0000051B,0xC000F82F
0x0000051D,0xC000F829
0x0000051F,0x0000F826
0x00000521,0xC000F822
0x00000523,0x0000F81F
0x00000525,0x0000F81D
0x00000527,0x0000F81E
0x00000529,0x0000F824
0x0000052B,0x4000F82F
0x0000052D,0x0000F83B
0x0000052F,0x8000F8D0
0x00000531,0xC000F8BE
0x00000533,0x8000F8AB
0x00000535,0x4000F897
0x00000537,0x8000F886
0x00000539,0x0000F878
0x0000053B,0x0000F86B
0x0000053D,0x8000F85F
0x0000053F,0x4000F854
0x00000541,0x0000F84B
0x00000543,0x8000F843
0x00000545,0x0000F83D
0x00000547,0xC000F837
0x00000549,0x0000F832
0x0000054B,0x8000F82C
0x0000054D,0xC000F827
0x0000054F,0x4000F953
0x00000551,0xC000F942
0x00000553,0xC000F92F
0x00000555,0x0000F91D
0x00000557,0x8000F90B
0x00000559,0x0000F8F9
0x0000055B,0x4000F8E7
0x0000055D,0x0000F8D3
0x0000055F,0x8000F8BC
0x00000561,0x4000F8A7
0x00000563,0x8000F891
0x00000565,0x8000F87F
0x00000567,0x4000F870
0x00000569,0x4000F862
0x0000056B,0x4000F857
0x0000056D,0x4000F84D
0x0000056F,0x4000F845
0x00000571,0xC000F9A9
0x00000573,0x8000F99D
0x00000575,0x8000F98F
0x00000577,0x0000F97F
0x00000579,0x0000F970
0x0000057B,0x8000F960
0x0000057D,0x4000F94E
0x0000057F,0x4000F93B
0x00000581,0xC000F927
0x00000583,0x4000F915
0x00000585,0x4000F903
0x00000587,0xC000F8EF
0x00000589,0x0000F8DE
0x0000058B,0x4000F8CB
0x0000058D,0x8000F8B7
0x0000058F,0x4000F8A4
0x00000591,0x4000F9DB
0x00000593,0x0000F9DB
0x00000595,0x8000F9D9
0x00000597,0xC000F9D6
0x00000599,0x8000F9D1
0x0000059B,0x0000F9CA
0x0000059D,0x8000F9C0
0x0000059F,0x4000F9B4
0x000005A1,0x8000F9A6
0x000005A3,0x4000F997
0x000005A5,0x4000F986
0x000005A7,0x8000F976
0x000005A9,0x4000F967
0x000005AB,0xC000F956
0x000005AD,0x4000F944
0x000005AF,0xC000F931
0x000005B1,0x4000F91F
0x000005B3,0xC000F9B6
0x000005B5,0x0000F9BE
0x000005B7,0x4000F9C4
0x000005B9,0xC000F9CA
0x000005BB,0x8000F9D1
0x000005BD,0xC000F9D7
0x000005BF,0x8000F9DA
0x000005C1,0xC000F9DB
0x000005C3,0x4000F9DA
0x000005C5,0x8000F9D4
0x000005C7,0xC000F9CC
0x000005C9,0x4000F9C3
0x000005CB,0x4000F9B7
0x000005CD,0xC000F9A8
0x000005CF,0x4000F998
0x000005D1,0x0000F987
0x000005D3,0x8000F977
0x000005D5,0x0000F985
0x000005D7,0x8000F98D
0x000005D9,0x0000F997
0x000005DB,0x8000F9A0
0x000005DD,0xC000F9A7
0x000005DF,0x8000F9AE
0x000005E1,0x0000F9B6
0x000005E3,0x4000F9BE
0x000005E5,0xC000F9C5
0x000005E7,0x0000F9CD
0x000005E9,0x0000F9D3
0x000005EB,0xC000F9D7
0x000005ED,0x8000F9DA
0x000005EF,0x4000F9DA
0x000005F1,0x4000F9D8
0x000005F3,0x0000F9D4
0x000005F5,0x4000F917
0x000005F7,0x0000F929
0x000005F9,0x4000F93B
0x000005FB,0x0000F94D
0x000005FD,0x0000F95F
0x000005FF,0x0000F971
0x00000601,0x4000F97E
0x00000603,0x4000F989
0x00000605,0x8000F993
0x00000607,0xC000F99D
0x00000609,0xC000F9A5
0x0000060B,0x8000F9AD
0x0000060D,0x8000F9B6
0x0000060F,0xC000F9BC
0x00000611,0x4000F9C4
0x00000613,0x0000F9CC
0x00000615,0xC000F9D3
0x00000617,0xC000F8B3
0x00000619,0xC000F8C5
0x0000061B,0x4000F8D5
0x0000061D,0x0000F8E3
0x0000061F,0x8000F8F4
0x00000621,0xC000F905
0x00000623,0xC000F916
0x00000625,0xC000F929
0x00000627,0x8000F93C
0x00000629,0x8000F94E
0x0000062B,0x0000F95F
0x0000062D,0x4000F96D
0x0000062F,0x0000F97A
0x00000631,0x4000F985
0x00000633,0xC000F98F
0x00000635,0x4000F99A
0x00000637,0x0000F84E
0x00000639,0x4000F85D
0x0000063B,0x4000F86D
0x0000063D,0x8000F87D
0x0000063F,0x4000F88F
0x00000641,0x4000F89F
0x00000643,0x8000F8AF
0x00000645,0x4000F8C0
0x00000647,0x4000F8CF
0x00000649,0x8000F8DF
0x0000064B,0x4000F8EE
0x0000064D,0x4000F8FE
0x0000064F,0xC000F90F
0x00000651,0x0000F920
0x00000653,0x8000F932
0x00000655,0xC000F945
0x00000657,0x4000F958
0x00000659,0xC000F818
0x0000065B,0xC000F81A
0x0000065D,0xC000F820
0x0000065F,0x4000F829
0x00000661,0x4000F833
0x00000663,0x0000F83E
0x00000665,0x4000F84A
0x00000667,0xC000F858
0x00000669,0x4000F869
0x0000066B,0x4000F87A
0x0000066D,0x8000F88B
0x0000066F,0xC000F89C
0x00000671,0x0000F8AD
0x00000673,0x8000F8BB
0x00000675,0x8000F8CA
0x00000677,0xC000F8D9
0x00000679,0x4000F8E8
0x0000067B,0x8000F838
0x0000067D,0xC000F831
0x0000067F,0x4000F82C
0x00000681,0x8000F827
0x00000683,0x8000F822
0x00000685,0x8000F820
0x00000687,0x4000F821
0x00000689,0xC000F823
0x0000068B,0x4000F828
0x0000068D,0x0000F830
0x0000068F,0xC000F83B
0x00000691,0x4000F84A
0x00000693,0x8000F857
0x00000695,0x4000F867
0x00000697,0x4000F878
0x00000699,0x4000F887
0x0000069B,0x8000F879
0x0000069D,0x0000F86B
0x0000069F,0x0000F85E
0x000006A1,0x4000F854
0x000006A3,0xC000F84B
0x000006A5,0x4000F842
0x000006A7,0x4000F83A
0x000006A9,0xC000F832
0x000006AB,0xC000F82C
0x000006AD,0x0000F829
0x000006AF,0x4000F824
0x000006B1,0xC000F81F
0x000006B3,0xC000F81D
0x000006B5,0x0000F81E
0x000006B7,0xC000F821
0x000006B9,0xC000F828
0x000006BB,0x4000F830
0x000006BD,0x8000F8EB
0x000006BF,0x4000F8D7
0x000006C1,0x8000F8C2
0x000006C3,0x4000F8AE
0x000006C5,0x4000F89C
0x000006C7,0xC000F88A
0x000006C9,0x0000F87A
0x000006CB,0x8000F86C
0x000006CD,0x8000F860
0x000006CF,0x4000F856
0x000006D1,0x0000F84D
0x000006D3,0x4000F843
0x000006D5,0x0000F83A
0x000006D7,0x8000F833
0x000006D9,0x0000F82F
0x000006DB,0xC000F82A
0x000006DD,0xC000F966
0x000006DF,0x8000F955
0x000006E1,0xC000F945
0x000006E3,0x0000F935
0x000006E5,0x8000F921
0x000006E7,0x4000F90E
0x000006E9,0x4000F8FB
0x000006EB,0x8000F8E7
0x000006ED,0x8000F8D2
0x000006EF,0x4000F8BC
0x000006F1,0x0000F8A7
0x000006F3,0xC000F893
0x000006F5,0x4000F881
0x000006F7,0xC000F870
0x000006F9,0x8000F865
0x000006FB,0xC000F85B
0x000006FD,0x8000F850
0x000006FF,0x0000F9BF
0x00000701,0xC000F9B1
0x00000703,0x8000F9A2
0x00000705,0x4000F992
0x00000707,0x0000F982
0x00000709,0xC000F970
0x0000070B,0x4000F960
0x0000070D,0x8000F950
0x0000070F,0xC000F93F
0x00000711,0x8000F92D
0x00000713,0x8000F919
0x00000715,0x4000F906
0x00000717,0xC000F8F2
0x00000719,0x4000F8DE
0x0000071B,0x8000F8C9
0x0000071D,0x4000F8B3
0x0000071F,0x0000F9D7
0x00000721,0x4000F9DA
0x00000723,0x4000F9DA
0x00000725,0x0000F9D9
0x00000727,0x8000F9D5
0x00000729,0x8000F9CF
0x0000072B,0x0000F9C7
0x0000072D,0xC000F9BC
0x0000072F,0x0000F9B0
0x00000731,0xC000F9A0
0x00000733,0x8000F990
0x00000735,0xC000F97E
0x00000737,0x8000F96D
0x00000739,0x8000F95B
0x0000073B,0x0000F94A
0x0000073D,0xC000F938
0x0000073F,0x8000F925
0x00000741,0x4000F9AA
0x00000743,0x0000F9B2
0x00000745,0x4000F9B9
0x00000747,0x8000F9C1
0x00000749,0x4000F9C8
0x0000074B,0xC000F9CD
0x0000074D,0xC000F9D2
0x0000074F,0x8000F9D5
0x00000751,0x8000F9D6
0x00000753,0xC000F9D5
0x00000755,0x4000F9D2
0x00000757,0x0000F9CC
0x00000759,0x4000F9C3
0x0000075B,0x8000F9B7
0x0000075D,0x0000F9AA
0x0000075F,0x0000F99A
0x00000761,0x8000F987
0x00000763,0x8000F979
0x00000765,0xC000F984
0x00000767,0x4000F98E
0x00000769,0x8000F998
0x0000076B,0x8000F9A2
0x0000076D,0xC000F9AC
0x0000076F,0x8000F9B4
0x00000771,0x0000F9BC
0x00000773,0x4000F9C4
0x00000775,0x8000F9CC
0x00000777,0x0000F9D4
0x00000779,0x4000F9DA
0x0000077B,0x0000F9DD
0x0000077D,0x0000F9DF
