
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
519,259,8296.29589,-1667,FFFFF97D,1402488320.00000
521,260,8328.32812,-1667,FFFFF97D,1407903744.00000
523,261,8360.36035,-1666,FFFFF97E,1413318784.00000
525,262,8392.39257,-1665,FFFFF97F,1418733440.00000
527,263,8424.42480,-1664,FFFFF980,1424148224.00000
529,264,8456.45605,-1664,FFFFF980,1429564032.00000
531,265,8488.48828,-1668,FFFFF97C,1434978432.00000
533,266,8520.52050,-1671,FFFFF979,1440392960.00000
535,267,8552.55273,-1674,FFFFF976,1445807744.00000
537,268,8584.58496,-1679,FFFFF971,1451223424.00000
539,269,8616.61621,-1682,FFFFF96E,1456637952.00000
541,270,8648.64843,-1685,FFFFF96B,1462053632.00000
543,271,8680.68066,-1689,FFFFF967,1467469056.00000
545,272,8712.71289,-1693,FFFFF963,1472883456.00000
547,273,8744.74511,-1698,FFFFF95E,1478298112.00000
549,274,8776.77636,-1704,FFFFF958,1483714176.00000
551,275,8808.80859,-1710,FFFFF952,1489128192.00000
553,276,8840.84082,-1716,FFFFF94C,1494543232.00000
555,277,8872.87304,-1721,FFFFF947,1499957760.00000
557,278,8904.90527,-1726,FFFFF942,1505373312.00000
559,279,8936.93652,-1733,FFFFF93B,1510788736.00000
561,280,8968.96875,-1739,FFFFF935,1516203520.00000
563,281,9001.00097,-1744,FFFFF930,1521618944.00000
565,282,9033.03320,-1750,FFFFF92A,1527033600.00000
567,283,9065.06542,-1754,FFFFF926,1532448512.00000
569,284,9097.09667,-1757,FFFFF923,1537864064.00000
571,285,9129.12890,-1761,FFFFF91F,1543279232.00000
573,286,9161.16113,-1766,FFFFF91A,1548694528.00000
575,287,9193.19335,-1771,FFFFF915,1554108416.00000
577,288,9225.22558,-1776,FFFFF910,1559523456.00000
579,289,9257.25683,-1780,FFFFF90C,1564939008.00000
581,290,9289.28906,-1784,FFFFF908,1570353408.00000
583,291,9321.32128,-1787,FFFFF905,1575768576.00000
585,292,9353.35351,-1788,FFFFF904,1581183872.00000
