
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
601,300,9609.60937,-1752,FFFFF928,969.92620
603,301,9641.64160,-1753,FFFFF927,968.35729
605,302,9673.67382,-1753,FFFFF927,991.98223
607,303,9705.70605,-1753,FFFFF927,988.74566
609,304,9737.73730,-1752,FFFFF928,970.71997
611,305,9769.76953,-1751,FFFFF929,978.35058
613,306,9801.80175,-1750,FFFFF92A,996.94989
615,307,9833.83398,-1750,FFFFF92A,969.25457
617,308,9865.86621,-1749,FFFFF92B,986.45861
619,309,9897.89746,-1748,FFFFF92C,969.26641
621,310,9929.92968,-1749,FFFFF92B,994.16534
623,311,9961.96191,-1748,FFFFF92C,984.03497
625,312,9993.99414,-1747,FFFFF92D,966.00109
627,313,10026.02636,-1747,FFFFF92D,968.67346
629,314,10058.05761,-1746,FFFFF92E,996.86163
631,315,10090.08984,-1746,FFFFF92E,984.78210
633,316,10122.12207,-1746,FFFFF92E,1015.67303
635,317,10154.15429,-1745,FFFFF92F,1002.35455
637,318,10186.18652,-1744,FFFFF930,1000.14202
639,319,10218.21777,-1743,FFFFF931,985.46972
641,320,10250.25000,-1743,FFFFF931,959.33911
643,321,10282.28222,-1742,FFFFF932,984.14361
645,322,10314.31445,-1741,FFFFF933,1004.66345
647,323,10346.34667,-1741,FFFFF933,1009.70660
649,324,10378.37792,-1741,FFFFF933,992.54193
651,325,10410.41015,-1741,FFFFF933,987.06616
653,326,10442.44238,-1740,FFFFF934,991.22961
655,327,10474.47460,-1739,FFFFF935,990.09143
657,328,10506.50683,-1738,FFFFF936,1023.33386
659,329,10538.53808,-1737,FFFFF937,998.42218
661,330,10570.57031,-1737,FFFFF937,999.66552
663,331,10602.60253,-1737,FFFFF937,1007.42309
665,332,10634.63476,-1735,FFFFF939,1001.74694
667,333,10666.66699,-1735,FFFFF939,1000.17523
669,334,10698.69824,-1734,FFFFF93A,988.66070
671,335,10730.73046,-1734,FFFFF93A,984.95867
673,336,10762.76269,-1734,FFFFF93A,1009.29901
675,337,10794.79492,-1734,FFFFF93A,998.47753
677,338,10826.82714,-1734,FFFFF93A,1017.75433
679,339,10858.85839,-1733,FFFFF93B,1019.14770
681,340,10890.89062,-1733,FFFFF93B,1012.50823
683,341,10922.92285,-1733,FFFFF93B,1007.18444
685,342,10954.95507,-1733,FFFFF93B,1001.14709
687,343,10986.98730,-1730,FFFFF93E,996.26269
689,344,11019.01855,-1728,FFFFF940,1022.66564
691,345,11051.05078,-1727,FFFFF941,1022.24884
693,346,11083.08300,-1727,FFFFF941,1015.69689
695,347,11115.11523,-1727,FFFFF941,1030.80151
697,348,11147.14746,-1727,FFFFF941,1012.88671
699,349,11179.17871,-1728,FFFFF940,1023.52154
701,350,11211.21093,-1727,FFFFF941,1020.45977
703,351,11243.24316,-1727,FFFFF941,1003.99926
705,352,11275.27539,-1727,FFFFF941,1014.18463
707,353,11307.30761,-1727,FFFFF941,1037.05200
709,354,11339.33886,-1729,FFFFF93F,1024.80578
711,355,11371.37109,-1728,FFFFF940,1030.27465
713,356,11403.40332,-1728,FFFFF940,1008.43890
715,357,11435.43554,-1730,FFFFF93E,1020.91290
717,358,11467.46777,-1729,FFFFF93F,1030.69079
719,359,11499.49902,-1730,FFFFF93E,1012.28991
721,360,11531.53125,-1730,FFFFF93E,1025.74584
723,361,11563.56347,-1728,FFFFF940,1024.96386
725,362,11595.59570,-1729,FFFFF93F,1028.88537
727,363,11627.62792,-1730,FFFFF93E,1034.24206
729,364,11659.65917,-1731,FFFFF93D,1032.29223
731,365,11691.69140,-1732,FFFFF93C,1020.17071
733,366,11723.72363,-1732,FFFFF93C,1023.15136
735,367,11755.75585,-1732,FFFFF93C,1028.14562
737,368,11787.78808,-1733,FFFFF93B,1033.26037
739,369,11819.81933,-1733,FFFFF93B,1037.66430
741,370,11851.85156,-1733,FFFFF93B,1033.46179
743,371,11883.88378,-1733,FFFFF93B,1013.71337
745,372,11915.91601,-1733,FFFFF93B,1038.69104
747,373,11947.94824,-1733,FFFFF93B,1046.91101
749,374,11979.97949,-1734,FFFFF93A,1041.73583
751,375,12012.01171,-1735,FFFFF939,1037.89843
753,376,12044.04394,-1735,FFFFF939,1029.25769
755,377,12076.07617,-1736,FFFFF938,1045.82312
757,378,12108.10839,-1736,FFFFF938,1050.22033
759,379,12140.14062,-1738,FFFFF936,1047.18591
761,380,12172.17187,-1739,FFFFF935,1049.62915
763,381,12204.20410,-1739,FFFFF935,1043.28210
765,382,12236.23632,-1738,FFFFF936,1028.26965
767,383,12268.26855,-1739,FFFFF935,1035.60156
769,384,12300.30078,-1739,FFFFF935,1041.81274
771,385,12332.33203,-1739,FFFFF935,1033.09155
773,386,12364.36425,-1741,FFFFF933,1062.53295
775,387,12396.39648,-1741,FFFFF933,1048.12158
777,388,12428.42871,-1742,FFFFF932,1049.83569
779,389,12460.46093,-1743,FFFFF931,1064.50354
781,390,12492.49218,-1744,FFFFF930,1052.51196
783,391,12524.52441,-1744,FFFFF930,1059.28955
785,392,12556.55664,-1744,FFFFF930,1079.47814
787,393,12588.58886,-1744,FFFFF930,1084.05151
789,394,12620.62109,-1746,FFFFF92E,1067.34252
791,395,12652.65234,-1747,FFFFF92D,1066.87255
793,396,12684.68457,-1746,FFFFF92E,1071.86437
795,397,12716.71679,-1746,FFFFF92E,1060.92175
797,398,12748.74902,-1747,FFFFF92D,1066.08337
799,399,12780.78125,-1747,FFFFF92D,1069.62377
801,400,12812.81250,-1748,FFFFF92C,1065.99682
803,401,12844.84472,-1749,FFFFF92B,1066.32019
805,402,12876.87695,-1749,FFFFF92B,1072.82897
807,403,12908.90917,-1749,FFFFF92B,1068.09265
809,404,12940.94140,-1750,FFFFF92A,1076.75805
811,405,12972.97265,-1751,FFFFF929,1085.28771
813,406,13005.00488,-1751,FFFFF929,1076.22204
815,407,13037.03710,-1751,FFFFF929,1064.89123
817,408,13069.06933,-1752,FFFFF928,1092.40136
819,409,13101.10156,-1752,FFFFF928,1085.11132
821,410,13133.13281,-1753,FFFFF927,1073.89831
823,411,13165.16503,-1753,FFFFF927,1080.56799
825,412,13197.19726,-1752,FFFFF928,1108.30981
827,413,13229.22949,-1753,FFFFF927,1082.23803
829,414,13261.26171,-1754,FFFFF926,1080.36633
831,415,13293.29296,-1754,FFFFF926,1086.09790
833,416,13325.32519,-1754,FFFFF926,1082.49279
835,417,13357.35742,-1755,FFFFF925,1106.09753
837,418,13389.38964,-1754,FFFFF926,1087.01599
839,419,13421.42187,-1754,FFFFF926,1093.82568
841,420,13453.45312,-1754,FFFFF926,1089.84887
843,421,13485.48535,-1754,FFFFF926,1092.20471
845,422,13517.51757,-1755,FFFFF925,1100.72033
847,423,13549.54980,-1754,FFFFF926,1102.63549
849,424,13581.58203,-1754,FFFFF926,1094.33105
851,425,13613.61328,-1753,FFFFF927,1101.88146
853,426,13645.64550,-1754,FFFFF926,1115.55383
855,427,13677.67773,-1754,FFFFF926,1097.87890
857,428,13709.70996,-1754,FFFFF926,1089.44921
859,429,13741.74218,-1754,FFFFF926,1115.54589
861,430,13773.77343,-1753,FFFFF927,1107.66992
863,431,13805.80566,-1752,FFFFF928,1107.90344
865,432,13837.83789,-1752,FFFFF928,1106.77832
867,433,13869.87011,-1752,FFFFF928,1117.30456
869,434,13901.90234,-1752,FFFFF928,1117.07958
871,435,13933.93359,-1752,FFFFF928,1135.36340
873,436,13965.96582,-1752,FFFFF928,1109.36474
875,437,13997.99804,-1752,FFFFF928,1129.86291
877,438,14030.03027,-1751,FFFFF929,1121.97644
879,439,14062.06250,-1751,FFFFF929,1117.17016
881,440,14094.09375,-1750,FFFFF92A,1129.10498
883,441,14126.12597,-1750,FFFFF92A,1135.84826
885,442,14158.15820,-1749,FFFFF92B,1123.68371
887,443,14190.19042,-1748,FFFFF92C,1141.55773
889,444,14222.22265,-1749,FFFFF92B,1110.88061
891,445,14254.25390,-1749,FFFFF92B,1129.59326
893,446,14286.28613,-1748,FFFFF92C,1135.83789
895,447,14318.31835,-1747,FFFFF92D,1131.05627
897,448,14350.35058,-1748,FFFFF92C,1140.64685
899,449,14382.38281,-1748,FFFFF92C,1123.20581
901,450,14414.41406,-1747,FFFFF92D,1140.02270
903,451,14446.44628,-1746,FFFFF92E,1136.74902
905,452,14478.47851,-1745,FFFFF92F,1138.66320
907,453,14510.51074,-1744,FFFFF930,1141.87609
909,454,14542.54296,-1744,FFFFF930,1136.80419
911,455,14574.57421,-1744,FFFFF930,1158.69421
913,456,14606.60644,-1743,FFFFF931,1156.06396
915,457,14638.63867,-1743,FFFFF931,1140.76623
917,458,14670.67089,-1743,FFFFF931,1158.07763
919,459,14702.70312,-1743,FFFFF931,1155.09265
921,460,14734.73437,-1743,FFFFF931,1146.93298
923,461,14766.76660,-1741,FFFFF933,1162.33740
925,462,14798.79882,-1740,FFFFF934,1161.29699
927,463,14830.83105,-1739,FFFFF935,1151.33666
929,464,14862.86328,-1738,FFFFF936,1163.38891
931,465,14894.89453,-1737,FFFFF937,1144.88134
933,466,14926.92675,-1738,FFFFF936,1171.15759
935,467,14958.95898,-1738,FFFFF936,1174.46411
937,468,14990.99121,-1737,FFFFF937,1153.93298
939,469,15023.02343,-1737,FFFFF937,1160.96569
941,470,15055.05468,-1737,FFFFF937,1172.59960
943,471,15087.08691,-1737,FFFFF937,1175.56567
945,472,15119.11914,-1736,FFFFF938,1175.45532
947,473,15151.15136,-1736,FFFFF938,1176.91882
949,474,15183.18359,-1735,FFFFF939,1175.45971
951,475,15215.21484,-1735,FFFFF939,1170.91162
953,476,15247.24707,-1734,FFFFF93A,1175.94628
955,477,15279.27929,-1733,FFFFF93B,1186.16186
957,478,15311.31152,-1732,FFFFF93C,1189.67919
959,479,15343.34375,-1731,FFFFF93D,1188.47802
961,480,15375.37500,-1732,FFFFF93C,1192.41406
963,481,15407.40722,-1731,FFFFF93D,1192.91625
965,482,15439.43945,-1731,FFFFF93D,1182.41796
967,483,15471.47167,-1731,FFFFF93D,1186.41918
969,484,15503.50390,-1731,FFFFF93D,1187.98730
971,485,15535.53515,-1730,FFFFF93E,1199.27893
973,486,15567.56738,-1729,FFFFF93F,1193.71679
975,487,15599.59960,-1729,FFFFF93F,1195.35583
977,488,15631.63183,-1728,FFFFF940,1209.07214
979,489,15663.66406,-1729,FFFFF93F,1208.75488
981,490,15695.69531,-1729,FFFFF93F,1204.06347
983,491,15727.72753,-1729,FFFFF93F,1210.68151
985,492,15759.75976,-1729,FFFFF93F,1214.95031
987,493,15791.79199,-1729,FFFFF93F,1210.86376
989,494,15823.82421,-1730,FFFFF93E,1207.54577
991,495,15855.85546,-1730,FFFFF93E,1222.25720
993,496,15887.88769,-1730,FFFFF93E,1224.05981
995,497,15919.91992,-1730,FFFFF93E,1227.95202
997,498,15951.95214,-1730,FFFFF93E,1214.56628
999,499,15983.98437,-1730,FFFFF93E,1217.56774
1001,500,16016.01562,-1730,FFFFF93E,1222.52636
1003,501,16048.04785,-1730,FFFFF93E,1229.43688
1005,502,16080.08007,-1730,FFFFF93E,1241.93383
1007,503,16112.11230,-1730,FFFFF93E,1232.87048
1009,504,16144.14453,-1730,FFFFF93E,1231.85852
1011,505,16176.17578,-1732,FFFFF93C,1226.17675
1013,506,16208.20800,-1733,FFFFF93B,1239.73937
1015,507,16240.24023,-1733,FFFFF93B,1243.45031
1017,508,16272.27246,-1734,FFFFF93A,1239.60754
1019,509,16304.30468,-1734,FFFFF93A,1239.91894
1021,510,16336.33593,-1733,FFFFF93B,1248.27758
1023,511,16368.36816,-1733,FFFFF93B,1246.18115
1025,512,16400.40039,-1734,FFFFF93A,1238.99963
1027,513,16432.43164,-1734,FFFFF93A,1248.70642
1029,514,16464.46484,-1734,FFFFF93A,1255.83227
1031,515,16496.49609,-1735,FFFFF939,1248.93884
1033,516,16528.52929,-1735,FFFFF939,1257.38720
1035,517,16560.56054,-1736,FFFFF938,1262.01562
1037,518,16592.59179,-1737,FFFFF937,1273.97277
1039,519,16624.62500,-1738,FFFFF936,1269.46325
1041,520,16656.65625,-1738,FFFFF936,1267.44030
1043,521,16688.68945,-1738,FFFFF936,1270.62561
1045,522,16720.72070,-1738,FFFFF936,1267.88818
1047,523,16752.75195,-1739,FFFFF935,1265.28112
1049,524,16784.78515,-1740,FFFFF934,1272.25781
1051,525,16816.81640,-1741,FFFFF933,1282.64477
1053,526,16848.84960,-1741,FFFFF933,1284.26257
1055,527,16880.88085,-1741,FFFFF933,1284.03259
1057,528,16912.91210,-1741,FFFFF933,1285.51794
1059,529,16944.94531,-1742,FFFFF932,1284.00476
1061,530,16976.97656,-1742,FFFFF932,1281.02819
1063,531,17009.00976,-1743,FFFFF931,1289.64221
1065,532,17041.04101,-1744,FFFFF930,1309.41369
1067,533,17073.07226,-1744,FFFFF930,1295.69628
1069,534,17105.10546,-1745,FFFFF92F,1284.10839
1071,535,17137.13671,-1746,FFFFF92E,1312.68835
1073,536,17169.16992,-1746,FFFFF92E,1301.86645
1075,537,17201.20117,-1746,FFFFF92E,1315.93652
1077,538,17233.23242,-1747,FFFFF92D,1312.05371
1079,539,17265.26562,-1747,FFFFF92D,1304.29467
1081,540,17297.29687,-1748,FFFFF92C,1320.21362
1083,541,17329.33007,-1749,FFFFF92B,1319.31042
1085,542,17361.36132,-1749,FFFFF92B,1310.58239
1087,543,17393.39257,-1750,FFFFF92A,1331.17089
1089,544,17425.42578,-1751,FFFFF929,1324.24047
1091,545,17457.45703,-1751,FFFFF929,1310.28356
1093,546,17489.49023,-1752,FFFFF928,1327.61584
1095,547,17521.52148,-1752,FFFFF928,1327.95983
1097,548,17553.55273,-1753,FFFFF927,1331.77087
1099,549,17585.58593,-1754,FFFFF926,1336.72448
1101,550,17617.61718,-1753,FFFFF927,1330.21777
1103,551,17649.65039,-1754,FFFFF926,1352.52465
1105,552,17681.68164,-1755,FFFFF925,1341.33435
1107,553,17713.71289,-1756,FFFFF924,1349.70007
1109,554,17745.74609,-1756,FFFFF924,1345.06970
1111,555,17777.77734,-1756,FFFFF924,1344.04687
1113,556,17809.81054,-1757,FFFFF923,1375.71936
1115,557,17841.84179,-1757,FFFFF923,1352.93359
1117,558,17873.87304,-1757,FFFFF923,1368.25000
1119,559,17905.90625,-1757,FFFFF923,1358.49560
1121,560,17937.93750,-1757,FFFFF923,1357.05065
1123,561,17969.97070,-1758,FFFFF922,1370.70300
1125,562,18002.00195,-1758,FFFFF922,1374.73168
1127,563,18034.03320,-1759,FFFFF921,1362.43115
1129,564,18066.06640,-1759,FFFFF921,1388.60766
1131,565,18098.09765,-1758,FFFFF922,1365.37072
1133,566,18130.13085,-1758,FFFFF922,1374.16760
1135,567,18162.16210,-1759,FFFFF921,1371.92712
1137,568,18194.19335,-1759,FFFFF921,1382.52148
1139,569,18226.22656,-1758,FFFFF922,1386.63232
1141,570,18258.25781,-1758,FFFFF922,1391.84191
1143,571,18290.29101,-1759,FFFFF921,1376.70996
1145,572,18322.32226,-1760,FFFFF920,1402.15087
1147,573,18354.35351,-1760,FFFFF920,1412.04150
1149,574,18386.38671,-1759,FFFFF921,1394.78112
1151,575,18418.41796,-1759,FFFFF921,1399.72058
1153,576,18450.45117,-1758,FFFFF922,1412.46887
1155,577,18482.48242,-1758,FFFFF922,1409.10925
1157,578,18514.51367,-1758,FFFFF922,1407.18798
1159,579,18546.54687,-1758,FFFFF922,1414.67626
1161,580,18578.57812,-1758,FFFFF922,1422.72045
1163,581,18610.61132,-1757,FFFFF923,1421.82580
1165,582,18642.64257,-1756,FFFFF924,1436.67358
1167,583,18674.67382,-1756,FFFFF924,1414.67590
1169,584,18706.70703,-1756,FFFFF924,1431.62939
1171,585,18738.73828,-1756,FFFFF924,1433.12145
1173,586,18770.77148,-1755,FFFFF925,1443.84069
1175,587,18802.80273,-1754,FFFFF926,1457.76513
1177,588,18834.83398,-1753,FFFFF927,1427.09497
1179,589,18866.86718,-1753,FFFFF927,1440.34216
1181,590,18898.89843,-1754,FFFFF926,1456.87182
1183,591,18930.93164,-1754,FFFFF926,1455.71875
1185,592,18962.96289,-1753,FFFFF927,1438.49597
1187,593,18994.99414,-1752,FFFFF928,1464.86730
1189,594,19027.02734,-1751,FFFFF929,1468.36865
1191,595,19059.05859,-1750,FFFFF92A,1458.87292
1193,596,19091.09179,-1750,FFFFF92A,1460.87451
1195,597,19123.12304,-1750,FFFFF92A,1472.28674
1197,598,19155.15429,-1748,FFFFF92C,1470.72119
1199,599,19187.18750,-1747,FFFFF92D,1478.58276
1201,600,19219.21875,-1748,FFFFF92C,1485.07324
1203,601,19251.25195,-1747,FFFFF92D,1484.56469
1205,602,19283.28320,-1747,FFFFF92D,1488.41137
1207,603,19315.31445,-1747,FFFFF92D,1501.50463
1209,604,19347.34765,-1747,FFFFF92D,1496.44750
1211,605,19379.37890,-1746,FFFFF92E,1502.67932
1213,606,19411.41210,-1746,FFFFF92E,1512.38745
1215,607,19443.44335,-1745,FFFFF92F,1496.96850
1217,608,19475.47460,-1744,FFFFF930,1485.83166
1219,609,19507.50781,-1743,FFFFF931,1497.13977
1221,610,19539.53906,-1742,FFFFF932,1512.32800
1223,611,19571.57226,-1742,FFFFF932,1501.41247
1225,612,19603.60351,-1740,FFFFF934,1512.69018
1227,613,19635.63476,-1740,FFFFF934,1524.08862
1229,614,19667.66796,-1740,FFFFF934,1503.37158
1231,615,19699.69921,-1740,FFFFF934,1528.98388
1233,616,19731.73242,-1741,FFFFF933,1528.90856
1235,617,19763.76367,-1740,FFFFF934,1536.56018
1237,618,19795.79492,-1739,FFFFF935,1557.26562
1239,619,19827.82812,-1738,FFFFF936,1557.39587
1241,620,19859.85937,-1738,FFFFF936,1553.50183
1243,621,19891.89257,-1737,FFFFF937,1556.73486
1245,622,19923.92382,-1736,FFFFF938,1553.13818
1247,623,19955.95507,-1735,FFFFF939,1549.96923
1249,624,19987.98828,-1735,FFFFF939,1570.19726
1251,625,20020.01953,-1735,FFFFF939,1573.50415
1253,626,20052.05273,-1735,FFFFF939,1575.03747
1255,627,20084.08398,-1735,FFFFF939,1567.02233
1257,628,20116.11523,-1734,FFFFF93A,1563.12878
1259,629,20148.14843,-1734,FFFFF93A,1596.36706
1261,630,20180.17968,-1733,FFFFF93B,1594.01098
1263,631,20212.21289,-1733,FFFFF93B,1590.24768
1265,632,20244.24414,-1732,FFFFF93C,1592.04797
1267,633,20276.27539,-1733,FFFFF93B,1596.97473
1269,634,20308.30859,-1732,FFFFF93C,1605.50903
1271,635,20340.33984,-1732,FFFFF93C,1620.54895
1273,636,20372.37304,-1732,FFFFF93C,1617.60961
1275,637,20404.40429,-1732,FFFFF93C,1614.50830
1277,638,20436.43554,-1733,FFFFF93B,1617.84606
1279,639,20468.46875,-1733,FFFFF93B,1623.93676
1281,640,20500.50000,-1732,FFFFF93C,1622.58264
1283,641,20532.53320,-1731,FFFFF93D,1645.01171
1285,642,20564.56445,-1731,FFFFF93D,1633.54431
1287,643,20596.59570,-1731,FFFFF93D,1637.53991
1289,644,20628.62890,-1730,FFFFF93E,1663.16308
1291,645,20660.66015,-1730,FFFFF93E,1652.95104
1293,646,20692.69335,-1730,FFFFF93E,1660.62023
1295,647,20724.72460,-1730,FFFFF93E,1641.98632
1297,648,20756.75585,-1731,FFFFF93D,1655.07104
1299,649,20788.78906,-1731,FFFFF93D,1678.75891
1301,650,20820.82031,-1731,FFFFF93D,1676.49987
1303,651,20852.85351,-1731,FFFFF93D,1672.44519
1305,652,20884.88476,-1732,FFFFF93C,1690.29052
1307,653,20916.91601,-1731,FFFFF93D,1675.05895
1309,654,20948.94921,-1731,FFFFF93D,1687.86779
1311,655,20980.98046,-1731,FFFFF93D,1685.52563
1313,656,21013.01367,-1731,FFFFF93D,1674.18591
1315,657,21045.04492,-1731,FFFFF93D,1699.82141
1317,658,21077.07617,-1732,FFFFF93C,1710.63366
1319,659,21109.10937,-1733,FFFFF93B,1716.27880
1321,660,21141.14062,-1733,FFFFF93B,1718.91418
1323,661,21173.17382,-1735,FFFFF939,1713.60742
1325,662,21205.20507,-1734,FFFFF93A,1705.66906
1327,663,21237.23632,-1734,FFFFF93A,1725.13403
1329,664,21269.26953,-1735,FFFFF939,1713.59240
1331,665,21301.30078,-1736,FFFFF938,1738.35937
1333,666,21333.33398,-1736,FFFFF938,1753.15002
1335,667,21365.36523,-1736,FFFFF938,1753.81713
1337,668,21397.39648,-1737,FFFFF937,1758.66430
1339,669,21429.42968,-1738,FFFFF936,1754.59313
1341,670,21461.46093,-1739,FFFFF935,1763.41284
1343,671,21493.49414,-1739,FFFFF935,1778.68640
1345,672,21525.52539,-1739,FFFFF935,1747.73840
1347,673,21557.55664,-1740,FFFFF934,1769.80041
1349,674,21589.58984,-1741,FFFFF933,1777.18273
1351,675,21621.62109,-1741,FFFFF933,1791.44665
1353,676,21653.65429,-1742,FFFFF932,1802.07385
1355,677,21685.68554,-1742,FFFFF932,1788.42248
1357,678,21717.71679,-1743,FFFFF931,1779.68518
1359,679,21749.75000,-1743,FFFFF931,1788.07165
1361,680,21781.78125,-1744,FFFFF930,1831.69689
1363,681,21813.81445,-1745,FFFFF92F,1835.76525
1365,682,21845.84570,-1745,FFFFF92F,1830.45678
1367,683,21877.87695,-1746,FFFFF92E,1832.70764
1369,684,21909.91015,-1747,FFFFF92D,1807.61145
1371,685,21941.94140,-1748,FFFFF92C,1831.32556
1373,686,21973.97460,-1748,FFFFF92C,1816.71520
1375,687,22006.00585,-1748,FFFFF92C,1841.52392
1377,688,22038.03710,-1749,FFFFF92B,1865.55517
1379,689,22070.07031,-1749,FFFFF92B,1865.84680
1381,690,22102.10156,-1749,FFFFF92B,1850.47631
1383,691,22134.13476,-1750,FFFFF92A,1878.53662
1385,692,22166.16601,-1750,FFFFF92A,1869.38464
1387,693,22198.19726,-1751,FFFFF929,1897.90002
1389,694,22230.23046,-1752,FFFFF928,1876.57690
1391,695,22262.26171,-1752,FFFFF928,1888.05053
1393,696,22294.29492,-1753,FFFFF927,1909.71130
1395,697,22326.32617,-1753,FFFFF927,1903.98291
1397,698,22358.35742,-1753,FFFFF927,1891.63159
1399,699,22390.39062,-1754,FFFFF926,1913.50793
1401,700,22422.42187,-1753,FFFFF927,1930.67529
1403,701,22454.45507,-1754,FFFFF926,1913.81567
1405,702,22486.48632,-1755,FFFFF925,1925.06054
1407,703,22518.51757,-1755,FFFFF925,1954.00781
1409,704,22550.55078,-1755,FFFFF925,1945.58056
1411,705,22582.58203,-1755,FFFFF925,1929.84826
1413,706,22614.61523,-1755,FFFFF925,1935.48291
1415,707,22646.64648,-1754,FFFFF926,1940.90966
1417,708,22678.67773,-1755,FFFFF925,1968.61352
1419,709,22710.71093,-1756,FFFFF924,1972.94458
1421,710,22742.74218,-1756,FFFFF924,1994.91918
1423,711,22774.77539,-1756,FFFFF924,1980.14453
1425,712,22806.80664,-1755,FFFFF925,1994.21362
1427,713,22838.83789,-1756,FFFFF924,1999.45959
1429,714,22870.87109,-1756,FFFFF924,2022.58056
1431,715,22902.90234,-1757,FFFFF923,2017.33312
1433,716,22934.93554,-1757,FFFFF923,2025.15515
1435,717,22966.96679,-1757,FFFFF923,2017.93664
1437,718,22998.99804,-1758,FFFFF922,2053.96875
1439,719,23031.03125,-1757,FFFFF923,2052.83276
1441,720,23063.06250,-1756,FFFFF924,2055.48901
1443,721,23095.09570,-1756,FFFFF924,2049.23315
1445,722,23127.12695,-1756,FFFFF924,2053.26684
1447,723,23159.15820,-1755,FFFFF925,2071.37426
1449,724,23191.19140,-1754,FFFFF926,2077.36621
1451,725,23223.22265,-1755,FFFFF925,2069.67700
1453,726,23255.25585,-1754,FFFFF926,2062.38525
1455,727,23287.28710,-1754,FFFFF926,2083.27587
1457,728,23319.31835,-1753,FFFFF927,2119.21313
1459,729,23351.35156,-1753,FFFFF927,2111.60522
1461,730,23383.38281,-1753,FFFFF927,2127.26025
1463,731,23415.41601,-1753,FFFFF927,2117.18530
1465,732,23447.44726,-1752,FFFFF928,2123.92382
1467,733,23479.47851,-1751,FFFFF929,2147.57495
1469,734,23511.51171,-1752,FFFFF928,2163.50048
1471,735,23543.54296,-1753,FFFFF927,2177.18188
1473,736,23575.57617,-1751,FFFFF929,2162.79663
1475,737,23607.60742,-1750,FFFFF92A,2133.35156
1477,738,23639.63867,-1750,FFFFF92A,2196.52124
1479,739,23671.67187,-1750,FFFFF92A,2204.76684
1481,740,23703.70312,-1750,FFFFF92A,2193.40136
1483,741,23735.73632,-1749,FFFFF92B,2199.54785
1485,742,23767.76757,-1750,FFFFF92A,2222.23779
1487,743,23799.79882,-1748,FFFFF92C,2231.38818
1489,744,23831.83203,-1748,FFFFF92C,2225.83276
1491,745,23863.86328,-1748,FFFFF92C,2223.98168
1493,746,23895.89648,-1747,FFFFF92D,2253.07006
1495,747,23927.92773,-1746,FFFFF92E,2253.64575
1497,748,23959.95898,-1746,FFFFF92E,2252.03173
1499,749,23991.99218,-1745,FFFFF92F,2248.29614
1501,750,24024.02343,-1745,FFFFF92F,2268.27539
1503,751,24056.05664,-1744,FFFFF930,2272.48291
1505,752,24088.08789,-1743,FFFFF931,2261.64770
1507,753,24120.12109,-1743,FFFFF931,2321.75610
1509,754,24152.15234,-1742,FFFFF932,2326.08325
1511,755,24184.18359,-1742,FFFFF932,2315.45581
1513,756,24216.21679,-1741,FFFFF933,2328.23120
1515,757,24248.24804,-1741,FFFFF933,2345.04809
1517,758,24280.28125,-1740,FFFFF934,2333.85327
1519,759,24312.31250,-1739,FFFFF935,2341.41821
1521,760,24344.34375,-1738,FFFFF936,2376.18603
1523,761,24376.37695,-1738,FFFFF936,2394.90869
1525,762,24408.40820,-1738,FFFFF936,2399.23217
1527,763,24440.44140,-1737,FFFFF937,2406.60620
1529,764,24472.47265,-1738,FFFFF936,2418.91967
