
AMiRo LightRing 1.0
Bootloader 1.1.1
ChibiOS 2.6.8
Board ID: 36

starting robot 
before init 
init 
start I2S -> sleep 1s 
before start DMA 
sleep 1s k:0 j:0 

ChibiOS/RT Shell
ch> sleep 2s k:1 j:0 
sleep 3s k:2 j:0 
sleep 4s k:3 j:0 
sleep 5s k:4 j:0 
sleep 6s k:5 j:0 
sleep 7s k:6 j:0 
sleep 8s k:7 j:0 
sleep 9s k:0 j:1 
sleep 10s k:1 j:1 
sleep 11s k:2 j:1 
sleep 12s k:3 j:1 
sleep 13s k:4 j:1 
sleep 14s k:5 j:1 
sleep 15s k:6 j:1 
sleep 16s k:7 j:1 
sleep 17s k:0 j:2 
sleep 18s k:1 j:2 
sleep 19s k:2 j:2 
sleep 20s k:3 j:2 
sleep 21s k:4 j:2 
sleep 22s k:5 j:2 
sleep 23s k:6 j:2 
sleep 24s k:7 j:2 
sleep 25s k:0 j:3 
sleep 26s k:1 j:3 
sleep 27s k:2 j:3 
sleep 28s k:3 j:3 
sleep 29s k:4 j:3 
sleep 30s k:5 j:3 
sleep 31s k:6 j:3 
sleep 32s k:7 j:3 
sleep 33s k:0 j:4 
sleep 34s k:1 j:4 
sleep 35s k:2 j:4 
sleep 36s k:3 j:4 
sleep 37s k:4 j:4 
sleep 38s k:5 j:4 
sleep 39s k:6 j:4 
sleep 40s k:7 j:4 
sleep 41s k:0 j:5 
sleep 42s k:1 j:5 
sleep 43s k:2 j:5 
sleep 44s k:3 j:5 
sleep 45s k:4 j:5 
sleep 46s k:5 j:5 
sleep 47s k:6 j:5 
sleep 48s k:7 j:5 
sleep 49s k:0 j:6 
sleep 50s k:1 j:6 
sleep 51s k:2 j:6 
sleep 52s k:3 j:6 
sleep 53s k:4 j:6 
sleep 54s k:5 j:6 
sleep 55s k:6 j:6 
sleep 56s k:7 j:6 
before stop DMA 
stop DMA -> sleep 1s 
before stop I2S 
stop I2S -> 1s 
Cycle 0
i, k, frequency, d1, d1, i2s_fft_buf[k]
565,282,9033.03320,-1758,FFFFF922,1768.28808
567,283,9065.06542,-1759,FFFFF921,1754.66369
569,284,9097.09667,-1760,FFFFF920,1760.18310
571,285,9129.12890,-1761,FFFFF91F,1756.75842
573,286,9161.16113,-1761,FFFFF91F,1772.24548
575,287,9193.19335,-1762,FFFFF91E,1741.77465
577,288,9225.22558,-1762,FFFFF91E,1774.58508
579,289,9257.25683,-1761,FFFFF91F,1750.92456
581,290,9289.28906,-1762,FFFFF91E,1754.36901
583,291,9321.32128,-1762,FFFFF91E,1757.83337
585,292,9353.35351,-1763,FFFFF91D,1732.24987
587,293,9385.38574,-1764,FFFFF91C,1754.36254
589,294,9417.41699,-1764,FFFFF91C,1759.85925
591,295,9449.44921,-1763,FFFFF91D,1746.29101
593,296,9481.48144,-1763,FFFFF91D,1756.89025
595,297,9513.51367,-1765,FFFFF91B,1750.43444
597,298,9545.54589,-1765,FFFFF91B,1739.67553
599,299,9577.57714,-1765,FFFFF91B,1775.45922
601,300,9609.60937,-1765,FFFFF91B,1746.52563
603,301,9641.64160,-1766,FFFFF91A,1749.94287
605,302,9673.67382,-1766,FFFFF91A,1768.07934
607,303,9705.70605,-1766,FFFFF91A,1748.25988
609,304,9737.73730,-1765,FFFFF91B,1750.40759
611,305,9769.76953,-1765,FFFFF91B,1759.08972
613,306,9801.80175,-1765,FFFFF91B,1760.58398
615,307,9833.83398,-1764,FFFFF91C,1767.29174
617,308,9865.86621,-1763,FFFFF91D,1756.47595
619,309,9897.89746,-1762,FFFFF91E,1757.65563
621,310,9929.92968,-1761,FFFFF91F,1742.24279
623,311,9961.96191,-1761,FFFFF91F,1733.82043
625,312,9993.99414,-1761,FFFFF91F,1760.79919
627,313,10026.02636,-1761,FFFFF91F,1758.77770
629,314,10058.05761,-1760,FFFFF920,1741.35229
631,315,10090.08984,-1760,FFFFF920,1753.08679
633,316,10122.12207,-1760,FFFFF920,1751.95031
635,317,10154.15429,-1759,FFFFF921,1766.38024
637,318,10186.18652,-1759,FFFFF921,1752.97521
639,319,10218.21777,-1758,FFFFF922,1752.19030
641,320,10250.25000,-1758,FFFFF922,1746.41162
643,321,10282.28222,-1758,FFFFF922,1761.95190
645,322,10314.31445,-1756,FFFFF924,1773.02661
647,323,10346.34667,-1756,FFFFF924,1749.00305
649,324,10378.37792,-1756,FFFFF924,1772.91967
651,325,10410.41015,-1755,FFFFF925,1738.20166
653,326,10442.44238,-1755,FFFFF925,1763.34521
655,327,10474.47460,-1754,FFFFF926,1749.33703
657,328,10506.50683,-1752,FFFFF928,1761.08105
659,329,10538.53808,-1752,FFFFF928,1757.12036
661,330,10570.57031,-1751,FFFFF929,1770.53063
663,331,10602.60253,-1751,FFFFF929,1762.60864
665,332,10634.63476,-1750,FFFFF92A,1747.72424
667,333,10666.66699,-1750,FFFFF92A,1762.10302
669,334,10698.69824,-1749,FFFFF92B,1755.68212
671,335,10730.73046,-1747,FFFFF92D,1747.92456
673,336,10762.76269,-1747,FFFFF92D,1777.11254
675,337,10794.79492,-1747,FFFFF92D,1756.43408
677,338,10826.82714,-1746,FFFFF92E,1761.86242
679,339,10858.85839,-1744,FFFFF930,1750.18469
681,340,10890.89062,-1744,FFFFF930,1758.19860
683,341,10922.92285,-1743,FFFFF931,1749.61816
685,342,10954.95507,-1742,FFFFF932,1753.71728
687,343,10986.98730,-1742,FFFFF932,1740.12243
689,344,11019.01855,-1741,FFFFF933,1756.44775
691,345,11051.05078,-1741,FFFFF933,1743.87634
693,346,11083.08300,-1740,FFFFF934,1752.75646
695,347,11115.11523,-1739,FFFFF935,1741.03625
697,348,11147.14746,-1738,FFFFF936,1753.68981
699,349,11179.17871,-1737,FFFFF937,1751.63659
701,350,11211.21093,-1737,FFFFF937,1764.86584
703,351,11243.24316,-1736,FFFFF938,1741.20617
705,352,11275.27539,-1734,FFFFF93A,1756.61413
707,353,11307.30761,-1733,FFFFF93B,1748.64245
709,354,11339.33886,-1733,FFFFF93B,1755.30908
711,355,11371.37109,-1732,FFFFF93C,1742.04284
713,356,11403.40332,-1732,FFFFF93C,1745.67089
715,357,11435.43554,-1732,FFFFF93C,1749.52551
717,358,11467.46777,-1732,FFFFF93C,1763.92578
719,359,11499.49902,-1731,FFFFF93D,1761.64990
721,360,11531.53125,-1730,FFFFF93E,1746.50756
723,361,11563.56347,-1729,FFFFF93F,1751.72912
725,362,11595.59570,-1728,FFFFF940,1760.42260
727,363,11627.62792,-1728,FFFFF940,1747.20690
729,364,11659.65917,-1728,FFFFF940,1768.22827
731,365,11691.69140,-1728,FFFFF940,1753.91162
733,366,11723.72363,-1727,FFFFF941,1748.68200
735,367,11755.75585,-1728,FFFFF940,1761.41955
737,368,11787.78808,-1728,FFFFF940,1751.29321
739,369,11819.81933,-1727,FFFFF941,1755.22473
741,370,11851.85156,-1727,FFFFF941,1767.65417
743,371,11883.88378,-1727,FFFFF941,1751.59094
745,372,11915.91601,-1727,FFFFF941,1733.33288
747,373,11947.94824,-1727,FFFFF941,1753.32885
749,374,11979.97949,-1726,FFFFF942,1749.34594
751,375,12012.01171,-1726,FFFFF942,1773.70227
753,376,12044.04394,-1726,FFFFF942,1751.09460
755,377,12076.07617,-1727,FFFFF941,1745.73205
757,378,12108.10839,-1727,FFFFF941,1764.39489
759,379,12140.14062,-1726,FFFFF942,1730.11901
761,380,12172.17187,-1727,FFFFF941,1761.92797
763,381,12204.20410,-1729,FFFFF93F,1746.73754
765,382,12236.23632,-1729,FFFFF93F,1756.43872
767,383,12268.26855,-1728,FFFFF940,1745.30725
769,384,12300.30078,-1728,FFFFF940,1746.57324
771,385,12332.33203,-1728,FFFFF940,1751.57043
773,386,12364.36425,-1729,FFFFF93F,1748.62988
775,387,12396.39648,-1729,FFFFF93F,1750.39929
777,388,12428.42871,-1729,FFFFF93F,1748.15625
779,389,12460.46093,-1731,FFFFF93D,1765.66748
781,390,12492.49218,-1731,FFFFF93D,1752.21325
783,391,12524.52441,-1732,FFFFF93C,1748.33544
785,392,12556.55664,-1731,FFFFF93D,1764.64294
787,393,12588.58886,-1731,FFFFF93D,1752.13354
789,394,12620.62109,-1733,FFFFF93B,1747.11352
791,395,12652.65234,-1733,FFFFF93B,1733.47839
793,396,12684.68457,-1734,FFFFF93A,1761.89367
795,397,12716.71679,-1736,FFFFF938,1730.45581
797,398,12748.74902,-1736,FFFFF938,1741.48059
799,399,12780.78125,-1736,FFFFF938,1755.02099
801,400,12812.81250,-1736,FFFFF938,1739.98828
803,401,12844.84472,-1738,FFFFF936,1748.32128
805,402,12876.87695,-1739,FFFFF935,1745.26452
807,403,12908.90917,-1739,FFFFF935,1743.71569
809,404,12940.94140,-1739,FFFFF935,1749.37072
811,405,12972.97265,-1740,FFFFF934,1754.89526
813,406,13005.00488,-1741,FFFFF933,1754.82250
815,407,13037.03710,-1741,FFFFF933,1755.98022
817,408,13069.06933,-1740,FFFFF934,1747.53149
819,409,13101.10156,-1741,FFFFF933,1748.29382
821,410,13133.13281,-1743,FFFFF931,1748.37646
823,411,13165.16503,-1744,FFFFF930,1763.88049
825,412,13197.19726,-1745,FFFFF92F,1744.09521
827,413,13229.22949,-1745,FFFFF92F,1756.04882
829,414,13261.26171,-1746,FFFFF92E,1757.35375
831,415,13293.29296,-1746,FFFFF92E,1749.70483
833,416,13325.32519,-1748,FFFFF92C,1757.29956
835,417,13357.35742,-1748,FFFFF92C,1739.58459
837,418,13389.38964,-1749,FFFFF92B,1755.73425
839,419,13421.42187,-1750,FFFFF92A,1744.86926
841,420,13453.45312,-1751,FFFFF929,1757.31542
843,421,13485.48535,-1752,FFFFF928,1742.07971
845,422,13517.51757,-1752,FFFFF928,1757.21875
847,423,13549.54980,-1753,FFFFF927,1761.32397
849,424,13581.58203,-1753,FFFFF927,1756.42529
851,425,13613.61328,-1754,FFFFF926,1742.58642
853,426,13645.64550,-1755,FFFFF925,1750.35839
855,427,13677.67773,-1755,FFFFF925,1752.24731
857,428,13709.70996,-1755,FFFFF925,1760.13879
859,429,13741.74218,-1756,FFFFF924,1745.34606
861,430,13773.77343,-1757,FFFFF923,1741.56286
863,431,13805.80566,-1758,FFFFF922,1762.63378
865,432,13837.83789,-1758,FFFFF922,1743.08557
867,433,13869.87011,-1759,FFFFF921,1744.29431
869,434,13901.90234,-1760,FFFFF920,1751.39624
871,435,13933.93359,-1760,FFFFF920,1741.03625
873,436,13965.96582,-1761,FFFFF91F,1727.70983
875,437,13997.99804,-1761,FFFFF91F,1739.34362
877,438,14030.03027,-1761,FFFFF91F,1732.03588
879,439,14062.06250,-1761,FFFFF91F,1742.49096
881,440,14094.09375,-1762,FFFFF91E,1745.90112
883,441,14126.12597,-1763,FFFFF91D,1744.41601
885,442,14158.15820,-1763,FFFFF91D,1748.31872
887,443,14190.19042,-1762,FFFFF91E,1742.77160
889,444,14222.22265,-1763,FFFFF91D,1749.17492
891,445,14254.25390,-1763,FFFFF91D,1745.25659
893,446,14286.28613,-1763,FFFFF91D,1739.65270
895,447,14318.31835,-1763,FFFFF91D,1738.33154
897,448,14350.35058,-1762,FFFFF91E,1734.49047
899,449,14382.38281,-1762,FFFFF91E,1758.81445
901,450,14414.41406,-1762,FFFFF91E,1752.91772
903,451,14446.44628,-1762,FFFFF91E,1748.88854
905,452,14478.47851,-1762,FFFFF91E,1751.94409
907,453,14510.51074,-1762,FFFFF91E,1747.13439
909,454,14542.54296,-1761,FFFFF91F,1738.33129
911,455,14574.57421,-1761,FFFFF91F,1741.60595
913,456,14606.60644,-1761,FFFFF91F,1741.48669
915,457,14638.63867,-1762,FFFFF91E,1737.66174
917,458,14670.67089,-1760,FFFFF920,1745.13659
919,459,14702.70312,-1760,FFFFF920,1740.44213
921,460,14734.73437,-1759,FFFFF921,1746.77929
923,461,14766.76660,-1759,FFFFF921,1744.78649
925,462,14798.79882,-1758,FFFFF922,1740.26147
927,463,14830.83105,-1757,FFFFF923,1747.03601
929,464,14862.86328,-1757,FFFFF923,1752.47094
931,465,14894.89453,-1757,FFFFF923,1741.14294
933,466,14926.92675,-1757,FFFFF923,1739.86999
935,467,14958.95898,-1756,FFFFF924,1734.26550
937,468,14990.99121,-1756,FFFFF924,1764.56250
939,469,15023.02343,-1755,FFFFF925,1735.08190
941,470,15055.05468,-1754,FFFFF926,1753.58898
943,471,15087.08691,-1754,FFFFF926,1746.42150
945,472,15119.11914,-1753,FFFFF927,1751.91955
947,473,15151.15136,-1751,FFFFF929,1741.70434
949,474,15183.18359,-1751,FFFFF929,1745.03466
951,475,15215.21484,-1751,FFFFF929,1741.30114
953,476,15247.24707,-1751,FFFFF929,1746.44482
955,477,15279.27929,-1750,FFFFF92A,1746.54333
957,478,15311.31152,-1749,FFFFF92B,1744.73364
959,479,15343.34375,-1748,FFFFF92C,1742.89038
961,480,15375.37500,-1747,FFFFF92D,1746.17321
963,481,15407.40722,-1747,FFFFF92D,1754.07861
965,482,15439.43945,-1746,FFFFF92E,1750.54541
967,483,15471.47167,-1745,FFFFF92F,1747.90808
969,484,15503.50390,-1744,FFFFF930,1742.69543
971,485,15535.53515,-1744,FFFFF930,1746.99279
973,486,15567.56738,-1743,FFFFF931,1751.39392
975,487,15599.59960,-1743,FFFFF931,1746.31127
977,488,15631.63183,-1742,FFFFF932,1748.14990
979,489,15663.66406,-1741,FFFFF933,1740.53015
981,490,15695.69531,-1741,FFFFF933,1746.12817
983,491,15727.72753,-1741,FFFFF933,1740.08129
985,492,15759.75976,-1739,FFFFF935,1741.11926
987,493,15791.79199,-1738,FFFFF936,1740.30493
989,494,15823.82421,-1739,FFFFF935,1744.87963
991,495,15855.85546,-1737,FFFFF937,1749.33972
993,496,15887.88769,-1736,FFFFF938,1745.93310
995,497,15919.91992,-1737,FFFFF937,1743.04272
997,498,15951.95214,-1736,FFFFF938,1749.27685
999,499,15983.98437,-1736,FFFFF938,1740.55432
1001,500,16016.01562,-1735,FFFFF939,1740.55432
1003,501,16048.04785,-1734,FFFFF93A,1749.27685
1005,502,16080.08007,-1734,FFFFF93A,1743.04272
1007,503,16112.11230,-1733,FFFFF93B,1745.93310
1009,504,16144.14453,-1732,FFFFF93C,1749.33972
1011,505,16176.17578,-1732,FFFFF93C,1744.87963
1013,506,16208.20800,-1733,FFFFF93B,1740.30493
1015,507,16240.24023,-1731,FFFFF93D,1741.11926
1017,508,16272.27246,-1731,FFFFF93D,1740.08129
1019,509,16304.30468,-1731,FFFFF93D,1746.12817
1021,510,16336.33593,-1731,FFFFF93D,1740.53015
1023,511,16368.36816,-1730,FFFFF93E,1748.14990
1025,512,16400.40039,-1730,FFFFF93E,1746.31127
1027,513,16432.43164,-1730,FFFFF93E,1751.39392
1029,514,16464.46484,-1730,FFFFF93E,1746.99279
1031,515,16496.49609,-1729,FFFFF93F,1742.69543
1033,516,16528.52929,-1729,FFFFF93F,1747.90808
1035,517,16560.56054,-1730,FFFFF93E,1750.54541
1037,518,16592.59179,-1729,FFFFF93F,1754.07861
1039,519,16624.62500,-1729,FFFFF93F,1746.17321
1041,520,16656.65625,-1729,FFFFF93F,1742.89038
1043,521,16688.68945,-1729,FFFFF93F,1744.73364
1045,522,16720.72070,-1728,FFFFF940,1746.54333
1047,523,16752.75195,-1729,FFFFF93F,1746.44482
1049,524,16784.78515,-1728,FFFFF940,1741.30114
1051,525,16816.81640,-1728,FFFFF940,1745.03466
1053,526,16848.84960,-1728,FFFFF940,1741.70434
1055,527,16880.88085,-1728,FFFFF940,1751.91955
1057,528,16912.91210,-1729,FFFFF93F,1746.42150
1059,529,16944.94531,-1729,FFFFF93F,1753.58898
1061,530,16976.97656,-1730,FFFFF93E,1735.08190
1063,531,17009.00976,-1730,FFFFF93E,1764.56250
1065,532,17041.04101,-1730,FFFFF93E,1734.26550
1067,533,17073.07226,-1730,FFFFF93E,1739.86999
1069,534,17105.10546,-1731,FFFFF93D,1741.14294
1071,535,17137.13671,-1732,FFFFF93C,1752.47094
1073,536,17169.16992,-1733,FFFFF93B,1747.03601
1075,537,17201.20117,-1733,FFFFF93B,1740.26147
1077,538,17233.23242,-1734,FFFFF93A,1744.78649
1079,539,17265.26562,-1735,FFFFF939,1746.77929
1081,540,17297.29687,-1736,FFFFF938,1740.44213
1083,541,17329.33007,-1736,FFFFF938,1745.13659
1085,542,17361.36132,-1736,FFFFF938,1737.66174
1087,543,17393.39257,-1736,FFFFF938,1741.48669
1089,544,17425.42578,-1737,FFFFF937,1741.60595
1091,545,17457.45703,-1739,FFFFF935,1738.33129
1093,546,17489.49023,-1739,FFFFF935,1747.13439
1095,547,17521.52148,-1740,FFFFF934,1751.94409
1097,548,17553.55273,-1740,FFFFF934,1748.88854
1099,549,17585.58593,-1741,FFFFF933,1752.91772
1101,550,17617.61718,-1741,FFFFF933,1758.81445
1103,551,17649.65039,-1742,FFFFF932,1734.49047
1105,552,17681.68164,-1743,FFFFF931,1738.33154
1107,553,17713.71289,-1742,FFFFF932,1739.65270
1109,554,17745.74609,-1743,FFFFF931,1745.25659
1111,555,17777.77734,-1745,FFFFF92F,1749.17492
1113,556,17809.81054,-1746,FFFFF92E,1742.77160
1115,557,17841.84179,-1747,FFFFF92D,1748.31872
1117,558,17873.87304,-1747,FFFFF92D,1744.41601
1119,559,17905.90625,-1747,FFFFF92D,1745.90112
1121,560,17937.93750,-1748,FFFFF92C,1742.49096
1123,561,17969.97070,-1749,FFFFF92B,1732.03588
1125,562,18002.00195,-1749,FFFFF92B,1739.34362
1127,563,18034.03320,-1749,FFFFF92B,1727.70983
1129,564,18066.06640,-1750,FFFFF92A,1741.03625
1131,565,18098.09765,-1752,FFFFF928,1751.39624
1133,566,18130.13085,-1752,FFFFF928,1744.29431
1135,567,18162.16210,-1753,FFFFF927,1743.08557
1137,568,18194.19335,-1754,FFFFF926,1762.63378
1139,569,18226.22656,-1754,FFFFF926,1741.56286
1141,570,18258.25781,-1755,FFFFF925,1745.34606
1143,571,18290.29101,-1755,FFFFF925,1760.13879
1145,572,18322.32226,-1755,FFFFF925,1752.24731
1147,573,18354.35351,-1757,FFFFF923,1750.35839
1149,574,18386.38671,-1757,FFFFF923,1742.58642
1151,575,18418.41796,-1757,FFFFF923,1756.42529
1153,576,18450.45117,-1759,FFFFF921,1761.32397
1155,577,18482.48242,-1758,FFFFF922,1757.21875
1157,578,18514.51367,-1758,FFFFF922,1742.07971
1159,579,18546.54687,-1760,FFFFF920,1757.31542
1161,580,18578.57812,-1761,FFFFF91F,1744.86926
1163,581,18610.61132,-1761,FFFFF91F,1755.73425
1165,582,18642.64257,-1760,FFFFF920,1739.58459
1167,583,18674.67382,-1761,FFFFF91F,1757.29956
1169,584,18706.70703,-1762,FFFFF91E,1749.70483
1171,585,18738.73828,-1762,FFFFF91E,1757.35375
1173,586,18770.77148,-1763,FFFFF91D,1756.04882
1175,587,18802.80273,-1762,FFFFF91E,1744.09521
1177,588,18834.83398,-1763,FFFFF91D,1763.88049
1179,589,18866.86718,-1763,FFFFF91D,1748.37646
1181,590,18898.89843,-1763,FFFFF91D,1748.29382
1183,591,18930.93164,-1764,FFFFF91C,1747.53149
1185,592,18962.96289,-1763,FFFFF91D,1755.98022
1187,593,18994.99414,-1763,FFFFF91D,1754.82250
1189,594,19027.02734,-1763,FFFFF91D,1754.89526
1191,595,19059.05859,-1763,FFFFF91D,1749.37072
1193,596,19091.09179,-1763,FFFFF91D,1743.71569
1195,597,19123.12304,-1763,FFFFF91D,1745.26452
1197,598,19155.15429,-1763,FFFFF91D,1748.32128
1199,599,19187.18750,-1762,FFFFF91E,1739.98828
1201,600,19219.21875,-1762,FFFFF91E,1755.02099
1203,601,19251.25195,-1762,FFFFF91E,1741.48059
1205,602,19283.28320,-1760,FFFFF920,1730.45581
1207,603,19315.31445,-1759,FFFFF921,1761.89367
1209,604,19347.34765,-1759,FFFFF921,1733.47839
1211,605,19379.37890,-1758,FFFFF922,1747.11352
1213,606,19411.41210,-1758,FFFFF922,1752.13354
1215,607,19443.44335,-1758,FFFFF922,1764.64294
1217,608,19475.47460,-1758,FFFFF922,1748.33544
1219,609,19507.50781,-1757,FFFFF923,1752.21325
1221,610,19539.53906,-1756,FFFFF924,1765.66748
1223,611,19571.57226,-1756,FFFFF924,1748.15625
1225,612,19603.60351,-1756,FFFFF924,1750.39929
1227,613,19635.63476,-1755,FFFFF925,1748.62988
1229,614,19667.66796,-1754,FFFFF926,1751.57043
1231,615,19699.69921,-1753,FFFFF927,1746.57324
1233,616,19731.73242,-1751,FFFFF929,1745.30725
1235,617,19763.76367,-1750,FFFFF92A,1756.43872
1237,618,19795.79492,-1751,FFFFF929,1746.73754
1239,619,19827.82812,-1751,FFFFF929,1761.92797
1241,620,19859.85937,-1749,FFFFF92B,1730.11901
1243,621,19891.89257,-1749,FFFFF92B,1764.39489
1245,622,19923.92382,-1748,FFFFF92C,1745.73205
1247,623,19955.95507,-1748,FFFFF92C,1751.09460
1249,624,19987.98828,-1747,FFFFF92D,1773.70227
1251,625,20020.01953,-1746,FFFFF92E,1749.34594
1253,626,20052.05273,-1746,FFFFF92E,1753.32885
1255,627,20084.08398,-1745,FFFFF92F,1733.33288
1257,628,20116.11523,-1745,FFFFF92F,1751.59094
1259,629,20148.14843,-1743,FFFFF931,1767.65417
1261,630,20180.17968,-1742,FFFFF932,1755.22473
1263,631,20212.21289,-1742,FFFFF932,1751.29321
1265,632,20244.24414,-1742,FFFFF932,1761.41955
1267,633,20276.27539,-1742,FFFFF932,1748.68200
1269,634,20308.30859,-1741,FFFFF933,1753.91162
1271,635,20340.33984,-1740,FFFFF934,1768.22827
1273,636,20372.37304,-1739,FFFFF935,1747.20690
1275,637,20404.40429,-1739,FFFFF935,1760.42260
1277,638,20436.43554,-1738,FFFFF936,1751.72912
1279,639,20468.46875,-1737,FFFFF937,1746.50756
1281,640,20500.50000,-1736,FFFFF938,1761.64990
1283,641,20532.53320,-1735,FFFFF939,1763.92578
1285,642,20564.56445,-1735,FFFFF939,1749.52551
1287,643,20596.59570,-1733,FFFFF93B,1745.67089
1289,644,20628.62890,-1733,FFFFF93B,1742.04284
1291,645,20660.66015,-1733,FFFFF93B,1755.30908
1293,646,20692.69335,-1732,FFFFF93C,1748.64245
1295,647,20724.72460,-1732,FFFFF93C,1756.61413
1297,648,20756.75585,-1732,FFFFF93C,1741.20617
1299,649,20788.78906,-1730,FFFFF93E,1764.86584
1301,650,20820.82031,-1730,FFFFF93E,1751.63659
1303,651,20852.85351,-1731,FFFFF93D,1753.68981
1305,652,20884.88476,-1730,FFFFF93E,1741.03625
1307,653,20916.91601,-1729,FFFFF93F,1752.75646
1309,654,20948.94921,-1728,FFFFF940,1743.87634
1311,655,20980.98046,-1728,FFFFF940,1756.44775
1313,656,21013.01367,-1728,FFFFF940,1740.12243
1315,657,21045.04492,-1727,FFFFF941,1753.71728
1317,658,21077.07617,-1727,FFFFF941,1749.61816
1319,659,21109.10937,-1727,FFFFF941,1758.19860
1321,660,21141.14062,-1728,FFFFF940,1750.18469
1323,661,21173.17382,-1728,FFFFF940,1761.86242
1325,662,21205.20507,-1727,FFFFF941,1756.43408
1327,663,21237.23632,-1727,FFFFF941,1777.11254
1329,664,21269.26953,-1726,FFFFF942,1747.92456
1331,665,21301.30078,-1726,FFFFF942,1755.68212
1333,666,21333.33398,-1727,FFFFF941,1762.10302
1335,667,21365.36523,-1726,FFFFF942,1747.72424
1337,668,21397.39648,-1726,FFFFF942,1762.60864
1339,669,21429.42968,-1727,FFFFF941,1770.53063
1341,670,21461.46093,-1728,FFFFF940,1757.12036
1343,671,21493.49414,-1728,FFFFF940,1761.08105
1345,672,21525.52539,-1728,FFFFF940,1749.33703
1347,673,21557.55664,-1728,FFFFF940,1763.34521
1349,674,21589.58984,-1728,FFFFF940,1738.20166
1351,675,21621.62109,-1728,FFFFF940,1772.91967
1353,676,21653.65429,-1729,FFFFF93F,1749.00305
1355,677,21685.68554,-1729,FFFFF93F,1773.02661
1357,678,21717.71679,-1729,FFFFF93F,1761.95190
1359,679,21749.75000,-1730,FFFFF93E,1746.41162
1361,680,21781.78125,-1730,FFFFF93E,1752.19030
1363,681,21813.81445,-1731,FFFFF93D,1752.97521
1365,682,21845.84570,-1731,FFFFF93D,1766.38024
1367,683,21877.87695,-1731,FFFFF93D,1751.95031
1369,684,21909.91015,-1732,FFFFF93C,1753.08679
1371,685,21941.94140,-1733,FFFFF93B,1741.35229
1373,686,21973.97460,-1733,FFFFF93B,1758.77770
1375,687,22006.00585,-1733,FFFFF93B,1760.79919
1377,688,22038.03710,-1734,FFFFF93A,1733.82043
1379,689,22070.07031,-1735,FFFFF939,1742.24279
1381,690,22102.10156,-1735,FFFFF939,1757.65563
1383,691,22134.13476,-1735,FFFFF939,1756.47595
1385,692,22166.16601,-1735,FFFFF939,1767.29174
1387,693,22198.19726,-1736,FFFFF938,1760.58398
1389,694,22230.23046,-1738,FFFFF936,1759.08972
1391,695,22262.26171,-1739,FFFFF935,1750.40759
1393,696,22294.29492,-1739,FFFFF935,1748.25988
1395,697,22326.32617,-1740,FFFFF934,1768.07934
1397,698,22358.35742,-1741,FFFFF933,1749.94287
1399,699,22390.39062,-1741,FFFFF933,1746.52563
1401,700,22422.42187,-1741,FFFFF933,1775.45922
1403,701,22454.45507,-1742,FFFFF932,1739.67553
1405,702,22486.48632,-1743,FFFFF931,1750.43444
1407,703,22518.51757,-1744,FFFFF930,1756.89025
1409,704,22550.55078,-1745,FFFFF92F,1746.29101
1411,705,22582.58203,-1746,FFFFF92E,1759.85925
1413,706,22614.61523,-1747,FFFFF92D,1754.36254
1415,707,22646.64648,-1747,FFFFF92D,1732.24987
1417,708,22678.67773,-1748,FFFFF92C,1757.83337
1419,709,22710.71093,-1748,FFFFF92C,1754.36901
1421,710,22742.74218,-1749,FFFFF92B,1750.92456
1423,711,22774.77539,-1750,FFFFF92A,1774.58508
1425,712,22806.80664,-1750,FFFFF92A,1741.77465
1427,713,22838.83789,-1751,FFFFF929,1772.24548
1429,714,22870.87109,-1752,FFFFF928,1756.75842
1431,715,22902.90234,-1752,FFFFF928,1760.18310
1433,716,22934.93554,-1753,FFFFF927,1754.66369
1435,717,22966.96679,-1754,FFFFF926,1768.28808
1437,718,22998.99804,-1755,FFFFF925,1766.64257
1439,719,23031.03125,-1757,FFFFF923,1740.11682
1441,720,23063.06250,-1757,FFFFF923,1772.62915
1443,721,23095.09570,-1758,FFFFF922,1753.55383
1445,722,23127.12695,-1758,FFFFF922,1747.07629
1447,723,23159.15820,-1758,FFFFF922,1762.52746
1449,724,23191.19140,-1759,FFFFF921,1752.95776
1451,725,23223.22265,-1759,FFFFF921,1760.48742
1453,726,23255.25585,-1761,FFFFF91F,1764.63488
1455,727,23287.28710,-1762,FFFFF91E,1749.29052
1457,728,23319.31835,-1762,FFFFF91E,1762.97045
1459,729,23351.35156,-1763,FFFFF91D,1751.35485
1461,730,23383.38281,-1763,FFFFF91D,1776.01220
1463,731,23415.41601,-1763,FFFFF91D,1765.49816
1465,732,23447.44726,-1763,FFFFF91D,1771.79443
1467,733,23479.47851,-1762,FFFFF91E,1737.20727
1469,734,23511.51171,-1763,FFFFF91D,1755.95971
1471,735,23543.54296,-1764,FFFFF91C,1739.83435
1473,736,23575.57617,-1764,FFFFF91C,1758.63659
1475,737,23607.60742,-1764,FFFFF91C,1752.75817
1477,738,23639.63867,-1764,FFFFF91C,1755.15307
1479,739,23671.67187,-1764,FFFFF91C,1745.49816
1481,740,23703.70312,-1764,FFFFF91C,1750.98010
1483,741,23735.73632,-1764,FFFFF91C,1760.73229
1485,742,23767.76757,-1763,FFFFF91D,1748.92456
1487,743,23799.79882,-1763,FFFFF91D,1750.94238
1489,744,23831.83203,-1763,FFFFF91D,1750.03930
