301,-114049024,F933C000
303,-101908480,F9ED0000
305,-101367808,F9F54000
307,-101007360,F9FAC000
309,-100679680,F9FFC000
311,-100483072,FA02C000
313,-100483072,FA02C000
315,-100663296,FA000000
317,-101072896,F9F9C000
319,-101793792,F9EEC000
321,-102596608,F9E28000
323,-103268352,F9D84000
325,-103841792,F9CF8000
327,-104366080,F9C78000
329,-104988672,F9BE0000
331,-105791488,F9B1C000
333,-106807296,F9A24000
335,-108838912,F9834000
337,-107413504,F9990000
339,-106102784,F9AD0000
341,-104972288,F9BE4000
343,-104022016,F9CCC000
345,-103366656,F9D6C000
347,-102776832,F9DFC000
349,-102121472,F9E9C000
351,-101646336,F9F10000
353,-101253120,F9F70000
355,-100925440,F9FC0000
357,-100712448,F9FF4000
359,-100646912,FA004000
361,-100876288,F9FCC000
363,-101449728,F9F40000
365,-118341632,F8F24000
367,-117391360,F900C000
369,-116539392,F90DC000
371,-115490816,F91DC000
373,-114180096,F931C000
375,-112836608,F9464000
377,-111509504,F95A8000
379,-110329856,F96C8000
381,-109068288,F97FC000
383,-107593728,F9964000
385,-106266624,F9AA8000
387,-105185280,F9BB0000
389,-104235008,F9C98000
391,-103514112,F9D48000
393,-102875136,F9DE4000
395,-126582784,F8748000
397,-125747200,F8814000
399,-124846080,F88F0000
401,-124076032,F89AC000
403,-123256832,F8A74000
405,-122175488,F8B7C000
407,-120897536,F8CB4000
409,-119635968,F8DE8000
411,-118472704,F8F04000
413,-117538816,F8FE8000
415,-116621312,F90C8000
417,-115556352,F91CC000
419,-114163712,F9320000
421,-112640000,F9494000
423,-111263744,F95E4000
425,-128303104,F85A4000
427,-128204800,F85BC000
429,-128073728,F85DC000
431,-127959040,F85F8000
433,-127696896,F8638000
435,-127467520,F8670000
437,-127287296,F869C000
439,-126959616,F86EC000
441,-126468096,F8764000
443,-125730816,F8818000
445,-124829696,F88F4000
447,-123944960,F89CC000
449,-122945536,F8AC0000
451,-121880576,F8BC4000
453,-120602624,F8CFC000
455,-124665856,F891C000
457,-125370368,F8870000
459,-126173184,F87AC000
461,-126894080,F86FC000
463,-127336448,F8690000
465,-127729664,F8630000
467,-127991808,F85F0000
469,-128155648,F85C8000
471,-128188416,F85C0000
473,-128139264,F85CC000
475,-128172032,F85C4000
477,-127991808,F85F0000
479,-127811584,F861C000
481,-127696896,F8638000
483,-127336448,F8690000
485,-126976000,F86E8000
487,-119259136,F8E44000
489,-120389632,F8D30000
491,-121339904,F8C48000
493,-122224640,F8B70000
495,-122896384,F8ACC000
497,-123420672,F8A4C000
499,-124010496,F89BC000
501,-124682240,F8918000
503,-125272064,F8888000
505,-125927424,F87E8000
507,-126697472,F872C000
509,-127320064,F8694000
511,-127746048,F862C000
513,-127926272,F8600000
515,-128090112,F85D8000
517,-111968256,F9538000
519,-112934912,F944C000
521,-113623040,F93A4000
523,-114196480,F9318000
525,-114917376,F9268000
527,-115851264,F9184000
529,-116998144,F906C000
531,-118292480,F8F30000
533,-119488512,F8E0C000
535,-120438784,F8D24000
537,-121307136,F8C50000
539,-122142720,F8B84000
541,-122798080,F8AE4000
543,-123387904,F8A54000
545,-124010496,F89BC000
547,-104218624,F9C9C000
549,-104579072,F9C44000
551,-105054208,F9BD0000
553,-105840640,F9B10000
555,-106889216,F9A10000
557,-108003328,F9900000
559,-109199360,F97DC000
561,-110575616,F968C000
563,-111837184,F9558000
565,-112820224,F9468000
567,-113573888,F93B0000
569,-114163712,F9320000
571,-114900992,F926C000
573,-115802112,F9190000
575,-116883456,F9088000
577,-100892672,F9FC8000
579,-100696064,F9FF8000
581,-100630528,FA008000
583,-100843520,F9FD4000
585,-101449728,F9F40000
587,-102252544,F9E7C000
589,-103088128,F9DB0000
591,-103727104,F9D14000
593,-104218624,F9C9C000
595,-104759296,F9C18000
597,-105480192,F9B68000
599,-106364928,F9A90000
601,-107364352,F999C000
603,-108445696,F9894000
605,-109592576,F977C000
607,-105791488,F9B1C000
609,-104742912,F9C1C000
611,-103841792,F9CF8000
613,-103153664,F9DA0000
615,-102481920,F9E44000
617,-101810176,F9EE8000
619,-101269504,F9F6C000
621,-100925440,F9FC0000
623,-100679680,F9FFC000
625,-100548608,FA01C000
627,-100564992,FA018000
629,-100794368,F9FE0000
631,-101285888,F9F68000
633,-102023168,F9EB4000
635,-102825984,F9DF0000
637,-116162560,F9138000
639,-114917376,F9268000
641,-113508352,F93C0000
643,-112115712,F9514000
645,-110706688,F966C000
647,-109412352,F97A8000
649,-108134400,F98E0000
651,-106708992,F9A3C000
653,-105496576,F9B64000
655,-104480768,F9C5C000
657,-103546880,F9D40000
659,-102793216,F9DF8000
661,-102154240,F9E94000
663,-101548032,F9F28000
665,-101105664,F9F94000
667,-100794368,F9FE0000
669,-123863040,F89E0000
671,-122978304,F8AB8000
673,-121798656,F8BD8000
675,-120406016,F8D2C000
677,-119308288,F8E38000
679,-118325248,F8F28000
681,-117358592,F9014000
683,-116424704,F90F8000
685,-115343360,F9200000
687,-113934336,F9358000
689,-112443392,F94C4000
691,-111001600,F9624000
693,-109641728,F9770000
695,-108347392,F98AC000
697,-106938368,F9A04000
699,-127565824,F8658000
701,-127287296,F869C000
703,-127008768,F86E0000
705,-126779392,F8718000
707,-126451712,F8768000
709,-125911040,F87EC000
711,-125206528,F8898000
713,-124272640,F897C000
715,-123453440,F8A44000
717,-122568704,F8B1C000
719,-121307136,F8C50000
721,-120061952,F8D80000
723,-118915072,F8E98000
725,-117866496,F8F98000
727,-116883456,F9088000
729,-127139840,F86C0000
731,-127746048,F862C000
733,-128008192,F85EC000
735,-128090112,F85D8000
737,-128270336,F85AC000
739,-128319488,F85A0000
741,-128139264,F85CC000
743,-128172032,F85C4000
745,-127975424,F85F4000
747,-127713280,F8634000
749,-127565824,F8658000
751,-127320064,F8694000
753,-126894080,F86FC000
755,-126255104,F8798000
757,-125419520,F8864000
759,-121520128,F8C1C000
761,-122257408,F8B68000
763,-122929152,F8AC4000
765,-123502592,F8A38000
767,-123961344,F89C8000
769,-124518400,F8940000
771,-125222912,F8894000
773,-125927424,F87E8000
775,-126664704,F8734000
777,-127336448,F8690000
779,-127827968,F8618000
781,-128090112,F85D8000
783,-128172032,F85C4000
785,-128155648,F85C8000
787,-128024576,F85E8000
789,-118833152,F8EAC000
791,-116588544,F90D0000
793,-114868224,F9274000
795,-114900992,F926C000
797,-114114560,F932C000
799,-113590272,F93AC000
801,-115769344,F9198000
803,-119554048,F8DFC000
805,-123568128,F8A28000
807,-125403136,F8868000
809,-125370368,F8870000
811,-126107648,F87BC000
813,-126468096,F8764000
815,-126664704,F8734000
817,-126566400,F874C000
819,-125042688,F88C0000
821,-106070016,F9AD8000
823,-107102208,F99DC000
825,-108544000,F987C000
827,-110051328,F970C000
829,-111362048,F95CC000
831,-112263168,F94F0000
833,-112803840,F946C000
835,-113541120,F93B8000
837,-114737152,F9294000
839,-115458048,F91E4000
841,-115523584,F91D4000
843,-116408320,F90FC000
845,-118046720,F8F6C000
847,-119554048,F8DFC000
849,-120799232,F8CCC000
851,-100777984,F9FE4000
853,-101548032,F9F28000
855,-102400000,F9E58000
857,-103219200,F9D90000
859,-103841792,F9CF8000
861,-104185856,F9CA4000
863,-104660992,F9C30000
865,-105398272,F9B7C000
867,-106463232,F9A78000
869,-107560960,F996C000
871,-108593152,F9870000
873,-109674496,F9768000
875,-110837760,F964C000
877,-112066560,F9520000
879,-112934912,F944C000
881,-102891520,F9DE0000
883,-102301696,F9E70000
885,-101679104,F9F08000
887,-101318656,F9F60000
889,-100958208,F9FB8000
891,-100679680,F9FFC000
893,-100696064,F9FF8000
895,-100761600,F9FE8000
897,-101089280,F9F98000
899,-101793792,F9EEC000
901,-102465536,F9E48000
903,-103055360,F9DB8000
905,-103710720,F9D18000
907,-104333312,F9C80000
909,-104972288,F9BE4000
911,-112508928,F94B4000
913,-111132672,F9604000
915,-109838336,F9740000
917,-108462080,F9890000
919,-107003904,F99F4000
921,-105873408,F9B08000
923,-104923136,F9BF0000
925,-104071168,F9CC0000
927,-103464960,F9D54000
929,-102858752,F9DE8000
931,-102219776,F9E84000
933,-101810176,F9EE8000
935,-101482496,F9F38000
937,-101220352,F9F78000
939,-100958208,F9FB8000
941,-121225216,F8C64000
943,-119914496,F8DA4000
945,-118784000,F8EB8000
947,-117702656,F8FC0000
949,-116768768,F90A4000
951,-115818496,F918C000
953,-114442240,F92DC000
955,-112967680,F9444000
957,-111689728,F957C000
959,-110444544,F96AC000
961,-109281280,F97C8000
963,-108118016,F98E4000
965,-106741760,F9A34000
967,-105463808,F9B6C000
969,-104415232,F9C6C000
971,-103579648,F9D38000
973,-127139840,F86C0000
975,-126713856,F8728000
977,-126156800,F87B0000
979,-125222912,F8894000
981,-124256256,F8980000
983,-123437056,F8A48000
985,-122437632,F8B3C000
987,-121290752,F8C54000
989,-120111104,F8D74000
991,-119029760,F8E7C000
993,-118063104,F8F68000
995,-117080064,F9058000
997,-116031488,F9158000
999,-114737152,F9294000
1001,-113311744,F93F0000
1003,-127975424,F85F4000
1005,-128090112,F85D8000
1007,-128139264,F85CC000
1009,-127975424,F85F4000
1011,-127909888,F8604000
1013,-127696896,F8638000
1015,-127401984,F8680000
1017,-127336448,F8690000
1019,-127123456,F86C4000
1021,-126681088,F8730000
1023,-126058496,F87C8000
1025,-125190144,F889C000
1027,-124305408,F8974000
1029,-123486208,F8A3C000
1031,-123043840,F8AA8000
1033,-123617280,F8A1C000
1035,-124092416,F89A8000
1037,-124764160,F8904000
1039,-125485056,F8854000
1041,-126189568,F87A8000
1043,-126877696,F8700000
1045,-127467520,F8670000
1047,-127827968,F8618000
1049,-127860736,F8610000
1051,-127926272,F8600000
1053,-128057344,F85E0000
1055,-127991808,F85F0000
1057,-127762432,F8628000
1059,-127664128,F8640000
1061,-115015680,F9250000
1063,-115900416,F9178000
1065,-116965376,F9074000
1067,-118210560,F8F44000
1069,-119390208,F8E24000
1071,-120291328,F8D48000
1073,-121257984,F8C5C000
1075,-122175488,F8B7C000
1077,-122814464,F8AE0000
1079,-123437056,F8A48000
1081,-124026880,F89B8000
1083,-124616704,F8928000
1085,-125206528,F8898000
1087,-125927424,F87E8000
1089,-106561536,F9A60000
1091,-107544576,F9970000
1093,-108691456,F9858000
1095,-109821952,F9744000
1097,-111116288,F9608000
1099,-112263168,F94F0000
1101,-113065984,F942C000
1103,-113672192,F9398000
1105,-114278400,F9304000
1107,-114999296,F9254000
1109,-115965952,F9168000
1111,-117227520,F9034000
1113,-118456320,F8F08000
1115,-119668736,F8DE0000
1117,-120619008,F8CF8000
1119,-101154816,F9F88000
1121,-101859328,F9EDC000
1123,-102563840,F9E30000
1125,-103235584,F9D8C000
1127,-103825408,F9CFC000
1129,-104300544,F9C88000
1131,-104857600,F9C00000
1133,-105627648,F9B44000
1135,-106610688,F9A54000
1137,-107708416,F9948000
1139,-108789760,F9840000
1141,-109985792,F971C000
1143,-111296512,F95DC000
1145,-112410624,F94CC000
1147,-113197056,F940C000
1149,-102924288,F9DD8000
1151,-102416384,F9E54000
1153,-101924864,F9ECC000
1155,-101498880,F9F34000
1157,-101236736,F9F74000
1159,-100974592,F9FB4000
1161,-100761600,F9FE8000
1163,-100859904,F9FD0000
1165,-101318656,F9F60000
1167,-102039552,F9EB0000
1169,-102776832,F9DFC000
1171,-103432192,F9D5C000
1173,-104054784,F9CC4000
1175,-104579072,F9C44000
1177,-113147904,F9418000
1179,-111738880,F9570000
1181,-110444544,F96AC000
1183,-109199360,F97DC000
1185,-107823104,F992C000
1187,-106463232,F9A78000
1189,-105349120,F9B88000
1191,-104382464,F9C74000
1193,-103546880,F9D40000
1195,-102793216,F9DF8000
1197,-102121472,F9E9C000
1199,-101613568,F9F18000
1201,-101236736,F9F74000
1203,-100990976,F9FB0000
1205,-100745216,F9FEC000
1207,-122388480,F8B48000
1209,-121094144,F8C84000
1211,-119783424,F8DC4000
1213,-118833152,F8EAC000
1215,-117899264,F8F90000
1217,-116850688,F9090000
1219,-115720192,F91A4000
1221,-114376704,F92EC000
1223,-112951296,F9448000
1225,-111591424,F9594000
1227,-110395392,F96B8000
1229,-109182976,F97E0000
1231,-107806720,F9930000
1233,-106463232,F9A78000
1235,-127614976,F864C000
1237,-127385600,F8684000
1239,-127139840,F86C0000
1241,-126910464,F86F8000
1243,-126435328,F876C000
1245,-125665280,F8828000
1247,-124846080,F88F0000
1249,-124092416,F89A8000
1251,-123338752,F8A60000
1253,-122372096,F8B4C000
1255,-121110528,F8C80000
1257,-119832576,F8DB8000
1259,-118734848,F8EC4000
1261,-117702656,F8FC0000
1263,-116736000,F90AC000
1265,-127221760,F86AC000
1267,-127664128,F8640000
1269,-127926272,F8600000
1271,-128106496,F85D4000
1273,-128221184,F85B8000
1275,-128286720,F85A8000
1277,-128286720,F85A8000
1279,-128073728,F85DC000
1281,-127795200,F8620000
1283,-127696896,F8638000
1285,-127500288,F8668000
1287,-127205376,F86B0000
1289,-126795776,F8714000
1291,-126009344,F87D4000
1293,-120946688,F8CA8000
1295,-121913344,F8BBC000
1297,-122634240,F8B0C000
1299,-123305984,F8A68000
1301,-123863040,F89E0000
1303,-124485632,F8948000
1305,-125042688,F88C0000
1307,-125632512,F8830000
1309,-126468096,F8764000
1311,-127123456,F86C4000
1313,-127598592,F8650000
1315,-127877120,F860C000
1317,-128040960,F85E4000
1319,-128221184,F85B8000
1321,-128237568,F85B4000
1323,-113410048,F93D8000
1325,-114032640,F9340000
1327,-114737152,F9294000
1329,-115638272,F91B8000
1331,-116686848,F90B8000
1333,-117768192,F8FB0000
1335,-118800384,F8EB4000
1337,-119881728,F8DAC000
1339,-120979456,F8CA0000
1341,-121798656,F8BD8000
1343,-122486784,F8B30000
1345,-123224064,F8A7C000
1347,-123813888,F89EC000
1349,-124338176,F896C000
1351,-124928000,F88DC000
1353,-105005056,F9BDC000
1355,-105889792,F9B04000
1357,-106938368,F9A04000
1359,-108036096,F98F8000
1361,-109199360,F97DC000
1363,-110477312,F96A4000
1365,-111640576,F9588000
1367,-112574464,F94A4000
1369,-113344512,F93E8000
1371,-113967104,F9350000
1373,-114589696,F92B8000
1375,-115425280,F91EC000
1377,-116490240,F90E8000
1379,-117653504,F8FCC000
1381,-100876288,F9FCC000
1383,-100794368,F9FE0000
1385,-100958208,F9FB8000
1387,-101482496,F9F38000
1389,-102236160,F9E80000
1391,-103022592,F9DC0000
1393,-103612416,F9D30000
1395,-104087552,F9CBC000
1397,-104628224,F9C38000
1399,-105316352,F9B90000
1401,-106119168,F9ACC000
1403,-107151360,F99D0000
1405,-108167168,F98D8000
1407,-109199360,F97DC000
1409,-110510080,F969C000
1411,-105414656,F9B78000
1413,-104497152,F9C58000
1415,-103612416,F9D30000
1417,-102825984,F9DF0000
1419,-102236160,F9E80000
1421,-101761024,F9EF4000
1423,-101498880,F9F34000
1425,-101285888,F9F68000
1427,-101171200,F9F84000
1429,-101122048,F9F90000
1431,-101171200,F9F84000
1433,-101646336,F9F10000
1435,-102449152,F9E4C000
1437,-103251968,F9D88000
1439,-116621312,F90C8000
1441,-115523584,F91D4000
1443,-114196480,F9318000
1445,-112656384,F9490000
1447,-111214592,F95F0000
1449,-109953024,F9724000
1451,-108691456,F9858000
1453,-107315200,F99A8000
1455,-106037248,F9AE0000
1457,-104939520,F9BEC000
1459,-103907328,F9CE8000
1461,-103038976,F9DBC000
1463,-102350848,F9E64000
1465,-101679104,F9F08000
1467,-101269504,F9F6C000
1469,-124649472,F8920000
1471,-123928576,F89D0000
1473,-123125760,F8A94000
1475,-122028032,F8BA0000
1477,-120766464,F8CD4000
1479,-119603200,F8DF0000
1481,-118538240,F8EF4000
1483,-117555200,F8FE4000
1485,-116539392,F90DC000
1487,-115441664,F91E8000
1489,-114147328,F9324000
1491,-112721920,F9480000
1493,-111329280,F95D4000
1495,-110084096,F9704000
1497,-128122880,F85D0000
1499,-128073728,F85DC000
1501,-127827968,F8618000
1503,-127614976,F864C000
1505,-127500288,F8668000
1507,-127336448,F8690000
1509,-127139840,F86C0000
1511,-126631936,F873C000
1513,-125878272,F87F4000
1515,-125026304,F88C4000
1517,-124125184,F89A0000
1519,-123256832,F8A74000
1521,-122093568,F8B90000
1523,-120750080,F8CD8000
1525,-119472128,F8E10000
1527,-125353984,F8874000
1529,-126222336,F87A0000
1531,-126894080,F86FC000
1533,-127451136,F8674000
1535,-127942656,F85FC000
1537,-128188416,F85C0000
1539,-128352256,F8598000
1541,-128466944,F857C000
1543,-128434176,F8584000
1545,-128335872,F859C000
1547,-128155648,F85C8000
1549,-127795200,F8620000
1551,-127696896,F8638000
1553,-127582208,F8654000
1555,-118095872,F8F60000
1557,-119209984,F8E50000
1559,-120307712,F8D44000
1561,-121143296,F8C78000
1563,-122011648,F8BA4000
1565,-122781696,F8AE8000
1567,-123453440,F8A44000
1569,-124026880,F89B8000
1571,-124551168,F8938000
1573,-125173760,F88A0000
1575,-125894656,F87F0000
1577,-126599168,F8744000
1579,-127320064,F8694000
1581,-127877120,F860C000
1583,-128040960,F85E4000
1585,-110673920,F9674000
1587,-111902720,F9548000
1589,-112852992,F9460000
1591,-113606656,F93A8000
1593,-114311168,F92FC000
1595,-115048448,F9248000
1597,-115834880,F9188000
1599,-116916224,F9080000
1601,-118112256,F8F5C000
1603,-119160832,F8E5C000
1605,-120209408,F8D5C000
1607,-121110528,F8C80000
1609,-121929728,F8BB8000
1611,-122634240,F8B0C000
1613,-123240448,F8A78000
1615,-103415808,F9D60000
1617,-104005632,F9CD0000
1619,-104366080,F9C78000
1621,-105005056,F9BDC000
1623,-105955328,F9AF4000
1625,-106889216,F9A10000
1627,-107970560,F9908000
1629,-109150208,F97E8000
1631,-110346240,F96C4000
1633,-111640576,F9588000
1635,-112705536,F9484000
1637,-113442816,F93D0000
1639,-113983488,F934C000
1641,-114638848,F92AC000
1643,-101548032,F9F28000
1645,-101236736,F9F74000
1647,-100958208,F9FB8000
1649,-100777984,F9FE4000
1651,-100745216,F9FEC000
1653,-100958208,F9FB8000
1655,-101515264,F9F30000
1657,-102268928,F9E78000
1659,-102957056,F9DD0000
1661,-103612416,F9D30000
1663,-104153088,F9CAC000
1665,-104628224,F9C38000
1667,-105332736,F9B8C000
1669,-106283008,F9AA4000
1671,-107364352,F999C000
1673,-108920832,F9820000
1675,-107528192,F9974000
1677,-106332160,F9A98000
1679,-105283584,F9B98000
1681,-104415232,F9C6C000
1683,-103743488,F9D10000
1685,-103071744,F9DB4000
1687,-102465536,F9E48000
1689,-102039552,F9EB0000
1691,-101711872,F9F00000
1693,-101416960,F9F48000
1695,-101154816,F9F88000
1697,-101023744,F9FA8000
1699,-101302272,F9F64000
1701,-119308288,F8E38000
1703,-118276096,F8F34000
1705,-117407744,F9008000
1707,-116473856,F90EC000
1709,-115359744,F91FC000
1711,-113901568,F9360000
1713,-112459776,F94C0000
1715,-111083520,F9610000
1717,-109723648,F975C000
1719,-108478464,F988C000
1721,-107069440,F99E4000
1723,-105758720,F9B24000
1725,-104742912,F9C1C000
1727,-103858176,F9CF4000
1729,-103170048,F9D9C000
1731,-127090688,F86CC000
1733,-126418944,F8770000
1735,-125566976,F8840000
1737,-124682240,F8918000
1739,-123830272,F89E8000
1741,-122945536,F8AC0000
1743,-121946112,F8BB4000
1745,-120684544,F8CE8000
1747,-119554048,F8DFC000
1749,-118620160,F8EE0000
1751,-117669888,F8FC8000
1753,-116604928,F90CC000
1755,-115376128,F91F8000
1757,-113983488,F934C000
1759,-127795200,F8620000
1761,-127991808,F85F0000
1763,-128040960,F85E4000
1765,-127926272,F8600000
1767,-127893504,F8608000
1769,-127713280,F8634000
1771,-127533056,F8660000
1773,-127385600,F8684000
1775,-127139840,F86C0000
1777,-126795776,F8714000
1779,-126124032,F87B8000
1781,-125173760,F88A0000
1783,-124370944,F8964000
1785,-123650048,F8A14000
1787,-122716160,F8AF8000
1789,-123863040,F89E0000
1791,-124436480,F8954000
1793,-124960768,F88D4000
1795,-125632512,F8830000
1797,-126402560,F8774000
1799,-127074304,F86D0000
1801,-127696896,F8638000
1803,-128073728,F85DC000
1805,-128253952,F85B0000
1807,-128401408,F858C000
1809,-128385024,F8590000
1811,-128286720,F85A8000
1813,-128221184,F85B8000
1815,-128008192,F85EC000
1817,-127778816,F8624000
1819,-115933184,F9170000
1821,-117080064,F9058000
1823,-118226944,F8F40000
1825,-119324672,F8E34000
1827,-120373248,F8D34000
1829,-121307136,F8C50000
1831,-122060800,F8B98000
1833,-122765312,F8AEC000
1835,-123437056,F8A48000
1837,-124010496,F89BC000
1839,-124600320,F892C000
1841,-125222912,F8894000
1843,-125992960,F87D8000
1845,-126681088,F8730000
1847,-107511808,F9978000
1849,-108576768,F9874000
1851,-109740032,F9758000
1853,-111050752,F9618000
1855,-112246784,F94F4000
1857,-113147904,F9418000
1859,-113868800,F9368000
1861,-114573312,F92BC000
1863,-115343360,F9200000
1865,-116293632,F9118000
1867,-117440512,F9000000
1869,-118521856,F8EF8000
1871,-119734272,F8DD0000
1873,-120930304,F8CAC000
1875,-121683968,F8BF4000
1877,-101892096,F9ED4000
1879,-102629376,F9E20000
1881,-103268352,F9D84000
1883,-103792640,F9D04000
1885,-104251392,F9C94000
1887,-104824832,F9C08000
1889,-105693184,F9B34000
1891,-106676224,F9A44000
1893,-107692032,F994C000
1895,-108789760,F9840000
1897,-109969408,F9720000
1899,-111198208,F95F4000
1901,-112295936,F94E8000
1903,-113197056,F940C000
1905,-102776832,F9DFC000
1907,-102105088,F9EA0000
1909,-101466112,F9F3C000
1911,-101089280,F9F98000
1913,-100810752,F9FDC000
1915,-100597760,FA010000
1917,-100450304,FA034000
1919,-100646912,FA004000
1921,-101138432,F9F8C000
1923,-101531648,F9F2C000
1925,-102154240,F9E94000
1927,-103104512,F9DAC000
1929,-103890944,F9CEC000
1931,-104284160,F9C8C000
1933,-104710144,F9C24000
1935,-111607808,F9590000
1937,-110329856,F96C8000
1939,-109068288,F97FC000
1941,-107757568,F993C000
1943,-106446848,F9A7C000
1945,-105201664,F9BAC000
1947,-104185856,F9CA4000
1949,-103383040,F9D68000
1951,-102629376,F9E20000
1953,-102039552,F9EB0000
1955,-101433344,F9F44000
1957,-100990976,F9FB0000
1959,-100810752,F9FDC000
1961,-100646912,FA004000
1963,-122568704,F8B1C000
1965,-121290752,F8C54000
1967,-119865344,F8DB0000
1969,-118784000,F8EB8000
1971,-117899264,F8F90000
1973,-116998144,F906C000
1975,-116031488,F9158000
1977,-114802688,F9284000
1979,-113393664,F93DC000
1981,-111968256,F9538000
1983,-110575616,F968C000
1985,-109346816,F97B8000
1987,-108150784,F98DC000
1989,-106741760,F9A34000
1991,-105512960,F9B60000
1993,-127188992,F86B4000
1995,-127172608,F86B8000
1997,-126943232,F86F0000
1999,-126500864,F875C000
