1,-127729664,F8630000,-1949,FFFFF863
3,-126451712,F8768000,-1930,FFFFF876
5,-125419520,F8864000,-1914,FFFFF886
7,-124157952,F8998000,-1895,FFFFF899
9,-125747200,F8814000,-1919,FFFFF881
11,-126369792,F877C000,-1929,FFFFF877
13,-127369216,F8688000,-1944,FFFFF868
15,-128270336,F85AC000,-1958,FFFFF85A
17,-129302528,F84B0000,-1973,FFFFF84B
19,-130564096,F837C000,-1993,FFFFF837
21,-131137536,F82F0000,-2001,FFFFF82F
23,-131072000,F8300000,-2000,FFFFF830
25,-131039232,F8308000,-2000,FFFFF830
27,-113655808,F939C000,-1735,FFFFF939
29,-114573312,F92BC000,-1749,FFFFF92B
31,-115343360,F9200000,-1760,FFFFF920
33,-115867648,F9180000,-1768,FFFFF918
35,-116195328,F9130000,-1773,FFFFF913
37,-116932608,F907C000,-1785,FFFFF907
39,-118489088,F8F00000,-1808,FFFFF8F0
41,-120045568,F8D84000,-1832,FFFFF8D8
43,-121651200,F8BFC000,-1857,FFFFF8BF
45,-123437056,F8A48000,-1884,FFFFF8A4
47,-99450880,FA128000,-1518,FFFFFA12
49,-100171776,FA078000,-1529,FFFFFA07
51,-101302272,F9F64000,-1546,FFFFF9F6
53,-102498304,F9E40000,-1564,FFFFF9E4
55,-103366656,F9D6C000,-1578,FFFFF9D6
57,-103972864,F9CD8000,-1587,FFFFF9CD
59,-104300544,F9C88000,-1592,FFFFF9C8
61,-104660992,F9C30000,-1597,FFFFF9C3
63,-105562112,F9B54000,-1611,FFFFF9B5
65,-106938368,F9A04000,-1632,FFFFF9A0
67,-107757568,F993C000,-1645,FFFFF993
69,-106201088,F9AB8000,-1621,FFFFF9AB
71,-105021440,F9BD8000,-1603,FFFFF9BD
73,-104022016,F9CCC000,-1588,FFFFF9CC
75,-103071744,F9DB4000,-1573,FFFFF9DB
77,-102400000,F9E58000,-1563,FFFFF9E5
79,-101826560,F9EE4000,-1554,FFFFF9EE
81,-101253120,F9F70000,-1545,FFFFF9F7
83,-100761600,F9FE8000,-1538,FFFFF9FE
85,-127008768,F86E0000,-1938,FFFFF86E
87,-125812736,F8804000,-1920,FFFFF880
89,-124796928,F88FC000,-1905,FFFFF88F
91,-123535360,F8A30000,-1885,FFFFF8A3
93,-121847808,F8BCC000,-1860,FFFFF8BC
95,-120127488,F8D70000,-1833,FFFFF8D7
