1,-112230400,F94F8000,-1713,FFFFF94F
3,-112377856,F94D4000,-1715,FFFFF94D
5,-112443392,F94C4000,-1716,FFFFF94C
7,-112689152,F9488000,-1720,FFFFF948
9,-112689152,F9488000,-1720,FFFFF948
11,-112623616,F9498000,-1719,FFFFF949
13,-112574464,F94A4000,-1718,FFFFF94A
15,-112558080,F94A8000,-1718,FFFFF94A
17,-112574464,F94A4000,-1718,FFFFF94A
19,-112558080,F94A8000,-1718,FFFFF94A
21,-112541696,F94AC000,-1718,FFFFF94A
23,-112476160,F94BC000,-1717,FFFFF94B
25,-112459776,F94C0000,-1716,FFFFF94C
27,-112394240,F94D0000,-1715,FFFFF94D
29,-112410624,F94CC000,-1716,FFFFF94C
31,-112377856,F94D4000,-1715,FFFFF94D
33,-112197632,F9500000,-1712,FFFFF950
35,-112328704,F94E0000,-1714,FFFFF94E
37,-112459776,F94C0000,-1716,FFFFF94C
39,-112328704,F94E0000,-1714,FFFFF94E
41,-112377856,F94D4000,-1715,FFFFF94D
43,-112459776,F94C0000,-1716,FFFFF94C
45,-112181248,F9504000,-1712,FFFFF950
47,-112181248,F9504000,-1712,FFFFF950
49,-112115712,F9514000,-1711,FFFFF951
51,-112132096,F9510000,-1711,FFFFF951
53,-112164864,F9508000,-1712,FFFFF950
55,-112066560,F9520000,-1710,FFFFF952
57,-112066560,F9520000,-1710,FFFFF952
59,-112263168,F94F0000,-1713,FFFFF94F
61,-112279552,F94EC000,-1714,FFFFF94E
63,-112148480,F950C000,-1712,FFFFF950
65,-112394240,F94D0000,-1715,FFFFF94D
67,-112508928,F94B4000,-1717,FFFFF94B
69,-112754688,F9478000,-1721,FFFFF947
71,-112803840,F946C000,-1722,FFFFF946
73,-112705536,F9484000,-1720,FFFFF948
75,-112672768,F948C000,-1720,FFFFF948
77,-112574464,F94A4000,-1718,FFFFF94A
79,-112476160,F94BC000,-1717,FFFFF94B
81,-112459776,F94C0000,-1716,FFFFF94C
83,-112492544,F94B8000,-1717,FFFFF94B
85,-112459776,F94C0000,-1716,FFFFF94C
87,-112574464,F94A4000,-1718,FFFFF94A
89,-112607232,F949C000,-1719,FFFFF949
91,-112525312,F94B0000,-1717,FFFFF94B
93,-112476160,F94BC000,-1717,FFFFF94B
95,-112459776,F94C0000,-1716,FFFFF94C
97,-112427008,F94C8000,-1716,FFFFF94C
99,-112410624,F94CC000,-1716,FFFFF94C
101,-112476160,F94BC000,-1717,FFFFF94B
103,-112640000,F9494000,-1719,FFFFF949
105,-112689152,F9488000,-1720,FFFFF948
107,-112590848,F94A0000,-1718,FFFFF94A
109,-112476160,F94BC000,-1717,FFFFF94B
111,-112558080,F94A8000,-1718,FFFFF94A
113,-112525312,F94B0000,-1717,FFFFF94B
115,-112410624,F94CC000,-1716,FFFFF94C
117,-112427008,F94C8000,-1716,FFFFF94C
119,-112476160,F94BC000,-1717,FFFFF94B
121,-112623616,F9498000,-1719,FFFFF949
123,-112508928,F94B4000,-1717,FFFFF94B
125,-112508928,F94B4000,-1717,FFFFF94B
127,-112558080,F94A8000,-1718,FFFFF94A
129,-112525312,F94B0000,-1717,FFFFF94B
131,-112492544,F94B8000,-1717,FFFFF94B
133,-112492544,F94B8000,-1717,FFFFF94B
135,-112427008,F94C8000,-1716,FFFFF94C
137,-112410624,F94CC000,-1716,FFFFF94C
139,-112394240,F94D0000,-1715,FFFFF94D
141,-112377856,F94D4000,-1715,FFFFF94D
143,-112361472,F94D8000,-1715,FFFFF94D
145,-112361472,F94D8000,-1715,FFFFF94D
147,-112492544,F94B8000,-1717,FFFFF94B
149,-112492544,F94B8000,-1717,FFFFF94B
151,-112361472,F94D8000,-1715,FFFFF94D
153,-112312320,F94E4000,-1714,FFFFF94E
155,-112295936,F94E8000,-1714,FFFFF94E
157,-112328704,F94E0000,-1714,FFFFF94E
159,-112541696,F94AC000,-1718,FFFFF94A
161,-112492544,F94B8000,-1717,FFFFF94B
163,-112476160,F94BC000,-1717,FFFFF94B
165,-112459776,F94C0000,-1716,FFFFF94C
167,-112459776,F94C0000,-1716,FFFFF94C
169,-112459776,F94C0000,-1716,FFFFF94C
171,-112525312,F94B0000,-1717,FFFFF94B
173,-112459776,F94C0000,-1716,FFFFF94C
175,-112279552,F94EC000,-1714,FFFFF94E
177,-112377856,F94D4000,-1715,FFFFF94D
179,-112394240,F94D0000,-1715,FFFFF94D
181,-112377856,F94D4000,-1715,FFFFF94D
183,-112295936,F94E8000,-1714,FFFFF94E
185,-112197632,F9500000,-1712,FFFFF950
187,-112312320,F94E4000,-1714,FFFFF94E
189,-112459776,F94C0000,-1716,FFFFF94C
191,-112377856,F94D4000,-1715,FFFFF94D
193,-112345088,F94DC000,-1715,FFFFF94D
195,-112132096,F9510000,-1711,FFFFF951
197,-112214016,F94FC000,-1713,FFFFF94F
199,-112214016,F94FC000,-1713,FFFFF94F
201,-112181248,F9504000,-1712,FFFFF950
203,-112279552,F94EC000,-1714,FFFFF94E
205,-112345088,F94DC000,-1715,FFFFF94D
207,-112263168,F94F0000,-1713,FFFFF94F
209,-112263168,F94F0000,-1713,FFFFF94F
211,-112345088,F94DC000,-1715,FFFFF94D
213,-112623616,F9498000,-1719,FFFFF949
215,-112623616,F9498000,-1719,FFFFF949
217,-112623616,F9498000,-1719,FFFFF949
219,-112590848,F94A0000,-1718,FFFFF94A
221,-112558080,F94A8000,-1718,FFFFF94A
223,-112541696,F94AC000,-1718,FFFFF94A
225,-112525312,F94B0000,-1717,FFFFF94B
