1,-111132672,F9604000,-1696,FFFFF960
3,-111427584,F95BC000,-1701,FFFFF95B
5,-111771648,F9568000,-1706,FFFFF956
7,-112148480,F950C000,-1712,FFFFF950
9,-112558080,F94A8000,-1718,FFFFF94A
11,-106250240,F9AAC000,-1622,FFFFF9AA
13,-106561536,F9A60000,-1626,FFFFF9A6
15,-106774528,F9A2C000,-1630,FFFFF9A2
17,-107003904,F99F4000,-1633,FFFFF99F
19,-107233280,F99BC000,-1637,FFFFF99B
21,-107429888,F998C000,-1640,FFFFF998
23,-107642880,F9958000,-1643,FFFFF995
25,-107905024,F9918000,-1647,FFFFF991
27,-108118016,F98E4000,-1650,FFFFF98E
29,-103202816,F9D94000,-1575,FFFFF9D9
31,-103317504,F9D78000,-1577,FFFFF9D7
33,-103448576,F9D58000,-1579,FFFFF9D5
35,-103628800,F9D2C000,-1582,FFFFF9D2
37,-103792640,F9D04000,-1584,FFFFF9D0
39,-104005632,F9CD0000,-1587,FFFFF9CD
41,-104218624,F9C9C000,-1591,FFFFF9C9
43,-104398848,F9C70000,-1593,FFFFF9C7
45,-104595456,F9C40000,-1596,FFFFF9C4
47,-104792064,F9C10000,-1599,FFFFF9C1
49,-103137280,F9DA4000,-1574,FFFFF9DA
51,-102989824,F9DC8000,-1572,FFFFF9DC
53,-102793216,F9DF8000,-1569,FFFFF9DF
55,-102662144,F9E18000,-1567,FFFFF9E1
57,-102662144,F9E18000,-1567,FFFFF9E1
59,-102662144,F9E18000,-1567,FFFFF9E1
61,-102629376,F9E20000,-1566,FFFFF9E2
63,-102612992,F9E24000,-1566,FFFFF9E2
65,-102727680,F9E08000,-1568,FFFFF9E0
67,-102875136,F9DE4000,-1570,FFFFF9DE
69,-107839488,F9928000,-1646,FFFFF992
71,-107315200,F99A8000,-1638,FFFFF99A
73,-106840064,F9A1C000,-1631,FFFFF9A1
75,-106414080,F9A84000,-1624,FFFFF9A8
77,-105971712,F9AF0000,-1617,FFFFF9AF
79,-105545728,F9B58000,-1611,FFFFF9B5
81,-105086976,F9BC8000,-1604,FFFFF9BC
83,-104644608,F9C34000,-1597,FFFFF9C3
85,-104333312,F9C80000,-1592,FFFFF9C8
87,-114442240,F92DC000,-1747,FFFFF92D
89,-114032640,F9340000,-1740,FFFFF934
91,-113573888,F93B0000,-1733,FFFFF93B
93,-113197056,F940C000,-1728,FFFFF940
95,-112836608,F9464000,-1722,FFFFF946
97,-112427008,F94C8000,-1716,FFFFF94C
99,-111935488,F9540000,-1708,FFFFF954
101,-111427584,F95BC000,-1701,FFFFF95B
103,-110854144,F9648000,-1692,FFFFF964
105,-110329856,F96C8000,-1684,FFFFF96C
107,-116981760,F9070000,-1785,FFFFF907
109,-116834304,F9094000,-1783,FFFFF909
111,-116703232,F90B4000,-1781,FFFFF90B
113,-116654080,F90C0000,-1780,FFFFF90C
115,-116506624,F90E4000,-1778,FFFFF90E
117,-116342784,F910C000,-1776,FFFFF910
119,-116178944,F9134000,-1773,FFFFF913
121,-115933184,F9170000,-1769,FFFFF917
123,-115621888,F91BC000,-1765,FFFFF91B
125,-119160832,F8E5C000,-1819,FFFFF8E5
127,-118882304,F8EA0000,-1814,FFFFF8EA
129,-118702080,F8ECC000,-1812,FFFFF8EC
131,-118554624,F8EF0000,-1809,FFFFF8EF
133,-118374400,F8F1C000,-1807,FFFFF8F1
135,-118145024,F8F54000,-1803,FFFFF8F5
137,-117964800,F8F80000,-1800,FFFFF8F8
139,-117817344,F8FA4000,-1798,FFFFF8FA
141,-117719040,F8FBC000,-1797,FFFFF8FB
143,-121978880,F8BAC000,-1862,FFFFF8BA
145,-121880576,F8BC4000,-1860,FFFFF8BC
147,-121733120,F8BE8000,-1858,FFFFF8BE
149,-121569280,F8C10000,-1855,FFFFF8C1
151,-121421824,F8C34000,-1853,FFFFF8C3
153,-121274368,F8C58000,-1851,FFFFF8C5
155,-120995840,F8C9C000,-1847,FFFFF8C9
157,-120717312,F8CE0000,-1842,FFFFF8CE
159,-120487936,F8D18000,-1839,FFFFF8D1
161,-119930880,F8DA0000,-1830,FFFFF8DA
163,-120291328,F8D48000,-1836,FFFFF8D4
165,-120635392,F8CF4000,-1841,FFFFF8CF
167,-120963072,F8CA4000,-1846,FFFFF8CA
169,-121176064,F8C70000,-1849,FFFFF8C7
171,-121372672,F8C40000,-1852,FFFFF8C4
173,-121569280,F8C10000,-1855,FFFFF8C1
175,-121798656,F8BD8000,-1859,FFFFF8BD
177,-121880576,F8BC4000,-1860,FFFFF8BC
179,-121929728,F8BB8000,-1861,FFFFF8BB
181,-113901568,F9360000,-1738,FFFFF936
183,-114458624,F92D8000,-1747,FFFFF92D
185,-114917376,F9268000,-1754,FFFFF926
187,-115392512,F91F4000,-1761,FFFFF91F
189,-115851264,F9184000,-1768,FFFFF918
191,-116326400,F9110000,-1775,FFFFF911
193,-116834304,F9094000,-1783,FFFFF909
195,-117293056,F9024000,-1790,FFFFF902
197,-117751808,F8FB4000,-1797,FFFFF8FB
199,-108888064,F9828000,-1662,FFFFF982
201,-109281280,F97C8000,-1668,FFFFF97C
203,-109576192,F9780000,-1672,FFFFF978
205,-109903872,F9730000,-1677,FFFFF973
207,-110247936,F96DC000,-1683,FFFFF96D
209,-110559232,F9690000,-1687,FFFFF969
211,-110903296,F963C000,-1693,FFFFF963
213,-111329280,F95D4000,-1699,FFFFF95D
215,-111706112,F9578000,-1705,FFFFF957
217,-105512960,F9B60000,-1610,FFFFF9B6
219,-105824256,F9B14000,-1615,FFFFF9B1
221,-106086400,F9AD4000,-1619,FFFFF9AD
223,-106266624,F9AA8000,-1622,FFFFF9AA
225,-106512384,F9A6C000,-1626,FFFFF9A6
227,-106823680,F9A20000,-1630,FFFFF9A2
229,-106938368,F9A04000,-1632,FFFFF9A0
231,-107069440,F99E4000,-1634,FFFFF99E
233,-107364352,F999C000,-1639,FFFFF999
235,-107724800,F9944000,-1644,FFFFF994
237,-103284736,F9D80000,-1576,FFFFF9D8
239,-103383040,F9D68000,-1578,FFFFF9D6
241,-103563264,F9D3C000,-1581,FFFFF9D3
243,-103792640,F9D04000,-1584,FFFFF9D0
245,-104038400,F9CC8000,-1588,FFFFF9CC
247,-104136704,F9CB0000,-1589,FFFFF9CB
249,-104284160,F9C8C000,-1592,FFFFF9C8
251,-104579072,F9C44000,-1596,FFFFF9C4
253,-104808448,F9C0C000,-1600,FFFFF9C0
255,-103399424,F9D64000,-1578,FFFFF9D6
257,-103137280,F9DA4000,-1574,FFFFF9DA
259,-102924288,F9DD8000,-1571,FFFFF9DD
261,-102809600,F9DF4000,-1569,FFFFF9DF
