F8958000
1523,-103464960,F9D54000
1525,-103743488,F9D10000
1527,-104284160,F9C8C000
1529,-115621888,F91BC000
1531,-114802688,F9284000
1533,-113901568,F9360000
1535,-112951296,F9448000
1537,-112033792,F9528000
1539,-111067136,F9614000
1541,-110051328,F970C000
1543,-108888064,F9828000
1545,-107626496,F995C000
1547,-106496000,F9A70000
1549,-105627648,F9B44000
1551,-104939520,F9BEC000
1553,-104316928,F9C84000
1555,-103841792,F9CF8000
1557,-103514112,F9D48000
1559,-123748352,F89FC000
1561,-123387904,F8A54000
1563,-122830848,F8ADC000
1565,-122191872,F8B78000
1567,-121159680,F8C74000
1569,-119930880,F8DA0000
1571,-118931456,F8E94000
1573,-117882880,F8F94000
1575,-116948992,F9078000
1577,-116113408,F9144000
1579,-115113984,F9238000
1581,-114180096,F931C000
1583,-113344512,F93E8000
1585,-112443392,F94C4000
1587,-125222912,F8894000
1589,-125206528,F8898000
1591,-125222912,F8894000
1593,-124960768,F88D4000
1595,-124534784,F893C000
1597,-124157952,F8998000
1599,-123830272,F89E8000
1601,-123551744,F8A2C000
1603,-123240448,F8A78000
1605,-122830848,F8ADC000
1607,-122404864,F8B44000
1609,-121962496,F8BB0000
1611,-121159680,F8C74000
1613,-120094720,F8D78000
1615,-119013376,F8E80000
1617,-123387904,F8A54000
1619,-123863040,F89E0000
1621,-124108800,F89A4000
1623,-124469248,F894C000
1625,-125042688,F88C0000
1627,-125370368,F8870000
1629,-125665280,F8828000
1631,-126091264,F87C0000
1633,-126255104,F8798000
1635,-126222336,F87A0000
1637,-126205952,F87A4000
1639,-125943808,F87E4000
1641,-125632512,F8830000
1643,-125386752,F886C000
1645,-116359168,F9108000
1647,-117129216,F904C000
1649,-117997568,F8F78000
1651,-118898688,F8E9C000
1653,-119799808,F8DC0000
1655,-120700928,F8CE4000
1657,-121569280,F8C10000
1659,-122322944,F8B58000
1661,-122863616,F8AD4000
1663,-123191296,F8A84000
1665,-123486208,F8A3C000
1667,-123731968,F8A00000
1669,-124092416,F89A8000
1671,-124518400,F8940000
1673,-125009920,F88C8000
1675,-110264320,F96D8000
1677,-111263744,F95E4000
1679,-112230400,F94F8000
1681,-113049600,F9430000
1683,-113836032,F9370000
1685,-114622464,F92B0000
1687,-115310592,F9208000
1689,-116015104,F915C000
1691,-116752384,F90A8000
1693,-117522432,F8FEC000
1695,-118390784,F8F18000
1697,-119160832,F8E5C000
1699,-120029184,F8D88000
1701,-120913920,F8CB0000
1703,-121651200,F8BFC000
1705,-105545728,F9B58000
1707,-106119168,F9ACC000
1709,-106725376,F9A38000
1711,-107249664,F99B8000
1713,-107741184,F9940000
1715,-108363776,F98A8000
1717,-109002752,F980C000
1719,-109723648,F975C000
1721,-110510080,F969C000
1723,-111460352,F95B4000
1725,-112541696,F94AC000
1727,-113360896,F93E4000
1729,-114098176,F9330000
1731,-114819072,F9280000
1733,-104087552,F9CBC000
1735,-103890944,F9CEC000
1737,-103612416,F9D30000
1739,-103415808,F9D60000
1741,-103284736,F9D80000
1743,-103268352,F9D84000
1745,-103481344,F9D50000
1747,-103956480,F9CDC000
1749,-104628224,F9C38000
1751,-105299968,F9B94000
1753,-105971712,F9AF0000
1755,-106545152,F9A64000
1757,-107151360,F99D0000
1759,-107839488,F9928000
1761,-108462080,F9890000
1763,-110247936,F96DC000
1765,-109117440,F97F0000
1767,-107921408,F9914000
1769,-106856448,F9A18000
1771,-105807872,F9B18000
1773,-104923136,F9BF0000
1775,-104300544,F9C88000
1777,-103809024,F9D00000
1779,-103563264,F9D3C000
1781,-103366656,F9D6C000
1783,-103088128,F9DB0000
1785,-103006208,F9DC4000
1787,-102924288,F9DD8000
1789,-102875136,F9DE4000
1791,-118833152,F8EAC000
1793,-117866496,F8F98000
1795,-116883456,F9088000
1797,-116015104,F915C000
1799,-115081216,F9240000
1801,-113967104,F9350000
1803,-113033216,F9434000
1805,-112017408,F952C000
1807,-110952448,F9630000
1809,-109936640,F9728000
1811,-108675072,F985C000
1813,-107380736,F9998000
1815,-106168320,F9AC0000
1817,-105168896,F9BB4000
1819,-104497152,F9C58000
1821,-125370368,F8870000
1823,-125009920,F88C8000
1825,-124452864,F8950000
1827,-123797504,F89F0000
1829,-123174912,F8A88000
1831,-122372096,F8B4C000
1833,-121290752,F8C54000
1835,-120111104,F8D74000
1837,-119062528,F8E74000
1839,-118161408,F8F50000
1841,-117358592,F9014000
1843,-116539392,F90DC000
1845,-115638272,F91B8000
1847,-114573312,F92BC000
1849,-126255104,F8798000
1851,-126468096,F8764000
1853,-126533632,F8754000
1855,-126550016,F8750000
1857,-126386176,F8778000
1859,-126124032,F87B8000
1861,-125796352,F8808000
1863,-125435904,F8860000
1865,-125173760,F88A0000
1867,-124993536,F88CC000
1869,-124633088,F8924000
1871,-124125184,F89A0000
1873,-123568128,F8A28000
1875,-122978304,F8AB8000
1877,-122060800,F8B98000
1879,-122912768,F8AC8000
1881,-123371520,F8A58000
1883,-123748352,F89FC000
1885,-124207104,F898C000
1887,-124469248,F894C000
1889,-124731392,F890C000
1891,-125304832,F8880000
1893,-125894656,F87F0000
1895,-126435328,F876C000
1897,-126910464,F86F8000
1899,-127041536,F86D8000
1901,-126844928,F8708000
1903,-126582784,F8748000
1905,-126042112,F87CC000
1907,-125452288,F885C000
1909,-115785728,F9194000
1911,-116506624,F90E4000
1913,-117440512,F9000000
1915,-118374400,F8F1C000
1917,-119472128,F8E10000
1919,-120504320,F8D14000
1921,-121389056,F8C3C000
1923,-122257408,F8B68000
1925,-122781696,F8AE8000
1927,-123240448,F8A78000
1929,-123813888,F89EC000
1931,-124141568,F899C000
1933,-124485632,F8948000
1935,-124862464,F88EC000
1937,-108003328,F9900000
1939,-108888064,F9828000
1941,-109903872,F9730000
1943,-110903296,F963C000
1945,-111853568,F9554000
1947,-112656384,F9490000
1949,-113344512,F93E8000
1951,-113983488,F934C000
1953,-114655232,F92A8000
1955,-115539968,F91D0000
1957,-116457472,F90F0000
1959,-117342208,F9018000
1961,-118341632,F8F24000
1963,-119226368,F8E4C000
1965,-120029184,F8D88000
1967,-103448576,F9D58000
1969,-104218624,F9C9C000
1971,-105021440,F9BD8000
1973,-105725952,F9B2C000
1975,-106233856,F9AB0000
1977,-106610688,F9A54000
1979,-107085824,F99E0000
1981,-107626496,F995C000
1983,-108412928,F989C000
1985,-109297664,F97C4000
1987,-110215168,F96E4000
1989,-111263744,F95E4000
1991,-112263168,F94F0000
1993,-113180672,F9410000
1995,-104513536,F9C54000
1997,-104103936,F9CB8000
1999,-103677952,F9D20000
1,-104611840,F9C3C000
3,-103825408,F9CFC000
5,-103251968,F9D88000
7,-102727680,F9E08000
9,-102334464,F9E68000
11,-102088704,F9EA4000
13,-101826560,F9EE4000
15,-101744640,F9EF8000
17,-101761024,F9EF4000
19,-102023168,F9EB4000
21,-102629376,F9E20000
23,-103333888,F9D74000
25,-104054784,F9CC4000
27,-104562688,F9C48000
29,-114933760,F9264000
31,-113770496,F9380000
33,-112492544,F94B8000
35,-111165440,F95FC000
37,-110034944,F9710000
39,-108953600,F9818000
41,-107724800,F9944000
43,-106577920,F9A5C000
45,-105512960,F9B60000
47,-104611840,F9C3C000
49,-103923712,F9CE4000
51,-103268352,F9D84000
53,-102760448,F9E00000
55,-102481920,F9E44000
57,-102154240,F9E94000
59,-101924864,F9ECC000
61,-122077184,F8B94000
63,-121044992,F8C90000
65,-119914496,F8DA4000
67,-118767616,F8EBC000
69,-117833728,F8FA0000
71,-116948992,F9078000
73,-115900416,F9178000
75,-114720768,F9298000
77,-113442816,F93D0000
79,-112214016,F94FC000
81,-111017984,F9620000
83,-109903872,F9730000
85,-108773376,F9844000
87,-107495424,F997C000
89,-106332160,F9A98000
91,-105349120,F9B88000
93,-126386176,F8778000
95,-126205952,F87A4000
97,-125861888,F87F8000
99,-125255680,F888C000
101,-124452864,F8950000
103,-123731968,F8A00000
105,-123043840,F8AA8000
107,-122028032,F8BA0000
109,-120946688,F8CA8000
111,-119881728,F8DAC000
113,-118718464,F8EC8000
115,-117817344,F8FA4000
117,-116948992,F9078000
119,-115965952,F9168000
121,-114819072,F9280000
123,-126844928,F8708000
125,-127238144,F86A8000
127,-127434752,F8678000
129,-127418368,F867C000
131,-127303680,F8698000
133,-127139840,F86C0000
135,-126763008,F871C000
137,-126369792,F877C000
139,-126156800,F87B0000
141,-125992960,F87D8000
143,-125714432,F881C000
145,-125157376,F88A4000
147,-124403712,F895C000
149,-123715584,F8A04000
151,-122961920,F8ABC000
153,-122781696,F8AE8000
155,-123453440,F8A44000
157,-124125184,F89A0000
159,-124780544,F8900000
161,-125370368,F8870000
163,-125911040,F87EC000
165,-126402560,F8774000
167,-126877696,F8700000
169,-127270912,F86A0000
171,-127533056,F8660000
173,-127614976,F864C000
175,-127500288,F8668000
177,-127385600,F8684000
179,-127188992,F86B4000
181,-126943232,F86F0000
183,-126599168,F8744000
185,-116359168,F9108000
187,-117473280,F8FF8000
189,-118554624,F8EF0000
191,-119554048,F8DFC000
193,-120537088,F8D0C000
195,-121372672,F8C40000
197,-122126336,F8B88000
199,-122961920,F8ABC000
201,-123568128,F8A28000
203,-124076032,F89AC000
205,-124633088,F8924000
207,-125173760,F88A0000
209,-125796352,F8808000
211,-126337024,F8784000
213,-126795776,F8714000
215,-109084672,F97F8000
217,-110182400,F96EC000
219,-111394816,F95C4000
221,-112410624,F94CC000
223,-113197056,F940C000
225,-113803264,F9378000
227,-114475008,F92D4000
229,-115310592,F9208000
231,-116228096,F9128000
233,-117407744,F9008000
235,-118669312,F8ED4000
237,-119685120,F8DDC000
239,-120586240,F8D00000
241,-121470976,F8C28000
243,-122224640,F8B70000
245,-103333888,F9D74000
247,-104005632,F9CD0000
249,-104611840,F9C3C000
251,-105119744,F9BC0000
253,-105725952,F9B2C000
255,-106446848,F9A7C000
257,-107331584,F99A4000
259,-108265472,F98C0000
261,-109215744,F97D8000
263,-110247936,F96DC000
265,-111312896,F95D8000
267,-112312320,F94E4000
269,-113180672,F9410000
271,-113917952,F935C000
273,-114524160,F92C8000
275,-102252544,F9E7C000
277,-101941248,F9EC8000
279,-101679104,F9F08000
281,-101515264,F9F30000
283,-101433344,F9F44000
285,-101498880,F9F34000
287,-101924864,F9ECC000
289,-102563840,F9E30000
291,-103284736,F9D80000
293,-103923712,F9CE4000
295,-104448000,F9C64000
297,-105005056,F9BDC000
299,-105611264,F9B48000
301,-106446848,F9A7C000
303,-107331584,F99A4000
305,-109297664,F97C4000
307,-108085248,F98EC000
309,-106840064,F9A1C000
311,-105693184,F9B34000
313,-104726528,F9C20000
315,-103972864,F9CD8000
317,-103301120,F9D7C000
319,-102744064,F9E04000
321,-102252544,F9E7C000
323,-101974016,F9EC0000
325,-101777408,F9EF0000
327,-101613568,F9F18000
329,-101580800,F9F20000
331,-101646336,F9F10000
333,-102137856,F9E98000
335,-102776832,F9DFC000
337,-117243904,F9030000
339,-116391936,F9100000
341,-115310592,F9208000
343,-114114560,F932C000
345,-112836608,F9464000
347,-111591424,F9594000
349,-110395392,F96B8000
351,-109215744,F97D8000
353,-107970560,F9908000
355,-106659840,F9A48000
357,-105562112,F9B54000
359,-104660992,F9C30000
361,-103858176,F9CF4000
363,-103202816,F9D94000
365,-102629376,F9E20000
367,-125304832,F8880000
369,-124469248,F894C000
371,-123699200,F8A08000
373,-122945536,F8AC0000
375,-121847808,F8BCC000
377,-120619008,F8CF8000
379,-119488512,F8E0C000
381,-118407168,F8F14000
383,-117456896,F8FFC000
385,-116539392,F90DC000
387,-115490816,F91DC000
389,-114294784,F9300000
391,-112967680,F9444000
393,-111656960,F9584000
395,-110526464,F9698000
397,-127303680,F8698000
399,-127188992,F86B4000
401,-126992384,F86E4000
403,-126648320,F8738000
405,-126353408,F8780000
407,-126238720,F879C000
409,-126025728,F87D0000
411,-125534208,F8848000
413,-124878848,F88E8000
415,-124076032,F89AC000
417,-123289600,F8A6C000
419,-122535936,F8B24000
421,-121503744,F8C20000
423,-120356864,F8D38000
425,-119242752,F8E48000
427,-124878848,F88E8000
429,-125566976,F8840000
431,-126091264,F87C0000
433,-126664704,F8734000
435,-127221760,F86AC000
437,-127598592,F8650000
439,-127811584,F861C000
441,-127959040,F85F8000
443,-127991808,F85F0000
445,-127762432,F8628000
447,-127516672,F8664000
449,-127238144,F86A8000
451,-126926848,F86F4000
453,-126713856,F8728000
455,-126451712,F8768000
457,-118702080,F8ECC000
459,-119603200,F8DF0000
461,-120471552,F8D1C000
463,-121421824,F8C34000
465,-122191872,F8B78000
467,-122896384,F8ACC000
469,-123502592,F8A38000
471,-124125184,F89A0000
473,-124698624,F8914000
475,-125337600,F8878000
477,-126025728,F87D0000
479,-126533632,F8754000
481,-126943232,F86F0000
483,-127205376,F86B0000
485,-127418368,F867C000
487,-111738880,F9570000
489,-112721920,F9480000
491,-113491968,F93C4000
493,-114262016,F9308000
495,-115015680,F9250000
497,-115867648,F9180000
499,-116785152,F90A0000
501,-117735424,F8FB8000
503,-118800384,F8EB4000
505,-119865344,F8DB0000
507,-120832000,F8CC4000
509,-121667584,F8BF8000
511,-122404864,F8B44000
513,-123322368,F8A64000
515,-124010496,F89BC000
517,-124354560,F8968000
519,-105316352,F9B90000
521,-105889792,F9B04000
523,-106725376,F9A38000
525,-107692032,F994C000
527,-108642304,F9864000
529,-109756416,F9754000
531,-110854144,F9648000
533,-111984640,F9534000
535,-112918528,F9450000
537,-113557504,F93B4000
539,-114163712,F9320000
541,-114884608,F9270000
543,-115720192,F91A4000
545,-116719616,F90B0000
547,-117800960,F8FA8000
549,-101548032,F9F28000
551,-101482496,F9F38000
553,-101646336,F9F10000
555,-102121472,F9E9C000
557,-102825984,F9DF0000
559,-103546880,F9D40000
561,-104202240,F9CA0000
563,-104693760,F9C28000
565,-105218048,F9BA8000
567,-105906176,F9B00000
569,-106708992,F9A3C000
571,-107659264,F9954000
573,-108675072,F985C000
575,-109707264,F9760000
577,-110755840,F9660000
579,-105185280,F9BB0000
581,-104235008,F9C98000
583,-103546880,F9D40000
585,-102907904,F9DDC000
587,-102268928,F9E78000
589,-101810176,F9EE8000
591,-101449728,F9F40000
593,-101220352,F9F78000
595,-101089280,F9F98000
597,-101089280,F9F98000
599,-101433344,F9F44000
601,-101924864,F9ECC000
603,-102563840,F9E30000
605,-103317504,F9D78000
607,-103956480,F9CDC000
609,-114868224,F9274000
611,-113573888,F93B0000
613,-112230400,F94F8000
615,-110936064,F9634000
617,-109838336,F9740000
619,-108658688,F9860000
621,-107282432,F99B0000
623,-106135552,F9AC8000
625,-105021440,F9BD8000
627,-104054784,F9CC4000
629,-103350272,F9D70000
631,-102678528,F9E14000
633,-102154240,F9E94000
635,-101728256,F9EFC000
637,-101498880,F9F34000
639,-123207680,F8A80000
641,-122273792,F8B64000
643,-121208832,F8C68000
645,-119996416,F8D90000
647,-118947840,F8E90000
649,-118013952,F8F74000
651,-117014528,F9068000
653,-116064256,F9150000
655,-114884608,F9270000
657,-113623040,F93A4000
659,-112377856,F94D4000
661,-111083520,F9610000
663,-109871104,F9738000
665,-108691456,F9858000
667,-107462656,F9984000
669,-106266624,F9AA8000
671,-126697472,F872C000
673,-126468096,F8764000
675,-126369792,F877C000
677,-126074880,F87C4000
679,-125583360,F883C000
681,-124895232,F88E4000
683,-124092416,F89A8000
685,-123371520,F8A58000
687,-122454016,F8B38000
689,-121356288,F8C44000
691,-120193024,F8D60000
693,-119046144,F8E78000
695,-117964800,F8F80000
697,-116998144,F906C000
699,-116113408,F9144000
701,-126894080,F86FC000
703,-127205376,F86B0000
705,-127582208,F8654000
707,-127746048,F862C000
709,-127746048,F862C000
711,-127696896,F8638000
713,-127434752,F8678000
715,-127139840,F86C0000
717,-126926848,F86F4000
719,-126746624,F8720000
721,-126566400,F874C000
723,-126304256,F878C000
725,-125763584,F8810000
727,-125026304,F88C4000
729,-124272640,F897C000
731,-121847808,F8BCC000
733,-122667008,F8B04000
735,-123273216,F8A70000
737,-123846656,F89E4000
739,-124469248,F894C000
741,-125108224,F88B0000
743,-125730816,F8818000
745,-126238720,F879C000
747,-126697472,F872C000
749,-127156224,F86BC000
751,-127434752,F8678000
753,-127598592,F8650000
755,-127647744,F8644000
757,-127614976,F864C000
759,-127467520,F8670000
761,-114376704,F92EC000
763,-115032064,F924C000
765,-115851264,F9184000
767,-116932608,F907C000
769,-118079488,F8F64000
771,-119128064,F8E64000
773,-120078336,F8D7C000
775,-120995840,F8C9C000
777,-121831424,F8BD0000
779,-122535936,F8B24000
781,-123240448,F8A78000
783,-123830272,F89E8000
785,-124338176,F896C000
787,-124895232,F88E4000
789,-125534208,F8848000
791,-106790912,F9A28000
793,-107757568,F993C000
795,-108658688,F9860000
797,-109658112,F976C000
799,-110821376,F9650000
801,-111804416,F9560000
803,-112640000,F9494000
805,-113377280,F93E0000
807,-114081792,F9334000
809,-114802688,F9284000
811,-115654656,F91B4000
813,-116719616,F90B0000
815,-117784576,F8FAC000
817,-118964224,F8E8C000
819,-119947264,F8D9C000
821,-101941248,F9EC8000
823,-102563840,F9E30000
825,-103235584,F9D8C000
827,-103874560,F9CF0000
829,-104415232,F9C6C000
831,-104955904,F9BE8000
833,-105545728,F9B58000
835,-106233856,F9AB0000
837,-107118592,F99D8000
839,-108068864,F98F0000
841,-109002752,F980C000
843,-110034944,F9710000
845,-111116288,F9608000
847,-112148480,F950C000
849,-113033216,F9434000
851,-113754112,F9384000
853,-103071744,F9DB4000
855,-102547456,F9E34000
857,-102252544,F9E7C000
859,-101957632,F9EC4000
861,-101679104,F9F08000
863,-101515264,F9F30000
865,-101449728,F9F40000
867,-101711872,F9F00000
869,-102301696,F9E70000
871,-103022592,F9DC0000
873,-103661568,F9D24000
875,-104235008,F9C98000
877,-104808448,F9C0C000
879,-105381888,F9B80000
881,-106070016,F9AD8000
883,-111083520,F9610000
885,-110067712,F9708000
887,-108937216,F981C000
889,-107659264,F9954000
891,-106479616,F9A74000
893,-105447424,F9B70000
895,-104562688,F9C48000
897,-103809024,F9D00000
899,-103186432,F9D98000
901,-102629376,F9E20000
903,-102252544,F9E7C000
905,-102023168,F9EB4000
907,-101859328,F9EDC000
909,-101744640,F9EF8000
911,-101761024,F9EF4000
913,-119947264,F8D9C000
915,-118833152,F8EAC000
917,-117850112,F8F9C000
919,-116998144,F906C000
921,-116031488,F9158000
923,-114819072,F9280000
