0,64073,FA49
149,-134430720,F7FCC000,63484,F7FC
151,-135462912,F7ED0000,63469,F7ED
153,-136298496,F7E04000,63456,F7E0
155,-136937472,F7D68000,63446,F7D6
157,-102236160,F9E80000,63976,F9E8
159,-104284160,F9C8C000,63944,F9C8
161,-106594304,F9A58000,63909,F9A5
163,-109002752,F980C000,63872,F980
165,-111181824,F95F8000,63839,F95F
167,-113147904,F9418000,63809,F941
169,-115015680,F9250000,63781,F925
171,-116686848,F90B8000,63755,F90B
173,-118194176,F8F48000,63732,F8F4
175,-119848960,F8DB4000,63707,F8DB
177,-121602048,F8C08000,63680,F8C0
179,-86589440,FAD6C000,64214,FAD6
181,-86376448,FADA0000,64218,FADA
183,-86802432,FAD38000,64211,FAD3
185,-87834624,FAC3C000,64195,FAC3
187,-89276416,FAADC000,64173,FAAD
189,-90832896,FA960000,64150,FA96
191,-92209152,FA810000,64129,FA81
193,-93437952,FA6E4000,64110,FA6E
195,-94830592,FA590000,64089,FA59
197,-96468992,FA400000,64064,FA40
199,-104448000,F9C64000,63942,F9C6
201,-102776832,F9DFC000,63967,F9DF
203,-100794368,F9FE0000,63998,F9FE
205,-98680832,FA1E4000,64030,FA1E
207,-96501760,FA3F8000,64063,FA3F
209,-94306304,FA610000,64097,FA61
211,-92504064,FA7C8000,64124,FA7C
213,-91160576,FA910000,64145,FA91
215,-90193920,FA9FC000,64159,FA9F
217,-89456640,FAAB0000,64171,FAAB
219,-88784896,FAB54000,64181,FAB5
221,-128647168,F8550000,63573,F855
223,-126943232,F86F0000,63599,F86F
225,-125206528,F8898000,63625,F889
227,-123158528,F8A8C000,63656,F8A8
229,-120569856,F8D04000,63696,F8D0
231,-118063104,F8F68000,63734,F8F6
233,-115965952,F9168000,63766,F916
235,-113803264,F9378000,63799,F937
237,-111919104,F9544000,63828,F954
239,-110231552,F96E0000,63854,F96E
241,-137494528,F7CE0000,63438,F7CE
243,-137887744,F7C80000,63432,F7C8
245,-138231808,F7C2C000,63426,F7C2
247,-138526720,F7BE4000,63422,F7BE
249,-138248192,F7C28000,63426,F7C2
251,-137478144,F7CE4000,63438,F7CE
253,-136593408,F7DBC000,63451,F7DB
255,-135528448,F7EC0000,63468,F7EC
257,-134397952,F7FD4000,63485,F7FD
259,-133529600,F80A8000,63498,F80A
261,-122683392,F8B00000,63664,F8B0
263,-124469248,F894C000,63636,F894
265,-126271488,F8794000,63609,F879
267,-127991808,F85F0000,63583,F85F
269,-129417216,F8494000,63561,F849
271,-130891776,F832C000,63538,F832
273,-132202496,F81EC000,63518,F81E
275,-133005312,F8128000,63506,F812
